model_label,pooling,layer,metric,family,mean,ci95_low,ci95_high,exact_sign_flip_p,seed_units,scope
Qwen3-8B,span_mean,31,cosine_specificity,deformation,0.07388648688502145,0.07063524659526593,0.07738768800336401,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,32,correct_distance_specificity,retention,2.322717601060867,2.080136914998293,2.537438530474901,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,32,margin_damage_specificity,retention,1.3244481682777405,1.1786067638732491,1.4553722962737083,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,32,accuracy_damage_specificity,retention,0.10000000223517418,0.07000000104308128,0.13000000417232513,0.00390625,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,32,relative_rms_specificity,deformation,0.4129059473052621,0.3664295233786106,0.4505408578971401,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,32,cosine_specificity,deformation,0.07409718171402346,0.07103231769338891,0.07737161221448333,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,33,correct_distance_specificity,retention,2.4733943223953245,2.269261603504419,2.656680461615324,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,33,margin_damage_specificity,retention,1.302246581017971,1.1913252009078859,1.4012614087946713,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,33,accuracy_damage_specificity,retention,0.1100000023841858,0.10000000149011612,0.13000000417232513,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,33,relative_rms_specificity,deformation,0.387155282497406,0.3524189821910113,0.41602781005203726,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,33,cosine_specificity,deformation,0.0657574740878772,0.06255445748349303,0.06908390390504791,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,34,correct_distance_specificity,retention,3.598888099193573,3.494452991038561,3.7148799699544908,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,34,margin_damage_specificity,retention,0.5028930120170116,0.4606228306889534,0.5463145263493061,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,34,accuracy_damage_specificity,retention,0.40000000074505804,0.3299999989569187,0.4799999952316284,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,34,relative_rms_specificity,deformation,0.32174758091568945,0.3141411083284766,0.3303577345516533,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,34,cosine_specificity,deformation,0.03843505494151032,0.03647989728509856,0.04084052895566856,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,35,correct_distance_specificity,retention,4.948572194576263,4.701107631772756,5.16621644988656,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,35,margin_damage_specificity,retention,1.878461069893092,1.7243151214905084,1.9991839543287644,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,35,accuracy_damage_specificity,retention,0.34000000432133676,0.2600000023841858,0.42000000849366187,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,35,relative_rms_specificity,deformation,0.7200451113283635,0.7022985315322876,0.7389653314650059,0.001953125,10,exploratory_layerwise_no_layer_selection
Qwen3-8B,span_mean,35,cosine_specificity,deformation,0.06370369590295014,0.05990526264155051,0.06778699581220281,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,0,correct_distance_specificity,retention,9.875042122602462,9.723761469125748,9.982855236530304,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,0,margin_damage_specificity,retention,0.8025695338845253,0.787158527970314,0.8170314381085336,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,0,accuracy_damage_specificity,retention,0.030000001192092896,-0.020000000298023225,0.09000000283122063,0.5,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,0,relative_rms_specificity,deformation,0.8237183079123497,0.8178924380894751,0.8296852879226208,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,0,cosine_specificity,deformation,0.365779260397359,0.3587071073063285,0.3724699605704545,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,1,correct_distance_specificity,retention,10.15367945432663,9.972638276368379,10.347526907920837,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,1,margin_damage_specificity,retention,1.0059859499335289,0.9784574657678604,1.0339552719146012,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,1,accuracy_damage_specificity,retention,7.450580596923829e-10,-0.04000000059604645,0.05000000298023224,1.0,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,1,relative_rms_specificity,deformation,0.22692433941119816,0.22364123823812407,0.2302384860609891,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,1,cosine_specificity,deformation,0.026142082400623677,0.025352824967360375,0.026965460650616998,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,2,correct_distance_specificity,retention,5.478390437364578,5.413549506813288,5.541784510612488,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,2,margin_damage_specificity,retention,0.607172641903162,0.5930581246502697,0.6202632451988757,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,2,accuracy_damage_specificity,retention,0.0,-0.030000000447034835,0.030000000447034835,1.0,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,2,relative_rms_specificity,deformation,0.4078838916961104,0.40263377722585575,0.4136269815382548,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,2,cosine_specificity,deformation,0.08640713915237797,0.08436206530406516,0.08904083243775407,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,3,correct_distance_specificity,retention,4.724547433853149,4.656856101751328,4.791249369978905,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,3,margin_damage_specificity,retention,0.5991804100573063,0.5744965533912182,0.6237874059937895,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,3,accuracy_damage_specificity,retention,0.010000000149011612,-0.04000000059604645,0.06000000089406967,1.0,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,3,relative_rms_specificity,deformation,0.5215079499292188,0.5145785187400178,0.5282552739500534,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,3,cosine_specificity,deformation,0.13987694442294582,0.1358995353735787,0.14408502117534439,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,4,correct_distance_specificity,retention,2.9922952353954315,2.940092675238848,3.038645121008158,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,4,margin_damage_specificity,retention,0.31709524281322954,0.28725054785609244,0.3463813100010157,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,4,accuracy_damage_specificity,retention,0.07000000104308128,0.020000000298023225,0.13000000193715094,0.0625,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,4,relative_rms_specificity,deformation,0.523331399820745,0.5167425025411649,0.5301455336983781,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,4,cosine_specificity,deformation,0.14076948523462535,0.13663860052779456,0.1452284938091907,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,5,correct_distance_specificity,retention,3.1762143969535828,3.0381396251916883,3.2690996159613133,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,5,margin_damage_specificity,retention,0.9404943177476526,0.8895277779048775,0.9748886805027723,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,5,accuracy_damage_specificity,retention,0.12000000327825547,0.10000000149011612,0.15000000596046448,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,5,relative_rms_specificity,deformation,0.6753909923136234,0.6630060252361,0.6879780148668215,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,5,cosine_specificity,deformation,0.22487646102808867,0.21892173886208183,0.2304896721235832,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,6,correct_distance_specificity,retention,3.061057114601135,2.891341904401779,3.1693326234817505,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,6,margin_damage_specificity,retention,0.8482870386913419,0.7948373037390412,0.8840785045921803,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,6,accuracy_damage_specificity,retention,0.14000000506639482,0.1100000023841858,0.17000000774860383,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,6,relative_rms_specificity,deformation,0.50007010595873,0.48837430696003137,0.5103590692789294,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,6,cosine_specificity,deformation,0.12347390726199592,0.12001039236774887,0.1268082836604026,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,7,correct_distance_specificity,retention,3.016142946481705,2.751117268651724,3.1914286375045777,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,7,margin_damage_specificity,retention,0.7453192919492722,0.673141685128212,0.7960091445595026,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,7,accuracy_damage_specificity,retention,0.13000000417232513,0.10000000149011612,0.16000000685453414,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,7,relative_rms_specificity,deformation,0.6496741270646453,0.6219819285115227,0.6714986428618431,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,7,cosine_specificity,deformation,0.2059758147581306,0.1951897655853827,0.21556375872327407,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,8,correct_distance_specificity,retention,3.676054209470749,3.371256911754608,3.8727025389671326,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,8,margin_damage_specificity,retention,0.9697709485888482,0.8794281909614802,1.035964983701706,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,8,accuracy_damage_specificity,retention,0.12000000178813934,0.10000000149011612,0.1600000023841858,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,8,relative_rms_specificity,deformation,0.859202322922647,0.8235954673821106,0.8864709515473805,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,8,cosine_specificity,deformation,0.37499512017093367,0.3572484076070396,0.3905460915892581,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,9,correct_distance_specificity,retention,4.23727902173996,3.9216404931247237,4.453295826911926,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,9,margin_damage_specificity,retention,1.149337942712009,1.0418373711407185,1.2250102890469134,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,9,accuracy_damage_specificity,retention,0.1100000023841858,0.10000000149011612,0.13000000417232513,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,9,relative_rms_specificity,deformation,0.7564623462967575,0.7308315256610513,0.7785046949866228,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,9,cosine_specificity,deformation,0.28342008829113186,0.2736112544553043,0.293043668880814,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,10,correct_distance_specificity,retention,3.374234563112259,3.0886868146061897,3.5708891025185583,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,10,margin_damage_specificity,retention,0.7979809399694204,0.7108667699340732,0.8563826921326109,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,10,accuracy_damage_specificity,retention,0.13000000417232513,0.10000000149011612,0.16000000685453414,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,10,relative_rms_specificity,deformation,0.642816896084696,0.6223703095817473,0.6608853839023505,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,10,cosine_specificity,deformation,0.19664615303317987,0.19010204272748524,0.20324040025443538,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,11,correct_distance_specificity,retention,2.3119269609451294,2.063120342642069,2.4853707061707975,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,11,margin_damage_specificity,retention,0.579761300701648,0.5166151098837145,0.6277971041481941,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,11,accuracy_damage_specificity,retention,0.17000000476837157,0.12000000327825547,0.2200000062584877,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,11,relative_rms_specificity,deformation,0.5375773287378252,0.5193807141063734,0.5539991635177285,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,11,cosine_specificity,deformation,0.14536686688516057,0.13836960941262078,0.1522937327367981,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,12,correct_distance_specificity,retention,2.1127071022987365,1.8639656034111978,2.2882134675979615,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,12,margin_damage_specificity,retention,0.562384145334363,0.49179731205105787,0.6134033218026161,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,12,accuracy_damage_specificity,retention,0.1600000061094761,0.11000000387430191,0.21000000685453415,0.00390625,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,12,relative_rms_specificity,deformation,0.4481647956185043,0.4303744245111011,0.4625693847052753,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,12,cosine_specificity,deformation,0.1037294161345926,0.09820805665975058,0.10901555218915746,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,13,correct_distance_specificity,retention,2.049880790710449,1.8425480902194975,2.198973887115717,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,13,margin_damage_specificity,retention,0.5825630951672792,0.5114533413667232,0.6354218369908632,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,13,accuracy_damage_specificity,retention,0.19000000655651092,0.15000000447034836,0.2300000086426735,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,13,relative_rms_specificity,deformation,0.4967535539530218,0.47742786022601647,0.5125787682831288,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,13,cosine_specificity,deformation,0.12854540988919325,0.12185789668072175,0.13489129238536407,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,14,correct_distance_specificity,retention,1.810118305683136,1.6328514455258847,1.937678629308939,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,14,margin_damage_specificity,retention,0.5466663056984544,0.4800253543164581,0.5973257449129596,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,14,accuracy_damage_specificity,retention,0.2100000038743019,0.15000000298023225,0.28000000268220904,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,14,relative_rms_specificity,deformation,0.5482918174937368,0.5288230029866099,0.5648981157690287,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,14,cosine_specificity,deformation,0.16592541636055103,0.15793331467957614,0.1736705285635617,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,15,correct_distance_specificity,retention,1.5134381592273711,1.373978476524353,1.6187330186367035,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,15,margin_damage_specificity,retention,0.430382970161736,0.3781102213077247,0.4701528066769242,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,15,accuracy_damage_specificity,retention,0.20000000447034835,0.14000000357627868,0.26000000536441803,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,15,relative_rms_specificity,deformation,0.5053286546841264,0.49170039683114736,0.5177838775934651,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,15,cosine_specificity,deformation,0.14845043899840676,0.14286738667287863,0.153899688313395,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,16,correct_distance_specificity,retention,1.3139285385608672,1.1692277550697328,1.4245627105236054,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,16,margin_damage_specificity,retention,0.3819161898267339,0.3261581740485417,0.42421033705119043,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,16,accuracy_damage_specificity,retention,0.21000000685453415,0.16000000685453414,0.26000000685453417,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,16,relative_rms_specificity,deformation,0.6180854201316833,0.5977433953061699,0.6345026674773544,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,16,cosine_specificity,deformation,0.22630245005711913,0.2202352718092152,0.23159529888449468,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,17,correct_distance_specificity,retention,1.2160122036933898,1.0994340114295482,1.3027653694152832,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,17,margin_damage_specificity,retention,0.36373670408502223,0.31998309422284366,0.39505084455013273,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,17,accuracy_damage_specificity,retention,0.1800000064074993,0.14000000506639482,0.2200000062584877,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,17,relative_rms_specificity,deformation,0.763322687894106,0.7460198864340782,0.783053062222898,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,17,cosine_specificity,deformation,0.39051840191241355,0.384773528506048,0.3960428291594144,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,18,correct_distance_specificity,retention,1.2542589545249938,1.1542262056469919,1.3355848045647145,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,18,margin_damage_specificity,retention,0.3571617089211941,0.31460535167483616,0.38794948495808057,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,18,accuracy_damage_specificity,retention,0.17000000551342964,0.1300000049173832,0.21000000610947608,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,18,relative_rms_specificity,deformation,0.8744008086621762,0.8541265904903412,0.8972956943139434,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,18,cosine_specificity,deformation,0.51712751747109,0.5105997582373676,0.5243807327467949,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,19,correct_distance_specificity,retention,1.131465768814087,1.0446305614709854,1.2049284218251706,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,19,margin_damage_specificity,retention,0.31673187972046435,0.2854437160573434,0.34141285105608404,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,19,accuracy_damage_specificity,retention,0.1800000049173832,0.14000000208616256,0.2300000049173832,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,19,relative_rms_specificity,deformation,0.9036385528743267,0.8833475643582642,0.9235650420375169,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,19,cosine_specificity,deformation,0.5911971681751311,0.5799932572327088,0.6018423158768564,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,20,correct_distance_specificity,retention,1.2575078427791595,1.179093899577856,1.3246984899044036,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,20,margin_damage_specificity,retention,0.3520929304882884,0.32146088369190695,0.3756266189506277,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,20,accuracy_damage_specificity,retention,0.21000000461935997,0.1500000037252903,0.28000000268220904,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,20,relative_rms_specificity,deformation,0.8081117361783982,0.790523863658309,0.8253434926271439,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,20,cosine_specificity,deformation,0.46535960254259406,0.4535283992055338,0.4766986984293908,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,21,correct_distance_specificity,retention,1.4428555190563201,1.3871590019762516,1.4943426489830016,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,21,margin_damage_specificity,retention,0.3343507520155981,0.30160022192634645,0.3569757008971647,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,21,accuracy_damage_specificity,retention,0.190000007301569,0.14000000581145286,0.2500000074505806,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,21,relative_rms_specificity,deformation,0.709132281690836,0.6924272879958153,0.726024281270802,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,21,cosine_specificity,deformation,0.3451289677992463,0.3354025449161418,0.3553801434650086,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,22,correct_distance_specificity,retention,1.4364487111568451,1.352292198985815,1.503895092010498,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,22,margin_damage_specificity,retention,0.2689013436436653,0.24734286665916444,0.28567529544234277,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,22,accuracy_damage_specificity,retention,0.22000000774860382,0.18000000938773156,0.2600000061094761,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,22,relative_rms_specificity,deformation,0.784976464509964,0.7599812966771424,0.8101080395281315,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,22,cosine_specificity,deformation,0.41582578592933717,0.4030170240812004,0.42696193876327015,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,23,correct_distance_specificity,retention,1.2884034037590026,1.1843032956123352,1.3636002127826214,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,23,margin_damage_specificity,retention,0.37864543879404666,0.3409590809093788,0.40437287287786605,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,23,accuracy_damage_specificity,retention,0.2600000038743019,0.20000000298023224,0.32000000327825545,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,23,relative_rms_specificity,deformation,0.7780986525118351,0.7542671352624893,0.8021434687078,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,23,cosine_specificity,deformation,0.3925125170964748,0.3816927884332835,0.4028394307149574,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,24,correct_distance_specificity,retention,1.1334075152873992,1.0322629630565643,1.2143198788166045,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,24,margin_damage_specificity,retention,0.28873185100965204,0.2505444449838251,0.3131524563860148,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,24,accuracy_damage_specificity,retention,0.2200000047683716,0.1600000023841858,0.2700000062584877,0.00390625,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,24,relative_rms_specificity,deformation,0.6492976970970631,0.6299600550346077,0.6681443311274051,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,24,cosine_specificity,deformation,0.27956118518486617,0.27290981346741316,0.286121732845204,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,25,correct_distance_specificity,retention,1.0181416988372802,0.9237592028081417,1.0979794621467591,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,25,margin_damage_specificity,retention,0.28961940594017505,0.251811342202127,0.31443678928539154,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,25,accuracy_damage_specificity,retention,0.23000000640749932,0.180000002682209,0.29000000581145285,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,25,relative_rms_specificity,deformation,0.5953102670609951,0.5799196607433259,0.6104711939208209,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,25,cosine_specificity,deformation,0.23772406068164856,0.23149788074661046,0.24388279797276483,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,26,correct_distance_specificity,retention,0.9737666606903076,0.8987477922439575,1.037329038977623,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,26,margin_damage_specificity,retention,0.292943652253598,0.2551344238314778,0.31902197418501604,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,26,accuracy_damage_specificity,retention,0.21000000536441804,0.14000000357627868,0.28000000566244126,0.00390625,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,26,relative_rms_specificity,deformation,0.5336460448801518,0.5218928761780262,0.5445623144507408,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,26,cosine_specificity,deformation,0.19361019608331845,0.18852006619650638,0.19854841659544037,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,27,correct_distance_specificity,retention,0.9498188972473145,0.8781990857422352,1.0075387835502625,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,27,margin_damage_specificity,retention,0.3340018870308995,0.2929792020563036,0.3627931704744697,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,27,accuracy_damage_specificity,retention,0.22000000774860382,0.15000000670552255,0.28000001013278963,0.00390625,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,27,relative_rms_specificity,deformation,0.5440892010927201,0.5321688398718833,0.5548418940789998,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,27,cosine_specificity,deformation,0.20087613549549133,0.19390810266893824,0.2072949719824828,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,28,correct_distance_specificity,retention,1.033984661102295,0.9556253212690354,1.1010892711579798,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,28,margin_damage_specificity,retention,0.36964747896417977,0.32682154681533576,0.40113451778888704,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,28,accuracy_damage_specificity,retention,0.1700000062584877,0.11000000312924385,0.24000000804662705,0.00390625,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,28,relative_rms_specificity,deformation,0.5476551655679941,0.5371275096852333,0.5573341909423472,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,28,cosine_specificity,deformation,0.1881432409863919,0.18198679637687748,0.19386428803554734,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,29,correct_distance_specificity,retention,1.0536237061023712,0.9780194433033467,1.1188563123345374,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,29,margin_damage_specificity,retention,0.33115978389978407,0.29031035751104356,0.3593306900770404,0.001953125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,29,accuracy_damage_specificity,retention,0.20000000521540642,0.12000000402331353,0.2700000062584877,0.0078125,10,exploratory_layerwise_no_layer_selection
Gemma4-E4B,span_end,29,relative_rms_specificity,deformation,0.6390540517866612,0.621335347853601,0.6546010488830506,0.001953125,10,exploratory_layerwise_no_layer_selection
