model_label,mode,layer,n_confirmation,n_confirmation_seed_clusters,min_confirmation_per_class,max_confirmation_per_class,pca_components,logistic_accuracy,logistic_balanced_accuracy,ncc_accuracy,ncc_balanced_accuracy,nc4_probe_ncc_disagreement,nc1_trace_sigmaw_sigmab_pinv_over_c,nc2_etf_gram_relative_error,nc2_centered_centroid_norm_cv,pillai_trace_regularized,lawley_hotelling_trace_regularized,wilks_lambda_regularized,wilks_log_separation_regularized,covariance_ridge,covariance_ridge_attempts,covariance_min_eigenvalue_before_ridge,covariance_within_scale
Qwen3-8B,native_thinking,7,92,10,9,10,16,0.32608695652173914,0.31999999999999995,0.29347826086956524,0.28666666666666674,0.532608695652174,-438732772.58972645,0.9656476974487305,0.4718746244907379,2.115418134084567,5.877825001097873,0.043119941865684984,3.1437697005807044,8.250285392999649e-05,1,0.8258660662162156,82.50285392999649
Qwen3-8B,non_thinking,8,100,10,10,10,16,0.62,0.62,0.48,0.48,0.37,144687833.5668506,2.0920183658599854,0.8110536932945251,2.90544545934993,151.83791291204668,0.0001611942593349967,8.732900340591648,6.398719561100006e-05,1,5.710073615622953,63.98719561100006
Qwen3-8B,native_thinking,8,92,10,9,10,16,0.358695652173913,0.35,0.30434782608695654,0.29444444444444445,0.5,173833283.7961413,1.0537166595458984,0.46556708216667175,2.253606339148086,12.11677053630738,0.0180039205269874,4.0171657377476295,9.11189175248146e-05,1,1.3186916717948185,91.1189175248146
Qwen3-8B,non_thinking,9,100,10,10,10,16,0.54,0.5399999999999999,0.37,0.37,0.52,-16662371.729046449,1.99424409866333,0.7566283345222473,2.8434341056861085,161.113651367398,0.00014226616192042262,8.857810875099393,6.669014286994934e-05,1,3.7701027294437433,66.69014286994934
Qwen3-8B,native_thinking,9,92,10,9,10,16,0.391304347826087,0.3844444444444444,0.33695652173913043,0.32777777777777783,0.5652173913043478,-1320889904.878287,1.3542914390563965,0.5515350699424744,2.382489365479506,23.171766471921668,0.007577986026424789,4.882507810353542,9.519805228710174e-05,1,1.1269643715514575,95.19805228710175
Qwen3-8B,non_thinking,10,100,10,10,10,16,0.64,0.64,0.41,0.41000000000000003,0.46,-51122493.09231089,1.982740879058838,0.7446315884590149,3.114253944348263,182.06884236400515,6.371217120148578e-05,9.661134942970865,6.142507779598236e-05,1,3.4115998412405575,61.42507779598236
Qwen3-8B,native_thinking,10,92,10,9,10,16,0.44565217391304346,0.44000000000000006,0.3695652173913043,0.3588888888888889,0.5652173913043478,45362826.1938099,1.476130485534668,0.5713125467300415,2.375740531580466,28.380031527132797,0.005492407260296549,5.204388638637035,0.00010916740840673446,1,1.1812790329596634,109.16740840673447
Qwen3-8B,non_thinking,11,100,10,10,10,16,0.68,0.68,0.45,0.45,0.41,-37247730.74789555,1.9476076364517212,0.7281886339187622,3.2114434513039343,265.05682374286647,3.1792237109446765e-05,10.35628841403445,6.098165810108185e-05,1,2.795390699210224,60.98165810108185
Qwen3-8B,native_thinking,11,92,10,9,10,16,0.5217391304347826,0.5122222222222221,0.40217391304347827,0.39111111111111113,0.4782608695652174,-557464397.078924,1.4368478059768677,0.46699413657188416,2.9213258791925694,19.970885917620475,0.0028214934819200937,5.870488930704799,0.000112601646900177,1,0.9954856463969968,112.601646900177
Qwen3-8B,non_thinking,12,100,10,10,10,16,0.67,0.67,0.47,0.47000000000000003,0.41,47960640.70282971,1.9504618644714355,0.7245060801506042,3.3495243656553626,254.76057493670322,1.4343640379401557e-05,11.152203893127322,5.683147180080414e-05,1,2.6417660193822043,56.83147180080414
Qwen3-8B,native_thinking,12,92,10,9,10,16,0.5108695652173914,0.5022222222222222,0.41304347826086957,0.4011111111111111,0.5108695652173914,-285630046.16887087,1.3856221437454224,0.4516402781009674,2.9106198458776076,27.96596880756045,0.0021199542883942493,6.156360752608865,0.00011559867286682129,1,1.299858817029632,115.59867286682129
Qwen3-8B,non_thinking,13,100,10,10,10,16,0.7,0.7,0.43,0.43,0.48,321216175.9731035,1.927045226097107,0.7200340628623962,3.175233400084586,220.39045299946793,2.1467026277456905e-05,10.748992461606944,5.7300032317638397e-05,1,3.708944346077813,57.3000323176384
Qwen3-8B,native_thinking,13,92,10,9,10,16,0.5434782608695652,0.5355555555555556,0.4891304347826087,0.47888888888888886,0.4782608695652174,562828775.4147121,1.5697097778320312,0.4907699525356293,2.953756677295216,66.87131736927509,0.0005532380066299967,7.4997222572979165,0.00011008153116703033,1,1.429642022199932,110.08153116703033
Qwen3-8B,non_thinking,14,100,10,10,10,16,0.63,0.6300000000000001,0.46,0.45999999999999996,0.48,-62463986.870450236,1.924709439277649,0.7262659072875977,3.2818380055724647,193.13741513004325,1.4956752327496095e-05,11.110347699393492,6.010300803184509e-05,1,2.304572460620181,60.10300803184509
Qwen3-8B,native_thinking,14,92,10,9,10,16,0.6195652173913043,0.6122222222222222,0.5434782608695652,0.5344444444444444,0.2826086956521739,-702416553.0764703,1.6223444938659668,0.4713168442249298,3.1253715364562646,66.00735354563318,0.00023306123357311347,8.364209333890946,0.00010422430032491683,1,1.5987000436197325,104.22430032491684
Qwen3-8B,non_thinking,15,100,10,10,10,16,0.58,0.5799999999999998,0.45,0.45,0.45,-31077531.403954815,1.9036831855773926,0.7384166717529297,3.344954439610498,153.69960923353258,2.7167207863664187e-05,10.513499905222123,5.927133858203888e-05,1,4.764187189876707,59.27133858203888
Qwen3-8B,native_thinking,15,92,10,9,10,16,0.6521739130434783,0.6455555555555555,0.5652173913043478,0.5566666666666666,0.2826086956521739,-110641482.9287554,1.5970908403396606,0.4773482084274292,3.210433205441848,52.63932442968386,0.0003279116475055635,8.022766353227121,0.00010234525251388549,1,1.5416676583875395,102.3452525138855
Qwen3-8B,non_thinking,16,100,10,10,10,16,0.56,0.5599999999999999,0.47,0.47000000000000003,0.43,284021609.953283,1.9116179943084717,0.7612622380256653,3.164354153172777,145.94384583015736,4.5433557301693194e-05,9.999259578337648,6.378701263666152e-05,1,4.0446085514866486,63.78701263666153
Qwen3-8B,native_thinking,16,92,10,9,10,16,0.7065217391304348,0.7011111111111112,0.6086956521739131,0.6011111111111112,0.31521739130434784,22401751.802361965,1.6563082933425903,0.48655056953430176,3.352201854776204,65.17727685845801,0.00017442238922543344,8.65403067614302,9.966803252696991e-05,1,1.656121208536613,99.66803252696991
Qwen3-8B,non_thinking,17,100,10,10,10,16,0.56,0.56,0.47,0.47000000000000003,0.41,-68450516.54751246,1.888951063156128,0.7401809692382812,3.309390349529042,146.82928351923402,3.3577268675492404e-05,10.301661247458227,6.113809639215468e-05,1,3.730274332962357,61.138096392154694
Qwen3-8B,native_thinking,17,92,10,9,10,16,0.6956521739130435,0.6888888888888889,0.6521739130434783,0.6444444444444445,0.32608695652173914,-103281436.48117527,1.636948585510254,0.4462619721889496,3.6243759933940387,45.2021372057534,0.00018269426328310285,8.607696494727902,0.00010151839077472687,1,1.7934063005767467,101.51839077472687
Qwen3-8B,non_thinking,18,100,10,10,10,16,0.57,0.5700000000000001,0.47,0.47000000000000003,0.42,-24768692.862054523,1.8876795768737793,0.740875780582428,3.3351092578627464,128.7706444846264,3.8702858404951236e-05,10.159597100063042,6.045721411705017e-05,1,5.066433817834976,60.45721411705017
Qwen3-8B,native_thinking,18,92,10,9,10,16,0.7282608695652174,0.7233333333333334,0.6521739130434783,0.6466666666666667,0.2391304347826087,2887105.5498771295,1.5912814140319824,0.4520946443080902,3.9762561444276177,66.29432288238421,3.6200029362104056e-05,10.226450628025031,9.652845603227615e-05,1,1.539057161852482,96.52845603227615
Qwen3-8B,non_thinking,19,100,10,10,10,16,0.58,0.58,0.5,0.5,0.42,26490993.476942055,1.8911168575286865,0.7496389150619507,3.44799945132596,180.85411391485397,1.651424665661127e-05,11.0112871158682,5.33083918094635e-05,1,4.041835539024321,53.3083918094635
Qwen3-8B,native_thinking,19,92,10,9,10,16,0.7391304347826086,0.7333333333333334,0.5978260869565217,0.5911111111111111,0.30434782608695654,21700529.312529992,1.614837408065796,0.4660983383655548,3.945339509462227,105.07159051279604,1.4613107203217205e-05,11.13359167834475,9.038732689619065e-05,1,1.7446829035875242,90.38732689619064
Qwen3-8B,non_thinking,20,100,10,10,10,16,0.5,0.5,0.39,0.39,0.44,362072564.8580428,1.7089226245880127,0.7386474609375,3.3712611797756766,154.87069072555227,3.559425335530075e-05,10.243326355740232,7.010049438476563e-05,1,3.316167960520413,70.10049438476562
Qwen3-8B,native_thinking,20,92,10,9,10,16,0.75,0.7455555555555555,0.6304347826086957,0.6255555555555556,0.25,784287730.1889163,1.6413378715515137,0.4958649277687073,3.8461256877823753,115.02029172479257,1.6162204103003655e-05,11.032835121659335,8.894628417491912e-05,1,1.2600259068168778,88.94628417491913
Qwen3-8B,non_thinking,21,100,10,10,10,16,0.54,0.5399999999999999,0.38,0.38,0.43,-260042855.20540667,1.6938196420669556,0.728585958480835,3.3294575613165804,138.6667447250798,5.11144620455811e-05,9.881443086205062,7.058239191770553e-05,1,3.5054932771898977,70.58239191770554
Qwen3-8B,native_thinking,21,92,10,9,10,16,0.782608695652174,0.778888888888889,0.5978260869565217,0.5933333333333334,0.2826086956521739,-1057271389.7450285,1.619667649269104,0.5233821272850037,3.892635266521663,110.1331338003442,1.4007797784697746e-05,11.175896398786108,8.746615481376648e-05,1,1.2199368390348864,87.46615481376648
Qwen3-8B,non_thinking,22,100,10,10,10,16,0.42,0.42000000000000004,0.35,0.35,0.47,233529247.7718801,1.5358023643493652,0.7294000387191772,2.987575496028661,93.78501948999954,0.0002781020774222032,8.187522326697588,7.368656170368194e-05,1,4.501329007290703,73.68656170368195
Qwen3-8B,native_thinking,22,92,10,9,10,16,0.7717391304347826,0.7677777777777778,0.6195652173913043,0.6155555555555555,0.2717391304347826,-15736682.43090329,1.6024409532546997,0.5364813208580017,3.9551657994518052,140.0175871705527,1.354808817402063e-05,11.209265114761502,9.272354996204376e-05,1,1.149668272404499,92.72354996204376
Qwen3-8B,non_thinking,23,100,10,10,10,16,0.39,0.39,0.35,0.35,0.5,591711773.6435175,1.5225940942764282,0.7953328490257263,2.7240226506536893,66.61660364889799,0.0008707891974185226,7.046110634033926,5.1271076679229736e-05,1,4.471327588515557,51.271076679229736
Qwen3-8B,native_thinking,23,92,10,9,10,16,0.8043478260869565,0.8,0.6413043478260869,0.6366666666666667,0.31521739130434784,-442315154.3329619,1.5927491188049316,0.580258846282959,4.0050807373415545,107.09808727076937,1.348571058481942e-05,11.213879908298933,9.429365336894989e-05,1,1.1767939128224174,94.29365336894989
Qwen3-8B,non_thinking,24,100,10,10,10,16,0.36,0.36000000000000004,0.34,0.34,0.41,317631983.3607865,1.5077147483825684,0.8350734114646912,2.808712066200154,52.90219056875472,0.0011784150789563505,6.743584896770474,4.091550314426422e-05,1,4.284487391492605,40.91550314426422
Qwen3-8B,native_thinking,24,92,10,9,10,16,0.7608695652173914,0.7566666666666666,0.6739130434782609,0.6699999999999999,0.30434782608695654,159870058.36685225,1.6164536476135254,0.6314624547958374,3.846952527769239,85.83490679163766,2.783980910537391e-05,10.489043579368765,9.168149244785309e-05,1,1.119832266351451,91.68149244785309
Qwen3-8B,non_thinking,25,100,10,10,10,16,0.32,0.32,0.26,0.26000000000000006,0.33,70203489.8938562,1.5484769344329834,0.8704977035522461,2.86666035447188,49.49618927126305,0.0012338047578447074,6.697652584943369,3.6844195306301115e-05,1,3.8494248523986556,36.84419530630112
Qwen3-8B,native_thinking,25,92,10,9,10,16,0.717391304347826,0.7122222222222223,0.6195652173913043,0.6155555555555555,0.31521739130434784,-227794194.9634285,1.6418040990829468,0.6468138694763184,3.8567184572214774,91.01974120781152,2.442163827809172e-05,10.620041003977041,9.895676204562187e-05,1,0.8467573380454745,98.95676204562187
Qwen3-8B,non_thinking,26,100,10,10,10,16,0.33,0.32999999999999996,0.27,0.27,0.37,24053812.488915987,1.5488805770874023,0.875725507736206,2.7280637023555325,40.91791777254124,0.0019672636030502004,6.231111735818888,3.424591672420502e-05,1,4.531176514447646,34.24591672420502
Qwen3-8B,native_thinking,26,92,10,9,10,16,0.7282608695652174,0.7244444444444444,0.6086956521739131,0.6044444444444445,0.3804347826086957,12763243.14684338,1.6652617454528809,0.6648760437965393,3.843657696433199,87.62365596756862,3.0681620119699595e-05,10.391846775828835,0.0001016517834663391,1,0.6221428710582879,101.65178346633911
Qwen3-8B,non_thinking,27,100,10,10,10,16,0.34,0.33999999999999997,0.27,0.27,0.37,348224195.8474575,1.5781134366989136,0.9082273244857788,2.6826531045318247,37.418229810882366,0.0023801730265909002,6.040582093693011,2.886162507534027e-05,1,3.6688238676719465,28.86162507534027
Qwen3-8B,native_thinking,27,92,10,9,10,16,0.7065217391304348,0.7011111111111111,0.5978260869565217,0.5933333333333334,0.45652173913043476,42526381.95754058,1.6944539546966553,0.6826073527336121,3.806595314332386,76.73726895512274,3.811870882165003e-05,10.174805351167189,0.0001108220835328102,1,0.7533321411950882,110.82208353281021
Qwen3-8B,non_thinking,28,100,10,10,10,16,0.27,0.27,0.25,0.25000000000000006,0.38,28271484.029497374,1.6262047290802002,0.9381459951400757,2.581532122417475,31.749687678741402,0.0036966357893900253,5.600332119057745,2.5012969583272933e-05,1,3.708819809388536,25.012969583272934
Qwen3-8B,native_thinking,28,92,10,9,10,16,0.6956521739130435,0.6922222222222222,0.5543478260869565,0.55,0.5108695652173914,198380935.32325432,1.6712720394134521,0.6974455118179321,3.8548116388789464,69.15699158095848,4.575521815677887e-05,9.992204714675202,0.00011364852476119994,1,0.7521766747136162,113.64852476119995
Qwen3-8B,non_thinking,29,100,10,10,10,16,0.3,0.30000000000000004,0.26,0.26,0.26,-35643689.63722188,1.6554182767868042,0.9656728506088257,2.4682608149311434,33.50626252916169,0.0043042913347324996,5.448142769116886,2.4028914868831633e-05,1,3.0655162152585516,24.028914868831635
Qwen3-8B,native_thinking,29,92,10,9,10,16,0.7934782608695652,0.7922222222222222,0.5760869565217391,0.5733333333333333,0.3695652173913043,-245583290.98236156,1.6142280101776123,0.6827684044837952,4.149692473688823,75.27718171034506,2.475463201543624e-05,10.606497934321514,0.00010561120778322219,1,0.745426750634587,105.6112077832222
Qwen3-8B,non_thinking,30,100,10,10,10,16,0.26,0.26,0.26,0.26,0.28,-58769228.06110952,1.6818268299102783,0.9642223715782166,2.385488404554962,30.56379588870028,0.005900620012477775,5.132697846731061,2.2552747488021848e-05,1,2.3923565757550587,22.55274748802185
Qwen3-8B,native_thinking,30,92,10,9,10,16,0.8152173913043478,0.8144444444444445,0.532608695652174,0.5277777777777779,0.41304347826086957,-18448200.806134555,1.6238361597061157,0.6740763783454895,4.1623328893599325,68.20903931797805,2.9176111546988494e-05,10.442160281220465,0.00011041777870059013,1,0.6912937312620027,110.41777870059013
Qwen3-8B,non_thinking,31,100,10,10,10,16,0.27,0.26999999999999996,0.25,0.25000000000000006,0.45,142025330.59886977,1.7191200256347656,0.9851495027542114,2.335047538337007,29.941295942069083,0.006650600818767288,5.013048079708761,2.172856971621513e-05,1,2.37344258955699,21.728569716215134
Qwen3-8B,native_thinking,31,92,10,9,10,16,0.7717391304347826,0.7711111111111111,0.5434782608695652,0.54,0.41304347826086957,-1135805930.3100915,1.679457187652588,0.7035974264144897,4.1585001145662615,72.64394345956761,2.7606389267828667e-05,10.497463316820868,0.00011427620470523833,1,0.6160699029638027,114.27620470523834
Qwen3-8B,non_thinking,32,100,10,10,10,16,0.3,0.3,0.29,0.29000000000000004,0.37,972238.8925136812,1.7104253768920898,0.969157874584198,2.324025228782674,31.514723857892715,0.006278052925158515,5.070695390340102,2.2840576499700545e-05,1,2.856647975121424,22.840576499700546
Qwen3-8B,native_thinking,32,92,10,9,10,16,0.6521739130434783,0.6477777777777779,0.5434782608695652,0.538888888888889,0.45652173913043476,-103933052.94702186,1.6974560022354126,0.7149725556373596,4.004446179264163,71.1988320665979,3.4715629249544996e-05,10.268320561766178,0.00011300869768857956,1,0.5502239962182142,113.00869768857956
Qwen3-8B,non_thinking,33,100,10,10,10,16,0.32,0.31999999999999995,0.31,0.31000000000000005,0.32,-184473813.0389759,1.6903674602508545,0.9714034199714661,2.3943562318045,26.303500919017424,0.006984346264806999,4.964083881947782,2.39671071767807e-05,1,2.965169400681578,23.9671071767807
Qwen3-8B,native_thinking,33,92,10,9,10,16,0.6847826086956522,0.6799999999999999,0.45652173913043476,0.45111111111111113,0.5108695652173914,-62026254.62912376,1.7463794946670532,0.7152215242385864,3.9220682867600254,72.15987753815445,3.629193850018635e-05,10.223914921241532,0.00011986852848529815,1,0.5469667774597147,119.86852848529816
Qwen3-8B,non_thinking,34,100,10,10,10,16,0.31,0.30999999999999994,0.32,0.32,0.28,-111575754.76048832,1.7632026672363281,0.994387686252594,2.3992572533417706,20.376697113425596,0.00903492907571267,4.706657204917548,2.4937330931425094e-05,1,2.7413053187872634,24.937330931425095
Qwen3-8B,native_thinking,34,92,10,9,10,16,0.6521739130434783,0.6466666666666667,0.5217391304347826,0.5155555555555555,0.45652173913043476,65034421.04071355,1.7304794788360596,0.7082861065864563,4.157291783608486,69.80068186622331,2.5097737601695576e-05,10.592732851279589,0.0001190902059674263,1,0.5360917415351045,119.0902059674263
Qwen3-8B,non_thinking,35,100,10,10,10,16,0.28,0.27999999999999997,0.25,0.25000000000000006,0.45,-86438815.34994209,1.8068270683288574,1.032561182975769,2.401792268649602,20.22095654806991,0.009195142735568889,4.68907989787408,2.7790031313896178e-05,1,1.858000930611193,27.79003131389618
Qwen3-8B,native_thinking,35,92,10,9,10,16,0.6847826086956522,0.6799999999999999,0.44565217391304346,0.43888888888888894,0.5,-77521338.77903087,1.7741881608963013,0.7521174550056458,3.9358825387903735,65.68700128683624,3.5767675586243224e-05,10.23846598901772,0.00012240732377767562,1,0.48994348912349156,122.40732377767563
