model_label,mode_native,layer,occurrence,metric,value_native,quality_direction_native,quality_value_native,mode_nonthinking,value_nonthinking,quality_direction_nonthinking,quality_value_nonthinking,native_minus_nonthinking_quality
Qwen3-8B,native_thinking,20,4,mean_bhattacharyya,2.7256109019120536,higher,2.7256109019120536,non_thinking,6.396425697538588,higher,6.396425697538588,-3.670814795626534
Qwen3-8B,native_thinking,20,4,nc2_class_cosine_deviation,0.5437229306057648,lower,-0.5437229306057648,non_thinking,0.3173027118024083,lower,-0.3173027118024083,-0.2264202188033565
Qwen3-8B,native_thinking,20,5,logistic_precision,0.42857142857142855,higher,0.42857142857142855,non_thinking,0.0,higher,0.0,0.42857142857142855
Qwen3-8B,native_thinking,20,5,logistic_recall,0.3333333333333333,higher,0.3333333333333333,non_thinking,0.0,higher,0.0,0.3333333333333333
Qwen3-8B,native_thinking,20,5,logistic_f1,0.375,higher,0.375,non_thinking,0.0,higher,0.0,0.375
Qwen3-8B,native_thinking,20,5,ncc_recall,0.4444444444444444,higher,0.4444444444444444,non_thinking,0.0,higher,0.0,0.4444444444444444
Qwen3-8B,native_thinking,20,5,silhouette_cosine,-0.08205530047416687,higher,-0.08205530047416687,non_thinking,-0.1428241729736328,higher,-0.1428241729736328,0.06076887249946594
Qwen3-8B,native_thinking,20,5,within_trace,1336.411376953125,lower,-1336.411376953125,non_thinking,1393.9322509765625,lower,-1393.9322509765625,57.5208740234375
Qwen3-8B,native_thinking,20,5,class_nc1_ratio,4.550617417583194,lower,-4.550617417583194,non_thinking,6.048816160734661,lower,-6.048816160734661,1.498198743151467
Qwen3-8B,native_thinking,20,5,centroid_nearest_squared,46.68519592285156,higher,46.68519592285156,non_thinking,293.69207763671875,higher,293.69207763671875,-247.0068817138672
Qwen3-8B,native_thinking,20,5,fisher_nearest,0.03493325238616931,higher,0.03493325238616931,non_thinking,0.21069322230758608,higher,0.21069322230758608,-0.17575996992141676
Qwen3-8B,native_thinking,20,5,min_bhattacharyya,0.24427145719528198,higher,0.24427145719528198,non_thinking,0.8586917519569397,higher,0.8586917519569397,-0.6144202947616577
Qwen3-8B,native_thinking,20,5,mean_bhattacharyya,2.6939850515789456,higher,2.6939850515789456,non_thinking,6.5618077582783165,higher,6.5618077582783165,-3.867822706699371
Qwen3-8B,native_thinking,20,5,nc2_class_cosine_deviation,0.5892815198059436,lower,-0.5892815198059436,non_thinking,0.5128409998652376,lower,-0.5128409998652376,-0.076440519940706
Qwen3-8B,native_thinking,20,6,logistic_precision,0.3333333333333333,higher,0.3333333333333333,non_thinking,0.3333333333333333,higher,0.3333333333333333,0.0
Qwen3-8B,native_thinking,20,6,logistic_recall,0.2222222222222222,higher,0.2222222222222222,non_thinking,0.2222222222222222,higher,0.2222222222222222,0.0
Qwen3-8B,native_thinking,20,6,logistic_f1,0.26666666666666666,higher,0.26666666666666666,non_thinking,0.26666666666666666,higher,0.26666666666666666,0.0
Qwen3-8B,native_thinking,20,6,ncc_recall,0.3333333333333333,higher,0.3333333333333333,non_thinking,0.1111111111111111,higher,0.1111111111111111,0.2222222222222222
Qwen3-8B,native_thinking,20,6,silhouette_cosine,-0.13044895231723785,higher,-0.13044895231723785,non_thinking,-0.2534656822681427,higher,-0.2534656822681427,0.12301672995090485
Qwen3-8B,native_thinking,20,6,within_trace,1307.0924072265625,lower,-1307.0924072265625,non_thinking,1212.80224609375,lower,-1212.80224609375,-94.2901611328125
Qwen3-8B,native_thinking,20,6,class_nc1_ratio,5.580874149580138,lower,-5.580874149580138,non_thinking,4.130944110104017,lower,-4.130944110104017,-1.4499300394761212
Qwen3-8B,native_thinking,20,6,centroid_nearest_squared,21.303451538085938,higher,21.303451538085938,non_thinking,198.94793701171875,higher,198.94793701171875,-177.6444854736328
Qwen3-8B,native_thinking,20,6,fisher_nearest,0.016298351532229,higher,0.016298351532229,non_thinking,0.16403988173051257,higher,0.16403988173051257,-0.14774153019828357
Qwen3-8B,native_thinking,20,6,min_bhattacharyya,0.20500044524669647,higher,0.20500044524669647,non_thinking,0.5059556066989899,higher,0.5059556066989899,-0.3009551614522934
Qwen3-8B,native_thinking,20,6,mean_bhattacharyya,2.573319771223598,higher,2.573319771223598,non_thinking,6.400733951065275,higher,6.400733951065275,-3.827414179841677
Qwen3-8B,native_thinking,20,6,nc2_class_cosine_deviation,0.6515634777369324,lower,-0.6515634777369324,non_thinking,0.5899051814167589,lower,-0.5899051814167589,-0.0616582963201735
Qwen3-8B,native_thinking,20,7,logistic_precision,0.3333333333333333,higher,0.3333333333333333,non_thinking,0.18181818181818182,higher,0.18181818181818182,0.1515151515151515
Qwen3-8B,native_thinking,20,7,logistic_recall,0.6666666666666666,higher,0.6666666666666666,non_thinking,0.2222222222222222,higher,0.2222222222222222,0.4444444444444444
Qwen3-8B,native_thinking,20,7,logistic_f1,0.4444444444444444,higher,0.4444444444444444,non_thinking,0.2,higher,0.2,0.2444444444444444
Qwen3-8B,native_thinking,20,7,ncc_recall,0.7777777777777778,higher,0.7777777777777778,non_thinking,0.1111111111111111,higher,0.1111111111111111,0.6666666666666667
Qwen3-8B,native_thinking,20,7,silhouette_cosine,-0.1419963240623474,higher,-0.1419963240623474,non_thinking,-0.19879181683063507,higher,-0.19879181683063507,0.05679549276828766
Qwen3-8B,native_thinking,20,7,within_trace,1226.072998046875,lower,-1226.072998046875,non_thinking,1183.5430908203125,lower,-1183.5430908203125,-42.5299072265625
Qwen3-8B,native_thinking,20,7,class_nc1_ratio,5.8566066800090635,lower,-5.8566066800090635,non_thinking,4.161490629836162,lower,-4.161490629836162,-1.695116050172902
Qwen3-8B,native_thinking,20,7,centroid_nearest_squared,21.303451538085938,higher,21.303451538085938,non_thinking,198.94793701171875,higher,198.94793701171875,-177.6444854736328
Qwen3-8B,native_thinking,20,7,fisher_nearest,0.017375353320742054,higher,0.017375353320742054,non_thinking,0.16809522065971264,higher,0.16809522065971264,-0.15071986733897058
Qwen3-8B,native_thinking,20,7,min_bhattacharyya,0.20500044524669647,higher,0.20500044524669647,non_thinking,0.5059556066989899,higher,0.5059556066989899,-0.3009551614522934
Qwen3-8B,native_thinking,20,7,mean_bhattacharyya,2.577780062953631,higher,2.577780062953631,non_thinking,7.059621800978978,higher,7.059621800978978,-4.481841738025347
Qwen3-8B,native_thinking,20,7,nc2_class_cosine_deviation,0.6284485398619264,lower,-0.6284485398619264,non_thinking,0.5653085681023422,lower,-0.5653085681023422,-0.06313997175958419
Qwen3-8B,native_thinking,20,8,logistic_precision,0.6666666666666666,higher,0.6666666666666666,non_thinking,0.35714285714285715,higher,0.35714285714285715,0.3095238095238095
Qwen3-8B,native_thinking,20,8,logistic_recall,0.4444444444444444,higher,0.4444444444444444,non_thinking,0.5555555555555556,higher,0.5555555555555556,-0.11111111111111116
Qwen3-8B,native_thinking,20,8,logistic_f1,0.5333333333333333,higher,0.5333333333333333,non_thinking,0.43478260869565216,higher,0.43478260869565216,0.09855072463768116
Qwen3-8B,native_thinking,20,8,ncc_recall,0.2222222222222222,higher,0.2222222222222222,non_thinking,0.3333333333333333,higher,0.3333333333333333,-0.1111111111111111
Qwen3-8B,native_thinking,20,8,silhouette_cosine,-0.10292351245880127,higher,-0.10292351245880127,non_thinking,-0.22724321484565735,higher,-0.22724321484565735,0.12431970238685608
Qwen3-8B,native_thinking,20,8,within_trace,1297.3614501953125,lower,-1297.3614501953125,non_thinking,1275.793701171875,lower,-1275.793701171875,-21.5677490234375
Qwen3-8B,native_thinking,20,8,class_nc1_ratio,3.9731317209669137,lower,-3.9731317209669137,non_thinking,2.3348462696273,lower,-2.3348462696273,-1.638285451339614
Qwen3-8B,native_thinking,20,8,centroid_nearest_squared,58.29025650024414,higher,58.29025650024414,non_thinking,31.494667053222656,higher,31.494667053222656,26.795589447021484
Qwen3-8B,native_thinking,20,8,fisher_nearest,0.0449298508842457,higher,0.0449298508842457,non_thinking,0.0246863321431148,higher,0.0246863321431148,0.020243518741130898
Qwen3-8B,native_thinking,20,8,min_bhattacharyya,0.3692162334918976,higher,0.3692162334918976,non_thinking,0.390190452337265,higher,0.390190452337265,-0.02097421884536743
Qwen3-8B,native_thinking,20,8,mean_bhattacharyya,3.0068878763251834,higher,3.0068878763251834,non_thinking,7.445589438080788,higher,7.445589438080788,-4.438701561755604
Qwen3-8B,native_thinking,20,8,nc2_class_cosine_deviation,0.5850772128244978,lower,-0.5850772128244978,non_thinking,0.6635298510944403,lower,-0.6635298510944403,0.07845263826994253
Qwen3-8B,native_thinking,20,9,logistic_precision,1.0,higher,1.0,non_thinking,0.2,higher,0.2,0.8
Qwen3-8B,native_thinking,20,9,logistic_recall,0.7777777777777778,higher,0.7777777777777778,non_thinking,0.2222222222222222,higher,0.2222222222222222,0.5555555555555556
Qwen3-8B,native_thinking,20,9,logistic_f1,0.875,higher,0.875,non_thinking,0.21052631578947367,higher,0.21052631578947367,0.6644736842105263
Qwen3-8B,native_thinking,20,9,ncc_recall,0.7777777777777778,higher,0.7777777777777778,non_thinking,0.1111111111111111,higher,0.1111111111111111,0.6666666666666667
Qwen3-8B,native_thinking,20,9,silhouette_cosine,0.0640932023525238,higher,0.0640932023525238,non_thinking,-0.05389736220240593,higher,-0.05389736220240593,0.11799056455492973
Qwen3-8B,native_thinking,20,9,within_trace,1208.53857421875,lower,-1208.53857421875,non_thinking,789.0567626953125,lower,-789.0567626953125,-419.4818115234375
Qwen3-8B,native_thinking,20,9,class_nc1_ratio,1.7733550041564636,lower,-1.7733550041564636,non_thinking,1.2366357812888304,lower,-1.2366357812888304,-0.5367192228676332
Qwen3-8B,native_thinking,20,9,centroid_nearest_squared,305.97381591796875,higher,305.97381591796875,non_thinking,31.494667053222656,higher,31.494667053222656,274.4791488647461
Qwen3-8B,native_thinking,20,9,fisher_nearest,0.25317670651577096,higher,0.25317670651577096,non_thinking,0.03991432371182154,higher,0.03991432371182154,0.2132623828039494
Qwen3-8B,native_thinking,20,9,min_bhattacharyya,0.9952769875526428,higher,0.9952769875526428,non_thinking,0.45396511256694794,higher,0.45396511256694794,0.5413118749856949
Qwen3-8B,native_thinking,20,9,mean_bhattacharyya,3.8363031480047436,higher,3.8363031480047436,non_thinking,11.43763759897815,higher,11.43763759897815,-7.601334450973406
Qwen3-8B,native_thinking,20,9,nc2_class_cosine_deviation,0.4486404946188867,lower,-0.4486404946188867,non_thinking,0.6797560574831787,lower,-0.6797560574831787,0.23111556286429197
Qwen3-8B,native_thinking,20,10,logistic_precision,1.0,higher,1.0,non_thinking,0.42857142857142855,higher,0.42857142857142855,0.5714285714285714
Qwen3-8B,native_thinking,20,10,logistic_recall,1.0,higher,1.0,non_thinking,0.3333333333333333,higher,0.3333333333333333,0.6666666666666667
Qwen3-8B,native_thinking,20,10,logistic_f1,1.0,higher,1.0,non_thinking,0.375,higher,0.375,0.625
Qwen3-8B,native_thinking,20,10,ncc_recall,0.8888888888888888,higher,0.8888888888888888,non_thinking,0.4444444444444444,higher,0.4444444444444444,0.4444444444444444
Qwen3-8B,native_thinking,20,10,silhouette_cosine,0.5265377759933472,higher,0.5265377759933472,non_thinking,-0.1166127547621727,higher,-0.1166127547621727,0.6431505307555199
Qwen3-8B,native_thinking,20,10,within_trace,1305.614990234375,lower,-1305.614990234375,non_thinking,1088.00390625,lower,-1088.00390625,-217.611083984375
Qwen3-8B,native_thinking,20,10,class_nc1_ratio,0.552166697708849,lower,-0.552166697708849,non_thinking,1.5099539746954116,lower,-1.5099539746954116,0.9577872769865626
Qwen3-8B,native_thinking,20,10,centroid_nearest_squared,2424.3740234375,higher,2424.3740234375,non_thinking,107.52607727050781,higher,107.52607727050781,2316.847946166992
Qwen3-8B,native_thinking,20,10,fisher_nearest,1.8568828035608669,higher,1.8568828035608669,non_thinking,0.09882876031310922,higher,0.09882876031310922,1.7580540432477576
Qwen3-8B,native_thinking,20,10,min_bhattacharyya,4.679913520812988,higher,4.679913520812988,non_thinking,0.390190452337265,higher,0.390190452337265,4.289723068475723
Qwen3-8B,native_thinking,20,10,mean_bhattacharyya,7.016873995463054,higher,7.016873995463054,non_thinking,8.214008996884028,higher,8.214008996884028,-1.1971350014209738
Qwen3-8B,native_thinking,20,10,nc2_class_cosine_deviation,0.3651628639595008,lower,-0.3651628639595008,non_thinking,0.69456645404851,lower,-0.69456645404851,0.3294035900890092
Qwen3-8B,native_thinking,21,1,logistic_precision,1.0,higher,1.0,non_thinking,1.0,higher,1.0,0.0
Qwen3-8B,native_thinking,21,1,logistic_recall,1.0,higher,1.0,non_thinking,1.0,higher,1.0,0.0
Qwen3-8B,native_thinking,21,1,logistic_f1,1.0,higher,1.0,non_thinking,1.0,higher,1.0,0.0
Qwen3-8B,native_thinking,21,1,ncc_recall,0.8888888888888888,higher,0.8888888888888888,non_thinking,1.0,higher,1.0,-0.11111111111111116
Qwen3-8B,native_thinking,21,1,silhouette_cosine,0.35645440220832825,higher,0.35645440220832825,non_thinking,0.9853756427764893,higher,0.9853756427764893,-0.628921240568161
Qwen3-8B,native_thinking,21,1,within_trace,2211.666259765625,lower,-2211.666259765625,non_thinking,75.1576156616211,lower,-75.1576156616211,-2136.508644104004
Qwen3-8B,native_thinking,21,1,class_nc1_ratio,0.9106638821650055,lower,-0.9106638821650055,non_thinking,0.011107799372114566,lower,-0.011107799372114566,-0.8995560827928909
Qwen3-8B,native_thinking,21,1,centroid_nearest_squared,2473.87353515625,higher,2473.87353515625,non_thinking,6707.1904296875,higher,6707.1904296875,-4233.31689453125
Qwen3-8B,native_thinking,21,1,fisher_nearest,1.1185564387180242,higher,1.1185564387180242,non_thinking,89.24166061740164,higher,89.24166061740164,-88.1231041786836
Qwen3-8B,native_thinking,21,1,min_bhattacharyya,4.631985187530518,higher,4.631985187530518,non_thinking,28.09884262084961,higher,28.09884262084961,-23.466857433319092
Qwen3-8B,native_thinking,21,1,mean_bhattacharyya,7.539798895517985,higher,7.539798895517985,non_thinking,42.3259080251058,higher,42.3259080251058,-34.786109129587814
Qwen3-8B,native_thinking,21,1,nc2_class_cosine_deviation,0.3962049664998496,lower,-0.3962049664998496,non_thinking,0.47416590135774483,lower,-0.47416590135774483,0.07796093485789524
Qwen3-8B,native_thinking,21,2,logistic_precision,1.0,higher,1.0,non_thinking,0.9,higher,0.9,0.09999999999999998
Qwen3-8B,native_thinking,21,2,logistic_recall,1.0,higher,1.0,non_thinking,1.0,higher,1.0,0.0
Qwen3-8B,native_thinking,21,2,logistic_f1,1.0,higher,1.0,non_thinking,0.9473684210526315,higher,0.9473684210526315,0.052631578947368474
Qwen3-8B,native_thinking,21,2,ncc_recall,0.8888888888888888,higher,0.8888888888888888,non_thinking,1.0,higher,1.0,-0.11111111111111116
Qwen3-8B,native_thinking,21,2,silhouette_cosine,0.12861624360084534,higher,0.12861624360084534,non_thinking,0.3079122006893158,higher,0.3079122006893158,-0.17929595708847046
Qwen3-8B,native_thinking,21,2,within_trace,1477.3419189453125,lower,-1477.3419189453125,non_thinking,1408.01806640625,lower,-1408.01806640625,-69.3238525390625
Qwen3-8B,native_thinking,21,2,class_nc1_ratio,1.7823764996231453,lower,-1.7823764996231453,non_thinking,0.675782571977139,lower,-0.675782571977139,-1.1065939276460064
Qwen3-8B,native_thinking,21,2,centroid_nearest_squared,542.0230102539062,higher,542.0230102539062,non_thinking,1246.8984375,higher,1246.8984375,-704.8754272460938
Qwen3-8B,native_thinking,21,2,fisher_nearest,0.3668906996430869,higher,0.3668906996430869,non_thinking,0.8855699136606371,higher,0.8855699136606371,-0.5186792140175502
Qwen3-8B,native_thinking,21,2,min_bhattacharyya,1.6143280267715454,higher,1.6143280267715454,non_thinking,2.729205369949341,higher,2.729205369949341,-1.1148773431777954
Qwen3-8B,native_thinking,21,2,mean_bhattacharyya,4.512008998129103,higher,4.512008998129103,non_thinking,10.183595842785305,higher,10.183595842785305,-5.671586844656202
Qwen3-8B,native_thinking,21,2,nc2_class_cosine_deviation,0.38135350854308514,lower,-0.38135350854308514,non_thinking,0.5241385957709065,lower,-0.5241385957709065,0.14278508722782135
Qwen3-8B,native_thinking,21,3,logistic_precision,0.7777777777777778,higher,0.7777777777777778,non_thinking,0.8571428571428571,higher,0.8571428571428571,-0.0793650793650793
Qwen3-8B,native_thinking,21,3,logistic_recall,0.7777777777777778,higher,0.7777777777777778,non_thinking,0.6666666666666666,higher,0.6666666666666666,0.11111111111111116
Qwen3-8B,native_thinking,21,3,logistic_f1,0.7777777777777778,higher,0.7777777777777778,non_thinking,0.75,higher,0.75,0.02777777777777779
Qwen3-8B,native_thinking,21,3,ncc_recall,0.7777777777777778,higher,0.7777777777777778,non_thinking,0.5555555555555556,higher,0.5555555555555556,0.2222222222222222
Qwen3-8B,native_thinking,21,3,silhouette_cosine,-0.06627605110406876,higher,-0.06627605110406876,non_thinking,-0.16543807089328766,higher,-0.16543807089328766,0.0991620197892189
Qwen3-8B,native_thinking,21,3,within_trace,1421.033203125,lower,-1421.033203125,non_thinking,1775.55029296875,lower,-1775.55029296875,354.51708984375
Qwen3-8B,native_thinking,21,3,class_nc1_ratio,4.257194397383929,lower,-4.257194397383929,non_thinking,3.6771030814464076,lower,-3.6771030814464076,-0.580091315937521
Qwen3-8B,native_thinking,21,3,centroid_nearest_squared,169.919677734375,higher,169.919677734375,non_thinking,348.9505615234375,higher,348.9505615234375,-179.0308837890625
Qwen3-8B,native_thinking,21,3,fisher_nearest,0.11957474136473654,higher,0.11957474136473654,non_thinking,0.19653093629918322,higher,0.19653093629918322,-0.07695619493444668
Qwen3-8B,native_thinking,21,3,min_bhattacharyya,0.6955373585224152,higher,0.6955373585224152,non_thinking,0.775444895029068,higher,0.775444895029068,-0.07990753650665283
Qwen3-8B,native_thinking,21,3,mean_bhattacharyya,3.0690653092331357,higher,3.0690653092331357,non_thinking,5.006578170590931,higher,5.006578170590931,-1.9375128613577952
Qwen3-8B,native_thinking,21,3,nc2_class_cosine_deviation,0.3963081804966485,lower,-0.3963081804966485,non_thinking,0.34461512113059006,lower,-0.34461512113059006,-0.05169305936605845
Qwen3-8B,native_thinking,21,4,logistic_precision,0.7,higher,0.7,non_thinking,0.5,higher,0.5,0.19999999999999996
Qwen3-8B,native_thinking,21,4,logistic_recall,0.7777777777777778,higher,0.7777777777777778,non_thinking,0.5555555555555556,higher,0.5555555555555556,0.2222222222222222
Qwen3-8B,native_thinking,21,4,logistic_f1,0.7368421052631579,higher,0.7368421052631579,non_thinking,0.5263157894736842,higher,0.5263157894736842,0.21052631578947367
Qwen3-8B,native_thinking,21,4,ncc_recall,0.5555555555555556,higher,0.5555555555555556,non_thinking,0.2222222222222222,higher,0.2222222222222222,0.33333333333333337
Qwen3-8B,native_thinking,21,4,silhouette_cosine,-0.11360815167427063,higher,-0.11360815167427063,non_thinking,-0.07306011766195297,higher,-0.07306011766195297,-0.04054803401231766
Qwen3-8B,native_thinking,21,4,within_trace,1315.75634765625,lower,-1315.75634765625,non_thinking,1288.838134765625,lower,-1288.838134765625,-26.918212890625
Qwen3-8B,native_thinking,21,4,class_nc1_ratio,5.20805789575139,lower,-5.20805789575139,non_thinking,3.714618358220266,lower,-3.714618358220266,-1.4934395375311236
Qwen3-8B,native_thinking,21,4,centroid_nearest_squared,87.93165588378906,higher,87.93165588378906,non_thinking,348.9505615234375,higher,348.9505615234375,-261.01890563964844
Qwen3-8B,native_thinking,21,4,fisher_nearest,0.06682974096261915,higher,0.06682974096261915,non_thinking,0.27074816620544373,higher,0.27074816620544373,-0.20391842524282458
Qwen3-8B,native_thinking,21,4,min_bhattacharyya,0.4251660108566284,higher,0.4251660108566284,non_thinking,0.775444895029068,higher,0.775444895029068,-0.3502788841724396
Qwen3-8B,native_thinking,21,4,mean_bhattacharyya,2.669644511408276,higher,2.669644511408276,non_thinking,6.1937679549058275,higher,6.1937679549058275,-3.5241234434975515
Qwen3-8B,native_thinking,21,4,nc2_class_cosine_deviation,0.5480657548264222,lower,-0.5480657548264222,non_thinking,0.29151844572459845,lower,-0.29151844572459845,-0.2565473091018237
Qwen3-8B,native_thinking,21,5,logistic_precision,0.75,higher,0.75,non_thinking,0.0,higher,0.0,0.75
Qwen3-8B,native_thinking,21,5,logistic_recall,0.6666666666666666,higher,0.6666666666666666,non_thinking,0.0,higher,0.0,0.6666666666666666
Qwen3-8B,native_thinking,21,5,logistic_f1,0.7058823529411765,higher,0.7058823529411765,non_thinking,0.0,higher,0.0,0.7058823529411765
Qwen3-8B,native_thinking,21,5,ncc_recall,0.1111111111111111,higher,0.1111111111111111,non_thinking,0.0,higher,0.0,0.1111111111111111
Qwen3-8B,native_thinking,21,5,silhouette_cosine,-0.09683726727962494,higher,-0.09683726727962494,non_thinking,-0.17353244125843048,higher,-0.17353244125843048,0.07669517397880554
Qwen3-8B,native_thinking,21,5,within_trace,1295.9296875,lower,-1295.9296875,non_thinking,1342.68212890625,lower,-1342.68212890625,46.75244140625
Qwen3-8B,native_thinking,21,5,class_nc1_ratio,4.961022655702264,lower,-4.961022655702264,non_thinking,6.193810815582626,lower,-6.193810815582626,1.2327881598803625
Qwen3-8B,native_thinking,21,5,centroid_nearest_squared,38.722511291503906,higher,38.722511291503906,non_thinking,269.4603271484375,higher,269.4603271484375,-230.7378158569336
Qwen3-8B,native_thinking,21,5,fisher_nearest,0.0298801020340881,higher,0.0298801020340881,non_thinking,0.2006881013363454,higher,0.2006881013363454,-0.17080799930225732
Qwen3-8B,native_thinking,21,5,min_bhattacharyya,0.2170371562242508,higher,0.2170371562242508,non_thinking,0.7118935883045197,higher,0.7118935883045197,-0.49485643208026886
Qwen3-8B,native_thinking,21,5,mean_bhattacharyya,2.7034285912911096,higher,2.7034285912911096,non_thinking,5.39995011025005,higher,5.39995011025005,-2.69652151895894
Qwen3-8B,native_thinking,21,5,nc2_class_cosine_deviation,0.5718170376839462,lower,-0.5718170376839462,non_thinking,0.49379061695970133,lower,-0.49379061695970133,-0.07802642072424487
Qwen3-8B,native_thinking,21,6,logistic_precision,0.4,higher,0.4,non_thinking,0.0,higher,0.0,0.4
Qwen3-8B,native_thinking,21,6,logistic_recall,0.2222222222222222,higher,0.2222222222222222,non_thinking,0.0,higher,0.0,0.2222222222222222
Qwen3-8B,native_thinking,21,6,logistic_f1,0.2857142857142857,higher,0.2857142857142857,non_thinking,0.0,higher,0.0,0.2857142857142857
Qwen3-8B,native_thinking,21,6,ncc_recall,0.3333333333333333,higher,0.3333333333333333,non_thinking,0.0,higher,0.0,0.3333333333333333
Qwen3-8B,native_thinking,21,6,silhouette_cosine,-0.12214345484972,higher,-0.12214345484972,non_thinking,-0.24544848501682281,higher,-0.24544848501682281,0.12330503016710281
Qwen3-8B,native_thinking,21,6,within_trace,1248.35205078125,lower,-1248.35205078125,non_thinking,1133.9923095703125,lower,-1133.9923095703125,-114.3597412109375
Qwen3-8B,native_thinking,21,6,class_nc1_ratio,5.394541533377945,lower,-5.394541533377945,non_thinking,4.092577404979986,lower,-4.092577404979986,-1.3019641283979588
Qwen3-8B,native_thinking,21,6,centroid_nearest_squared,25.807758331298828,higher,25.807758331298828,non_thinking,177.91421508789062,higher,177.91421508789062,-152.1064567565918
Qwen3-8B,native_thinking,21,6,fisher_nearest,0.020673461717107516,higher,0.020673461717107516,non_thinking,0.15689190622051494,higher,0.15689190622051494,-0.13621844450340742
Qwen3-8B,native_thinking,21,6,min_bhattacharyya,0.2170371562242508,higher,0.2170371562242508,non_thinking,0.5061014890670776,higher,0.5061014890670776,-0.28906433284282684
Qwen3-8B,native_thinking,21,6,mean_bhattacharyya,2.6585831261343427,higher,2.6585831261343427,non_thinking,6.130404399500953,higher,6.130404399500953,-3.47182127336661
Qwen3-8B,native_thinking,21,6,nc2_class_cosine_deviation,0.6356578044317387,lower,-0.6356578044317387,non_thinking,0.5967567171211596,lower,-0.5967567171211596,-0.03890108731057906
Qwen3-8B,native_thinking,21,7,logistic_precision,0.42857142857142855,higher,0.42857142857142855,non_thinking,0.38461538461538464,higher,0.38461538461538464,0.04395604395604391
Qwen3-8B,native_thinking,21,7,logistic_recall,0.6666666666666666,higher,0.6666666666666666,non_thinking,0.5555555555555556,higher,0.5555555555555556,0.11111111111111105
Qwen3-8B,native_thinking,21,7,logistic_f1,0.5217391304347826,higher,0.5217391304347826,non_thinking,0.45454545454545453,higher,0.45454545454545453,0.06719367588932806
Qwen3-8B,native_thinking,21,7,ncc_recall,0.5555555555555556,higher,0.5555555555555556,non_thinking,0.1111111111111111,higher,0.1111111111111111,0.4444444444444445
Qwen3-8B,native_thinking,21,7,silhouette_cosine,-0.14217807352542877,higher,-0.14217807352542877,non_thinking,-0.2134982943534851,higher,-0.2134982943534851,0.07132022082805634
Qwen3-8B,native_thinking,21,7,within_trace,1205.016845703125,lower,-1205.016845703125,non_thinking,1162.531982421875,lower,-1162.531982421875,-42.48486328125
Qwen3-8B,native_thinking,21,7,class_nc1_ratio,6.522370761754282,lower,-6.522370761754282,non_thinking,4.250080506048531,lower,-4.250080506048531,-2.2722902557057516
Qwen3-8B,native_thinking,21,7,centroid_nearest_squared,25.807758331298828,higher,25.807758331298828,non_thinking,177.91421508789062,higher,177.91421508789062,-152.1064567565918
Qwen3-8B,native_thinking,21,7,fisher_nearest,0.021416927425807107,higher,0.021416927425807107,non_thinking,0.15304027568965992,higher,0.15304027568965992,-0.1316233482638528
Qwen3-8B,native_thinking,21,7,min_bhattacharyya,0.23022949695587158,higher,0.23022949695587158,non_thinking,0.5061014890670776,higher,0.5061014890670776,-0.27587199211120605
Qwen3-8B,native_thinking,21,7,mean_bhattacharyya,2.5769131547874875,higher,2.5769131547874875,non_thinking,5.910298039515813,higher,5.910298039515813,-3.3333848847283254
Qwen3-8B,native_thinking,21,7,nc2_class_cosine_deviation,0.6316437701936122,lower,-0.6316437701936122,non_thinking,0.5679315723202847,lower,-0.5679315723202847,-0.06371219787332749
Qwen3-8B,native_thinking,21,8,logistic_precision,0.75,higher,0.75,non_thinking,0.2,higher,0.2,0.55
Qwen3-8B,native_thinking,21,8,logistic_recall,0.6666666666666666,higher,0.6666666666666666,non_thinking,0.3333333333333333,higher,0.3333333333333333,0.3333333333333333
Qwen3-8B,native_thinking,21,8,logistic_f1,0.7058823529411765,higher,0.7058823529411765,non_thinking,0.25,higher,0.25,0.4558823529411765
Qwen3-8B,native_thinking,21,8,ncc_recall,0.2222222222222222,higher,0.2222222222222222,non_thinking,0.2222222222222222,higher,0.2222222222222222,0.0
Qwen3-8B,native_thinking,21,8,silhouette_cosine,-0.10815742611885071,higher,-0.10815742611885071,non_thinking,-0.23925788700580597,higher,-0.23925788700580597,0.13110046088695526
Qwen3-8B,native_thinking,21,8,within_trace,1266.363525390625,lower,-1266.363525390625,non_thinking,1290.019775390625,lower,-1290.019775390625,23.65625
Qwen3-8B,native_thinking,21,8,class_nc1_ratio,4.146634476574954,lower,-4.146634476574954,non_thinking,2.68094018652027,lower,-2.68094018652027,-1.4656942900546843
Qwen3-8B,native_thinking,21,8,centroid_nearest_squared,61.03282928466797,higher,61.03282928466797,non_thinking,29.377445220947266,higher,29.377445220947266,31.655384063720703
Qwen3-8B,native_thinking,21,8,fisher_nearest,0.04819534680283978,higher,0.04819534680283978,non_thinking,0.02277286424702413,higher,0.02277286424702413,0.02542248255581565
Qwen3-8B,native_thinking,21,8,min_bhattacharyya,0.3963422179222107,higher,0.3963422179222107,non_thinking,0.3913252651691437,higher,0.3913252651691437,0.005016952753067017
Qwen3-8B,native_thinking,21,8,mean_bhattacharyya,2.9648346106211343,higher,2.9648346106211343,non_thinking,6.648545642693837,higher,6.648545642693837,-3.683711032072703
Qwen3-8B,native_thinking,21,8,nc2_class_cosine_deviation,0.5791667864462476,lower,-0.5791667864462476,non_thinking,0.6579566403740534,lower,-0.6579566403740534,0.0787898539278058
