model_label,seed,gold_count,patch_layer,normalized_recovery_full_minus_endpoint,expected_absolute_error_reduction_full_minus_endpoint,strict_absolute_error_reduction_full_minus_endpoint,clean_strict_correct
Qwen3-8B,1239,2,29,0.07423446778217563,0.019031810696336526,0.0,True
Qwen3-8B,1239,2,30,-0.343076829087799,-0.08795608644568409,0.0,True
Qwen3-8B,1239,2,31,0.2823117846364794,0.0723774899055245,0.0,True
Qwen3-8B,1239,2,32,-0.8517913061129105,-0.21837741112786135,0.0,True
Qwen3-8B,1239,2,33,0.043179397025862216,0.01107008825859035,0.0,True
Qwen3-8B,1239,2,34,0.1392843445509274,0.03570892817922311,0.0,True
Qwen3-8B,1239,2,35,0.0,0.0,0.0,True
Qwen3-8B,1239,3,0,0.8145860003064163,1.2442164011468266,10.0,False
Qwen3-8B,1239,3,1,0.6621021298418985,1.3435924650697766,10.0,False
Qwen3-8B,1239,3,2,0.6661878146651247,1.0535785552823909,10.0,False
Qwen3-8B,1239,3,3,0.6386937303624833,1.358375886757448,10.0,False
Qwen3-8B,1239,3,4,0.5481131025190532,1.1637029899604072,10.0,False
Qwen3-8B,1239,3,5,0.6538097926048462,1.391894446463469,10.0,False
Qwen3-8B,1239,3,6,0.4654119363001574,0.9906538228659989,10.0,False
Qwen3-8B,1239,3,7,0.6098808830548488,1.298355740848892,10.0,False
Qwen3-8B,1239,3,8,0.4726852354618912,1.0064399711389573,10.0,False
Qwen3-8B,1239,3,9,0.6461049282233436,1.3756656929078117,10.0,False
Qwen3-8B,1239,3,10,0.714531788065145,1.5213561602561367,10.0,False
Qwen3-8B,1239,3,11,0.6203357187744655,1.320794773539764,10.0,False
Qwen3-8B,1239,3,12,0.5343980388025402,1.1378464146116385,10.0,False
Qwen3-8B,1239,3,13,0.6791766315560586,1.4461785287256312,10.0,False
Qwen3-8B,1239,3,14,0.6150974383199698,1.3097390052732882,10.0,False
Qwen3-8B,1239,3,15,0.5417375057373959,1.1535332935980112,10.0,False
Qwen3-8B,1239,3,16,0.57636999453723,1.2272795022542327,10.0,False
Qwen3-8B,1239,3,17,0.1160391907295528,0.24708603963576992,9.0,False
Qwen3-8B,1239,3,18,0.16195632208286792,0.3448588874658489,9.0,False
Qwen3-8B,1239,3,19,-0.06049661927970998,-0.12881742776037464,0.0,False
Qwen3-8B,1239,3,20,-0.1318777240153547,-0.28081154598085534,0.0,False
Qwen3-8B,1239,3,21,-0.18651290213861538,-0.39714801560286617,0.0,False
Qwen3-8B,1239,3,22,-0.19250678695694695,-0.40991099035719913,0.0,False
Qwen3-8B,1239,3,23,-0.08231994485757738,-0.17528654784657638,0.0,False
Qwen3-8B,1239,3,24,0.02225561075164796,0.04738959902880002,0.0,False
Qwen3-8B,1239,3,25,0.007792547138180143,0.01659292519141653,0.0,False
Qwen3-8B,1239,3,26,0.00778405580465634,0.016574844317545967,0.0,False
Qwen3-8B,1239,3,27,-0.03860661249571169,-0.08220632120358973,0.0,False
Qwen3-8B,1239,3,28,-0.011485742232053143,-0.024456966155595117,0.0,False
Qwen3-8B,1239,3,29,0.0024982193803944758,0.005319540139517631,0.0,False
Qwen3-8B,1239,3,30,0.03581896658939468,0.07627049570732214,0.0,False
Qwen3-8B,1239,3,31,-0.03843723290382138,-0.08184565570521651,0.0,False
Qwen3-8B,1239,3,32,-0.027588171921219956,-0.05874439573344015,0.0,False
Qwen3-8B,1239,3,33,0.05513368910992796,0.1173979653514805,0.0,False
Qwen3-8B,1239,3,34,0.029987674663917212,0.06385373531139393,0.0,False
Qwen3-8B,1239,3,35,0.0,0.0,0.0,False
Qwen3-8B,1239,4,0,0.9370093624601135,2.3583761282384823,10.0,True
Qwen3-8B,1239,4,1,0.9285189935474468,2.3370137372134034,10.0,True
Qwen3-8B,1239,4,2,0.9639623294487774,2.426223129621524,10.0,True
Qwen3-8B,1239,4,3,0.9291628559977733,2.3386325824274277,10.0,True
Qwen3-8B,1239,4,4,0.8371774050067542,2.1071061858369777,10.0,True
Qwen3-8B,1239,4,5,1.0078676434112912,2.5367266131248973,10.0,True
Qwen3-8B,1239,4,6,0.980997744665481,2.469099375644743,10.0,True
Qwen3-8B,1239,4,7,0.9814037440162431,2.470113660482962,10.0,True
Qwen3-8B,1239,4,8,0.890793941793106,2.2420586673697933,10.0,True
Qwen3-8B,1239,4,9,0.963836392616343,2.4259145900424626,10.0,True
Qwen3-8B,1239,4,10,0.9720302891269705,2.446532963247426,10.0,True
Qwen3-8B,1239,4,11,1.0240254580531347,2.5774092262867203,10.0,True
Qwen3-8B,1239,4,12,0.9228044846493526,2.3226449565170384,10.0,True
Qwen3-8B,1239,4,13,0.9489756829342979,2.388516749026592,10.0,True
Qwen3-8B,1239,4,14,0.9754484635807377,2.4551430386489526,10.0,True
Qwen3-8B,1239,4,15,0.9666893694588286,2.4330745332887984,10.0,True
Qwen3-8B,1239,4,16,0.9505562514495055,2.392494219033941,10.0,True
Qwen3-8B,1239,4,17,0.9820716295449953,2.47182149538998,10.0,True
Qwen3-8B,1239,4,18,1.058075762073241,2.6631198109811023,10.0,True
Qwen3-8B,1239,4,19,0.9005906551374251,2.2667382632236395,0.0,True
Qwen3-8B,1239,4,20,0.31169809412169086,0.7845273460134963,0.0,True
Qwen3-8B,1239,4,21,-0.07140389055923714,-0.17971975386415462,0.0,True
Qwen3-8B,1239,4,22,-0.18162174929732527,-0.4571321789953915,0.0,True
Qwen3-8B,1239,4,23,-0.10639729357826078,-0.26779626801754963,0.0,True
Qwen3-8B,1239,4,24,-0.07658227837439524,-0.19275347760475814,0.0,True
Qwen3-8B,1239,4,25,-0.07965135251999561,-0.20047817223579578,0.0,True
Qwen3-8B,1239,4,26,-0.13640042894925258,-0.343312546777657,0.0,True
Qwen3-8B,1239,4,27,-0.018838252081134894,-0.04741486774370829,0.0,True
Qwen3-8B,1239,4,28,0.057550372115289496,0.14485119270594637,0.0,True
Qwen3-8B,1239,4,29,0.024140496086813394,0.060760330857342115,0.0,True
Qwen3-8B,1239,4,30,-0.004878690033256111,-0.012279400535309737,0.0,True
Qwen3-8B,1239,4,31,0.024504881334251608,0.06167746893579151,0.0,True
Qwen3-8B,1239,4,32,0.016001694650825175,0.04027540518495787,0.0,True
Qwen3-8B,1239,4,33,-0.002509401050853094,-0.0063160275395865995,0.0,True
Qwen3-8B,1239,4,34,0.010053263249293728,0.025303523134999395,0.0,True
Qwen3-8B,1239,4,35,0.0,0.0,0.0,True
Qwen3-8B,1239,5,0,0.8929456232725872,2.307862758118818,9.0,False
Qwen3-8B,1239,5,1,0.9777980613735762,2.52716814102798,9.0,False
Qwen3-8B,1239,5,2,0.7995919214462485,2.066585432644133,9.0,False
Qwen3-8B,1239,5,3,0.9034418865919027,2.3349908772144445,9.0,False
Qwen3-8B,1239,5,4,0.815445816841098,2.1075606206055113,9.0,False
Qwen3-8B,1239,5,5,0.8713739553066495,2.2521097001144175,9.0,False
Qwen3-8B,1239,5,6,0.8409000571996578,2.173348381728556,9.0,False
Qwen3-8B,1239,5,7,0.9658354124123876,2.4962500746794447,9.0,False
Qwen3-8B,1239,5,8,0.8696572554445308,2.2476728032022275,9.0,False
Qwen3-8B,1239,5,9,0.9765766943129099,2.524011456589599,9.0,False
Qwen3-8B,1239,5,10,0.9969909634748547,2.57677315932397,9.0,False
Qwen3-8B,1239,5,11,0.9661727579632753,2.4971219611787117,9.0,False
Qwen3-8B,1239,5,12,0.9494135313444674,2.453806899252916,9.0,False
Qwen3-8B,1239,5,13,0.9500938551979461,2.4555652303807944,9.0,False
Qwen3-8B,1239,5,14,0.8802171015508924,2.274965255200616,9.0,False
Qwen3-8B,1239,5,15,1.269968239428062,3.2822966229770465,10.0,False
Qwen3-8B,1239,5,16,0.9750676756314249,2.5201113221071196,9.0,False
Qwen3-8B,1239,5,17,0.88910804414598,2.2979443423532846,9.0,False
Qwen3-8B,1239,5,18,0.9041195110296099,2.3367422315668454,9.0,False
Qwen3-8B,1239,5,19,0.8213213092295032,2.1227461254284314,0.0,False
Qwen3-8B,1239,5,20,0.2139038148163732,0.5528451399145875,0.0,False
Qwen3-8B,1239,5,21,-0.08630088165930341,-0.2230489579470456,0.0,False
Qwen3-8B,1239,5,22,-0.06327127291788742,-0.16352777887057135,0.0,False
Qwen3-8B,1239,5,23,-0.003359854331065462,-0.008683712066309024,0.0,False
Qwen3-8B,1239,5,24,-0.010011874338252302,-0.025876191474611954,0.0,False
Qwen3-8B,1239,5,25,-0.059494490332461326,-0.15376649481558946,0.0,False
Qwen3-8B,1239,5,26,-0.05708638249440639,-0.14754261930499224,0.0,False
Qwen3-8B,1239,5,27,0.0004574790023035083,0.0011823774309660529,0.0,False
Qwen3-8B,1239,5,28,-0.09211563748048596,-0.23807748606511803,0.0,False
Qwen3-8B,1239,5,29,0.03265564389154117,0.08440014981368238,0.0,False
Qwen3-8B,1239,5,30,0.012207431956556752,0.031550720279645006,0.0,False
Qwen3-8B,1239,5,31,0.006679698356043602,0.01726401548941192,0.0,False
Qwen3-8B,1239,5,32,0.027499637709501028,0.07107419318426222,0.0,False
Qwen3-8B,1239,5,33,0.024271414539204353,0.06273068845625973,0.0,False
Qwen3-8B,1239,5,34,0.007074401772527711,0.01828414626967989,0.0,False
Qwen3-8B,1239,5,35,0.0,0.0,0.0,False
Qwen3-8B,1239,6,0,1.019481933388377,3.325451776973294,9.0,False
Qwen3-8B,1239,6,1,0.9475739496711064,3.0908948668411087,9.0,False
Qwen3-8B,1239,6,2,0.9026325601834873,2.94430038719738,9.0,False
Qwen3-8B,1239,6,3,0.9957914612903886,3.248175741022611,9.0,False
Qwen3-8B,1239,6,4,0.9900958834581832,3.2295973152529207,9.0,False
Qwen3-8B,1239,6,5,1.0537028551627565,3.437077124512358,9.0,False
Qwen3-8B,1239,6,6,0.9635975806987289,3.1431624063915837,9.0,False
Qwen3-8B,1239,6,7,0.8878011034761222,2.8959216053403205,8.0,False
Qwen3-8B,1239,6,8,0.7716598004987406,2.517079872380454,8.0,False
Qwen3-8B,1239,6,9,0.6692540276579708,2.1830421144637295,8.0,False
Qwen3-8B,1239,6,10,0.934316123762338,3.047649116933032,9.0,False
Qwen3-8B,1239,6,11,0.7853040541939116,2.5615861124717094,8.0,False
Qwen3-8B,1239,6,12,0.7906568484703271,2.579046411330677,8.0,False
Qwen3-8B,1239,6,13,0.839411281422488,2.7380786711346614,8.0,False
Qwen3-8B,1239,6,14,0.9587450153358976,3.12733380602093,9.0,False
Qwen3-8B,1239,6,15,0.988969781625039,3.225924079642324,9.0,False
Qwen3-8B,1239,6,16,0.684329897285246,2.23221814770133,8.0,False
Qwen3-8B,1239,6,17,0.6731918436389601,2.195886890543136,8.0,False
Qwen3-8B,1239,6,18,0.7186521654292544,2.3441740773271715,8.0,False
Qwen3-8B,1239,6,19,0.6312649234055484,2.059125318977256,0.0,False
Qwen3-8B,1239,6,20,0.31546469484387357,1.029015420169542,0.0,False
Qwen3-8B,1239,6,21,-0.12001488605210377,-0.39147698749181803,0.0,False
Qwen3-8B,1239,6,22,-0.10709634822630902,-0.34933796259914196,0.0,False
Qwen3-8B,1239,6,23,-0.049379871890894295,-0.16107238132265245,0.0,False
Qwen3-8B,1239,6,24,-0.06819830160064287,-0.22245628472360757,0.0,False
Qwen3-8B,1239,6,25,-0.0005494304776547296,-0.0017921892467160916,0.0,False
Qwen3-8B,1239,6,26,-0.10379912304908229,-0.3385827319613153,0.0,False
Qwen3-8B,1239,6,27,-0.013362982386656118,-0.04358876020065772,0.0,False
Qwen3-8B,1239,6,28,0.04010522256575555,0.13081936940651406,0.0,False
Qwen3-8B,1239,6,29,0.0005164132321163264,0.001684490175010822,0.0,False
Qwen3-8B,1239,6,30,0.011097063561567703,0.03619755145375603,0.0,False
Qwen3-8B,1239,6,31,-0.015782174474061664,-0.05147993155193742,0.0,False
Qwen3-8B,1239,6,32,-0.023486108477041995,-0.07660942152215,0.0,False
Qwen3-8B,1239,6,33,-0.0431526629310652,-0.14075982606998583,0.0,False
Qwen3-8B,1239,6,34,0.0130995246026346,0.04272938630952794,0.0,False
Qwen3-8B,1239,6,35,0.0,0.0,0.0,False
Qwen3-8B,1239,7,0,1.0388879928844394,3.65269732190566,8.0,False
Qwen3-8B,1239,7,1,1.0605179224120647,3.728747469948283,8.0,False
Qwen3-8B,1239,7,2,1.0819921661791347,3.8042502317812916,8.0,False
Qwen3-8B,1239,7,3,1.0743330744703572,3.7773211075980324,8.0,False
Qwen3-8B,1239,7,4,1.1309453347033358,3.976368023874241,8.0,False
Qwen3-8B,1239,7,5,1.0708306409297152,3.7650066620546436,8.0,False
Qwen3-8B,1239,7,6,1.0445347332995625,3.6725510825931327,8.0,False
Qwen3-8B,1239,7,7,1.0605278626695367,3.728782419579134,8.0,False
Qwen3-8B,1239,7,8,1.0932269505712773,3.843751378336492,8.0,False
Qwen3-8B,1239,7,9,0.9895732354093846,3.479308194498932,8.0,False
Qwen3-8B,1239,7,10,1.0729776220348624,3.7725553797091615,8.0,False
Qwen3-8B,1239,7,11,1.1025351274240807,3.8764786337239183,8.0,False
Qwen3-8B,1239,7,12,1.0518554920299859,3.698290638726312,8.0,False
Qwen3-8B,1239,7,13,1.006996350695776,3.5405673167351583,8.0,False
Qwen3-8B,1239,7,14,1.013505885466039,3.5634546350842458,8.0,False
Qwen3-8B,1239,7,15,1.1190115169333823,3.9344090980737887,8.0,False
Qwen3-8B,1239,7,16,0.8921726498615198,3.1368508165914912,7.0,False
Qwen3-8B,1239,7,17,0.7427690989086488,2.611552657226344,7.0,False
Qwen3-8B,1239,7,18,0.7609994940163027,2.675650149779054,7.0,False
Qwen3-8B,1239,7,19,0.4529338345100161,1.59250103538277,0.0,False
Qwen3-8B,1239,7,20,0.07434408241906271,0.26139144220704313,0.0,False
Qwen3-8B,1239,7,21,-0.08145238598491394,-0.28638401270175784,0.0,False
Qwen3-8B,1239,7,22,-0.09012627974771549,-0.3168811488077514,0.0,False
Qwen3-8B,1239,7,23,-0.03367660182364596,-0.11840586678702536,0.0,False
Qwen3-8B,1239,7,24,-0.04137288538232986,-0.14546575633813852,0.0,False
Qwen3-8B,1239,7,25,-0.05107335891364568,-0.17957231443847466,0.0,False
Qwen3-8B,1239,7,26,-0.034757694047178,-0.12220695284892535,0.0,False
Qwen3-8B,1239,7,27,-0.026404615880485687,-0.09283779423113092,0.0,False
Qwen3-8B,1239,7,28,-0.014517946922823342,-0.051044642163328824,0.0,False
Qwen3-8B,1239,7,29,-0.015045214799802597,-0.052898499340773064,0.0,False
Qwen3-8B,1239,7,30,-0.007906833570275308,-0.02780017673195978,0.0,False
Qwen3-8B,1239,7,31,-0.027430591760118556,-0.09644509297126724,0.0,False
Qwen3-8B,1239,7,32,0.0016355739736659963,0.0057506263565541005,0.0,False
Qwen3-8B,1239,7,33,-0.009034229668129855,-0.03176406575133939,0.0,False
Qwen3-8B,1239,7,34,0.006813795153348191,0.02395708823195264,0.0,False
Qwen3-8B,1239,7,35,0.0,0.0,0.0,False
Qwen3-8B,1239,8,0,0.9777462898065704,4.025962854278642,7.0,False
Qwen3-8B,1239,8,1,0.9645028151200062,3.9714315942722918,7.0,False
Qwen3-8B,1239,8,2,1.0596846504370692,4.363351806482323,8.0,False
Qwen3-8B,1239,8,3,1.0405121806691178,4.284407348277504,8.0,False
Qwen3-8B,1239,8,4,1.0805596184714317,4.44930646237493,8.0,False
Qwen3-8B,1239,8,5,1.0703893730650493,4.407429514692426,8.0,False
Qwen3-8B,1239,8,6,1.0277627846121573,4.231910503774046,8.0,False
Qwen3-8B,1239,8,7,1.0589446399824851,4.360304743422107,8.0,False
Qwen3-8B,1239,8,8,1.0740827637504826,4.422637400276767,8.0,False
Qwen3-8B,1239,8,9,0.9331815642034829,3.842463380274353,7.0,False
Qwen3-8B,1239,8,10,1.0014452338275592,4.1235454984766635,8.0,False
Qwen3-8B,1239,8,11,0.9618295011273257,3.9604239709813003,7.0,False
Qwen3-8B,1239,8,12,1.018396893553734,4.193345561220397,7.0,False
Qwen3-8B,1239,8,13,0.900403945697051,3.707498434935908,7.0,False
Qwen3-8B,1239,8,14,0.8966803702675703,3.6921662608121286,7.0,False
Qwen3-8B,1239,8,15,1.0448265600002022,4.302172213362954,8.0,False
Qwen3-8B,1239,8,16,0.8199676427812014,3.376294347484163,7.0,False
Qwen3-8B,1239,8,17,0.6421821048085248,2.6442455743330617,6.0,False
Qwen3-8B,1239,8,18,0.615891413868303,2.5359911669861486,6.0,False
Qwen3-8B,1239,8,19,0.28095433734958325,1.1568560655358375,0.0,False
Qwen3-8B,1239,8,20,0.012253813578945361,0.05045623676245192,0.0,False
Qwen3-8B,1239,8,21,-0.059748933338968975,-0.24602188595678243,0.0,False
Qwen3-8B,1239,8,22,-0.04059311184645141,-0.1671459786011793,0.0,False
Qwen3-8B,1239,8,23,-0.028847627834038367,-0.1187828369227244,0.0,False
Qwen3-8B,1239,8,24,-0.019186895142037277,-0.07900385604742333,0.0,False
Qwen3-8B,1239,8,25,-0.020334771271182155,-0.08373034461140971,0.0,False
Qwen3-8B,1239,8,26,-0.020889999297204264,-0.08601654853948837,0.0,False
Qwen3-8B,1239,8,27,-0.04651749778922154,-0.1915401982353151,0.0,False
Qwen3-8B,1239,8,28,0.028118972943456277,0.11578253147165274,0.0,False
Qwen3-8B,1239,8,29,0.0059337988396122865,0.024432978127451044,0.0,False
Qwen3-8B,1239,8,30,-0.02067734019653296,-0.08514090457248713,0.0,False
Qwen3-8B,1239,8,31,-0.018388013908083766,-0.07571438698330368,0.0,False
Qwen3-8B,1239,8,32,0.014753109447372195,0.060747323962720756,0.0,False
Qwen3-8B,1239,8,33,-0.012987821091342545,-0.053478582140266795,0.0,False
Qwen3-8B,1239,8,34,0.008187608007998372,0.033713250614447965,0.0,False
Qwen3-8B,1239,8,35,0.0,0.0,0.0,False
Qwen3-8B,1239,9,0,0.976650475740671,4.482945488055109,7.0,False
Qwen3-8B,1239,9,1,1.063550137960259,4.881825597508162,7.0,False
Qwen3-8B,1239,9,2,1.085839144141661,4.984134870043325,7.0,False
Qwen3-8B,1239,9,3,1.1121391777286502,5.104855250397493,7.0,False
Qwen3-8B,1239,9,4,1.0726402120335186,4.923550152571631,7.0,False
Qwen3-8B,1239,9,5,1.1472499646968013,5.266018069574505,7.0,False
Qwen3-8B,1239,9,6,1.1168769550952846,5.126602229687146,7.0,False
Qwen3-8B,1239,9,7,1.0978037337681776,5.0390538041092165,7.0,False
Qwen3-8B,1239,9,8,1.0875981261109142,4.99220881305416,7.0,False
Qwen3-8B,1239,9,9,0.9626919188604511,4.418873999697429,7.0,False
Qwen3-8B,1239,9,10,0.9953116868837775,4.568602736347738,7.0,False
Qwen3-8B,1239,9,11,0.9919468609364607,4.553157772490864,7.0,False
Qwen3-8B,1239,9,12,0.9849332580219843,4.520964474764144,7.0,False
Qwen3-8B,1239,9,13,0.9813401084187936,4.504471477318651,7.0,False
Qwen3-8B,1239,9,14,0.9120593015059865,4.186464075005098,7.0,False
Qwen3-8B,1239,9,15,0.999766389348287,4.58905036711222,7.0,False
Qwen3-8B,1239,9,16,0.8037619566479335,3.6893659774164274,6.0,False
Qwen3-8B,1239,9,17,0.5985293266884172,2.7473230302904836,5.0,False
Qwen3-8B,1239,9,18,0.5067780007748353,2.326173189334913,5.0,False
Qwen3-8B,1239,9,19,0.2601635895683817,1.1941827900378605,0.0,False
Qwen3-8B,1239,9,20,0.09505632312602659,0.43632018358027214,0.0,False
Qwen3-8B,1239,9,21,-0.020679031758055612,-0.09491929243859687,0.0,False
Qwen3-8B,1239,9,22,-0.03883864361753183,-0.17827413848885154,0.0,False
Qwen3-8B,1239,9,23,-0.02382330487663831,-0.10935189175666338,0.0,False
Qwen3-8B,1239,9,24,-0.011212280178978712,-0.051465741416900634,0.0,False
Qwen3-8B,1239,9,25,-0.036005408129217355,-0.16526924004828647,0.0,False
Qwen3-8B,1239,9,26,-0.019203223643274488,-0.08814515215634788,0.0,False
Qwen3-8B,1239,9,27,0.005347521149435702,0.024545778049165357,0.0,False
Qwen3-8B,1239,9,28,-0.004270250702901554,-0.01960097455225096,0.0,False
Qwen3-8B,1239,9,29,-0.02381054836984218,-0.10929333782564399,0.0,False
Qwen3-8B,1239,9,30,0.026096523843915545,0.11978624566919116,0.0,False
Qwen3-8B,1239,9,31,-0.04765862175688158,-0.21875892008336884,0.0,False
Qwen3-8B,1239,9,32,-0.036442717653692336,-0.16727654440979922,0.0,False
Qwen3-8B,1239,9,33,-0.015339694525220422,-0.0704110795705386,0.0,False
Qwen3-8B,1239,9,34,-0.027996094968192244,-0.12850551014746525,0.0,False
Qwen3-8B,1239,9,35,0.0,0.0,0.0,False
Qwen3-8B,1239,10,0,0.8607965792236392,4.6721663920429135,6.0,False
Qwen3-8B,1239,10,1,0.9261202742786774,5.026725390076426,8.0,False
Qwen3-8B,1239,10,2,0.9624341785145738,5.223827245532035,8.0,False
Qwen3-8B,1239,10,3,0.9430190721282875,5.118447403481828,8.0,False
Qwen3-8B,1239,10,4,0.9489085363067791,5.150413790507561,8.0,False
Qwen3-8B,1239,10,5,0.9742599905050797,5.288014491013994,8.0,False
Qwen3-8B,1239,10,6,0.9913510654894915,5.380780131669855,8.0,False
Qwen3-8B,1239,10,7,0.9830013732001825,5.3354603050817975,8.0,False
Qwen3-8B,1239,10,8,0.9664759221914202,5.245764715345454,8.0,False
Qwen3-8B,1239,10,9,0.7935429926151683,4.3071324749938436,6.0,False
Qwen3-8B,1239,10,10,0.9983793955713239,5.418927968676989,8.0,False
Qwen3-8B,1239,10,11,0.8875126829138223,4.817174033569771,6.0,False
Qwen3-8B,1239,10,12,0.9189370304608687,4.987736724041431,6.0,False
Qwen3-8B,1239,10,13,0.9366595592734378,5.0839297218978805,6.0,False
Qwen3-8B,1239,10,14,0.8725386508339351,4.735899117839831,6.0,False
Qwen3-8B,1239,10,15,0.9860424354482095,5.351966352125058,6.0,False
Qwen3-8B,1239,10,16,0.686203920745997,3.724525601030039,5.0,False
Qwen3-8B,1239,10,17,0.49594367341193846,2.691845459413197,4.0,False
Qwen3-8B,1239,10,18,0.49192067181638366,2.670009716447259,4.0,False
Qwen3-8B,1239,10,19,0.4000329199264295,2.171268345277052,0.0,False
Qwen3-8B,1239,10,20,0.2578095177590352,1.3993189488612172,0.0,False
Qwen3-8B,1239,10,21,0.006593558695623095,0.03578801784904506,0.0,False
Qwen3-8B,1239,10,22,-0.04258813056267074,-0.23115662529038694,0.0,False
Qwen3-8B,1239,10,23,-0.002420804691104568,-0.013139460114583557,0.0,False
Qwen3-8B,1239,10,24,-0.025476358290654585,-0.13827864546649948,0.0,False
Qwen3-8B,1239,10,25,-0.0003836578072386708,-0.002082388750476838,0.0,False
Qwen3-8B,1239,10,26,-0.005044141090752036,-0.027378206477294498,0.0,False
Qwen3-8B,1239,10,27,0.005600682182914162,0.03039895801064496,0.0,False
Qwen3-8B,1239,10,28,0.011520721453931614,0.06253129820484737,0.0,False
Qwen3-8B,1239,10,29,-0.0005899357681589425,-0.00320200862315545,0.0,False
Qwen3-8B,1239,10,30,-0.014585684391496326,-0.07916707159821357,0.0,False
Qwen3-8B,1239,10,31,-0.016948558641950936,-0.09199210126033464,0.0,False
Qwen3-8B,1239,10,32,-0.007725079216081053,-0.04192959911829064,0.0,False
Qwen3-8B,1239,10,33,0.029300052617051344,0.15903260355186788,0.0,False
Qwen3-8B,1239,10,34,0.01448444421859098,0.07861756786551766,0.0,False
Qwen3-8B,1239,10,35,0.0,0.0,0.0,False
Qwen3-8B,1240,1,0,0.9268760792416781,0.5533048194836669,10.0,True
Qwen3-8B,1240,1,1,0.6591968337081192,0.3935119194978949,10.0,True
Qwen3-8B,1240,1,2,0.8714138522246926,0.5201962754235998,10.0,True
Qwen3-8B,1240,1,3,0.9933265434935984,0.5929728645988195,10.0,True
Qwen3-8B,1240,1,4,0.849293626441936,0.506991460014317,10.0,True
Qwen3-8B,1240,1,5,1.1865233802130168,0.7083029969216976,10.0,True
Qwen3-8B,1240,1,6,0.8946678975719347,0.5340779319376481,10.0,True
Qwen3-8B,1240,1,7,0.8964534538075907,0.5351438315684336,10.0,True
Qwen3-8B,1240,1,8,0.9002575142421437,0.5374146906608026,10.0,True
Qwen3-8B,1240,1,9,1.1927061240176315,0.7119938268193955,10.0,True
Qwen3-8B,1240,1,10,1.1087622564037007,0.6618829786088267,10.0,True
Qwen3-8B,1240,1,11,0.9823782137364714,0.5864371865771458,10.0,True
Qwen3-8B,1240,1,12,1.307960397495394,0.7807956293575604,10.0,True
Qwen3-8B,1240,1,13,1.139723745896597,0.6803656449959323,10.0,True
Qwen3-8B,1240,1,14,1.0134224908890344,0.6049692736064638,10.0,True
Qwen3-8B,1240,1,15,1.09921030564981,0.6561808782893077,10.0,True
Qwen3-8B,1240,1,16,1.1732584210689438,0.7003843916312533,10.0,True
Qwen3-8B,1240,1,17,1.0919798537036993,0.6518646120716045,10.0,True
Qwen3-8B,1240,1,18,0.8650981630212567,0.516426082888821,0.0,True
Qwen3-8B,1240,1,19,0.7190061037850752,0.42921545972784103,0.0,True
Qwen3-8B,1240,1,20,0.474605453796621,0.28331887165946723,0.0,True
Qwen3-8B,1240,1,21,0.3185269228206509,0.1901467579961289,0.0,True
Qwen3-8B,1240,1,22,0.432212029117842,0.25801183578431863,0.0,True
Qwen3-8B,1240,1,23,0.030651771280051726,0.01829777804692001,0.0,True
Qwen3-8B,1240,1,24,0.14875169442681616,0.08879831001794414,0.0,True
Qwen3-8B,1240,1,25,-0.008102384294360498,-0.004836772012766,0.0,True
Qwen3-8B,1240,1,26,-0.007966925929652258,-0.004755909244041012,0.0,True
Qwen3-8B,1240,1,27,0.10856208542047441,0.06480685651688245,0.0,True
Qwen3-8B,1240,1,28,-0.26757178196122533,-0.15972874889392408,0.0,True
Qwen3-8B,1240,1,29,-0.05381724337633299,-0.03212656017168203,0.0,True
Qwen3-8B,1240,1,30,0.20728349980585942,0.12373925922854534,0.0,True
Qwen3-8B,1240,1,31,-0.10526939243414851,-0.06284126161243231,0.0,True
Qwen3-8B,1240,1,32,-0.041837693403434545,-0.024975288406557716,0.0,True
Qwen3-8B,1240,1,33,0.012791457367990703,0.007635945266512456,0.0,True
Qwen3-8B,1240,1,34,0.0011813438611835215,0.0007052110487035801,0.0,True
Qwen3-8B,1240,1,35,0.0,0.0,0.0,True
Qwen3-8B,1240,2,0,0.8656585177169367,0.09635208420557073,10.0,True
Qwen3-8B,1240,2,1,0.8567505620459073,-0.344300180866679,9.0,True
Qwen3-8B,1240,2,2,0.6670245104670653,0.19907721397832612,10.0,True
Qwen3-8B,1240,2,3,0.9646663177402581,-0.04276942133416384,10.0,True
Qwen3-8B,1240,2,4,0.488076408559363,0.19015457817112003,10.0,True
Qwen3-8B,1240,2,5,1.1726027703889312,-0.3626122672998868,9.0,True
Qwen3-8B,1240,2,6,1.1806005519884175,-0.35715749418394305,9.0,True
Qwen3-8B,1240,2,7,0.6332282526875511,0.2731365075360457,10.0,True
Qwen3-8B,1240,2,8,0.18736671701287896,0.17001354318232975,10.0,True
Qwen3-8B,1240,2,9,0.33046032420192584,0.3721403447441447,10.0,True
Qwen3-8B,1240,2,10,0.3754935315813585,0.4349562834291536,10.0,True
Qwen3-8B,1240,2,11,0.1946189218986417,0.22433015138523515,10.0,True
Qwen3-8B,1240,2,12,0.18310891529732998,0.20670288634195622,10.0,True
Qwen3-8B,1240,2,13,0.45002405991711686,0.23560403250740203,10.0,True
Qwen3-8B,1240,2,14,0.31044548509554765,0.2921415476638085,10.0,True
Qwen3-8B,1240,2,15,0.36202697626174457,0.4081758067015355,10.0,True
Qwen3-8B,1240,2,16,0.32218740285769715,0.32562866625702647,10.0,True
