model_label,seed,gold_count,patch_layer,normalized_recovery_specificity,expected_absolute_error_reduction_specificity,strict_absolute_error_reduction_specificity,clean_strict_correct
Qwen3-8B,1237,1,12,2.4092539369508197,0.4875079584153832,10.0,True
Qwen3-8B,1237,1,13,-0.621149868927876,0.4880745501188173,10.0,True
Qwen3-8B,1237,1,14,1.429539365898904,0.4877522488057391,10.0,True
Qwen3-8B,1237,1,15,1.7829519078486076,0.48768473769779086,10.0,True
Qwen3-8B,1237,1,16,0.5202664324510609,0.4879689815651491,10.0,True
Qwen3-8B,1237,1,17,-0.013933926874537983,0.48382321219135394,10.0,True
Qwen3-8B,1237,1,18,-0.7013205918673445,0.44892093046215753,10.0,True
Qwen3-8B,1237,1,19,0.42505359867226034,0.4332772885055298,0.0,True
Qwen3-8B,1237,1,20,-0.29260948355688166,0.34807681276481706,0.0,True
Qwen3-8B,1237,1,21,-0.10543479202177436,0.17859579877808396,0.0,True
Qwen3-8B,1237,1,22,-0.7388075739806579,0.12732615364793287,0.0,True
Qwen3-8B,1237,1,23,-2.5597288992709797,-0.1237416238446174,0.0,True
Qwen3-8B,1237,1,24,-0.6795787394894126,-0.10081640075196274,0.0,True
Qwen3-8B,1237,1,25,-1.01270644259355,-0.0024206872429894943,0.0,True
Qwen3-8B,1237,1,26,-1.051197966871745,-0.0211600503282503,0.0,True
Qwen3-8B,1237,1,27,0.062187908543079415,0.02667499829881881,0.0,True
Qwen3-8B,1237,1,28,-0.8643936614497107,-0.1908002948192249,0.0,True
Qwen3-8B,1237,1,29,-1.3143470166272908,-0.1491917653029997,0.0,True
Qwen3-8B,1237,1,30,-1.3249385762454917,-0.14980635559573363,0.0,True
Qwen3-8B,1237,1,31,-1.090801757101536,-0.04040575235318755,0.0,True
Qwen3-8B,1237,1,32,0.07325733369998971,-0.16928448756109793,0.0,True
Qwen3-8B,1237,1,33,-0.04069407884000155,-0.019812475861098244,0.0,True
Qwen3-8B,1237,1,34,-0.09766068034680228,-0.047529731681395626,0.0,True
Qwen3-8B,1237,1,35,-0.0,0.0,0.0,True
Qwen3-8B,1237,2,0,-1.9252494842251209,0.506118551604763,10.0,True
Qwen3-8B,1237,2,1,4.09730604286548,0.5061049951916781,10.0,True
Qwen3-8B,1237,2,2,-2.193915231040396,0.5061216522388214,10.0,True
Qwen3-8B,1237,2,3,1.1346604213154925,0.5060900923900498,10.0,True
Qwen3-8B,1237,2,4,2.8848212173138057,0.5060955054302703,10.0,True
Qwen3-8B,1237,2,5,-0.7392787011514397,0.5060885097659384,10.0,True
Qwen3-8B,1237,2,6,1.8900418391066434,0.5061142453617702,10.0,True
Qwen3-8B,1237,2,7,-3.3681081847108763,0.5061341553990841,10.0,True
Qwen3-8B,1237,2,8,-0.9410027664609074,0.5061262797967458,10.0,True
Qwen3-8B,1237,2,9,1.609288447090965,0.5061203649929515,10.0,True
Qwen3-8B,1237,2,10,2.595493304126954,0.506117691089786,10.0,True
Qwen3-8B,1237,2,11,-0.532276987419505,0.5061266337646759,10.0,True
Qwen3-8B,1237,2,12,-0.9840966002608189,0.5061279420485731,10.0,True
Qwen3-8B,1237,2,13,-0.682367850835711,0.5061266827270949,10.0,True
Qwen3-8B,1237,2,14,1.5890029643968524,0.5061209259032178,10.0,True
Qwen3-8B,1237,2,15,1.12055259776477,0.5061216053777322,10.0,True
Qwen3-8B,1237,2,16,-0.22003696774177983,0.5061258379634674,10.0,True
Qwen3-8B,1237,2,17,2.1289907197095737,0.5061010994189337,10.0,True
Qwen3-8B,1237,2,18,2.0555279263466346,0.5060296828802109,10.0,True
Qwen3-8B,1237,2,19,-1.315745923680562,0.5061010982836867,10.0,True
Qwen3-8B,1237,2,20,-1.6010522610803488,0.49494795548451975,10.0,True
Qwen3-8B,1237,2,21,-3.897110495462396,-0.08936930039543389,0.0,True
Qwen3-8B,1237,2,22,-1.622323085739251,0.06714566451725434,0.0,True
Qwen3-8B,1237,2,23,0.10425015894537998,0.12172142798833985,0.0,True
Qwen3-8B,1237,2,24,0.38819096328964686,0.03490323544174467,0.0,True
Qwen3-8B,1237,2,25,-1.5900334392160853,0.20470106131211718,0.0,True
Qwen3-8B,1237,2,26,0.7645809487691476,0.03837770997516876,0.0,True
Qwen3-8B,1237,2,27,-0.5287106235439476,0.00939228402759884,0.0,True
Qwen3-8B,1237,2,28,-1.9294750282034552,0.25626113539045026,0.0,True
Qwen3-8B,1237,2,29,-0.6675481798328075,0.05536211872228192,0.0,True
Qwen3-8B,1237,2,30,0.3915367454739288,-0.0458253738032488,0.0,True
Qwen3-8B,1237,2,31,2.1935457528748756,0.041418873926357014,0.0,True
Qwen3-8B,1237,2,32,-0.10402016567945979,-0.03990278944198056,0.0,True
Qwen3-8B,1237,2,33,-0.7918688769572163,-0.016584246028853222,0.0,True
Qwen3-8B,1237,2,34,0.30579259717752894,0.001736394826656884,0.0,True
Qwen3-8B,1237,2,35,0.0,0.0,0.0,True
Qwen3-8B,1237,3,0,0.01924134127404109,1.1744144174473106,10.0,True
Qwen3-8B,1237,3,1,-0.5773675368483149,1.1798207650743997,10.0,True
Qwen3-8B,1237,3,2,0.6791695729515823,1.1720835270902739,10.0,True
Qwen3-8B,1237,3,3,1.577241181513394,1.1676602469526443,10.0,True
Qwen3-8B,1237,3,4,0.6951812537397853,1.1730266115774906,10.0,True
Qwen3-8B,1237,3,5,0.7003120756577752,1.17324827443616,10.0,True
Qwen3-8B,1237,3,6,1.9187333891571587,1.1660442569604879,10.0,True
Qwen3-8B,1237,3,7,1.3814581570733913,1.1691571542762524,10.0,True
Qwen3-8B,1237,3,8,1.512818229447693,1.1683756295038683,10.0,True
Qwen3-8B,1237,3,9,1.9838783106575986,1.1655544701164309,10.0,True
Qwen3-8B,1237,3,10,2.0518255780787085,1.1650778035475011,10.0,True
Qwen3-8B,1237,3,11,1.5814345863608552,1.1679211421631344,10.0,True
Qwen3-8B,1237,3,12,1.813498514397628,1.1666913740389782,10.0,True
Qwen3-8B,1237,3,13,-7.56701229231993e-06,1.1775227561449122,10.0,True
Qwen3-8B,1237,3,14,-0.6228546460665829,1.1811895844720306,10.0,True
Qwen3-8B,1237,3,15,-0.676115927701194,1.1815486854744668,10.0,True
Qwen3-8B,1237,3,16,0.6831376478141622,1.1734372379055777,10.0,True
Qwen3-8B,1237,3,17,0.6746514291864925,1.1734896179386634,10.0,True
Qwen3-8B,1237,3,18,1.6379486153583915,1.1677394395924843,10.0,True
Qwen3-8B,1237,3,19,1.7623656396281233,1.1669805694323125,10.0,True
Qwen3-8B,1237,3,20,1.3806505358463008,1.1692183848651734,10.0,True
Qwen3-8B,1237,3,21,0.618793624676077,0.38011252067251666,0.0,True
Qwen3-8B,1237,3,22,0.41240423109254115,-0.07715700787440372,0.0,True
Qwen3-8B,1237,3,23,0.12908048500065872,0.027042100505443756,0.0,True
Qwen3-8B,1237,3,24,0.2658336772005495,-0.14067060452274838,0.0,True
Qwen3-8B,1237,3,25,0.15679618106612556,0.01590440530404491,0.0,True
Qwen3-8B,1237,3,26,0.009142717111084567,-0.1484154567588749,0.0,True
Qwen3-8B,1237,3,27,-0.24548734153000656,-0.10066499454066014,0.0,True
Qwen3-8B,1237,3,28,0.014818163702578047,-0.12284441140549607,0.0,True
Qwen3-8B,1237,3,29,0.1379474032185661,0.05901977118426882,0.0,True
Qwen3-8B,1237,3,30,-0.3848654937881115,-0.081944156801244,0.0,True
Qwen3-8B,1237,3,31,0.09538598346324835,-0.009708479009112647,0.0,True
Qwen3-8B,1237,3,32,0.10670377496877857,0.02565995178739966,0.0,True
Qwen3-8B,1237,3,33,0.1159815552183304,-0.0011059607403112182,0.0,True
Qwen3-8B,1237,3,34,-0.07291028174943563,-0.053180038155520526,0.0,True
Qwen3-8B,1237,3,35,0.0,0.0,0.0,True
Qwen3-8B,1237,4,0,-4.73466622811858,1.6897995773875052,10.0,True
Qwen3-8B,1237,4,1,5.096062510282765,1.6897319414998928,10.0,True
Qwen3-8B,1237,4,2,-15.778841715111863,2.202561842411954,10.0,True
Qwen3-8B,1237,4,3,3.714693865947859,1.8634152846022336,10.0,True
Qwen3-8B,1237,4,4,3.7544687182113368,1.8625796843543898,10.0,True
Qwen3-8B,1237,4,5,-0.01222953302136709,1.9289102322312188,10.0,True
Qwen3-8B,1237,4,6,5.950510061948753,1.8243318711609864,10.0,True
Qwen3-8B,1237,4,7,-4.714486206503242,2.0118488312440124,10.0,True
Qwen3-8B,1237,4,8,-15.602234813047168,2.2034111551648548,10.0,True
Qwen3-8B,1237,4,9,-4.837909344552552,2.012694796590735,10.0,True
Qwen3-8B,1237,4,10,-6.027883819971848,2.033618637634986,10.0,True
Qwen3-8B,1237,4,11,2.588580639654193,1.8811935972874614,10.0,True
Qwen3-8B,1237,4,12,0.8774737215044001,1.9132347927395048,10.0,True
Qwen3-8B,1237,4,13,2.4782340423792517,1.8849633918439799,10.0,True
Qwen3-8B,1237,4,14,-12.358444268236042,2.1465323199990523,10.0,True
Qwen3-8B,1237,4,15,-0.08083044908938719,1.9306112502473636,10.0,True
Qwen3-8B,1237,4,16,0.9186873169823835,1.9129494959802273,10.0,True
Qwen3-8B,1237,4,17,0.8995437150288501,1.913113685714794,10.0,True
Qwen3-8B,1237,4,18,3.9668916930034284,1.8592774180828298,10.0,True
Qwen3-8B,1237,4,19,7.028996228152283,1.8053098985704596,10.0,True
Qwen3-8B,1237,4,20,5.083803837693599,1.8396460487139588,10.0,True
Qwen3-8B,1237,4,21,4.088671683786273,-0.0631482485582735,0.0,True
Qwen3-8B,1237,4,22,4.382438304610575,-0.5825208580769541,0.0,True
Qwen3-8B,1237,4,23,2.237113634983899,-0.331997716533071,0.0,True
Qwen3-8B,1237,4,24,3.4627085332726155,-0.4092509488484297,0.0,True
Qwen3-8B,1237,4,25,2.909334126855226,-0.28027185051387304,0.0,True
Qwen3-8B,1237,4,26,2.3597578990033075,-0.07568714248236041,0.0,True
Qwen3-8B,1237,4,27,0.7827480489866633,-0.23537264543348524,0.0,True
Qwen3-8B,1237,4,28,2.9654508034180136,-0.12732940423132977,0.0,True
Qwen3-8B,1237,4,29,2.2783081004385597,-0.1686219167081151,0.0,True
Qwen3-8B,1237,4,30,2.9002438876254164,-0.3311592054484698,0.0,True
Qwen3-8B,1237,4,31,2.933142295569878,-0.193922182258643,0.0,True
Qwen3-8B,1237,4,32,1.6555202896379637,-0.01994916431494742,0.0,True
Qwen3-8B,1237,4,33,-0.07521796150966596,-0.1573351565849248,0.0,True
Qwen3-8B,1237,4,34,1.5949449343717743,-0.1803818900490648,0.0,True
Qwen3-8B,1237,4,35,0.0,0.0,0.0,True
Qwen3-8B,1237,5,0,0.016275672022595833,3.042012048688796,10.0,True
Qwen3-8B,1237,5,1,-0.020149302982188866,3.0388894908255795,10.0,True
Qwen3-8B,1237,5,2,0.012949278441980128,3.0401536957513287,10.0,True
Qwen3-8B,1237,5,3,-0.03839800283092232,3.0364620443036685,10.0,True
Qwen3-8B,1237,5,4,0.005151098974730983,3.020850266411909,10.0,True
Qwen3-8B,1237,5,5,0.018230416705338315,3.0214964129750843,10.0,True
Qwen3-8B,1237,5,6,-0.014824875771110246,3.0234102756023384,10.0,True
Qwen3-8B,1237,5,7,0.01866159428346703,3.0361480440730997,10.0,True
Qwen3-8B,1237,5,8,0.08104577650093914,3.036021216620391,10.0,True
Qwen3-8B,1237,5,9,0.14076415532886077,3.0135648772267354,10.0,True
Qwen3-8B,1237,5,10,0.25079051775038685,3.019940178474907,10.0,True
Qwen3-8B,1237,5,11,0.18038546605276196,2.9993391379266052,10.0,True
Qwen3-8B,1237,5,12,0.42880973123549504,3.0514651451953814,10.0,True
Qwen3-8B,1237,5,13,0.8452387028033757,3.075218738951701,10.0,True
Qwen3-8B,1237,5,14,0.9630716901567802,2.2099010378029496,9.0,True
Qwen3-8B,1237,5,15,0.7540769753731265,2.2994052810382826,9.0,True
Qwen3-8B,1237,5,16,0.5645469214119334,3.086036972150171,10.0,True
Qwen3-8B,1237,5,17,0.5084920845659242,2.8950269215966236,10.0,True
Qwen3-8B,1237,5,18,1.083177563862128,2.627018151501664,10.0,True
Qwen3-8B,1237,5,19,1.3008533314573323,2.3948426072108306,9.0,True
Qwen3-8B,1237,5,20,0.9583010657102027,2.255157496479262,9.0,True
Qwen3-8B,1237,5,21,0.5389944294919382,0.10266176848502795,0.0,True
Qwen3-8B,1237,5,22,0.00603192209355323,-0.3426901020209092,0.0,True
Qwen3-8B,1237,5,23,-0.08682416102933103,-0.185366447449272,0.0,True
Qwen3-8B,1237,5,24,-0.3608158970022486,-0.21500924116304,0.0,True
Qwen3-8B,1237,5,25,-0.17278827965841811,-0.18841044037463783,0.0,True
Qwen3-8B,1237,5,26,-0.09065280153697887,-0.2582052995945192,0.0,True
Qwen3-8B,1237,5,27,-0.2597961892197906,-0.21320258843821538,0.0,True
Qwen3-8B,1237,5,28,-0.07299180768482723,-0.20357465328841506,0.0,True
Qwen3-8B,1237,5,29,-0.028313402796033203,-0.03444669186834037,0.0,True
Qwen3-8B,1237,5,30,0.05781812359566885,-0.15611553684308488,0.0,True
Qwen3-8B,1237,5,31,0.2303979758969755,0.01563753881830854,0.0,True
Qwen3-8B,1237,5,32,0.19971219919299543,-0.13427678314357427,0.0,True
Qwen3-8B,1237,5,33,-0.042506933177605136,-0.13367019391098234,0.0,True
Qwen3-8B,1237,5,34,0.04623852912867439,0.1455843696756296,0.0,True
Qwen3-8B,1237,5,35,0.0,0.0,0.0,True
Qwen3-8B,1237,6,0,0.8471247516975792,3.1703589267230288,9.0,False
Qwen3-8B,1237,6,1,-0.008100845902630605,3.346603725994353,9.0,False
Qwen3-8B,1237,6,2,4.129943797788003,3.5399060992191402,9.0,False
Qwen3-8B,1237,6,3,3.5014896227934544,3.7299087464200613,10.0,False
Qwen3-8B,1237,6,4,2.7582656069087044,3.7414648628505716,10.0,False
Qwen3-8B,1237,6,5,5.814265903844858,3.4300077036360803,9.0,False
Qwen3-8B,1237,6,6,1.8726754477149794,3.4212131457850865,9.0,False
Qwen3-8B,1237,6,7,5.790343296404885,3.328395987760557,9.0,False
Qwen3-8B,1237,6,8,0.8714596319656962,3.1354401503850338,9.0,False
Qwen3-8B,1237,6,9,8.149759574852544,3.7291116756488445,9.0,False
Qwen3-8B,1237,6,10,7.233545638589801,3.7761777397940235,10.0,False
Qwen3-8B,1237,6,11,4.807835544329772,3.562577439888839,9.0,False
Qwen3-8B,1237,6,12,7.229448894810146,3.713527981622152,10.0,False
Qwen3-8B,1237,6,13,-3.093291665532795,3.535400932833744,10.0,False
Qwen3-8B,1237,6,14,5.230364362929344,3.2540871028360843,9.0,False
Qwen3-8B,1237,6,15,2.5668403780216096,3.1242385115818885,9.0,False
Qwen3-8B,1237,6,16,1.8203755169037859,3.3135161378919515,9.0,False
Qwen3-8B,1237,6,17,4.083701186404143,3.3511248811307826,9.0,False
Qwen3-8B,1237,6,18,1.804626263609038,3.2260692319075566,9.0,False
Qwen3-8B,1237,6,19,2.542030462598238,3.0050879988174555,9.0,False
Qwen3-8B,1237,6,20,3.97453255552897,2.920930759010876,9.0,False
Qwen3-8B,1237,6,21,2.425799720792916,0.1944830690295114,0.0,False
Qwen3-8B,1237,6,22,-0.10900096959769823,-0.3147098955363776,0.0,False
Qwen3-8B,1237,6,23,1.6359714167251183,-0.0446175534843225,0.0,False
Qwen3-8B,1237,6,24,3.0506787784520193,-0.10212001549400762,0.0,False
Qwen3-8B,1237,6,25,3.037263171573415,-0.041063176005254665,0.0,False
Qwen3-8B,1237,6,26,-1.9553900337919328,-0.04195964768046245,0.0,False
Qwen3-8B,1237,6,27,-0.061691503567465944,-0.20010329980138986,0.0,False
Qwen3-8B,1237,6,28,0.9065421488734942,0.14090855484149278,0.0,False
Qwen3-8B,1237,6,29,-4.059612656990598e-05,0.027954365377191426,0.0,False
Qwen3-8B,1237,6,30,2.3446244453219145,-0.15678927547041743,0.0,False
Qwen3-8B,1237,6,31,-0.9410801100789343,-0.05398393426846537,0.0,False
Qwen3-8B,1237,6,32,-0.061422433380075726,-0.1671235370445081,0.0,False
Qwen3-8B,1237,6,33,-0.03264392387670326,-0.03170067607510818,0.0,False
Qwen3-8B,1237,6,34,0.009636020734756438,0.02701534848050624,0.0,False
Qwen3-8B,1237,6,35,0.0,0.0,0.0,False
Qwen3-8B,1237,7,0,0.030597469582219095,3.426032097401884,8.0,False
Qwen3-8B,1237,7,1,0.01865039859587314,3.4668218394146413,8.0,False
Qwen3-8B,1237,7,2,0.12448148595883546,3.500640486737275,8.0,False
Qwen3-8B,1237,7,3,0.42370135843063317,3.663350353742903,8.0,False
Qwen3-8B,1237,7,4,0.5671628285990657,3.7055084753572958,8.0,False
Qwen3-8B,1237,7,5,0.37245849773271256,3.6126079025084827,8.0,False
Qwen3-8B,1237,7,6,0.29751075986514164,3.5547299833946386,8.0,False
Qwen3-8B,1237,7,7,0.36627035861941715,3.58959359749214,8.0,False
Qwen3-8B,1237,7,8,0.013441910784777411,3.242724171035345,8.0,False
Qwen3-8B,1237,7,9,0.3860054678701339,3.6155403580439422,8.0,False
Qwen3-8B,1237,7,10,0.4756918912000645,3.6613870589960475,8.0,False
Qwen3-8B,1237,7,11,0.7249410989318456,3.707183875612733,8.0,False
Qwen3-8B,1237,7,12,0.9229251930965722,3.829218787501988,9.0,False
Qwen3-8B,1237,7,13,0.7358863048826387,3.7636618262777377,8.0,False
Qwen3-8B,1237,7,14,0.7623990544319207,3.4326460308951843,8.0,False
Qwen3-8B,1237,7,15,0.5748393050602083,3.309514907561633,7.0,False
Qwen3-8B,1237,7,16,0.9910349199100041,3.6504091701139867,9.0,False
Qwen3-8B,1237,7,17,1.038758944576218,3.6312709612660186,9.0,False
Qwen3-8B,1237,7,18,0.7967516205747293,3.3303676805435183,8.0,False
Qwen3-8B,1237,7,19,0.5593514651561399,2.826647218591928,8.0,False
Qwen3-8B,1237,7,20,0.5912435972203549,2.7326123686904795,8.0,False
Qwen3-8B,1237,7,21,0.2171018718191986,0.1925595351576277,0.0,False
Qwen3-8B,1237,7,22,-0.1611674145181153,-0.4035170793314524,0.0,False
Qwen3-8B,1237,7,23,0.01742827960717014,0.06438604311325591,0.0,False
Qwen3-8B,1237,7,24,-0.12380390784626191,-0.2673513660740534,0.0,False
Qwen3-8B,1237,7,25,-0.22268019534765077,-0.22013054627380058,0.0,False
Qwen3-8B,1237,7,26,-0.20900013199833667,-0.3818590501190249,0.0,False
Qwen3-8B,1237,7,27,-0.21833978449645972,-0.40219665441882935,0.0,False
Qwen3-8B,1237,7,28,-0.1953184625738605,-0.11094944327112355,0.0,False
Qwen3-8B,1237,7,29,-0.07744823578174231,-0.07435796402359429,0.0,False
Qwen3-8B,1237,7,30,-0.18356498146864214,-0.2827643784833791,0.0,False
Qwen3-8B,1237,7,31,-0.09335147570702028,-0.1467132845599135,0.0,False
Qwen3-8B,1237,7,32,-0.08356045316222996,0.11307329848886738,0.0,False
Qwen3-8B,1237,7,33,-0.04883863315948262,-0.18499002768568573,0.0,False
Qwen3-8B,1237,7,34,-0.02885800656312142,-0.10921735651695741,0.0,False
Qwen3-8B,1237,7,35,0.0,0.0,0.0,False
Qwen3-8B,1237,8,0,0.003734083942987243,3.784759131458844,8.0,False
Qwen3-8B,1237,8,1,-0.018318903806968656,4.064580576201655,8.0,False
Qwen3-8B,1237,8,2,0.2422773033197949,4.225759619744428,8.0,False
Qwen3-8B,1237,8,3,-0.17859977148463124,4.0979290964069754,8.0,False
Qwen3-8B,1237,8,4,-1.0879298689437247,3.8070257919252555,8.0,False
Qwen3-8B,1237,8,5,-1.0001695252169172,3.7549662961534302,8.0,False
Qwen3-8B,1237,8,6,-1.3011194066415321,3.6630680820495956,8.0,False
Qwen3-8B,1237,8,7,1.455714970308189,4.270043814460361,8.0,False
Qwen3-8B,1237,8,8,1.459906841432586,3.9605260487737217,8.0,False
Qwen3-8B,1237,8,9,1.4560564637823008,4.291873550082379,8.0,False
Qwen3-8B,1237,8,10,1.0959537621054332,4.148967203417836,8.0,False
Qwen3-8B,1237,8,11,0.9539416528221151,3.9954386843180867,8.0,False
Qwen3-8B,1237,8,12,1.4746489820254254,4.252665200675421,8.0,False
Qwen3-8B,1237,8,13,1.266230304305938,4.301567877754426,8.0,False
Qwen3-8B,1237,8,14,0.8726229400807799,3.56993786680209,8.0,False
Qwen3-8B,1237,8,15,0.6356575925301995,3.603858098590461,8.0,False
Qwen3-8B,1237,8,16,0.8555295232771554,3.7148767503895668,8.0,False
Qwen3-8B,1237,8,17,0.4017904165655958,3.5354789512538423,8.0,False
Qwen3-8B,1237,8,18,0.7519593934414107,3.396731455587841,8.0,False
Qwen3-8B,1237,8,19,0.561817637085299,2.8404109022704356,7.0,False
Qwen3-8B,1237,8,20,0.3311714272591404,2.722182342217203,7.0,False
Qwen3-8B,1237,8,21,-0.09489230254526232,0.4098743975757593,0.0,False
Qwen3-8B,1237,8,22,-0.4825474528201526,-0.6123259233987159,0.0,False
Qwen3-8B,1237,8,23,-0.10322726885556655,-0.22278926614297578,0.0,False
Qwen3-8B,1237,8,24,-0.16782995776631704,-0.2858894124420024,0.0,False
Qwen3-8B,1237,8,25,-0.14809056028932246,-0.14615201225428542,0.0,False
Qwen3-8B,1237,8,26,-0.2369462303505772,-0.2633344891751941,0.0,False
Qwen3-8B,1237,8,27,-0.14901223598332644,-0.05491277221458102,0.0,False
Qwen3-8B,1237,8,28,-0.2637523724139062,0.11959584505670051,0.0,False
Qwen3-8B,1237,8,29,-0.19291331029826503,-0.05316732852065531,0.0,False
Qwen3-8B,1237,8,30,-0.1700959137341261,0.14281069697844018,0.0,False
Qwen3-8B,1237,8,31,-0.13978691627687548,-0.039163849360852154,0.0,False
Qwen3-8B,1237,8,32,-0.13360811627115585,-0.16107471452474886,0.0,False
Qwen3-8B,1237,8,33,-0.11193734833121556,-0.023802803988018262,0.0,False
Qwen3-8B,1237,8,34,0.0627891399946962,0.10628293307327308,0.0,False
Qwen3-8B,1237,8,35,0.0,0.0,0.0,False
Qwen3-8B,1237,9,0,0.26990372745609603,3.921351564666156,7.0,False
Qwen3-8B,1237,9,1,-0.08559631884678454,4.045333280202433,7.0,False
Qwen3-8B,1237,9,2,0.42023487548656036,4.5241522786082715,7.0,False
Qwen3-8B,1237,9,3,-0.12628975890863336,4.139007977720852,7.0,False
Qwen3-8B,1237,9,4,-0.30074895459795314,3.7453695497649964,7.0,False
Qwen3-8B,1237,9,5,-0.30100130132518643,3.6719588438672455,7.0,False
Qwen3-8B,1237,9,6,-0.35924758564484716,3.7281694360309308,7.0,False
Qwen3-8B,1237,9,7,0.3930539783165654,4.017346756311108,5.0,False
Qwen3-8B,1237,9,8,0.16712931503213013,3.7429989537677004,7.0,False
Qwen3-8B,1237,9,9,0.9150490296581831,4.872951590060827,9.0,False
Qwen3-8B,1237,9,10,0.26609426346872045,4.503580198209587,7.0,False
Qwen3-8B,1237,9,11,0.4454897012858877,4.424254854931994,9.0,False
Qwen3-8B,1237,9,12,0.8174183902659946,4.838766795702847,9.0,False
Qwen3-8B,1237,9,13,0.6138518900781594,4.810925967689445,9.0,False
Qwen3-8B,1237,9,14,0.4895636701536794,3.756020701967543,7.0,False
Qwen3-8B,1237,9,15,0.47334189970970475,3.7951216882205383,7.0,False
Qwen3-8B,1237,9,16,0.7047027779831128,4.001998295631997,7.0,False
Qwen3-8B,1237,9,17,0.7399319228144081,4.009130053730229,7.0,False
Qwen3-8B,1237,9,18,0.6973327284176092,3.7888851134632198,7.0,False
Qwen3-8B,1237,9,19,0.6605752639814819,3.069777286274001,6.0,False
Qwen3-8B,1237,9,20,0.5452535046558673,2.8110938285106446,6.0,False
Qwen3-8B,1237,9,21,0.2767410802633998,1.1427038291140006,0.0,False
Qwen3-8B,1237,9,22,0.01322133116551046,0.06328609742084712,0.0,False
Qwen3-8B,1237,9,23,0.006785555951452138,0.12260281233681969,0.0,False
Qwen3-8B,1237,9,24,-0.010753355801650844,0.02196331304735999,0.0,False
Qwen3-8B,1237,9,25,0.028213185526744046,-0.00818422368239613,0.0,False
Qwen3-8B,1237,9,26,-0.037771798877384535,-0.16388812568733346,0.0,False
Qwen3-8B,1237,9,27,-0.04603418602060475,-0.23256552466571545,0.0,False
Qwen3-8B,1237,9,28,-0.007448757736536575,-0.13355820683912967,0.0,False
Qwen3-8B,1237,9,29,-0.035696930122286336,-0.22767321144664976,0.0,False
Qwen3-8B,1237,9,30,-0.03316427237444263,-0.18364742495288855,0.0,False
Qwen3-8B,1237,9,31,-0.06008495090856516,-0.07740887152014508,0.0,False
Qwen3-8B,1237,9,32,0.014602509630208049,0.03616599167354373,0.0,False
Qwen3-8B,1237,9,33,-0.016040391828290312,-0.07660401493147351,0.0,False
Qwen3-8B,1237,9,34,-0.005945456100064332,-0.030351366341716535,0.0,False
Qwen3-8B,1237,9,35,0.0,0.0,0.0,False
Qwen3-8B,1237,10,0,0.20305050061553498,4.8600889665735565,8.0,False
Qwen3-8B,1237,10,1,0.3750157391309572,5.315022285052714,8.0,False
Qwen3-8B,1237,10,2,0.16552288130775195,5.227167317639296,8.0,False
Qwen3-8B,1237,10,3,0.3668708948969852,5.462215814385471,8.0,False
Qwen3-8B,1237,10,4,0.6170921162093272,5.527520033526411,8.0,False
Qwen3-8B,1237,10,5,0.6146508337865695,5.497362260139263,8.0,False
Qwen3-8B,1237,10,6,0.4016550755402628,5.2832801562218625,8.0,False
Qwen3-8B,1237,10,7,0.32525898013475874,4.939273848991513,8.0,False
Qwen3-8B,1237,10,8,-0.08605345812844123,4.635388943195691,8.0,False
Qwen3-8B,1237,10,9,0.6735747886313395,5.4094137967715925,8.0,False
Qwen3-8B,1237,10,10,-0.1675340769205984,4.7528852581233,8.0,False
Qwen3-8B,1237,10,11,0.11040529995788695,5.023075992183858,8.0,False
Qwen3-8B,1237,10,12,0.17754570965321126,5.072739611552767,8.0,False
Qwen3-8B,1237,10,13,0.38375734244553117,5.397799990752856,8.0,False
Qwen3-8B,1237,10,14,0.16069240973001664,4.262241408815316,6.0,False
Qwen3-8B,1237,10,15,0.3067659118632088,4.753279639600086,8.0,False
Qwen3-8B,1237,10,16,0.4596041036649018,4.636962631893098,8.0,False
Qwen3-8B,1237,10,17,0.7314761787049324,4.60283447509973,6.0,False
Qwen3-8B,1237,10,18,0.7102793654257191,4.422941499653978,6.0,False
Qwen3-8B,1237,10,19,0.15207346711109632,3.0490384183982338,5.0,False
Qwen3-8B,1237,10,20,0.7063486189628694,3.2799795012980013,5.0,False
Qwen3-8B,1237,10,21,0.21513792467894935,1.198464536980837,0.0,False
Qwen3-8B,1237,10,22,-0.08147149873674145,-0.06349567878892604,0.0,False
Qwen3-8B,1237,10,23,-0.19619140782035913,-0.01086051146095901,0.0,False
Qwen3-8B,1237,10,24,-0.274350972568537,-0.31697174861857036,0.0,False
Qwen3-8B,1237,10,25,0.06616286357459977,0.14260856406783873,0.0,False
Qwen3-8B,1237,10,26,-0.00638261319777797,0.3310780366974573,0.0,False
Qwen3-8B,1237,10,27,-0.11592722702080253,-0.12457743522356157,0.0,False
Qwen3-8B,1237,10,28,-0.15441327255827367,-0.04215403758441205,0.0,False
Qwen3-8B,1237,10,29,-0.228379524570055,-0.07995123452517028,0.0,False
Qwen3-8B,1237,10,30,-0.18320363737931883,-0.2215217883714855,0.0,False
Qwen3-8B,1237,10,31,-0.17272185185417332,-0.1282817849161617,0.0,False
Qwen3-8B,1237,10,32,-0.0506511717538613,0.19714774366844967,0.0,False
Qwen3-8B,1237,10,33,0.04125446386657572,0.2662472321834475,0.0,False
Qwen3-8B,1237,10,34,-0.05627165613721453,-0.2768853881869724,0.0,False
Qwen3-8B,1237,10,35,0.0,0.0,0.0,False
