model_label,population,patch_layer,rows,seeds,mean_normalized_recovery_specificity,median_normalized_recovery_specificity,mean_expected_absolute_error_reduction_specificity,median_expected_absolute_error_reduction_specificity,mean_strict_absolute_error_reduction_specificity,median_strict_absolute_error_reduction_specificity
Qwen3-8B,confirmation_clean_correct,6,44,10,-0.03926288742587439,0.281522311247559,1.5048418565122021,1.153540889610214,9.977272727272727,10.0
Qwen3-8B,confirmation_clean_correct,7,44,10,0.44393992381806685,0.5444773079781352,1.5023122749806854,1.1535507571982375,9.909090909090908,10.0
Qwen3-8B,confirmation_clean_correct,8,44,10,0.4365563657134386,0.5435614006908487,1.505661618620299,1.1536223578114673,9.909090909090908,10.0
Qwen3-8B,confirmation_clean_correct,9,44,10,-0.021039559758708106,0.3946231738773558,1.458385937983765,1.153717903227218,9.863636363636363,10.0
Qwen3-8B,confirmation_clean_correct,10,44,10,0.8708553805818297,0.4891710215143138,1.4483435145437416,1.153742224709062,9.840909090909092,10.0
Qwen3-8B,confirmation_clean_correct,11,44,10,0.22305212757248924,0.44729616757060114,1.4539265337871057,1.153346749885332,9.863636363636363,10.0
Qwen3-8B,confirmation_clean_correct,12,44,10,0.5854003976433728,0.7041956063841429,1.438931795954762,1.1485789521325902,9.863636363636363,10.0
Qwen3-8B,confirmation_clean_correct,13,44,10,0.899660339381823,0.7681331083226237,1.4284125157542191,1.147559256501388,9.840909090909092,10.0
Qwen3-8B,confirmation_clean_correct,14,44,10,0.6555137982355673,0.7025227056577944,1.3992358195411707,1.1509025613230879,9.795454545454545,10.0
Qwen3-8B,confirmation_clean_correct,15,44,10,0.06877733918780694,0.7313346343362281,1.3984481172077512,1.1500828103688217,9.818181818181818,10.0
Qwen3-8B,confirmation_clean_correct,16,44,10,0.8002247335048839,0.7593285007279237,1.354719371648079,1.1298874270274673,9.75,10.0
Qwen3-8B,confirmation_clean_correct,17,44,10,0.3420205056644013,0.7067983078871517,1.1988376896425175,1.066644292009839,8.977272727272727,10.0
Qwen3-8B,confirmation_clean_correct,18,44,10,-0.05936404630405623,0.4494217386463238,1.077796296285956,1.0562485845761798,6.931818181818182,9.5
Qwen3-8B,confirmation_clean_correct,19,44,10,-0.1180258454100942,0.47754814450375893,0.8030588771962968,0.6431666384165771,2.8636363636363638,0.0
Qwen3-8B,confirmation_clean_correct,20,44,10,1.0739463715947806,0.2744968498541653,0.47005283860719727,0.40267001131374724,0.6818181818181818,0.0
Qwen3-8B,confirmation_clean_correct,21,44,10,0.28185373126262464,0.006942745136792967,-0.046710858447550636,-0.06628635563086216,0.0,0.0
Qwen3-8B,confirmation_clean_correct,22,44,10,-0.4648277357745638,-0.21741267969308378,-0.08611128624370801,-0.17283390044275126,0.0,0.0
Qwen3-8B,confirmation_clean_correct,23,44,10,-0.13855637482974903,-0.13673694679173842,-0.05599276131031064,-0.07295106686133801,0.0,0.0
Qwen3-8B,confirmation_clean_correct,24,44,10,-0.08394775880414701,-0.02123495688225727,0.004878940315174057,-0.03354418237224688,0.0,0.0
Qwen3-8B,confirmation_clean_correct,25,44,10,-0.14753149984137418,-0.04153592242215068,-0.0194485199147206,-0.018881583835604898,0.0,0.0
Qwen3-8B,confirmation_clean_correct,26,44,10,0.4005177103734152,-0.025186924944033646,-0.08754821534336356,-0.05407402064748812,0.0,0.0
Qwen3-8B,confirmation_clean_correct,27,44,10,-0.5406981598736073,-0.09279526455619455,-0.07022151312627202,-0.037485695252599704,0.0,0.0
Qwen3-8B,confirmation_clean_correct,28,44,10,0.4239896462281264,-0.04629825888544706,-0.019400608323202652,-0.023048058642808567,0.0,0.0
Qwen3-8B,confirmation_clean_correct,29,44,10,0.032861986484100804,-0.1419722480519136,-0.054157978382633205,-0.04711576626993996,0.0,0.0
Qwen3-8B,confirmation_clean_correct,30,44,10,-0.012571835717102547,-0.03291102950074951,-0.04297413685363404,-0.031058108043279242,0.0,0.0
Qwen3-8B,confirmation_clean_correct,31,44,10,-0.6136601088620032,-0.057067000313436325,-0.010790310182251406,-0.025209335408142852,0.0,0.0
Qwen3-8B,confirmation_clean_correct,32,44,10,-0.5438265992007874,-0.056670482606352234,-0.014034727869840629,-0.01800930172905446,0.0,0.0
Qwen3-8B,confirmation_clean_correct,33,44,10,0.06150872472844781,-0.007955421864578795,-0.0011158256306163668,0.0026261844671202628,0.0,0.0
Qwen3-8B,confirmation_clean_correct,34,44,10,-0.4862723723842798,-0.018758299394236774,-0.022262369754417144,-0.008422537563794075,0.0,0.0
Qwen3-8B,confirmation_clean_correct,35,44,10,0.0,0.0,0.0,0.0,0.0,0.0
