model_label,target_passage_tokens,num_needles,query_order,q_hat,q_hat_power_N,all_pairs_found,exact_correct,scheme
Llama3.1-8B,10000,8,query_last,0.7764343158672704,0.13208021656158453,1.0,0.0,seed
Llama3.1-8B,10000,8,query_last,0.7185168415027149,0.07103880006408307,1.0,1.0,seed
Llama3.1-8B,2000,10,query_last,0.6404532842181896,0.01161113221531349,1.0,0.0,seed
Llama3.1-8B,2000,10,query_last,0.8246965734584649,0.1455264385747432,0.0,1.0,seed
Llama3.1-8B,2000,10,query_last,0.6637846848960485,0.01660627707123956,0.0,0.0,seed
Llama3.1-8B,2000,10,query_last,0.6943185248450034,0.02603679517107588,0.0,0.0,seed
Llama3.1-8B,2000,10,query_last,0.641015608089502,0.011713482764187409,0.0,0.0,seed
Llama3.1-8B,2000,1,query_last,0.742416263921289,0.742416263921289,0.0,1.0,seed
Llama3.1-8B,2000,1,query_last,0.7945944845198054,0.7945944845198054,0.0,0.0,seed
Llama3.1-8B,2000,1,query_last,0.7742280578133179,0.7742280578133179,1.0,1.0,seed
Llama3.1-8B,2000,1,query_last,0.7947680185200638,0.7947680185200638,0.0,1.0,seed
Llama3.1-8B,2000,1,query_last,0.7366762440100573,0.7366762440100573,0.0,1.0,seed
Llama3.1-8B,2000,20,query_last,0.6064624796809368,4.529797068410175e-05,1.0,1.0,seed
Llama3.1-8B,2000,20,query_last,0.8330492829100079,0.025906807469242652,0.0,1.0,seed
Llama3.1-8B,2000,20,query_last,0.6257429598041648,8.470702745989027e-05,1.0,1.0,seed
Llama3.1-8B,2000,20,query_last,0.659211199176223,0.00024015494715577362,1.0,1.0,seed
Llama3.1-8B,2000,20,query_last,0.60935829429426,4.98258295891609e-05,1.0,0.0,seed
Llama3.1-8B,2000,2,query_last,0.7137566214082193,0.509448514604076,0.0,1.0,seed
Llama3.1-8B,2000,2,query_last,0.8040406683203402,0.6464813963130193,0.0,0.0,seed
Llama3.1-8B,2000,2,query_last,0.7438606116455301,0.5533286095576622,1.0,1.0,seed
Llama3.1-8B,2000,2,query_last,0.767331310076985,0.588797339424462,1.0,0.0,seed
Llama3.1-8B,2000,2,query_last,0.7096335503291652,0.5035797757527758,1.0,1.0,seed
Llama3.1-8B,2000,30,query_last,0.5860659089853819,1.0924304222220978e-07,1.0,1.0,seed
Llama3.1-8B,2000,30,query_last,0.8377860547937,0.0049430364573268114,0.0,1.0,seed
Llama3.1-8B,2000,30,query_last,0.6027102467890477,2.5307966537559584e-07,1.0,1.0,seed
Llama3.1-8B,2000,30,query_last,0.6378009803300928,1.3821509390591857e-06,1.0,1.0,seed
Llama3.1-8B,2000,30,query_last,0.5903838810149117,1.361553619170968e-07,0.0,0.0,seed
Llama3.1-8B,2000,3,query_last,0.6961346991122345,0.337349325102261,1.0,1.0,seed
Llama3.1-8B,2000,3,query_last,0.8094121826757033,0.530284838593451,0.0,0.0,seed
Llama3.1-8B,2000,3,query_last,0.7249013330137748,0.38092256066913943,0.0,0.0,seed
Llama3.1-8B,2000,3,query_last,0.7501391523219354,0.42210986311354004,0.0,1.0,seed
Llama3.1-8B,2000,3,query_last,0.6930765038895961,0.33292279191793667,1.0,0.0,seed
Llama3.1-8B,2000,4,query_last,0.683268609930407,0.21795451849528436,1.0,1.0,seed
Llama3.1-8B,2000,4,query_last,0.8131545910632486,0.43721240278598694,0.0,1.0,seed
Llama3.1-8B,2000,4,query_last,0.710933612352512,0.2554560491728781,0.0,0.0,seed
Llama3.1-8B,2000,4,query_last,0.7374384299071431,0.29573523050262407,0.0,1.0,seed
Llama3.1-8B,2000,4,query_last,0.6810161857707532,0.21509471309080913,1.0,0.0,seed
Llama3.1-8B,2000,5,query_last,0.6730907785262905,0.13815550777570643,1.0,0.0,seed
Llama3.1-8B,2000,5,query_last,0.8160182630591541,0.36182568533908427,0.0,1.0,seed
Llama3.1-8B,2000,5,query_last,0.699814621732414,0.1678475712308517,0.0,0.0,seed
Llama3.1-8B,2000,5,query_last,0.7273052756233149,0.20350903222436514,1.0,1.0,seed
Llama3.1-8B,2000,5,query_last,0.6714905084259086,0.13652097816025932,1.0,0.0,seed
Llama3.1-8B,2000,6,query_last,0.6646516091052468,0.08621133356000807,1.0,0.0,seed
Llama3.1-8B,2000,6,query_last,0.818332726495584,0.3003167242152954,0.0,0.0,seed
Llama3.1-8B,2000,6,query_last,0.6905509976505358,0.1084362629952167,0.0,0.0,seed
Llama3.1-8B,2000,6,query_last,0.7188467729289886,0.1379805794954775,1.0,1.0,seed
Llama3.1-8B,2000,6,query_last,0.6636008896719875,0.08539683156827328,1.0,0.0,seed
Llama3.1-8B,2000,8,query_last,0.6511205556034091,0.03230659954723068,0.0,1.0,seed
Llama3.1-8B,2000,8,query_last,0.8219385041832956,0.2083121520528306,0.0,0.0,seed
Llama3.1-8B,2000,8,query_last,0.6756196379223326,0.04341283185463264,0.0,0.0,seed
Llama3.1-8B,2000,8,query_last,0.7051805701815335,0.06115087863796643,0.0,1.0,seed
Llama3.1-8B,2000,8,query_last,0.6509656323134779,0.032245156195843755,1.0,0.0,seed
Llama3.1-8B,5000,10,query_last,0.683268609930407,0.02217760746758874,0.0,0.0,seed
Llama3.1-8B,5000,10,query_last,0.8131545910632486,0.1263953752677244,0.0,0.0,seed
Llama3.1-8B,5000,10,query_last,0.710933612352512,0.032983024545842766,0.0,0.0,seed
Llama3.1-8B,5000,10,query_last,0.7374384299071431,0.04756173197224707,1.0,1.0,seed
Llama3.1-8B,5000,10,query_last,0.6810161857707532,0.021457263748590645,0.0,1.0,seed
Llama3.1-8B,5000,1,query_last,0.7773114871320532,0.7773114871320532,1.0,1.0,seed
Llama3.1-8B,5000,1,query_last,0.7815954526339253,0.7815954526339253,0.0,0.0,seed
Llama3.1-8B,5000,1,query_last,0.8103149166204794,0.8103149166204794,0.0,0.0,seed
Llama3.1-8B,5000,1,query_last,0.8272439446138837,0.8272439446138837,0.0,1.0,seed
Llama3.1-8B,5000,1,query_last,0.7698447936125047,0.7698447936125047,0.0,1.0,seed
Llama3.1-8B,5000,20,query_last,0.6511205556034091,0.00018759796421358803,0.0,0.0,seed
Llama3.1-8B,5000,20,query_last,0.8219385041832956,0.01980553206521817,0.0,0.0,seed
Llama3.1-8B,5000,20,query_last,0.6756196379223326,0.00039268588448470286,1.0,1.0,seed
Llama3.1-8B,5000,20,query_last,0.7051805701815335,0.0009247125542022585,0.0,0.0,seed
Llama3.1-8B,5000,20,query_last,0.6509656323134779,0.0001867072629897542,1.0,1.0,seed
Llama3.1-8B,5000,2,query_last,0.7512334492009445,0.564351695198348,1.0,1.0,seed
Llama3.1-8B,5000,2,query_last,0.7914825611726662,0.6264446446404434,0.0,0.0,seed
Llama3.1-8B,5000,2,query_last,0.78344367721948,0.6137839953751808,1.0,1.0,seed
Llama3.1-8B,5000,2,query_last,0.8030730685504682,0.6449263534310651,1.0,1.0,seed
Llama3.1-8B,5000,2,query_last,0.7450294655805734,0.5550689045832747,1.0,1.0,seed
Llama3.1-8B,5000,30,query_last,0.6316326788757571,1.0326133425031056e-06,0.0,0.0,seed
Llama3.1-8B,5000,30,query_last,0.8269250200370222,0.0033418270775516347,0.0,0.0,seed
Llama3.1-8B,5000,30,query_last,0.6539589818881568,2.9276238123184447e-06,0.0,0.0,seed
Llama3.1-8B,5000,30,query_last,0.68527958814459,1.191334945625571e-05,0.0,0.0,seed
Llama3.1-8B,5000,30,query_last,0.6327943310693871,1.0911322584216028e-06,0.0,0.0,seed
Llama3.1-8B,5000,3,query_last,0.7350623072737374,0.3971663634013493,1.0,0.0,seed
Llama3.1-8B,5000,3,query_last,0.7971114475529475,0.5064739801649168,1.0,0.0,seed
Llama3.1-8B,5000,3,query_last,0.766494582733116,0.4503262563979971,1.0,0.0,seed
Llama3.1-8B,5000,3,query_last,0.7877915317526798,0.4889156334059482,0.0,0.0,seed
Llama3.1-8B,5000,3,query_last,0.7297220207526842,0.38857276378252775,1.0,0.0,seed
Llama3.1-8B,5000,4,query_last,0.7231890582944982,0.27353152508840733,1.0,0.0,seed
Llama3.1-8B,5000,4,query_last,0.8010360214663496,0.4117258971500864,0.0,0.0,seed
Llama3.1-8B,5000,4,query_last,0.7539218040310567,0.32307638484308715,1.0,0.0,seed
Llama3.1-8B,5000,4,query_last,0.7764343158672704,0.3634284201346732,0.0,0.0,seed
Llama3.1-8B,5000,4,query_last,0.7185168415027149,0.26653104896818886,1.0,0.0,seed
Llama3.1-8B,5000,5,query_last,0.7137566214082193,0.18524681542745328,1.0,0.0,seed
Llama3.1-8B,5000,5,query_last,0.8040406683203402,0.3360393062506085,0.0,1.0,seed
Llama3.1-8B,5000,5,query_last,0.7438606116455301,0.2277497004273817,1.0,0.0,seed
Llama3.1-8B,5000,5,query_last,0.767331310076985,0.26602018874431316,0.0,1.0,seed
Llama3.1-8B,5000,5,query_last,0.7096335503291652,0.1799578103671912,1.0,0.0,seed
Llama3.1-8B,5000,6,query_last,0.7059085603782603,0.12373446676171002,1.0,0.0,seed
Llama3.1-8B,5000,6,query_last,0.8064700731782976,0.27512467103555566,1.0,1.0,seed
Llama3.1-8B,5000,6,query_last,0.7354423842120377,0.15823113023633414,1.0,0.0,seed
Llama3.1-8B,5000,6,query_last,0.7597041498182925,0.19225028497812105,1.0,0.0,seed
Llama3.1-8B,5000,6,query_last,0.702253800014357,0.11994014996827503,1.0,0.0,seed
Llama3.1-8B,5000,8,query_last,0.6932739674402801,0.0533628653667017,1.0,0.0,seed
Llama3.1-8B,5000,8,query_last,0.8102567103328034,0.1857723570765309,0.0,1.0,seed
Llama3.1-8B,5000,8,query_last,0.7218044734425726,0.07368117694858885,0.0,0.0,seed
Llama3.1-8B,5000,8,query_last,0.7473258576548901,0.09729265920024938,0.0,1.0,seed
Llama3.1-8B,5000,8,query_last,0.690393004926437,0.05161442096744242,1.0,0.0,seed
Llama3.2-3B,10000,10,query_first,0.6075628695883629,0.006853497309424156,0.0,0.0,seed
Llama3.2-3B,10000,10,query_first,0.6854469423314846,0.0228948833177473,0.0,0.0,seed
Llama3.2-3B,10000,10,query_first,0.6134753929196158,0.007550426330039653,0.0,0.0,seed
Llama3.2-3B,10000,10,query_first,0.6350638628710185,0.01067023556108049,1.0,0.0,seed
Llama3.2-3B,10000,10,query_first,0.6812791928828098,0.02154027544249874,0.0,0.0,seed
Llama3.2-3B,10000,1,query_first,0.26485746484533407,0.26485746484533407,0.0,0.0,seed
Llama3.2-3B,10000,1,query_first,0.2691998591074249,0.2691998591074249,0.0,0.0,seed
Llama3.2-3B,10000,1,query_first,0.26890983122019635,0.26890983122019635,1.0,1.0,seed
Llama3.2-3B,10000,1,query_first,0.27727642217789933,0.27727642217789933,1.0,1.0,seed
Llama3.2-3B,10000,1,query_first,0.3215706612948255,0.3215706612948255,1.0,1.0,seed
Llama3.2-3B,10000,20,query_first,0.7059856980618032,0.0009460586547398335,0.0,0.0,seed
Llama3.2-3B,10000,20,query_first,0.7881868287550344,0.008562162451019737,0.0,0.0,seed
Llama3.2-3B,10000,20,query_first,0.7113772019496628,0.0011015364132289341,0.0,0.0,seed
Llama3.2-3B,10000,20,query_first,0.7328567243877122,0.0019970159897916223,0.0,0.0,seed
Llama3.2-3B,10000,20,query_first,0.7708424067318733,0.005486709592597154,0.0,0.0,seed
Llama3.2-3B,10000,2,query_first,0.3584758956037508,0.12850496772891126,0.0,0.0,seed
Llama3.2-3B,10000,2,query_first,0.38613837738795276,0.14910284649180103,0.0,0.0,seed
Llama3.2-3B,10000,2,query_first,0.36354210873135506,0.1321628648208404,1.0,0.0,seed
Llama3.2-3B,10000,2,query_first,0.37687114170207797,0.14203185744782773,0.0,0.0,seed
Llama3.2-3B,10000,2,query_first,0.42723392009260547,0.1825288224776948,0.0,0.0,seed
Llama3.2-3B,10000,30,query_first,0.756336674353552,0.00022985544085374227,0.0,0.0,seed
Llama3.2-3B,10000,30,query_first,0.8357652698525354,0.004597583266761723,0.0,0.0,seed
Llama3.2-3B,10000,30,query_first,0.7612502357686883,0.0002791407264679061,0.0,0.0,seed
Llama3.2-3B,10000,30,query_first,0.7816687636298196,0.0006175650673777184,0.0,0.0,seed
Llama3.2-3B,10000,30,query_first,0.8143165953838525,0.0021076503644015905,0.0,0.0,seed
Llama3.2-3B,10000,3,query_first,0.4193961483255164,0.07376890091610114,1.0,0.0,seed
Llama3.2-3B,10000,3,query_first,0.462432641946627,0.09888842199411788,1.0,0.0,seed
Llama3.2-3B,10000,3,query_first,0.42493199396833986,0.07672878012792558,1.0,0.0,seed
Llama3.2-3B,10000,3,query_first,0.4411250471791755,0.08583909959079748,1.0,0.0,seed
Llama3.2-3B,10000,3,query_first,0.49302205697923995,0.1198392404998014,1.0,0.0,seed
Llama3.2-3B,10000,4,query_first,0.4642864012111834,0.046466916499641686,1.0,0.0,seed
Llama3.2-3B,10000,4,query_first,0.517876993933989,0.07192940597754127,1.0,0.0,seed
Llama3.2-3B,10000,4,query_first,0.4700644520343926,0.048823581920567745,1.0,0.0,seed
Llama3.2-3B,10000,4,query_first,0.48808023244837695,0.05674987055727256,0.0,0.0,seed
Llama3.2-3B,10000,4,query_first,0.5399823520649019,0.08501944488709119,0.0,0.0,seed
Llama3.2-3B,10000,5,query_first,0.49954801417621053,0.031109009563309444,1.0,0.0,seed
Llama3.2-3B,10000,5,query_first,0.5606513941774762,0.055394230302854314,1.0,0.0,seed
Llama3.2-3B,10000,5,query_first,0.5054515513133796,0.03299116630525279,1.0,0.0,seed
Llama3.2-3B,10000,5,query_first,0.5246902263122208,0.03976627139871244,1.0,0.0,seed
Llama3.2-3B,10000,5,query_first,0.5759670710715618,0.0633852597266979,0.0,0.0,seed
Llama3.2-3B,10000,6,query_first,0.5283780960234025,0.02176049816684518,0.0,0.0,seed
Llama3.2-3B,10000,6,query_first,0.5949722166687882,0.04435883340472911,0.0,0.0,seed
Llama3.2-3B,10000,6,query_first,0.5343404485108556,0.023275997610808164,1.0,0.0,seed
Llama3.2-3B,10000,6,query_first,0.5544246487437586,0.029043916533228988,0.0,0.0,seed
Llama3.2-3B,10000,6,query_first,0.6047994910975009,0.04894051130961958,0.0,0.0,seed
Llama3.2-3B,10000,8,query_first,0.573412824081736,0.011687973329660189,0.0,0.0,seed
Llama3.2-3B,10000,8,query_first,0.6471763979862497,0.03077381680482905,0.0,0.0,seed
Llama3.2-3B,10000,8,query_first,0.57938565986802,0.012698193352106167,0.0,0.0,seed
Llama3.2-3B,10000,8,query_first,0.6004819870110502,0.01690440438509709,0.0,0.0,seed
Llama3.2-3B,10000,8,query_first,0.6487818342240894,0.031389865125001776,0.0,0.0,seed
Llama3.2-3B,2000,10,query_first,0.8109421950786002,0.12299826429612767,0.0,0.0,seed
Llama3.2-3B,2000,10,query_first,0.8830267682568895,0.2882296741116941,0.0,0.0,seed
Llama3.2-3B,2000,10,query_first,0.815162793865556,0.12955181187777415,1.0,0.0,seed
Llama3.2-3B,2000,10,query_first,0.8335302510059353,0.16188762860619757,1.0,0.0,seed
Llama3.2-3B,2000,10,query_first,0.8596588150776024,0.22042518228170024,1.0,0.0,seed
Llama3.2-3B,2000,1,query_first,0.49954801417621053,0.49954801417621053,1.0,0.0,seed
Llama3.2-3B,2000,1,query_first,0.5606513941774762,0.5606513941774762,1.0,0.0,seed
Llama3.2-3B,2000,1,query_first,0.5054515513133796,0.5054515513133796,1.0,0.0,seed
Llama3.2-3B,2000,1,query_first,0.5246902263122208,0.5246902263122208,1.0,0.0,seed
Llama3.2-3B,2000,1,query_first,0.5759670710715618,0.5759670710715618,1.0,0.0,seed
Llama3.2-3B,2000,20,query_first,0.8693281231203726,0.060767950477527526,0.0,0.0,seed
Llama3.2-3B,2000,20,query_first,0.9280104885891846,0.22441800373237752,0.0,0.0,seed
Llama3.2-3B,2000,20,query_first,0.8725893723016978,0.06549352774488483,0.0,0.0,seed
Llama3.2-3B,2000,20,query_first,0.8875561985362224,0.0920274159508774,0.0,0.0,seed
Llama3.2-3B,2000,20,query_first,0.906011230939611,0.13889020685541117,1.0,1.0,seed
Llama3.2-3B,2000,2,query_first,0.6075628695883629,0.3691326405024461,1.0,0.0,seed
Llama3.2-3B,2000,2,query_first,0.6854469423314846,0.4698375107515816,0.0,0.0,seed
Llama3.2-3B,2000,2,query_first,0.6134753929196158,0.37635205771787705,1.0,0.0,seed
Llama3.2-3B,2000,2,query_first,0.6350638628710185,0.40330610992465976,1.0,0.0,seed
Llama3.2-3B,2000,2,query_first,0.6812791928828098,0.46414133865505275,1.0,0.0,seed
Llama3.2-3B,2000,30,query_first,0.8958334826306822,0.0368823612655367,1.0,1.0,seed
Llama3.2-3B,2000,30,query_first,0.9463201468251083,0.1910480393330838,1.0,1.0,seed
Llama3.2-3B,2000,30,query_first,0.8985771252042021,0.04042599900604541,1.0,0.0,seed
Llama3.2-3B,2000,30,query_first,0.911514671299555,0.062074023634374004,1.0,1.0,seed
Llama3.2-3B,2000,30,query_first,0.9262940723187459,0.10056955899486239,1.0,1.0,seed
Llama3.2-3B,2000,3,query_first,0.6668143653645321,0.2964932715264829,1.0,0.0,seed
Llama3.2-3B,2000,3,query_first,0.7487466539565486,0.4197635110545096,0.0,0.0,seed
Llama3.2-3B,2000,3,query_first,0.672476770101676,0.30411081161357556,1.0,0.0,seed
Llama3.2-3B,2000,3,query_first,0.6942906441467327,0.33467551395222883,1.0,0.0,seed
Llama3.2-3B,2000,3,query_first,0.7359237870453782,0.398564416066536,1.0,0.0,seed
Llama3.2-3B,2000,4,query_first,0.7059856980618032,0.24841831553886004,1.0,0.0,seed
Llama3.2-3B,2000,4,query_first,0.7881868287550344,0.38593724533375456,0.0,0.0,seed
Llama3.2-3B,2000,4,query_first,0.7113772019496628,0.25609421704412383,1.0,0.0,seed
Llama3.2-3B,2000,4,query_first,0.7328567243877122,0.2884538291254288,1.0,0.0,seed
Llama3.2-3B,2000,4,query_first,0.7708424067318733,0.3530712822375726,1.0,0.0,seed
Llama3.2-3B,2000,5,query_first,0.7344378946073172,0.2136856630649892,1.0,0.0,seed
Llama3.2-3B,2000,5,query_first,0.8155220007491932,0.3607267994956014,0.0,0.0,seed
Llama3.2-3B,2000,5,query_first,0.7395777026763666,0.2212682221045715,0.0,0.0,seed
Llama3.2-3B,2000,5,query_first,0.7605495017839742,0.25447049281791834,1.0,0.0,seed
Llama3.2-3B,2000,5,query_first,0.7956039171744456,0.3187752269290449,1.0,0.0,seed
Llama3.2-3B,2000,6,query_first,0.756336674353552,0.18719358326930113,1.0,0.0,seed
Llama3.2-3B,2000,6,query_first,0.8357652698525354,0.34080497093129275,0.0,0.0,seed
Llama3.2-3B,2000,6,query_first,0.7612502357686883,0.19460977067481902,1.0,0.0,seed
Llama3.2-3B,2000,6,query_first,0.7816687636298196,0.22810591360187257,1.0,0.0,seed
Llama3.2-3B,2000,6,query_first,0.8143165953838525,0.29158133066791697,1.0,0.0,seed
Llama3.2-3B,2000,8,query_first,0.7883242426014913,0.14915542632872045,0.0,0.0,seed
Llama3.2-3B,2000,8,query_first,0.8640264196645369,0.31061053250851417,0.0,0.0,seed
Llama3.2-3B,2000,8,query_first,0.7928547375556643,0.15615252264421697,0.0,0.0,seed
Llama3.2-3B,2000,8,query_first,0.8121935843676682,0.1893548515707373,0.0,0.0,seed
Llama3.2-3B,2000,8,query_first,0.8411074620193095,0.2505023977826884,1.0,0.0,seed
Llama3.2-3B,5000,10,query_first,0.7059856980618032,0.03075806649872247,0.0,0.0,seed
Llama3.2-3B,5000,10,query_first,0.7881868287550344,0.09253195367558029,0.0,1.0,seed
Llama3.2-3B,5000,10,query_first,0.7113772019496628,0.03318940212219759,1.0,0.0,seed
Llama3.2-3B,5000,10,query_first,0.7328567243877122,0.04468798484818511,1.0,0.0,seed
Llama3.2-3B,5000,10,query_first,0.7708424067318733,0.07407232676645951,1.0,0.0,seed
Llama3.2-3B,5000,1,query_first,0.3584758956037508,0.3584758956037508,1.0,0.0,seed
Llama3.2-3B,5000,1,query_first,0.38613837738795276,0.38613837738795276,1.0,0.0,seed
Llama3.2-3B,5000,1,query_first,0.36354210873135506,0.36354210873135506,0.0,0.0,seed
Llama3.2-3B,5000,1,query_first,0.37687114170207797,0.37687114170207797,1.0,0.0,seed
Llama3.2-3B,5000,1,query_first,0.42723392009260547,0.42723392009260547,0.0,0.0,seed
Llama3.2-3B,5000,20,query_first,0.7883242426014913,0.008592066792121439,0.0,0.0,seed
Llama3.2-3B,5000,20,query_first,0.8640264196645369,0.053770050627570724,0.0,0.0,seed
Llama3.2-3B,5000,20,query_first,0.7928547375556643,0.00963546130413449,0.0,0.0,seed
Llama3.2-3B,5000,20,query_first,0.8121935843676682,0.015602388666328593,0.0,0.0,seed
Llama3.2-3B,5000,20,query_first,0.8411074620193095,0.03140723601463588,0.0,0.0,seed
Llama3.2-3B,5000,2,query_first,0.4642864012111834,0.21556186234963198,1.0,0.0,seed
Llama3.2-3B,5000,2,query_first,0.517876993933989,0.26819658084610487,0.0,0.0,seed
Llama3.2-3B,5000,2,query_first,0.4700644520343926,0.2209605890663938,0.0,0.0,seed
Llama3.2-3B,5000,2,query_first,0.48808023244837695,0.23822231330686167,0.0,0.0,seed
Llama3.2-3B,5000,2,query_first,0.5399823520649019,0.2915809405415436,0.0,0.0,seed
Llama3.2-3B,5000,30,query_first,0.8280096458998805,0.0034758568639196015,0.0,0.0,seed
Llama3.2-3B,5000,30,query_first,0.8967999350034804,0.03809491802155477,0.0,0.0,seed
Llama3.2-3B,5000,30,query_first,0.8319741716725357,0.004011393991906124,0.0,0.0,seed
Llama3.2-3B,5000,30,query_first,0.849486546198113,0.0074936801568736755,0.0,0.0,seed
Llama3.2-3B,5000,30,query_first,0.8734400564531943,0.0172581067484865,0.0,0.0,seed
Llama3.2-3B,5000,3,query_first,0.5283780960234025,0.14751439986267503,1.0,0.0,seed
Llama3.2-3B,5000,3,query_first,0.5949722166687882,0.21061536839634737,0.0,0.0,seed
Llama3.2-3B,5000,3,query_first,0.5343404485108556,0.1525647325262564,0.0,0.0,seed
Llama3.2-3B,5000,3,query_first,0.5544246487437586,0.1704227582608291,1.0,0.0,seed
Llama3.2-3B,5000,3,query_first,0.6047994910975009,0.2212250241487603,0.0,0.0,seed
Llama3.2-3B,5000,4,query_first,0.573412824081736,0.1081109306668858,1.0,0.0,seed
Llama3.2-3B,5000,4,query_first,0.6471763979862497,0.17542467558707084,1.0,0.0,seed
Llama3.2-3B,5000,4,query_first,0.57938565986802,0.11268626070691212,0.0,0.0,seed
Llama3.2-3B,5000,4,query_first,0.6004819870110502,0.13001693883912624,0.0,0.0,seed
Llama3.2-3B,5000,4,query_first,0.6487818342240894,0.17717185195454094,0.0,0.0,seed
Llama3.2-3B,5000,5,query_first,0.6075628695883629,0.08278585210906605,1.0,0.0,seed
Llama3.2-3B,5000,5,query_first,0.6854469423314846,0.1513105525657325,1.0,0.0,seed
Llama3.2-3B,5000,5,query_first,0.6134753929196158,0.08689318920398567,1.0,0.0,seed
Llama3.2-3B,5000,5,query_first,0.6350638628710185,0.10329683228967135,1.0,0.0,seed
Llama3.2-3B,5000,5,query_first,0.6812791928828098,0.14676605684727903,0.0,0.0,seed
Llama3.2-3B,5000,6,query_first,0.6347204605275989,0.06538753860143033,1.0,0.0,seed
Llama3.2-3B,5000,6,query_first,0.7149751160026759,0.13358126788877847,1.0,0.0,seed
Llama3.2-3B,5000,6,query_first,0.6405416752416601,0.06906918758264355,1.0,0.0,seed
Llama3.2-3B,5000,6,query_first,0.6623370670420983,0.08442564038753747,0.0,0.0,seed
Llama3.2-3B,5000,6,query_first,0.7065985850346489,0.12446194414214594,0.0,0.0,seed
Llama3.2-3B,5000,8,query_first,0.6758306427350322,0.0435214176363109,0.0,0.0,seed
Llama3.2-3B,5000,8,query_first,0.7580031593116482,0.10898535068951178,0.0,0.0,seed
Llama3.2-3B,5000,8,query_first,0.6814382990069523,0.04649564847839591,1.0,0.0,seed
Llama3.2-3B,5000,8,query_first,0.7032110308976268,0.0597978263016019,0.0,0.0,seed
Llama3.2-3B,5000,8,query_first,0.7440462118209096,0.09392890925850063,1.0,0.0,seed
Llama3.2-3B,10000,10,query_last,0.4361018036364749,0.00024881630041783477,0.0,0.0,seed
Llama3.2-3B,10000,10,query_last,0.4377413449822025,0.00025833049714986433,0.0,0.0,seed
Llama3.2-3B,10000,10,query_last,0.46679698294243,0.000491224935152235,0.0,0.0,seed
Llama3.2-3B,10000,10,query_last,0.4444001703453539,0.00030042921804267593,0.0,0.0,seed
Llama3.2-3B,10000,10,query_last,0.4623653157575064,0.00044653189084988356,0.0,0.0,seed
Llama3.2-3B,10000,1,query_last,0.15252278923568022,0.15252278923568022,0.0,0.0,seed
Llama3.2-3B,10000,1,query_last,0.11630067028498993,0.11630067028498993,0.0,0.0,seed
Llama3.2-3B,10000,1,query_last,0.16866573383299846,0.16866573383299846,0.0,0.0,seed
Llama3.2-3B,10000,1,query_last,0.1499060693039828,0.1499060693039828,0.0,0.0,seed
Llama3.2-3B,10000,1,query_last,0.16015924251487582,0.16015924251487582,1.0,0.0,seed
Llama3.2-3B,10000,20,query_last,0.5453473558686291,5.413326671941372e-06,0.0,0.0,seed
Llama3.2-3B,10000,20,query_last,0.5707173262130109,1.3440677077047904e-05,0.0,0.0,seed
Llama3.2-3B,10000,20,query_last,0.5761845096944381,1.6264157381569733e-05,0.0,0.0,seed
Llama3.2-3B,10000,20,query_last,0.5577015380746243,8.472992939594058e-06,0.0,0.0,seed
Llama3.2-3B,10000,20,query_last,0.5750763516596716,1.5649849930987317e-05,0.0,0.0,seed
Llama3.2-3B,10000,2,query_last,0.21822118941778368,0.047620487510912225,0.0,0.0,seed
Llama3.2-3B,10000,2,query_last,0.1834979614777107,0.0336715018664754,0.0,0.0,seed
Llama3.2-3B,10000,2,query_last,0.2395814509638326,0.05739927164593532,0.0,0.0,seed
Llama3.2-3B,10000,2,query_last,0.21752025580930873,0.04731506168734711,0.0,0.0,seed
Llama3.2-3B,10000,2,query_last,0.2308307285371674,0.053282825236999475,1.0,0.0,seed
Llama3.2-3B,10000,30,query_last,0.6079305892115391,3.27808257456802e-07,0.0,0.0,seed
Llama3.2-3B,10000,30,query_last,0.6451525898830585,1.9492760687738287e-06,0.0,0.0,seed
Llama3.2-3B,10000,30,query_last,0.6375147674583402,1.3636643216605373e-06,0.0,0.0,seed
Llama3.2-3B,10000,30,query_last,0.6220107631453156,6.515338602246771e-07,0.0,0.0,seed
Llama3.2-3B,10000,30,query_last,0.6382612559048748,1.4123894771223104e-06,0.0,0.0,seed
Llama3.2-3B,10000,3,query_last,0.26515791253008564,0.01864291305062545,0.0,0.0,seed
Llama3.2-3B,10000,3,query_last,0.23508720987298812,0.012992328858291758,0.0,0.0,seed
Llama3.2-3B,10000,3,query_last,0.28956213380546564,0.024278693077488048,0.0,0.0,seed
Llama3.2-3B,10000,3,query_last,0.266212733817369,0.01886628870560298,0.0,0.0,seed
Llama3.2-3B,10000,3,query_last,0.2812248059955087,0.022241336333306397,0.0,0.0,seed
Llama3.2-3B,10000,4,query_last,0.3021300074625762,0.008332502366147203,0.0,0.0,seed
Llama3.2-3B,10000,4,query_last,0.2773361948021823,0.005915973364984654,0.0,0.0,seed
Llama3.2-3B,10000,4,query_last,0.3285307005159113,0.011649407542095404,0.0,0.0,seed
Llama3.2-3B,10000,4,query_last,0.30470033017295256,0.008619691036659402,0.0,0.0,seed
Llama3.2-3B,10000,4,query_last,0.3207757439627708,0.01058780864341864,0.0,0.0,seed
Llama3.2-3B,10000,5,query_last,0.3327251453360074,0.004077820616019588,0.0,0.0,seed
Llama3.2-3B,10000,5,query_last,0.3131473388526702,0.003011227909017902,0.0,0.0,seed
