mode,target,candidate,link,term,estimate,kind
enumeration,no_duplicates,intercept_only,logistic,Gemma4-12B::intercept,13.39270380328953,binary
enumeration,no_duplicates,intercept_only,logistic,Gemma4-12B::query_last,-9.500851188857258,binary
enumeration,no_duplicates,intercept_only,logistic,Gemma4-E4B::intercept,13.409392035359497,binary
enumeration,no_duplicates,intercept_only,logistic,Gemma4-E4B::query_last,-9.105280799493482,binary
enumeration,no_duplicates,intercept_only,logistic,Llama3.1-8B::intercept,3.367290801333547,binary
enumeration,no_duplicates,intercept_only,logistic,Llama3.1-8B::query_last,0.9367695447386405,binary
enumeration,no_duplicates,intercept_only,logistic,Llama3.2-3B::intercept,2.442345660915829,binary
enumeration,no_duplicates,intercept_only,logistic,Llama3.2-3B::query_last,0.9249482553863051,binary
enumeration,no_duplicates,intercept_only,logistic,OLMo-Hybrid-7B::intercept,3.0169299603465767,binary
enumeration,no_duplicates,intercept_only,logistic,OLMo-Hybrid-7B::query_last,4.5208512544079105e-06,binary
enumeration,no_duplicates,intercept_only,logistic,Qwen3-1.7B::intercept,13.380936723855797,binary
enumeration,no_duplicates,intercept_only,logistic,Qwen3-1.7B::query_last,-9.783599333860572,binary
enumeration,no_duplicates,intercept_only,logistic,Qwen3-32B::intercept,14.025845087754151,binary
enumeration,no_duplicates,intercept_only,logistic,Qwen3-32B::query_last,1.8711580367325276,binary
enumeration,no_duplicates,intercept_only,logistic,Qwen3-8B::intercept,14.0258450877537,binary
enumeration,no_duplicates,intercept_only,logistic,Qwen3-8B::query_last,1.8711580367326561,binary
enumeration,list_length_exact,power_interaction,logistic,Gemma4-12B::intercept,16.628133490539206,binary
enumeration,list_length_exact,power_interaction,logistic,Gemma4-12B::query_last,-14.128581562914858,binary
enumeration,list_length_exact,power_interaction,logistic,Gemma4-12B::log_L,-1.2072143348285038,binary
enumeration,list_length_exact,power_interaction,logistic,Gemma4-12B::log_N,-1.9297301687806148,binary
enumeration,list_length_exact,power_interaction,logistic,Gemma4-12B::log_interaction,-1.8474956721788514,binary
enumeration,list_length_exact,power_interaction,logistic,Gemma4-E4B::intercept,5.489606655770028,binary
enumeration,list_length_exact,power_interaction,logistic,Gemma4-E4B::query_last,-4.115856716798259,binary
enumeration,list_length_exact,power_interaction,logistic,Gemma4-E4B::log_L,-0.8559772423169802,binary
enumeration,list_length_exact,power_interaction,logistic,Gemma4-E4B::log_N,-0.7353023568248382,binary
enumeration,list_length_exact,power_interaction,logistic,Gemma4-E4B::log_interaction,-0.2571446584729041,binary
enumeration,list_length_exact,power_interaction,logistic,Llama3.1-8B::intercept,2.294421113257043,binary
enumeration,list_length_exact,power_interaction,logistic,Llama3.1-8B::query_last,-0.8669081022232302,binary
enumeration,list_length_exact,power_interaction,logistic,Llama3.1-8B::log_L,-0.17150110146212508,binary
enumeration,list_length_exact,power_interaction,logistic,Llama3.1-8B::log_N,-0.42713362708533337,binary
enumeration,list_length_exact,power_interaction,logistic,Llama3.1-8B::log_interaction,-0.962203693777913,binary
enumeration,list_length_exact,power_interaction,logistic,Llama3.2-3B::intercept,0.013797928902149008,binary
enumeration,list_length_exact,power_interaction,logistic,Llama3.2-3B::query_last,-0.8089422608324692,binary
enumeration,list_length_exact,power_interaction,logistic,Llama3.2-3B::log_L,-1.2934287407385412,binary
enumeration,list_length_exact,power_interaction,logistic,Llama3.2-3B::log_N,-0.42231256219969493,binary
enumeration,list_length_exact,power_interaction,logistic,Llama3.2-3B::log_interaction,-0.6886397942635406,binary
enumeration,list_length_exact,power_interaction,logistic,OLMo-Hybrid-7B::intercept,-0.515117903167861,binary
enumeration,list_length_exact,power_interaction,logistic,OLMo-Hybrid-7B::query_last,-0.46430898095479445,binary
enumeration,list_length_exact,power_interaction,logistic,OLMo-Hybrid-7B::log_L,-0.5435018467064866,binary
enumeration,list_length_exact,power_interaction,logistic,OLMo-Hybrid-7B::log_N,-0.6937956308528307,binary
enumeration,list_length_exact,power_interaction,logistic,OLMo-Hybrid-7B::log_interaction,-0.5661140929824424,binary
enumeration,list_length_exact,power_interaction,logistic,Qwen3-1.7B::intercept,0.054923489104924915,binary
enumeration,list_length_exact,power_interaction,logistic,Qwen3-1.7B::query_last,0.5104275811473464,binary
enumeration,list_length_exact,power_interaction,logistic,Qwen3-1.7B::log_L,0.23187348679387,binary
enumeration,list_length_exact,power_interaction,logistic,Qwen3-1.7B::log_N,-1.6112448793703666,binary
enumeration,list_length_exact,power_interaction,logistic,Qwen3-1.7B::log_interaction,-0.04905563042462897,binary
enumeration,list_length_exact,power_interaction,logistic,Qwen3-32B::intercept,13.358122399867616,binary
enumeration,list_length_exact,power_interaction,logistic,Qwen3-32B::query_last,9.064466089805981e-05,binary
enumeration,list_length_exact,power_interaction,logistic,Qwen3-32B::log_L,-7.326083613367173,binary
enumeration,list_length_exact,power_interaction,logistic,Qwen3-32B::log_N,-0.5827186909739163,binary
enumeration,list_length_exact,power_interaction,logistic,Qwen3-32B::log_interaction,-5.200837476860402,binary
enumeration,list_length_exact,power_interaction,logistic,Qwen3-8B::intercept,3.64885976599693,binary
enumeration,list_length_exact,power_interaction,logistic,Qwen3-8B::query_last,-2.7012025207333106,binary
enumeration,list_length_exact,power_interaction,logistic,Qwen3-8B::log_L,-0.6898958118864629,binary
enumeration,list_length_exact,power_interaction,logistic,Qwen3-8B::log_N,-0.06323016990574545,binary
enumeration,list_length_exact,power_interaction,logistic,Qwen3-8B::log_interaction,0.016004408949871828,binary
enumeration,listed_total_consistent,piecewise_power,logistic,Gemma4-12B::intercept,13.377081798721523,binary
enumeration,listed_total_consistent,piecewise_power,logistic,Gemma4-12B::query_last,1.8253094045969005,binary
enumeration,listed_total_consistent,piecewise_power,logistic,Gemma4-12B::log_L,-0.8650828689157617,binary
enumeration,listed_total_consistent,piecewise_power,logistic,Gemma4-12B::log_N,-0.26511451968783806,binary
enumeration,listed_total_consistent,piecewise_power,logistic,Gemma4-12B::hinge_L,2.0962818205302405,binary
enumeration,listed_total_consistent,piecewise_power,logistic,Gemma4-12B::hinge_N,1.4392005641688688,binary
enumeration,listed_total_consistent,piecewise_power,logistic,Gemma4-E4B::intercept,3.7351849046098673,binary
enumeration,listed_total_consistent,piecewise_power,logistic,Gemma4-E4B::query_last,1.1406041097927988,binary
enumeration,listed_total_consistent,piecewise_power,logistic,Gemma4-E4B::log_L,-4.2601505595475826e-05,binary
enumeration,listed_total_consistent,piecewise_power,logistic,Gemma4-E4B::log_N,-0.4965975359795229,binary
enumeration,listed_total_consistent,piecewise_power,logistic,Gemma4-E4B::hinge_L,-1.050476289002833,binary
enumeration,listed_total_consistent,piecewise_power,logistic,Gemma4-E4B::hinge_N,-0.1999904178829257,binary
enumeration,listed_total_consistent,piecewise_power,logistic,Llama3.1-8B::intercept,0.8074857755367453,binary
enumeration,listed_total_consistent,piecewise_power,logistic,Llama3.1-8B::query_last,0.2475344081767087,binary
enumeration,listed_total_consistent,piecewise_power,logistic,Llama3.1-8B::log_L,0.21466870130085727,binary
enumeration,listed_total_consistent,piecewise_power,logistic,Llama3.1-8B::log_N,0.19705681557387222,binary
enumeration,listed_total_consistent,piecewise_power,logistic,Llama3.1-8B::hinge_L,0.2633287358615928,binary
enumeration,listed_total_consistent,piecewise_power,logistic,Llama3.1-8B::hinge_N,0.8037087737806161,binary
enumeration,listed_total_consistent,piecewise_power,logistic,Llama3.2-3B::intercept,-3.452664358758862,binary
enumeration,listed_total_consistent,piecewise_power,logistic,Llama3.2-3B::query_last,-0.5085713684274519,binary
enumeration,listed_total_consistent,piecewise_power,logistic,Llama3.2-3B::log_L,2.232448334786525,binary
enumeration,listed_total_consistent,piecewise_power,logistic,Llama3.2-3B::log_N,-3.040564117591996,binary
enumeration,listed_total_consistent,piecewise_power,logistic,Llama3.2-3B::hinge_L,-4.2015775423312824,binary
enumeration,listed_total_consistent,piecewise_power,logistic,Llama3.2-3B::hinge_N,10.994619033970768,binary
enumeration,listed_total_consistent,piecewise_power,logistic,OLMo-Hybrid-7B::intercept,-2.8430874296849566,binary
enumeration,listed_total_consistent,piecewise_power,logistic,OLMo-Hybrid-7B::query_last,0.8540380863129728,binary
enumeration,listed_total_consistent,piecewise_power,logistic,OLMo-Hybrid-7B::log_L,-0.7650629466393059,binary
enumeration,listed_total_consistent,piecewise_power,logistic,OLMo-Hybrid-7B::log_N,-1.888717115605401,binary
enumeration,listed_total_consistent,piecewise_power,logistic,OLMo-Hybrid-7B::hinge_L,0.8334731663279701,binary
enumeration,listed_total_consistent,piecewise_power,logistic,OLMo-Hybrid-7B::hinge_N,4.395827555465417,binary
enumeration,listed_total_consistent,piecewise_power,logistic,Qwen3-1.7B::intercept,-1.8362136554291983,binary
enumeration,listed_total_consistent,piecewise_power,logistic,Qwen3-1.7B::query_last,1.9720987912364316,binary
enumeration,listed_total_consistent,piecewise_power,logistic,Qwen3-1.7B::log_L,0.08846466681128544,binary
enumeration,listed_total_consistent,piecewise_power,logistic,Qwen3-1.7B::log_N,-2.186016946378805,binary
enumeration,listed_total_consistent,piecewise_power,logistic,Qwen3-1.7B::hinge_L,-0.28441763158548816,binary
enumeration,listed_total_consistent,piecewise_power,logistic,Qwen3-1.7B::hinge_N,4.083274867556809,binary
enumeration,listed_total_consistent,piecewise_power,logistic,Qwen3-32B::intercept,0.05573025384910269,binary
enumeration,listed_total_consistent,piecewise_power,logistic,Qwen3-32B::query_last,14.178304195208812,binary
enumeration,listed_total_consistent,piecewise_power,logistic,Qwen3-32B::log_L,0.7551975896451761,binary
enumeration,listed_total_consistent,piecewise_power,logistic,Qwen3-32B::log_N,-1.8697793126171869,binary
enumeration,listed_total_consistent,piecewise_power,logistic,Qwen3-32B::hinge_L,-1.4664683035571058,binary
enumeration,listed_total_consistent,piecewise_power,logistic,Qwen3-32B::hinge_N,3.029884823433426,binary
enumeration,listed_total_consistent,piecewise_power,logistic,Qwen3-8B::intercept,-2.3757732504926374,binary
enumeration,listed_total_consistent,piecewise_power,logistic,Qwen3-8B::query_last,2.323816126310326,binary
enumeration,listed_total_consistent,piecewise_power,logistic,Qwen3-8B::log_L,-2.8672223769065885,binary
enumeration,listed_total_consistent,piecewise_power,logistic,Qwen3-8B::log_N,-0.9283279276004088,binary
enumeration,listed_total_consistent,piecewise_power,logistic,Qwen3-8B::hinge_L,3.93253281571229,binary
enumeration,listed_total_consistent,piecewise_power,logistic,Qwen3-8B::hinge_N,1.9365302602024164,binary
enumeration,numeric_list_consistent,piecewise_power,logistic,Gemma4-12B::intercept,13.377081798721523,binary
enumeration,numeric_list_consistent,piecewise_power,logistic,Gemma4-12B::query_last,1.8253094045969005,binary
enumeration,numeric_list_consistent,piecewise_power,logistic,Gemma4-12B::log_L,-0.8650828689157617,binary
enumeration,numeric_list_consistent,piecewise_power,logistic,Gemma4-12B::log_N,-0.26511451968783806,binary
enumeration,numeric_list_consistent,piecewise_power,logistic,Gemma4-12B::hinge_L,2.0962818205302405,binary
enumeration,numeric_list_consistent,piecewise_power,logistic,Gemma4-12B::hinge_N,1.4392005641688688,binary
enumeration,numeric_list_consistent,piecewise_power,logistic,Gemma4-E4B::intercept,3.7351849046098673,binary
enumeration,numeric_list_consistent,piecewise_power,logistic,Gemma4-E4B::query_last,1.1406041097927988,binary
enumeration,numeric_list_consistent,piecewise_power,logistic,Gemma4-E4B::log_L,-4.2601505595475826e-05,binary
enumeration,numeric_list_consistent,piecewise_power,logistic,Gemma4-E4B::log_N,-0.4965975359795229,binary
enumeration,numeric_list_consistent,piecewise_power,logistic,Gemma4-E4B::hinge_L,-1.050476289002833,binary
enumeration,numeric_list_consistent,piecewise_power,logistic,Gemma4-E4B::hinge_N,-0.1999904178829257,binary
enumeration,numeric_list_consistent,piecewise_power,logistic,Llama3.1-8B::intercept,0.8074857755367453,binary
enumeration,numeric_list_consistent,piecewise_power,logistic,Llama3.1-8B::query_last,0.2475344081767087,binary
enumeration,numeric_list_consistent,piecewise_power,logistic,Llama3.1-8B::log_L,0.21466870130085727,binary
enumeration,numeric_list_consistent,piecewise_power,logistic,Llama3.1-8B::log_N,0.19705681557387222,binary
enumeration,numeric_list_consistent,piecewise_power,logistic,Llama3.1-8B::hinge_L,0.2633287358615928,binary
enumeration,numeric_list_consistent,piecewise_power,logistic,Llama3.1-8B::hinge_N,0.8037087737806161,binary
enumeration,numeric_list_consistent,piecewise_power,logistic,Llama3.2-3B::intercept,-3.452664358758862,binary
enumeration,numeric_list_consistent,piecewise_power,logistic,Llama3.2-3B::query_last,-0.5085713684274519,binary
enumeration,numeric_list_consistent,piecewise_power,logistic,Llama3.2-3B::log_L,2.232448334786525,binary
enumeration,numeric_list_consistent,piecewise_power,logistic,Llama3.2-3B::log_N,-3.040564117591996,binary
enumeration,numeric_list_consistent,piecewise_power,logistic,Llama3.2-3B::hinge_L,-4.2015775423312824,binary
enumeration,numeric_list_consistent,piecewise_power,logistic,Llama3.2-3B::hinge_N,10.994619033970768,binary
enumeration,numeric_list_consistent,piecewise_power,logistic,OLMo-Hybrid-7B::intercept,-2.8430874296849566,binary
enumeration,numeric_list_consistent,piecewise_power,logistic,OLMo-Hybrid-7B::query_last,0.8540380863129728,binary
enumeration,numeric_list_consistent,piecewise_power,logistic,OLMo-Hybrid-7B::log_L,-0.7650629466393059,binary
enumeration,numeric_list_consistent,piecewise_power,logistic,OLMo-Hybrid-7B::log_N,-1.888717115605401,binary
enumeration,numeric_list_consistent,piecewise_power,logistic,OLMo-Hybrid-7B::hinge_L,0.8334731663279701,binary
enumeration,numeric_list_consistent,piecewise_power,logistic,OLMo-Hybrid-7B::hinge_N,4.395827555465417,binary
enumeration,numeric_list_consistent,piecewise_power,logistic,Qwen3-1.7B::intercept,-1.8362136554291983,binary
enumeration,numeric_list_consistent,piecewise_power,logistic,Qwen3-1.7B::query_last,1.9720987912364316,binary
enumeration,numeric_list_consistent,piecewise_power,logistic,Qwen3-1.7B::log_L,0.08846466681128544,binary
enumeration,numeric_list_consistent,piecewise_power,logistic,Qwen3-1.7B::log_N,-2.186016946378805,binary
enumeration,numeric_list_consistent,piecewise_power,logistic,Qwen3-1.7B::hinge_L,-0.28441763158548816,binary
enumeration,numeric_list_consistent,piecewise_power,logistic,Qwen3-1.7B::hinge_N,4.083274867556809,binary
enumeration,numeric_list_consistent,piecewise_power,logistic,Qwen3-32B::intercept,0.05573025384910269,binary
enumeration,numeric_list_consistent,piecewise_power,logistic,Qwen3-32B::query_last,14.178304195208812,binary
enumeration,numeric_list_consistent,piecewise_power,logistic,Qwen3-32B::log_L,0.7551975896451761,binary
enumeration,numeric_list_consistent,piecewise_power,logistic,Qwen3-32B::log_N,-1.8697793126171869,binary
enumeration,numeric_list_consistent,piecewise_power,logistic,Qwen3-32B::hinge_L,-1.4664683035571058,binary
enumeration,numeric_list_consistent,piecewise_power,logistic,Qwen3-32B::hinge_N,3.029884823433426,binary
enumeration,numeric_list_consistent,piecewise_power,logistic,Qwen3-8B::intercept,-2.3757732504926374,binary
enumeration,numeric_list_consistent,piecewise_power,logistic,Qwen3-8B::query_last,2.323816126310326,binary
enumeration,numeric_list_consistent,piecewise_power,logistic,Qwen3-8B::log_L,-2.8672223769065885,binary
enumeration,numeric_list_consistent,piecewise_power,logistic,Qwen3-8B::log_N,-0.9283279276004088,binary
enumeration,numeric_list_consistent,piecewise_power,logistic,Qwen3-8B::hinge_L,3.93253281571229,binary
enumeration,numeric_list_consistent,piecewise_power,logistic,Qwen3-8B::hinge_N,1.9365302602024164,binary
enumeration,pair_retrieval,log_density,logistic,Gemma4-12B::intercept,15.24688808812725,binary
enumeration,pair_retrieval,log_density,logistic,Gemma4-12B::query_last,-12.478999242410342,binary
enumeration,pair_retrieval,log_density,logistic,Gemma4-12B::log_density,0.14404112875781996,binary
enumeration,pair_retrieval,log_density,logistic,Gemma4-E4B::intercept,6.773138004656415,binary
enumeration,pair_retrieval,log_density,logistic,Gemma4-E4B::query_last,-4.031664243306875,binary
enumeration,pair_retrieval,log_density,logistic,Gemma4-E4B::log_density,0.6054224589210817,binary
enumeration,pair_retrieval,log_density,logistic,Llama3.1-8B::intercept,4.152998582147381,binary
enumeration,pair_retrieval,log_density,logistic,Llama3.1-8B::query_last,-3.0676713020395456,binary
enumeration,pair_retrieval,log_density,logistic,Llama3.1-8B::log_density,-0.16939517753177144,binary
enumeration,pair_retrieval,log_density,logistic,Llama3.2-3B::intercept,0.592099976899068,binary
enumeration,pair_retrieval,log_density,logistic,Llama3.2-3B::query_last,-0.7920069831898695,binary
enumeration,pair_retrieval,log_density,logistic,Llama3.2-3B::log_density,0.6661566156979968,binary
enumeration,pair_retrieval,log_density,logistic,OLMo-Hybrid-7B::intercept,-0.016054602718818783,binary
enumeration,pair_retrieval,log_density,logistic,OLMo-Hybrid-7B::query_last,-0.2256470639166157,binary
enumeration,pair_retrieval,log_density,logistic,OLMo-Hybrid-7B::log_density,0.5042337220967734,binary
enumeration,pair_retrieval,log_density,logistic,Qwen3-1.7B::intercept,1.8453805690931462,binary
enumeration,pair_retrieval,log_density,logistic,Qwen3-1.7B::query_last,0.31461224730065057,binary
enumeration,pair_retrieval,log_density,logistic,Qwen3-1.7B::log_density,-0.3233755096943733,binary
enumeration,pair_retrieval,log_density,logistic,Qwen3-32B::intercept,6.364847380062954,binary
enumeration,pair_retrieval,log_density,logistic,Qwen3-32B::query_last,-0.6946465574995178,binary
enumeration,pair_retrieval,log_density,logistic,Qwen3-32B::log_density,0.14042007315338256,binary
enumeration,pair_retrieval,log_density,logistic,Qwen3-8B::intercept,5.34304994455181,binary
enumeration,pair_retrieval,log_density,logistic,Qwen3-8B::query_last,-4.628995279226985,binary
enumeration,pair_retrieval,log_density,logistic,Qwen3-8B::log_density,0.2658177825573063,binary
enumeration,log1p_absolute_error,piecewise_power,identity,Gemma4-12B::intercept,-0.003504130097770065,continuous
enumeration,log1p_absolute_error,piecewise_power,identity,Gemma4-12B::query_last,0.21891609497128825,continuous
enumeration,log1p_absolute_error,piecewise_power,identity,Gemma4-12B::log_L,0.16170584233679247,continuous
enumeration,log1p_absolute_error,piecewise_power,identity,Gemma4-12B::log_N,0.058326215789889536,continuous
enumeration,log1p_absolute_error,piecewise_power,identity,Gemma4-12B::hinge_L,-0.11548915439859263,continuous
enumeration,log1p_absolute_error,piecewise_power,identity,Gemma4-12B::hinge_N,0.14157477917680872,continuous
enumeration,log1p_absolute_error,piecewise_power,identity,Gemma4-E4B::intercept,0.25531746241031994,continuous
enumeration,log1p_absolute_error,piecewise_power,identity,Gemma4-E4B::query_last,-0.04360710882977877,continuous
enumeration,log1p_absolute_error,piecewise_power,identity,Gemma4-E4B::log_L,0.08164820795821592,continuous
enumeration,log1p_absolute_error,piecewise_power,identity,Gemma4-E4B::log_N,0.13564286912132895,continuous
enumeration,log1p_absolute_error,piecewise_power,identity,Gemma4-E4B::hinge_L,0.058736738336628284,continuous
enumeration,log1p_absolute_error,piecewise_power,identity,Gemma4-E4B::hinge_N,-0.08464623903870501,continuous
enumeration,log1p_absolute_error,piecewise_power,identity,Llama3.1-8B::intercept,0.8885392152497736,continuous
enumeration,log1p_absolute_error,piecewise_power,identity,Llama3.1-8B::query_last,-0.10445851245725692,continuous
enumeration,log1p_absolute_error,piecewise_power,identity,Llama3.1-8B::log_L,-0.12808683576851995,continuous
enumeration,log1p_absolute_error,piecewise_power,identity,Llama3.1-8B::log_N,-0.3663266411860708,continuous
enumeration,log1p_absolute_error,piecewise_power,identity,Llama3.1-8B::hinge_L,0.5031466776107987,continuous
enumeration,log1p_absolute_error,piecewise_power,identity,Llama3.1-8B::hinge_N,0.03422528475484378,continuous
enumeration,log1p_absolute_error,piecewise_power,identity,Llama3.2-3B::intercept,5.483218988962635,continuous
enumeration,log1p_absolute_error,piecewise_power,identity,Llama3.2-3B::query_last,-0.36186598001683573,continuous
enumeration,log1p_absolute_error,piecewise_power,identity,Llama3.2-3B::log_L,-0.2767274481639119,continuous
enumeration,log1p_absolute_error,piecewise_power,identity,Llama3.2-3B::log_N,1.250725072653689,continuous
enumeration,log1p_absolute_error,piecewise_power,identity,Llama3.2-3B::hinge_L,-0.5756923344904571,continuous
enumeration,log1p_absolute_error,piecewise_power,identity,Llama3.2-3B::hinge_N,-5.162587448705302,continuous
enumeration,log1p_absolute_error,piecewise_power,identity,OLMo-Hybrid-7B::intercept,2.56690718358563,continuous
enumeration,log1p_absolute_error,piecewise_power,identity,OLMo-Hybrid-7B::query_last,-0.3099525105019153,continuous
enumeration,log1p_absolute_error,piecewise_power,identity,OLMo-Hybrid-7B::log_L,0.6413040453568851,continuous
enumeration,log1p_absolute_error,piecewise_power,identity,OLMo-Hybrid-7B::log_N,1.3128869810076462,continuous
enumeration,log1p_absolute_error,piecewise_power,identity,OLMo-Hybrid-7B::hinge_L,-0.20644235930380633,continuous
enumeration,log1p_absolute_error,piecewise_power,identity,OLMo-Hybrid-7B::hinge_N,-1.885129497622602,continuous
enumeration,log1p_absolute_error,piecewise_power,identity,Qwen3-1.7B::intercept,4.125805687700887,continuous
enumeration,log1p_absolute_error,piecewise_power,identity,Qwen3-1.7B::query_last,-1.8418387800422065,continuous
enumeration,log1p_absolute_error,piecewise_power,identity,Qwen3-1.7B::log_L,0.06424314953501858,continuous
enumeration,log1p_absolute_error,piecewise_power,identity,Qwen3-1.7B::log_N,1.7575745417105255,continuous
enumeration,log1p_absolute_error,piecewise_power,identity,Qwen3-1.7B::hinge_L,0.4190178378845532,continuous
enumeration,log1p_absolute_error,piecewise_power,identity,Qwen3-1.7B::hinge_N,-2.807803934280577,continuous
enumeration,log1p_absolute_error,piecewise_power,identity,Qwen3-32B::intercept,3.045172291395583,continuous
enumeration,log1p_absolute_error,piecewise_power,identity,Qwen3-32B::query_last,-3.0306241449831823,continuous
enumeration,log1p_absolute_error,piecewise_power,identity,Qwen3-32B::log_L,-0.49890717977730853,continuous
enumeration,log1p_absolute_error,piecewise_power,identity,Qwen3-32B::log_N,1.2543601821390808,continuous
enumeration,log1p_absolute_error,piecewise_power,identity,Qwen3-32B::hinge_L,1.022859759689174,continuous
enumeration,log1p_absolute_error,piecewise_power,identity,Qwen3-32B::hinge_N,-1.7579084560594163,continuous
enumeration,log1p_absolute_error,piecewise_power,identity,Qwen3-8B::intercept,4.534297206892646,continuous
enumeration,log1p_absolute_error,piecewise_power,identity,Qwen3-8B::query_last,-3.910528603499223,continuous
enumeration,log1p_absolute_error,piecewise_power,identity,Qwen3-8B::log_L,1.301046295062747,continuous
enumeration,log1p_absolute_error,piecewise_power,identity,Qwen3-8B::log_N,1.0184859743170749,continuous
enumeration,log1p_absolute_error,piecewise_power,identity,Qwen3-8B::hinge_L,-0.7239535311267952,continuous
enumeration,log1p_absolute_error,piecewise_power,identity,Qwen3-8B::hinge_N,-1.888607438136512,continuous
enumeration,log1p_relative_error,piecewise_power,identity,Gemma4-12B::intercept,0.016976652043689214,continuous
enumeration,log1p_relative_error,piecewise_power,identity,Gemma4-12B::query_last,0.03943578345445702,continuous
enumeration,log1p_relative_error,piecewise_power,identity,Gemma4-12B::log_L,0.038214358219127255,continuous
enumeration,log1p_relative_error,piecewise_power,identity,Gemma4-12B::log_N,0.016977203578469335,continuous
enumeration,log1p_relative_error,piecewise_power,identity,Gemma4-12B::hinge_L,-0.05390694893308298,continuous
enumeration,log1p_relative_error,piecewise_power,identity,Gemma4-12B::hinge_N,-0.015540037260395413,continuous
enumeration,log1p_relative_error,piecewise_power,identity,Gemma4-E4B::intercept,0.16094447226016842,continuous
enumeration,log1p_relative_error,piecewise_power,identity,Gemma4-E4B::query_last,-0.14000765528906473,continuous
enumeration,log1p_relative_error,piecewise_power,identity,Gemma4-E4B::log_L,-0.03233165735341544,continuous
enumeration,log1p_relative_error,piecewise_power,identity,Gemma4-E4B::log_N,0.06121179049374383,continuous
enumeration,log1p_relative_error,piecewise_power,identity,Gemma4-E4B::hinge_L,0.1641817487445046,continuous
enumeration,log1p_relative_error,piecewise_power,identity,Gemma4-E4B::hinge_N,-0.11846131900018964,continuous
enumeration,log1p_relative_error,piecewise_power,identity,Llama3.1-8B::intercept,0.7677213523813847,continuous
enumeration,log1p_relative_error,piecewise_power,identity,Llama3.1-8B::query_last,-0.2953286899765233,continuous
enumeration,log1p_relative_error,piecewise_power,identity,Llama3.1-8B::log_L,-0.228328912082878,continuous
enumeration,log1p_relative_error,piecewise_power,identity,Llama3.1-8B::log_N,-0.4184498223251172,continuous
enumeration,log1p_relative_error,piecewise_power,identity,Llama3.1-8B::hinge_L,0.45531630107374926,continuous
enumeration,log1p_relative_error,piecewise_power,identity,Llama3.1-8B::hinge_N,-0.04802524470535021,continuous
enumeration,log1p_relative_error,piecewise_power,identity,Llama3.2-3B::intercept,3.805002889209032,continuous
enumeration,log1p_relative_error,piecewise_power,identity,Llama3.2-3B::query_last,-0.15811116563304575,continuous
enumeration,log1p_relative_error,piecewise_power,identity,Llama3.2-3B::log_L,-0.4610743956592721,continuous
enumeration,log1p_relative_error,piecewise_power,identity,Llama3.2-3B::log_N,0.24857890739813368,continuous
enumeration,log1p_relative_error,piecewise_power,identity,Llama3.2-3B::hinge_L,-0.4423554656559061,continuous
enumeration,log1p_relative_error,piecewise_power,identity,Llama3.2-3B::hinge_N,-3.326968694212472,continuous
enumeration,log1p_relative_error,piecewise_power,identity,OLMo-Hybrid-7B::intercept,1.7820153048266252,continuous
enumeration,log1p_relative_error,piecewise_power,identity,OLMo-Hybrid-7B::query_last,-0.3135052620232272,continuous
enumeration,log1p_relative_error,piecewise_power,identity,OLMo-Hybrid-7B::log_L,0.3902075388702101,continuous
enumeration,log1p_relative_error,piecewise_power,identity,OLMo-Hybrid-7B::log_N,0.785980704866898,continuous
enumeration,log1p_relative_error,piecewise_power,identity,OLMo-Hybrid-7B::hinge_L,-0.12089631473417674,continuous
enumeration,log1p_relative_error,piecewise_power,identity,OLMo-Hybrid-7B::hinge_N,-1.8132875037620302,continuous
enumeration,log1p_relative_error,piecewise_power,identity,Qwen3-1.7B::intercept,2.700277958440898,continuous
enumeration,log1p_relative_error,piecewise_power,identity,Qwen3-1.7B::query_last,-1.3392308778657174,continuous
enumeration,log1p_relative_error,piecewise_power,identity,Qwen3-1.7B::log_L,0.08489085429365976,continuous
enumeration,log1p_relative_error,piecewise_power,identity,Qwen3-1.7B::log_N,0.9014074597412403,continuous
enumeration,log1p_relative_error,piecewise_power,identity,Qwen3-1.7B::hinge_L,0.2877073624191352,continuous
enumeration,log1p_relative_error,piecewise_power,identity,Qwen3-1.7B::hinge_N,-2.3291836366022807,continuous
enumeration,log1p_relative_error,piecewise_power,identity,Qwen3-32B::intercept,2.1245100693080112,continuous
enumeration,log1p_relative_error,piecewise_power,identity,Qwen3-32B::query_last,-2.07716197719209,continuous
enumeration,log1p_relative_error,piecewise_power,identity,Qwen3-32B::log_L,-0.3329323225985203,continuous
enumeration,log1p_relative_error,piecewise_power,identity,Qwen3-32B::log_N,0.7597227702424645,continuous
enumeration,log1p_relative_error,piecewise_power,identity,Qwen3-32B::hinge_L,0.6358534591452542,continuous
enumeration,log1p_relative_error,piecewise_power,identity,Qwen3-32B::hinge_N,-1.2753617431487383,continuous
enumeration,log1p_relative_error,piecewise_power,identity,Qwen3-8B::intercept,3.207356802209765,continuous
enumeration,log1p_relative_error,piecewise_power,identity,Qwen3-8B::query_last,-2.726033843475088,continuous
enumeration,log1p_relative_error,piecewise_power,identity,Qwen3-8B::log_L,0.9011154957106106,continuous
enumeration,log1p_relative_error,piecewise_power,identity,Qwen3-8B::log_N,0.6050745321326779,continuous
enumeration,log1p_relative_error,piecewise_power,identity,Qwen3-8B::hinge_L,-0.5539249210813543,continuous
enumeration,log1p_relative_error,piecewise_power,identity,Qwen3-8B::hinge_N,-1.4511322550035424,continuous
