draw,sampled_seeds,converged,model_label,log_kappa,kappa,tau,query_last_log_neff_effect
100,"1236,1234,1238,1236,1235",True,Llama3.2-3B,-0.8639111119503715,0.42151028033749016,0.7967183200125261,0.0
100,"1236,1234,1238,1236,1235",True,OLMo-Hybrid-7B,-1.003225686095484,0.3666946894191515,0.7967183200125261,0.0
100,"1236,1234,1238,1236,1235",True,Qwen3-1.7B,0.3016974178993879,1.3521520278035524,0.7967183200125261,0.0
100,"1236,1234,1238,1236,1235",True,Qwen3-32B,0.09400028346464127,1.0985600573200622,0.7967183200125261,0.0
100,"1236,1234,1238,1236,1235",True,Qwen3-8B,-1.623076158012273,0.1972908667882166,0.7967183200125261,0.0
101,"1235,1237,1235,1234,1235",True,Gemma4-12B,-0.4641501056665764,0.6286691805778412,0.756851624051374,0.0
101,"1235,1237,1235,1234,1235",True,Gemma4-E4B,-0.09982569724245315,0.9049951474389905,0.756851624051374,0.0
101,"1235,1237,1235,1234,1235",True,Llama3.1-8B,-0.395848165731908,0.6731088891745065,0.756851624051374,0.0
101,"1235,1237,1235,1234,1235",True,Llama3.2-3B,-0.6616133709237038,0.5160181338882991,0.756851624051374,0.0
101,"1235,1237,1235,1234,1235",True,OLMo-Hybrid-7B,-0.9991696263279296,0.36818504543919606,0.756851624051374,0.0
101,"1235,1237,1235,1234,1235",True,Qwen3-1.7B,-0.022296608537154622,0.9779501236729884,0.756851624051374,0.0
101,"1235,1237,1235,1234,1235",True,Qwen3-32B,0.3630464294511372,1.4377026094346648,0.756851624051374,0.0
101,"1235,1237,1235,1234,1235",True,Qwen3-8B,-1.404983524461332,0.2453710990406546,0.756851624051374,0.0
102,"1234,1234,1237,1237,1236",True,Gemma4-12B,-0.7562282476158143,0.4694336796956583,0.7663704352320386,0.0
102,"1234,1234,1237,1237,1236",True,Gemma4-E4B,0.02041359022705491,1.020623372598877,0.7663704352320386,0.0
102,"1234,1234,1237,1237,1236",True,Llama3.1-8B,-1.1106947216120473,0.3293300888529311,0.7663704352320386,0.0
102,"1234,1234,1237,1237,1236",True,Llama3.2-3B,-0.9190232866424383,0.3989084701044883,0.7663704352320386,0.0
102,"1234,1234,1237,1237,1236",True,OLMo-Hybrid-7B,-0.9161281428649888,0.40006504089099026,0.7663704352320386,0.0
102,"1234,1234,1237,1237,1236",True,Qwen3-1.7B,-0.26486191107576845,0.7673118999352415,0.7663704352320386,0.0
102,"1234,1234,1237,1237,1236",True,Qwen3-32B,0.08201338650860751,1.085470340390347,0.7663704352320386,0.0
102,"1234,1234,1237,1237,1236",True,Qwen3-8B,-1.3414338655239424,0.2614704861484125,0.7663704352320386,0.0
103,"1238,1235,1235,1238,1235",True,Gemma4-12B,0.2391907892947458,1.2702208580086054,0.7351480936366046,0.0
103,"1238,1235,1235,1238,1235",True,Gemma4-E4B,0.19130238361855245,1.2108255305358053,0.7351480936366046,0.0
103,"1238,1235,1235,1238,1235",True,Llama3.1-8B,-0.5250253048155915,0.5915403953568025,0.7351480936366046,0.0
103,"1238,1235,1235,1238,1235",True,Llama3.2-3B,-0.5266655072871493,0.5905709446034126,0.7351480936366046,0.0
103,"1238,1235,1235,1238,1235",True,OLMo-Hybrid-7B,-1.0266794612056827,0.3581943863872617,0.7351480936366046,0.0
103,"1238,1235,1235,1238,1235",True,Qwen3-1.7B,0.6046565538710017,1.8306233803939487,0.7351480936366046,0.0
103,"1238,1235,1235,1238,1235",True,Qwen3-32B,0.5960181913565977,1.8148778975135587,0.7351480936366046,0.0
103,"1238,1235,1235,1238,1235",True,Qwen3-8B,-1.7459743767093985,0.1744749018350752,0.7351480936366046,0.0
104,"1236,1237,1235,1236,1236",True,Gemma4-12B,-0.7197310389601016,0.4868831909603251,0.7536307775865286,0.0
104,"1236,1237,1235,1236,1236",True,Gemma4-E4B,0.7742252096786694,2.16891102474679,0.7536307775865286,0.0
104,"1236,1237,1235,1236,1236",True,Llama3.1-8B,-0.5451615687885277,0.579748106573199,0.7536307775865286,0.0
104,"1236,1237,1235,1236,1236",True,Llama3.2-3B,-0.8340778267931684,0.4342747733957904,0.7536307775865286,0.0
104,"1236,1237,1235,1236,1236",True,OLMo-Hybrid-7B,-0.7108991484678493,0.49120233501383154,0.7536307775865286,0.0
104,"1236,1237,1235,1236,1236",True,Qwen3-1.7B,0.2434108040039647,1.2755925350195572,0.7536307775865286,0.0
104,"1236,1237,1235,1236,1236",True,Qwen3-32B,-1.3922680669661172,0.2485110253146905,0.7536307775865286,0.0
104,"1236,1237,1235,1236,1236",True,Qwen3-8B,-1.0264782839349103,0.3582664542052815,0.7536307775865286,0.0
105,"1235,1236,1234,1234,1235",True,Gemma4-12B,-0.3749386252791072,0.687331462273117,0.8379618631017375,0.0
105,"1235,1236,1234,1234,1235",True,Gemma4-E4B,-0.0365674512835539,0.9640930623885958,0.8379618631017375,0.0
105,"1235,1236,1234,1234,1235",True,Llama3.1-8B,-0.8809898527747987,0.41437254080239805,0.8379618631017375,0.0
105,"1235,1236,1234,1234,1235",True,Llama3.2-3B,-0.8993308928477122,0.40684178943964594,0.8379618631017375,0.0
105,"1235,1236,1234,1234,1235",True,OLMo-Hybrid-7B,-1.1755581315401753,0.3086466661665299,0.8379618631017375,0.0
105,"1235,1236,1234,1234,1235",True,Qwen3-1.7B,-0.1236096855499636,0.8837247040976881,0.8379618631017375,0.0
105,"1235,1236,1234,1234,1235",True,Qwen3-32B,0.4060425294586199,1.5008663821353825,0.8379618631017375,0.0
105,"1235,1236,1234,1234,1235",True,Qwen3-8B,-1.7065352929828757,0.18149352642687505,0.8379618631017375,0.0
106,"1238,1236,1234,1235,1237",True,Gemma4-12B,-0.23279456076582156,0.7923163296654866,0.7474684310931538,0.0
106,"1238,1236,1234,1235,1237",True,Gemma4-E4B,0.24243827370311033,1.2743525856695945,0.7474684310931538,0.0
106,"1238,1236,1234,1235,1237",True,Llama3.1-8B,-0.8941886893582768,0.4089392408481495,0.7474684310931538,0.0
106,"1238,1236,1234,1235,1237",True,Llama3.2-3B,-0.7627085824570823,0.46640142788054906,0.7474684310931538,0.0
106,"1238,1236,1234,1235,1237",True,OLMo-Hybrid-7B,-0.9282981959258532,0.3952257351484432,0.7474684310931538,0.0
106,"1238,1236,1234,1235,1237",True,Qwen3-1.7B,0.1988834397752693,1.2200397495042634,0.7474684310931538,0.0
106,"1238,1236,1234,1235,1237",True,Qwen3-32B,0.20720303722515201,1.2302323293832997,0.7474684310931538,0.0
106,"1238,1236,1234,1235,1237",True,Qwen3-8B,-1.4905161477549194,0.2252563599646936,0.7474684310931538,0.0
107,"1237,1237,1236,1236,1235",True,Gemma4-12B,-0.8537441023044066,0.4258176387975082,0.7032584466553429,0.0
107,"1237,1237,1236,1236,1235",True,Gemma4-E4B,0.5971666736855161,1.816963450088898,0.7032584466553429,0.0
107,"1237,1237,1236,1236,1235",True,Llama3.1-8B,-0.46747179927679294,0.6265843985981616,0.7032584466553429,0.0
107,"1237,1237,1236,1236,1235",True,Llama3.2-3B,-0.7326692443662814,0.48062437247523676,0.7032584466553429,0.0
107,"1237,1237,1236,1236,1235",True,OLMo-Hybrid-7B,-0.6372046211855815,0.5287684682043425,0.7032584466553429,0.0
107,"1237,1237,1236,1236,1235",True,Qwen3-1.7B,0.14780427324416767,1.1592859708738423,0.7032584466553429,0.0
107,"1237,1237,1236,1236,1235",True,Qwen3-32B,-1.2780838941573578,0.2785705600768517,0.7032584466553429,0.0
107,"1237,1237,1236,1236,1235",True,Qwen3-8B,-0.923355688946228,0.39718397642714964,0.7032584466553429,0.0
108,"1236,1234,1237,1235,1234",True,Gemma4-12B,-0.5505630054125116,0.5766250759366974,0.8006070103465148,0.0
108,"1236,1234,1237,1235,1234",True,Gemma4-E4B,-0.0061698239484228,0.9938491703314903,0.8006070103465148,0.0
108,"1236,1234,1237,1235,1234",True,Llama3.1-8B,-0.9955883234969162,0.36950599152690483,0.8006070103465148,0.0
108,"1236,1234,1237,1235,1234",True,Llama3.2-3B,-0.9066766660317251,0.40386417177408157,0.8006070103465148,0.0
108,"1236,1234,1237,1235,1234",True,OLMo-Hybrid-7B,-1.0434934040366548,0.3522220761945736,0.8006070103465148,0.0
108,"1236,1234,1237,1235,1234",True,Qwen3-1.7B,-0.18970889097079272,0.8271999042575445,0.8006070103465148,0.0
108,"1236,1234,1237,1235,1234",True,Qwen3-32B,0.2673177855600819,1.3064555530793531,0.8006070103465148,0.0
108,"1236,1234,1237,1235,1234",True,Qwen3-8B,-1.517672342778192,0.21922156620455094,0.8006070103465148,0.0
109,"1236,1234,1235,1237,1236",True,Gemma4-12B,-0.6264679845718152,0.5344762494564153,0.7750641141330611,0.0
109,"1236,1234,1235,1237,1236",True,Gemma4-E4B,0.40136316484934537,1.4938596873285641,0.7750641141330611,0.0
109,"1236,1234,1235,1237,1236",True,Llama3.1-8B,-0.7623007640204906,0.46659167377194566,0.7750641141330611,0.0
109,"1236,1234,1235,1237,1236",True,Llama3.2-3B,-0.8666952654320385,0.4203383631785598,0.7750641141330611,0.0
109,"1236,1234,1235,1237,1236",True,OLMo-Hybrid-7B,-0.8748403347019548,0.4169285833909402,0.7750641141330611,0.0
109,"1236,1234,1235,1237,1236",True,Qwen3-1.7B,0.0285784086513723,1.028990689443766,0.7750641141330611,0.0
109,"1236,1234,1235,1237,1236",True,Qwen3-32B,-0.2672649057483117,0.7654702671306183,0.7750641141330611,0.0
109,"1236,1234,1235,1237,1236",True,Qwen3-8B,-1.2707691301105206,0.28061570876532727,0.7750641141330611,0.0
110,"1234,1235,1235,1236,1235",True,Gemma4-12B,-0.37070320522742367,0.6902487733884962,0.806480805626511,0.0
110,"1234,1235,1235,1236,1235",True,Gemma4-E4B,0.13627179745829873,1.145993329343365,0.806480805626511,0.0
110,"1234,1235,1235,1236,1235",True,Llama3.1-8B,-0.46418557091074536,0.6286468850672107,0.806480805626511,0.0
110,"1234,1235,1235,1236,1235",True,Llama3.2-3B,-0.7616325415361387,0.4669035650141363,0.806480805626511,0.0
110,"1234,1235,1235,1236,1235",True,OLMo-Hybrid-7B,-1.077603891925475,0.3404102088707567,0.806480805626511,0.0
110,"1234,1235,1235,1236,1235",True,Qwen3-1.7B,0.061539315710227215,1.0634723068759444,0.806480805626511,0.0
110,"1234,1235,1235,1236,1235",True,Qwen3-32B,0.25017217207273834,1.2842465090375992,0.806480805626511,0.0
110,"1234,1235,1235,1236,1235",True,Qwen3-8B,-1.5296859080363092,0.21660369011111086,0.806480805626511,0.0
111,"1237,1237,1238,1234,1235",True,Gemma4-12B,-0.31587511930064993,0.7291505013067752,0.6974811343591577,0.0
111,"1237,1237,1238,1234,1235",True,Gemma4-E4B,0.024430855966572743,1.0247317345722644,0.6974811343591577,0.0
111,"1237,1237,1238,1234,1235",True,Llama3.1-8B,-0.8313986342951356,0.43543983913153633,0.6974811343591577,0.0
111,"1237,1237,1238,1234,1235",True,Llama3.2-3B,-0.6617404147748402,0.5159525811214398,0.6974811343591577,0.0
111,"1237,1237,1238,1234,1235",True,OLMo-Hybrid-7B,-0.8489507665058974,0.4278636253621223,0.6974811343591577,0.0
111,"1237,1237,1238,1234,1235",True,Qwen3-1.7B,0.1118918928575601,1.1183919479517792,0.6974811343591577,0.0
111,"1237,1237,1238,1234,1235",True,Qwen3-32B,0.3200052197900353,1.3771349526724994,0.6974811343591577,0.0
111,"1237,1237,1238,1234,1235",True,Qwen3-8B,-1.358459954686674,0.25705635070278393,0.6974811343591577,0.0
112,"1235,1237,1235,1234,1234",True,Gemma4-12B,-0.4654047575772958,0.6278809141925862,0.7886651734563017,0.0
112,"1235,1237,1235,1234,1234",True,Gemma4-E4B,-0.28008136756628355,0.7557222476738802,0.7886651734563017,0.0
112,"1235,1237,1235,1234,1234",True,Llama3.1-8B,-0.8136023538518485,0.4432584130428395,0.7886651734563017,0.0
112,"1235,1237,1235,1234,1234",True,Llama3.2-3B,-0.7982774446965608,0.4501036251140071,0.7886651734563017,0.0
112,"1235,1237,1235,1234,1234",True,OLMo-Hybrid-7B,-1.0990985208743336,0.33317129532849943,0.7886651734563017,0.0
112,"1235,1237,1235,1234,1234",True,Qwen3-1.7B,-0.20595969722285895,0.8138658766769932,0.7886651734563017,0.0
112,"1235,1237,1235,1234,1234",True,Qwen3-32B,0.5187699567744886,1.6799599549209312,0.7886651734563017,0.0
112,"1235,1237,1235,1234,1234",True,Qwen3-8B,-1.5738811122372531,0.2072393005243794,0.7886651734563017,0.0
113,"1238,1234,1235,1235,1238",True,Gemma4-12B,0.24174508876745138,1.27346952975038,0.760365018379765,0.0
