request_id,stimulus_id,model_label,seed,target_passage_tokens,num_needles,query_order,observed_all_pairs_found,predicted_probability,predicted_neff,selected_candidate
Gemma4-E4B/enumeration/query_first/T2000_N6_seed1236,T2000_N6_seed1236,Gemma4-E4B,1236,2000,6,query_first,1.0,0.9967008660136015,4.811229828228754,model_scale_shared_order
Gemma4-E4B/enumeration/query_first/T2000_N6_seed1237,T2000_N6_seed1237,Gemma4-E4B,1237,2000,6,query_first,1.0,0.9967008660136015,4.811229828228754,model_scale_shared_order
Gemma4-E4B/enumeration/query_first/T2000_N6_seed1238,T2000_N6_seed1238,Gemma4-E4B,1238,2000,6,query_first,1.0,0.9967008660136015,4.811229828228754,model_scale_shared_order
Gemma4-E4B/enumeration/query_first/T2000_N8_seed1234,T2000_N8_seed1234,Gemma4-E4B,1234,2000,8,query_first,1.0,0.9999990032783117,6.514071534779881,model_scale_shared_order
Gemma4-E4B/enumeration/query_first/T2000_N8_seed1235,T2000_N8_seed1235,Gemma4-E4B,1235,2000,8,query_first,1.0,0.9999990032783117,6.514071534779881,model_scale_shared_order
Gemma4-E4B/enumeration/query_first/T2000_N8_seed1236,T2000_N8_seed1236,Gemma4-E4B,1236,2000,8,query_first,1.0,0.9999990032783117,6.514071534779881,model_scale_shared_order
Gemma4-E4B/enumeration/query_first/T2000_N8_seed1237,T2000_N8_seed1237,Gemma4-E4B,1237,2000,8,query_first,1.0,0.9999990032783117,6.514071534779881,model_scale_shared_order
Gemma4-E4B/enumeration/query_first/T2000_N8_seed1238,T2000_N8_seed1238,Gemma4-E4B,1238,2000,8,query_first,1.0,0.9999990032783117,6.514071534779881,model_scale_shared_order
Gemma4-E4B/enumeration/query_first/T5000_N10_seed1234,T5000_N10_seed1234,Gemma4-E4B,1234,5000,10,query_first,1.0,0.9999981163465396,7.672564567258293,model_scale_shared_order
Gemma4-E4B/enumeration/query_first/T5000_N10_seed1235,T5000_N10_seed1235,Gemma4-E4B,1235,5000,10,query_first,1.0,0.9999981163465396,7.672564567258293,model_scale_shared_order
Gemma4-E4B/enumeration/query_first/T5000_N10_seed1236,T5000_N10_seed1236,Gemma4-E4B,1236,5000,10,query_first,1.0,0.9999981163465396,7.672564567258293,model_scale_shared_order
Gemma4-E4B/enumeration/query_first/T5000_N10_seed1237,T5000_N10_seed1237,Gemma4-E4B,1237,5000,10,query_first,1.0,0.9999981163465396,7.672564567258293,model_scale_shared_order
Gemma4-E4B/enumeration/query_first/T5000_N10_seed1238,T5000_N10_seed1238,Gemma4-E4B,1238,5000,10,query_first,1.0,0.9999981163465396,7.672564567258293,model_scale_shared_order
Gemma4-E4B/enumeration/query_first/T5000_N1_seed1234,T5000_N1_seed1234,Gemma4-E4B,1234,5000,1,query_first,1.0,0.9967307671700127,1.052212628532701,model_scale_shared_order
Gemma4-E4B/enumeration/query_first/T5000_N1_seed1235,T5000_N1_seed1235,Gemma4-E4B,1235,5000,1,query_first,1.0,0.9967307671700127,1.052212628532701,model_scale_shared_order
Gemma4-E4B/enumeration/query_first/T5000_N1_seed1236,T5000_N1_seed1236,Gemma4-E4B,1236,5000,1,query_first,1.0,0.9967307671700127,1.052212628532701,model_scale_shared_order
Gemma4-E4B/enumeration/query_first/T5000_N1_seed1237,T5000_N1_seed1237,Gemma4-E4B,1237,5000,1,query_first,1.0,0.9967307671700127,1.052212628532701,model_scale_shared_order
Gemma4-E4B/enumeration/query_first/T5000_N1_seed1238,T5000_N1_seed1238,Gemma4-E4B,1238,5000,1,query_first,1.0,0.9967307671700127,1.052212628532701,model_scale_shared_order
Gemma4-E4B/enumeration/query_first/T5000_N20_seed1234,T5000_N20_seed1234,Gemma4-E4B,1234,5000,20,query_first,1.0,0.9919008904335102,11.586067245897246,model_scale_shared_order
Gemma4-E4B/enumeration/query_first/T5000_N20_seed1235,T5000_N20_seed1235,Gemma4-E4B,1235,5000,20,query_first,1.0,0.9919008904335102,11.586067245897246,model_scale_shared_order
Gemma4-E4B/enumeration/query_first/T5000_N20_seed1236,T5000_N20_seed1236,Gemma4-E4B,1236,5000,20,query_first,1.0,0.9919008904335102,11.586067245897246,model_scale_shared_order
Gemma4-E4B/enumeration/query_first/T5000_N20_seed1237,T5000_N20_seed1237,Gemma4-E4B,1237,5000,20,query_first,1.0,0.9919008904335102,11.586067245897246,model_scale_shared_order
Gemma4-E4B/enumeration/query_first/T5000_N20_seed1238,T5000_N20_seed1238,Gemma4-E4B,1238,5000,20,query_first,1.0,0.9919008904335102,11.586067245897246,model_scale_shared_order
Gemma4-E4B/enumeration/query_first/T5000_N2_seed1234,T5000_N2_seed1234,Gemma4-E4B,1234,5000,2,query_first,1.0,0.994631125735339,2.093193848417902,model_scale_shared_order
Gemma4-E4B/enumeration/query_first/T5000_N2_seed1235,T5000_N2_seed1235,Gemma4-E4B,1235,5000,2,query_first,1.0,0.994631125735339,2.093193848417902,model_scale_shared_order
Gemma4-E4B/enumeration/query_first/T5000_N2_seed1236,T5000_N2_seed1236,Gemma4-E4B,1236,5000,2,query_first,1.0,0.994631125735339,2.093193848417902,model_scale_shared_order
Gemma4-E4B/enumeration/query_first/T5000_N2_seed1237,T5000_N2_seed1237,Gemma4-E4B,1237,5000,2,query_first,1.0,0.994631125735339,2.093193848417902,model_scale_shared_order
Gemma4-E4B/enumeration/query_first/T5000_N2_seed1238,T5000_N2_seed1238,Gemma4-E4B,1238,5000,2,query_first,1.0,0.994631125735339,2.093193848417902,model_scale_shared_order
Gemma4-E4B/enumeration/query_first/T5000_N30_seed1234,T5000_N30_seed1234,Gemma4-E4B,1234,5000,30,query_first,1.0,0.9924961477435214,15.730428163294825,model_scale_shared_order
Gemma4-E4B/enumeration/query_first/T5000_N30_seed1235,T5000_N30_seed1235,Gemma4-E4B,1235,5000,30,query_first,1.0,0.9924961477435214,15.730428163294825,model_scale_shared_order
Gemma4-E4B/enumeration/query_first/T5000_N30_seed1236,T5000_N30_seed1236,Gemma4-E4B,1236,5000,30,query_first,1.0,0.9924961477435214,15.730428163294825,model_scale_shared_order
Gemma4-E4B/enumeration/query_first/T5000_N30_seed1237,T5000_N30_seed1237,Gemma4-E4B,1237,5000,30,query_first,1.0,0.9924961477435214,15.730428163294825,model_scale_shared_order
Gemma4-E4B/enumeration/query_first/T5000_N30_seed1238,T5000_N30_seed1238,Gemma4-E4B,1238,5000,30,query_first,1.0,0.9924961477435214,15.730428163294825,model_scale_shared_order
Gemma4-E4B/enumeration/query_first/T5000_N3_seed1234,T5000_N3_seed1234,Gemma4-E4B,1234,5000,3,query_first,1.0,0.9999982294336192,3.1723750816431777,model_scale_shared_order
Gemma4-E4B/enumeration/query_first/T5000_N3_seed1235,T5000_N3_seed1235,Gemma4-E4B,1235,5000,3,query_first,1.0,0.9999982294336192,3.1723750816431777,model_scale_shared_order
Gemma4-E4B/enumeration/query_first/T5000_N3_seed1236,T5000_N3_seed1236,Gemma4-E4B,1236,5000,3,query_first,1.0,0.9999982294336192,3.1723750816431777,model_scale_shared_order
Gemma4-E4B/enumeration/query_first/T5000_N3_seed1237,T5000_N3_seed1237,Gemma4-E4B,1237,5000,3,query_first,1.0,0.9999982294336192,3.1723750816431777,model_scale_shared_order
Gemma4-E4B/enumeration/query_first/T5000_N3_seed1238,T5000_N3_seed1238,Gemma4-E4B,1238,5000,3,query_first,1.0,0.9999982294336192,3.1723750816431777,model_scale_shared_order
Gemma4-E4B/enumeration/query_first/T5000_N4_seed1234,T5000_N4_seed1234,Gemma4-E4B,1234,5000,4,query_first,1.0,0.9935489526543864,3.8633830876864854,model_scale_shared_order
Gemma4-E4B/enumeration/query_first/T5000_N4_seed1235,T5000_N4_seed1235,Gemma4-E4B,1235,5000,4,query_first,1.0,0.9935489526543864,3.8633830876864854,model_scale_shared_order
Gemma4-E4B/enumeration/query_first/T5000_N4_seed1236,T5000_N4_seed1236,Gemma4-E4B,1236,5000,4,query_first,1.0,0.9935489526543864,3.8633830876864854,model_scale_shared_order
Gemma4-E4B/enumeration/query_first/T5000_N4_seed1237,T5000_N4_seed1237,Gemma4-E4B,1237,5000,4,query_first,1.0,0.9935489526543864,3.8633830876864854,model_scale_shared_order
Gemma4-E4B/enumeration/query_first/T5000_N4_seed1238,T5000_N4_seed1238,Gemma4-E4B,1238,5000,4,query_first,1.0,0.9935489526543864,3.8633830876864854,model_scale_shared_order
Gemma4-E4B/enumeration/query_first/T5000_N5_seed1234,T5000_N5_seed1234,Gemma4-E4B,1234,5000,5,query_first,1.0,0.9943493537648685,3.9597793741553615,model_scale_shared_order
Gemma4-E4B/enumeration/query_first/T5000_N5_seed1235,T5000_N5_seed1235,Gemma4-E4B,1235,5000,5,query_first,1.0,0.9943493537648685,3.9597793741553615,model_scale_shared_order
Gemma4-E4B/enumeration/query_first/T5000_N5_seed1236,T5000_N5_seed1236,Gemma4-E4B,1236,5000,5,query_first,1.0,0.9943493537648685,3.9597793741553615,model_scale_shared_order
Gemma4-E4B/enumeration/query_first/T5000_N5_seed1237,T5000_N5_seed1237,Gemma4-E4B,1237,5000,5,query_first,1.0,0.9943493537648685,3.9597793741553615,model_scale_shared_order
Gemma4-E4B/enumeration/query_first/T5000_N5_seed1238,T5000_N5_seed1238,Gemma4-E4B,1238,5000,5,query_first,1.0,0.9943493537648685,3.9597793741553615,model_scale_shared_order
Gemma4-E4B/enumeration/query_first/T5000_N6_seed1234,T5000_N6_seed1234,Gemma4-E4B,1234,5000,6,query_first,1.0,0.9944900215698891,4.518815183801412,model_scale_shared_order
Gemma4-E4B/enumeration/query_first/T5000_N6_seed1235,T5000_N6_seed1235,Gemma4-E4B,1235,5000,6,query_first,1.0,0.9944900215698891,4.518815183801412,model_scale_shared_order
Gemma4-E4B/enumeration/query_first/T5000_N6_seed1236,T5000_N6_seed1236,Gemma4-E4B,1236,5000,6,query_first,1.0,0.9944900215698891,4.518815183801412,model_scale_shared_order
Gemma4-E4B/enumeration/query_first/T5000_N6_seed1237,T5000_N6_seed1237,Gemma4-E4B,1237,5000,6,query_first,1.0,0.9944900215698891,4.518815183801412,model_scale_shared_order
Gemma4-E4B/enumeration/query_first/T5000_N6_seed1238,T5000_N6_seed1238,Gemma4-E4B,1238,5000,6,query_first,1.0,0.9944900215698891,4.518815183801412,model_scale_shared_order
Gemma4-E4B/enumeration/query_first/T5000_N8_seed1234,T5000_N8_seed1234,Gemma4-E4B,1234,5000,8,query_first,1.0,0.9938147982817499,5.982798082816547,model_scale_shared_order
Gemma4-E4B/enumeration/query_first/T5000_N8_seed1235,T5000_N8_seed1235,Gemma4-E4B,1235,5000,8,query_first,1.0,0.9938147982817499,5.982798082816547,model_scale_shared_order
Gemma4-E4B/enumeration/query_first/T5000_N8_seed1236,T5000_N8_seed1236,Gemma4-E4B,1236,5000,8,query_first,1.0,0.9938147982817499,5.982798082816547,model_scale_shared_order
Gemma4-E4B/enumeration/query_first/T5000_N8_seed1237,T5000_N8_seed1237,Gemma4-E4B,1237,5000,8,query_first,1.0,0.9938147982817499,5.982798082816547,model_scale_shared_order
Gemma4-E4B/enumeration/query_first/T5000_N8_seed1238,T5000_N8_seed1238,Gemma4-E4B,1238,5000,8,query_first,1.0,0.9938147982817499,5.982798082816547,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T10000_N10_seed1234,T10000_N10_seed1234,Gemma4-E4B,1234,10000,10,query_last,1.0,0.6149714131116768,7.084663482049562,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T10000_N10_seed1235,T10000_N10_seed1235,Gemma4-E4B,1235,10000,10,query_last,1.0,0.6149714131116768,7.084663482049562,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T10000_N10_seed1236,T10000_N10_seed1236,Gemma4-E4B,1236,10000,10,query_last,0.0,0.6149714131116768,7.084663482049562,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T10000_N10_seed1237,T10000_N10_seed1237,Gemma4-E4B,1237,10000,10,query_last,1.0,0.6149714131116768,7.084663482049562,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T10000_N10_seed1238,T10000_N10_seed1238,Gemma4-E4B,1238,10000,10,query_last,0.0,0.6149714131116768,7.084663482049562,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T10000_N1_seed1234,T10000_N1_seed1234,Gemma4-E4B,1234,10000,1,query_last,1.0,0.7572886080895662,1.146991278127302,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T10000_N1_seed1235,T10000_N1_seed1235,Gemma4-E4B,1235,10000,1,query_last,1.0,0.7572886080895662,1.146991278127302,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T10000_N1_seed1236,T10000_N1_seed1236,Gemma4-E4B,1236,10000,1,query_last,1.0,0.7572886080895662,1.146991278127302,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T10000_N1_seed1237,T10000_N1_seed1237,Gemma4-E4B,1237,10000,1,query_last,1.0,0.7572886080895662,1.146991278127302,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T10000_N1_seed1238,T10000_N1_seed1238,Gemma4-E4B,1238,10000,1,query_last,1.0,0.7572886080895662,1.146991278127302,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T10000_N20_seed1234,T10000_N20_seed1234,Gemma4-E4B,1234,10000,20,query_last,1.0,0.6035423178158887,12.757340199934418,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T10000_N20_seed1235,T10000_N20_seed1235,Gemma4-E4B,1235,10000,20,query_last,0.0,0.6035423178158887,12.757340199934418,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T10000_N20_seed1236,T10000_N20_seed1236,Gemma4-E4B,1236,10000,20,query_last,0.0,0.6035423178158887,12.757340199934418,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T10000_N20_seed1237,T10000_N20_seed1237,Gemma4-E4B,1237,10000,20,query_last,1.0,0.6035423178158887,12.757340199934418,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T10000_N20_seed1238,T10000_N20_seed1238,Gemma4-E4B,1238,10000,20,query_last,1.0,0.6035423178158887,12.757340199934418,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T10000_N2_seed1234,T10000_N2_seed1234,Gemma4-E4B,1234,10000,2,query_last,1.0,0.7833095928130601,1.84905914240428,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T10000_N2_seed1235,T10000_N2_seed1235,Gemma4-E4B,1235,10000,2,query_last,1.0,0.7833095928130601,1.84905914240428,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T10000_N2_seed1236,T10000_N2_seed1236,Gemma4-E4B,1236,10000,2,query_last,1.0,0.7833095928130601,1.84905914240428,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T10000_N2_seed1237,T10000_N2_seed1237,Gemma4-E4B,1237,10000,2,query_last,0.0,0.7833095928130601,1.84905914240428,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T10000_N2_seed1238,T10000_N2_seed1238,Gemma4-E4B,1238,10000,2,query_last,1.0,0.7833095928130601,1.84905914240428,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T10000_N30_seed1234,T10000_N30_seed1234,Gemma4-E4B,1234,10000,30,query_last,1.0,0.6171577871234127,15.279125136654965,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T10000_N30_seed1235,T10000_N30_seed1235,Gemma4-E4B,1235,10000,30,query_last,0.0,0.6171577871234127,15.279125136654965,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T10000_N30_seed1236,T10000_N30_seed1236,Gemma4-E4B,1236,10000,30,query_last,0.0,0.6171577871234127,15.279125136654965,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T10000_N30_seed1237,T10000_N30_seed1237,Gemma4-E4B,1237,10000,30,query_last,1.0,0.6171577871234127,15.279125136654965,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T10000_N30_seed1238,T10000_N30_seed1238,Gemma4-E4B,1238,10000,30,query_last,1.0,0.6171577871234127,15.279125136654965,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T10000_N3_seed1234,T10000_N3_seed1234,Gemma4-E4B,1234,10000,3,query_last,1.0,0.6612594505489957,2.8458280469487858,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T10000_N3_seed1235,T10000_N3_seed1235,Gemma4-E4B,1235,10000,3,query_last,1.0,0.6612594505489957,2.8458280469487858,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T10000_N3_seed1236,T10000_N3_seed1236,Gemma4-E4B,1236,10000,3,query_last,0.0,0.6612594505489957,2.8458280469487858,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T10000_N3_seed1237,T10000_N3_seed1237,Gemma4-E4B,1237,10000,3,query_last,1.0,0.6612594505489957,2.8458280469487858,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T10000_N3_seed1238,T10000_N3_seed1238,Gemma4-E4B,1238,10000,3,query_last,1.0,0.6612594505489957,2.8458280469487858,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T10000_N4_seed1234,T10000_N4_seed1234,Gemma4-E4B,1234,10000,4,query_last,1.0,0.6391711359908288,3.917715892423633,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T10000_N4_seed1235,T10000_N4_seed1235,Gemma4-E4B,1235,10000,4,query_last,1.0,0.6391711359908288,3.917715892423633,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T10000_N4_seed1236,T10000_N4_seed1236,Gemma4-E4B,1236,10000,4,query_last,0.0,0.6391711359908288,3.917715892423633,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T10000_N4_seed1237,T10000_N4_seed1237,Gemma4-E4B,1237,10000,4,query_last,1.0,0.6391711359908288,3.917715892423633,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T10000_N4_seed1238,T10000_N4_seed1238,Gemma4-E4B,1238,10000,4,query_last,1.0,0.6391711359908288,3.917715892423633,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T10000_N5_seed1234,T10000_N5_seed1234,Gemma4-E4B,1234,10000,5,query_last,1.0,0.6940303668987917,4.498812971917127,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T10000_N5_seed1235,T10000_N5_seed1235,Gemma4-E4B,1235,10000,5,query_last,1.0,0.6940303668987917,4.498812971917127,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T10000_N5_seed1236,T10000_N5_seed1236,Gemma4-E4B,1236,10000,5,query_last,0.0,0.6940303668987917,4.498812971917127,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T10000_N5_seed1237,T10000_N5_seed1237,Gemma4-E4B,1237,10000,5,query_last,1.0,0.6940303668987917,4.498812971917127,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T10000_N5_seed1238,T10000_N5_seed1238,Gemma4-E4B,1238,10000,5,query_last,1.0,0.6940303668987917,4.498812971917127,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T10000_N6_seed1234,T10000_N6_seed1234,Gemma4-E4B,1234,10000,6,query_last,1.0,0.6703916193954648,4.556482116722934,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T10000_N6_seed1235,T10000_N6_seed1235,Gemma4-E4B,1235,10000,6,query_last,1.0,0.6703916193954648,4.556482116722934,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T10000_N6_seed1236,T10000_N6_seed1236,Gemma4-E4B,1236,10000,6,query_last,0.0,0.6703916193954648,4.556482116722934,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T10000_N6_seed1237,T10000_N6_seed1237,Gemma4-E4B,1237,10000,6,query_last,1.0,0.6703916193954648,4.556482116722934,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T10000_N6_seed1238,T10000_N6_seed1238,Gemma4-E4B,1238,10000,6,query_last,1.0,0.6703916193954648,4.556482116722934,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T10000_N8_seed1234,T10000_N8_seed1234,Gemma4-E4B,1234,10000,8,query_last,0.0,0.6850529200943695,5.710122000846414,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T10000_N8_seed1235,T10000_N8_seed1235,Gemma4-E4B,1235,10000,8,query_last,1.0,0.6850529200943695,5.710122000846414,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T10000_N8_seed1236,T10000_N8_seed1236,Gemma4-E4B,1236,10000,8,query_last,0.0,0.6850529200943695,5.710122000846414,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T10000_N8_seed1237,T10000_N8_seed1237,Gemma4-E4B,1237,10000,8,query_last,0.0,0.6850529200943695,5.710122000846414,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T10000_N8_seed1238,T10000_N8_seed1238,Gemma4-E4B,1238,10000,8,query_last,0.0,0.6850529200943695,5.710122000846414,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T2000_N10_seed1234,T2000_N10_seed1234,Gemma4-E4B,1234,2000,10,query_last,1.0,0.8405832418179505,7.219664093248846,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T2000_N10_seed1235,T2000_N10_seed1235,Gemma4-E4B,1235,2000,10,query_last,1.0,0.8405832418179505,7.219664093248846,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T2000_N10_seed1236,T2000_N10_seed1236,Gemma4-E4B,1236,2000,10,query_last,1.0,0.8405832418179505,7.219664093248846,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T2000_N10_seed1237,T2000_N10_seed1237,Gemma4-E4B,1237,2000,10,query_last,1.0,0.8405832418179505,7.219664093248846,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T2000_N10_seed1238,T2000_N10_seed1238,Gemma4-E4B,1238,2000,10,query_last,1.0,0.8405832418179505,7.219664093248846,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T2000_N1_seed1234,T2000_N1_seed1234,Gemma4-E4B,1234,2000,1,query_last,1.0,0.8769245371904402,1.2381178979598535,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T2000_N1_seed1235,T2000_N1_seed1235,Gemma4-E4B,1235,2000,1,query_last,1.0,0.8769245371904402,1.2381178979598535,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T2000_N1_seed1236,T2000_N1_seed1236,Gemma4-E4B,1236,2000,1,query_last,1.0,0.8769245371904402,1.2381178979598535,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T2000_N1_seed1237,T2000_N1_seed1237,Gemma4-E4B,1237,2000,1,query_last,1.0,0.8769245371904402,1.2381178979598535,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T2000_N1_seed1238,T2000_N1_seed1238,Gemma4-E4B,1238,2000,1,query_last,1.0,0.8769245371904402,1.2381178979598535,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T2000_N20_seed1234,T2000_N20_seed1234,Gemma4-E4B,1234,2000,20,query_last,1.0,0.8289494398994911,11.512627872470535,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T2000_N20_seed1235,T2000_N20_seed1235,Gemma4-E4B,1235,2000,20,query_last,1.0,0.8289494398994911,11.512627872470535,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T2000_N20_seed1236,T2000_N20_seed1236,Gemma4-E4B,1236,2000,20,query_last,1.0,0.8289494398994911,11.512627872470535,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T2000_N20_seed1237,T2000_N20_seed1237,Gemma4-E4B,1237,2000,20,query_last,1.0,0.8289494398994911,11.512627872470535,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T2000_N20_seed1238,T2000_N20_seed1238,Gemma4-E4B,1238,2000,20,query_last,0.0,0.8289494398994911,11.512627872470535,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T2000_N2_seed1234,T2000_N2_seed1234,Gemma4-E4B,1234,2000,2,query_last,1.0,0.8625217100474546,2.3562065187341155,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T2000_N2_seed1235,T2000_N2_seed1235,Gemma4-E4B,1235,2000,2,query_last,1.0,0.8625217100474546,2.3562065187341155,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T2000_N2_seed1236,T2000_N2_seed1236,Gemma4-E4B,1236,2000,2,query_last,1.0,0.8625217100474546,2.3562065187341155,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T2000_N2_seed1237,T2000_N2_seed1237,Gemma4-E4B,1237,2000,2,query_last,1.0,0.8625217100474546,2.3562065187341155,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T2000_N2_seed1238,T2000_N2_seed1238,Gemma4-E4B,1238,2000,2,query_last,1.0,0.8625217100474546,2.3562065187341155,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T2000_N30_seed1234,T2000_N30_seed1234,Gemma4-E4B,1234,2000,30,query_last,1.0,0.7816567028577988,16.731789293580526,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T2000_N30_seed1235,T2000_N30_seed1235,Gemma4-E4B,1235,2000,30,query_last,1.0,0.7816567028577988,16.731789293580526,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T2000_N30_seed1236,T2000_N30_seed1236,Gemma4-E4B,1236,2000,30,query_last,1.0,0.7816567028577988,16.731789293580526,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T2000_N30_seed1237,T2000_N30_seed1237,Gemma4-E4B,1237,2000,30,query_last,1.0,0.7816567028577988,16.731789293580526,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T2000_N30_seed1238,T2000_N30_seed1238,Gemma4-E4B,1238,2000,30,query_last,1.0,0.7816567028577988,16.731789293580526,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T2000_N3_seed1234,T2000_N3_seed1234,Gemma4-E4B,1234,2000,3,query_last,1.0,0.865140141740362,3.174761932835097,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T2000_N3_seed1235,T2000_N3_seed1235,Gemma4-E4B,1235,2000,3,query_last,1.0,0.865140141740362,3.174761932835097,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T2000_N3_seed1236,T2000_N3_seed1236,Gemma4-E4B,1236,2000,3,query_last,1.0,0.865140141740362,3.174761932835097,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T2000_N3_seed1237,T2000_N3_seed1237,Gemma4-E4B,1237,2000,3,query_last,1.0,0.865140141740362,3.174761932835097,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T2000_N3_seed1238,T2000_N3_seed1238,Gemma4-E4B,1238,2000,3,query_last,1.0,0.865140141740362,3.174761932835097,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T2000_N4_seed1234,T2000_N4_seed1234,Gemma4-E4B,1234,2000,4,query_last,1.0,0.8664024711926951,3.3347523966194816,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T2000_N4_seed1235,T2000_N4_seed1235,Gemma4-E4B,1235,2000,4,query_last,1.0,0.8664024711926951,3.3347523966194816,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T2000_N4_seed1236,T2000_N4_seed1236,Gemma4-E4B,1236,2000,4,query_last,0.0,0.8664024711926951,3.3347523966194816,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T2000_N4_seed1237,T2000_N4_seed1237,Gemma4-E4B,1237,2000,4,query_last,1.0,0.8664024711926951,3.3347523966194816,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T2000_N4_seed1238,T2000_N4_seed1238,Gemma4-E4B,1238,2000,4,query_last,1.0,0.8664024711926951,3.3347523966194816,model_scale_shared_order
Gemma4-E4B/enumeration/query_last/T2000_N5_seed1234,T2000_N5_seed1234,Gemma4-E4B,1234,2000,5,query_last,1.0,0.865453013407325,3.8960212525981825,model_scale_shared_order
