request_id,model_label,seed,target_passage_tokens,num_needles,query_order,exact_correct,mode,p_parse_oof,p_exact_given_parse_oof,p_exact_product_oof
OLMo-Hybrid-7B/direct/query_first/T2000_N5_seed1238,OLMo-Hybrid-7B,1238,2000,5,query_first,0,direct,0.9999994464979559,0.7127176595518521,0.7127172650611706
OLMo-Hybrid-7B/direct/query_first/T2000_N6_seed1234,OLMo-Hybrid-7B,1234,2000,6,query_first,1,direct,0.9999994619906586,0.634048764879136,0.6340484237549776
OLMo-Hybrid-7B/direct/query_first/T2000_N6_seed1235,OLMo-Hybrid-7B,1235,2000,6,query_first,1,direct,0.9999994619906586,0.634048764879136,0.6340484237549776
OLMo-Hybrid-7B/direct/query_first/T2000_N6_seed1236,OLMo-Hybrid-7B,1236,2000,6,query_first,1,direct,0.9999994619906586,0.634048764879136,0.6340484237549776
OLMo-Hybrid-7B/direct/query_first/T2000_N6_seed1237,OLMo-Hybrid-7B,1237,2000,6,query_first,0,direct,0.9999994619906586,0.634048764879136,0.6340484237549776
OLMo-Hybrid-7B/direct/query_first/T2000_N6_seed1238,OLMo-Hybrid-7B,1238,2000,6,query_first,1,direct,0.9999994619906586,0.634048764879136,0.6340484237549776
OLMo-Hybrid-7B/direct/query_first/T2000_N8_seed1234,OLMo-Hybrid-7B,1234,2000,8,query_first,1,direct,0.999999402087488,0.5594436932487907,0.5594433587504068
OLMo-Hybrid-7B/direct/query_first/T2000_N8_seed1235,OLMo-Hybrid-7B,1235,2000,8,query_first,0,direct,0.999999402087488,0.5594436932487907,0.5594433587504068
OLMo-Hybrid-7B/direct/query_first/T2000_N8_seed1236,OLMo-Hybrid-7B,1236,2000,8,query_first,0,direct,0.999999402087488,0.5594436932487907,0.5594433587504068
OLMo-Hybrid-7B/direct/query_first/T2000_N8_seed1237,OLMo-Hybrid-7B,1237,2000,8,query_first,1,direct,0.999999402087488,0.5594436932487907,0.5594433587504068
OLMo-Hybrid-7B/direct/query_first/T2000_N8_seed1238,OLMo-Hybrid-7B,1238,2000,8,query_first,1,direct,0.999999402087488,0.5594436932487907,0.5594433587504068
OLMo-Hybrid-7B/direct/query_first/T5000_N10_seed1234,OLMo-Hybrid-7B,1234,5000,10,query_first,0,direct,0.9999986860841192,0.42689942419092725,0.4268988632809943
OLMo-Hybrid-7B/direct/query_first/T5000_N10_seed1235,OLMo-Hybrid-7B,1235,5000,10,query_first,0,direct,0.9999986860841192,0.42689942419092725,0.4268988632809943
OLMo-Hybrid-7B/direct/query_first/T5000_N10_seed1236,OLMo-Hybrid-7B,1236,5000,10,query_first,0,direct,0.9999986860841192,0.42689942419092725,0.4268988632809943
OLMo-Hybrid-7B/direct/query_first/T5000_N10_seed1237,OLMo-Hybrid-7B,1237,5000,10,query_first,0,direct,0.9999986860841192,0.42689942419092725,0.4268988632809943
OLMo-Hybrid-7B/direct/query_first/T5000_N10_seed1238,OLMo-Hybrid-7B,1238,5000,10,query_first,0,direct,0.9999986860841192,0.42689942419092725,0.4268988632809943
OLMo-Hybrid-7B/direct/query_first/T5000_N1_seed1234,OLMo-Hybrid-7B,1234,5000,1,query_first,1,direct,0.9999994812946819,0.8702440002058823,0.8702435488056913
OLMo-Hybrid-7B/direct/query_first/T5000_N1_seed1235,OLMo-Hybrid-7B,1235,5000,1,query_first,1,direct,0.9999994812946819,0.8702440002058823,0.8702435488056913
OLMo-Hybrid-7B/direct/query_first/T5000_N1_seed1236,OLMo-Hybrid-7B,1236,5000,1,query_first,1,direct,0.9999994812946819,0.8702440002058823,0.8702435488056913
OLMo-Hybrid-7B/direct/query_first/T5000_N1_seed1237,OLMo-Hybrid-7B,1237,5000,1,query_first,1,direct,0.9999994812946819,0.8702440002058823,0.8702435488056913
OLMo-Hybrid-7B/direct/query_first/T5000_N1_seed1238,OLMo-Hybrid-7B,1238,5000,1,query_first,1,direct,0.9999994812946819,0.8702440002058823,0.8702435488056913
OLMo-Hybrid-7B/direct/query_first/T5000_N20_seed1234,OLMo-Hybrid-7B,1234,5000,20,query_first,0,direct,0.9999984900914035,0.2349839378197986,0.23498358301553085
OLMo-Hybrid-7B/direct/query_first/T5000_N20_seed1235,OLMo-Hybrid-7B,1235,5000,20,query_first,0,direct,0.9999984900914035,0.2349839378197986,0.23498358301553085
OLMo-Hybrid-7B/direct/query_first/T5000_N20_seed1236,OLMo-Hybrid-7B,1236,5000,20,query_first,1,direct,0.9999984900914035,0.2349839378197986,0.23498358301553085
OLMo-Hybrid-7B/direct/query_first/T5000_N20_seed1237,OLMo-Hybrid-7B,1237,5000,20,query_first,1,direct,0.9999984900914035,0.2349839378197986,0.23498358301553085
OLMo-Hybrid-7B/direct/query_first/T5000_N20_seed1238,OLMo-Hybrid-7B,1238,5000,20,query_first,0,direct,0.9999984900914035,0.2349839378197986,0.23498358301553085
OLMo-Hybrid-7B/direct/query_first/T5000_N2_seed1234,OLMo-Hybrid-7B,1234,5000,2,query_first,1,direct,0.9999991874017478,0.7435204847788063,0.7435198805953599
OLMo-Hybrid-7B/direct/query_first/T5000_N2_seed1235,OLMo-Hybrid-7B,1235,5000,2,query_first,1,direct,0.9999991874017478,0.7435204847788063,0.7435198805953599
OLMo-Hybrid-7B/direct/query_first/T5000_N2_seed1236,OLMo-Hybrid-7B,1236,5000,2,query_first,0,direct,0.9999991874017478,0.7435204847788063,0.7435198805953599
OLMo-Hybrid-7B/direct/query_first/T5000_N2_seed1237,OLMo-Hybrid-7B,1237,5000,2,query_first,1,direct,0.9999991874017478,0.7435204847788063,0.7435198805953599
OLMo-Hybrid-7B/direct/query_first/T5000_N2_seed1238,OLMo-Hybrid-7B,1238,5000,2,query_first,0,direct,0.9999991874017478,0.7435204847788063,0.7435198805953599
OLMo-Hybrid-7B/direct/query_first/T5000_N30_seed1234,OLMo-Hybrid-7B,1234,5000,30,query_first,1,direct,0.9999986305993768,0.1561588508493974,0.15615863700536972
OLMo-Hybrid-7B/direct/query_first/T5000_N30_seed1235,OLMo-Hybrid-7B,1235,5000,30,query_first,0,direct,0.9999986305993768,0.1561588508493974,0.15615863700536972
OLMo-Hybrid-7B/direct/query_first/T5000_N30_seed1236,OLMo-Hybrid-7B,1236,5000,30,query_first,0,direct,0.9999986305993768,0.1561588508493974,0.15615863700536972
OLMo-Hybrid-7B/direct/query_first/T5000_N30_seed1237,OLMo-Hybrid-7B,1237,5000,30,query_first,1,direct,0.9999986305993768,0.1561588508493974,0.15615863700536972
OLMo-Hybrid-7B/direct/query_first/T5000_N30_seed1238,OLMo-Hybrid-7B,1238,5000,30,query_first,0,direct,0.9999986305993768,0.1561588508493974,0.15615863700536972
OLMo-Hybrid-7B/direct/query_first/T5000_N3_seed1234,OLMo-Hybrid-7B,1234,5000,3,query_first,1,direct,0.9999990538055683,0.7044582935494816,0.704457626994967
OLMo-Hybrid-7B/direct/query_first/T5000_N3_seed1235,OLMo-Hybrid-7B,1235,5000,3,query_first,1,direct,0.9999990538055683,0.7044582935494816,0.704457626994967
OLMo-Hybrid-7B/direct/query_first/T5000_N3_seed1236,OLMo-Hybrid-7B,1236,5000,3,query_first,1,direct,0.9999990538055683,0.7044582935494816,0.704457626994967
OLMo-Hybrid-7B/direct/query_first/T5000_N3_seed1237,OLMo-Hybrid-7B,1237,5000,3,query_first,1,direct,0.9999990538055683,0.7044582935494816,0.704457626994967
OLMo-Hybrid-7B/direct/query_first/T5000_N3_seed1238,OLMo-Hybrid-7B,1238,5000,3,query_first,0,direct,0.9999990538055683,0.7044582935494816,0.704457626994967
OLMo-Hybrid-7B/direct/query_first/T5000_N4_seed1234,OLMo-Hybrid-7B,1234,5000,4,query_first,1,direct,0.9999989294697983,0.6166000039647216,0.616599343875795
OLMo-Hybrid-7B/direct/query_first/T5000_N4_seed1235,OLMo-Hybrid-7B,1235,5000,4,query_first,1,direct,0.9999989294697983,0.6166000039647216,0.616599343875795
OLMo-Hybrid-7B/direct/query_first/T5000_N4_seed1236,OLMo-Hybrid-7B,1236,5000,4,query_first,1,direct,0.9999989294697983,0.6166000039647216,0.616599343875795
OLMo-Hybrid-7B/direct/query_first/T5000_N4_seed1237,OLMo-Hybrid-7B,1237,5000,4,query_first,1,direct,0.9999989294697983,0.6166000039647216,0.616599343875795
OLMo-Hybrid-7B/direct/query_first/T5000_N4_seed1238,OLMo-Hybrid-7B,1238,5000,4,query_first,0,direct,0.9999989294697983,0.6166000039647216,0.616599343875795
OLMo-Hybrid-7B/direct/query_first/T5000_N5_seed1234,OLMo-Hybrid-7B,1234,5000,5,query_first,1,direct,0.9999988868419528,0.59062088029986,0.5906202228454743
OLMo-Hybrid-7B/direct/query_first/T5000_N5_seed1235,OLMo-Hybrid-7B,1235,5000,5,query_first,0,direct,0.9999988868419528,0.59062088029986,0.5906202228454743
OLMo-Hybrid-7B/direct/query_first/T5000_N5_seed1236,OLMo-Hybrid-7B,1236,5000,5,query_first,1,direct,0.9999988868419528,0.59062088029986,0.5906202228454743
OLMo-Hybrid-7B/direct/query_first/T5000_N5_seed1237,OLMo-Hybrid-7B,1237,5000,5,query_first,1,direct,0.9999988868419528,0.59062088029986,0.5906202228454743
OLMo-Hybrid-7B/direct/query_first/T5000_N5_seed1238,OLMo-Hybrid-7B,1238,5000,5,query_first,0,direct,0.9999988868419528,0.59062088029986,0.5906202228454743
OLMo-Hybrid-7B/direct/query_first/T5000_N6_seed1234,OLMo-Hybrid-7B,1234,5000,6,query_first,1,direct,0.9999988649073547,0.5446187828566009,0.544618164663826
OLMo-Hybrid-7B/direct/query_first/T5000_N6_seed1235,OLMo-Hybrid-7B,1235,5000,6,query_first,0,direct,0.9999988649073547,0.5446187828566009,0.544618164663826
OLMo-Hybrid-7B/direct/query_first/T5000_N6_seed1236,OLMo-Hybrid-7B,1236,5000,6,query_first,1,direct,0.9999988649073547,0.5446187828566009,0.544618164663826
OLMo-Hybrid-7B/direct/query_first/T5000_N6_seed1237,OLMo-Hybrid-7B,1237,5000,6,query_first,1,direct,0.9999988649073547,0.5446187828566009,0.544618164663826
OLMo-Hybrid-7B/direct/query_first/T5000_N6_seed1238,OLMo-Hybrid-7B,1238,5000,6,query_first,0,direct,0.9999988649073547,0.5446187828566009,0.544618164663826
OLMo-Hybrid-7B/direct/query_first/T5000_N8_seed1234,OLMo-Hybrid-7B,1234,5000,8,query_first,1,direct,0.9999987975646493,0.4542133914798097,0.454212845317571
OLMo-Hybrid-7B/direct/query_first/T5000_N8_seed1235,OLMo-Hybrid-7B,1235,5000,8,query_first,0,direct,0.9999987975646493,0.4542133914798097,0.454212845317571
OLMo-Hybrid-7B/direct/query_first/T5000_N8_seed1236,OLMo-Hybrid-7B,1236,5000,8,query_first,0,direct,0.9999987975646493,0.4542133914798097,0.454212845317571
OLMo-Hybrid-7B/direct/query_first/T5000_N8_seed1237,OLMo-Hybrid-7B,1237,5000,8,query_first,1,direct,0.9999987975646493,0.4542133914798097,0.454212845317571
OLMo-Hybrid-7B/direct/query_first/T5000_N8_seed1238,OLMo-Hybrid-7B,1238,5000,8,query_first,0,direct,0.9999987975646493,0.4542133914798097,0.454212845317571
OLMo-Hybrid-7B/direct/query_last/T10000_N10_seed1234,OLMo-Hybrid-7B,1234,10000,10,query_last,0,direct,0.9999997511378411,0.22737725044698867,0.22737719386139524
OLMo-Hybrid-7B/direct/query_last/T10000_N10_seed1235,OLMo-Hybrid-7B,1235,10000,10,query_last,0,direct,0.9999997511378411,0.22737725044698867,0.22737719386139524
OLMo-Hybrid-7B/direct/query_last/T10000_N10_seed1236,OLMo-Hybrid-7B,1236,10000,10,query_last,1,direct,0.9999997511378411,0.22737725044698867,0.22737719386139524
OLMo-Hybrid-7B/direct/query_last/T10000_N10_seed1237,OLMo-Hybrid-7B,1237,10000,10,query_last,0,direct,0.9999997511378411,0.22737725044698867,0.22737719386139524
OLMo-Hybrid-7B/direct/query_last/T10000_N10_seed1238,OLMo-Hybrid-7B,1238,10000,10,query_last,0,direct,0.9999997511378411,0.22737725044698867,0.22737719386139524
OLMo-Hybrid-7B/direct/query_last/T10000_N1_seed1234,OLMo-Hybrid-7B,1234,10000,1,query_last,1,direct,0.9999999197436593,0.7909439650076838,0.7909439015294155
OLMo-Hybrid-7B/direct/query_last/T10000_N1_seed1235,OLMo-Hybrid-7B,1235,10000,1,query_last,1,direct,0.9999999197436593,0.7909439650076838,0.7909439015294155
OLMo-Hybrid-7B/direct/query_last/T10000_N1_seed1236,OLMo-Hybrid-7B,1236,10000,1,query_last,0,direct,0.9999999197436593,0.7909439650076838,0.7909439015294155
OLMo-Hybrid-7B/direct/query_last/T10000_N1_seed1237,OLMo-Hybrid-7B,1237,10000,1,query_last,1,direct,0.9999999197436593,0.7909439650076838,0.7909439015294155
OLMo-Hybrid-7B/direct/query_last/T10000_N1_seed1238,OLMo-Hybrid-7B,1238,10000,1,query_last,0,direct,0.9999999197436593,0.7909439650076838,0.7909439015294155
OLMo-Hybrid-7B/direct/query_last/T10000_N20_seed1234,OLMo-Hybrid-7B,1234,10000,20,query_last,1,direct,0.9999997161875098,0.15021126641925348,0.1502112237874199
OLMo-Hybrid-7B/direct/query_last/T10000_N20_seed1235,OLMo-Hybrid-7B,1235,10000,20,query_last,0,direct,0.9999997161875098,0.15021126641925348,0.1502112237874199
OLMo-Hybrid-7B/direct/query_last/T10000_N20_seed1236,OLMo-Hybrid-7B,1236,10000,20,query_last,0,direct,0.9999997161875098,0.15021126641925348,0.1502112237874199
OLMo-Hybrid-7B/direct/query_last/T10000_N20_seed1237,OLMo-Hybrid-7B,1237,10000,20,query_last,0,direct,0.9999997161875098,0.15021126641925348,0.1502112237874199
OLMo-Hybrid-7B/direct/query_last/T10000_N20_seed1238,OLMo-Hybrid-7B,1238,10000,20,query_last,0,direct,0.9999997161875098,0.15021126641925348,0.1502112237874199
OLMo-Hybrid-7B/direct/query_last/T10000_N2_seed1234,OLMo-Hybrid-7B,1234,10000,2,query_last,1,direct,0.9999998368396468,0.5390904699265961,0.5390903819684046
OLMo-Hybrid-7B/direct/query_last/T10000_N2_seed1235,OLMo-Hybrid-7B,1235,10000,2,query_last,1,direct,0.9999998368396468,0.5390904699265961,0.5390903819684046
OLMo-Hybrid-7B/direct/query_last/T10000_N2_seed1236,OLMo-Hybrid-7B,1236,10000,2,query_last,0,direct,0.9999998368396468,0.5390904699265961,0.5390903819684046
OLMo-Hybrid-7B/direct/query_last/T10000_N2_seed1237,OLMo-Hybrid-7B,1237,10000,2,query_last,1,direct,0.9999998368396468,0.5390904699265961,0.5390903819684046
OLMo-Hybrid-7B/direct/query_last/T10000_N2_seed1238,OLMo-Hybrid-7B,1238,10000,2,query_last,1,direct,0.9999998368396468,0.5390904699265961,0.5390903819684046
OLMo-Hybrid-7B/direct/query_last/T10000_N30_seed1234,OLMo-Hybrid-7B,1234,10000,30,query_last,0,direct,0.999999687194706,0.08622961617453728,0.08622958920145685
OLMo-Hybrid-7B/direct/query_last/T10000_N30_seed1235,OLMo-Hybrid-7B,1235,10000,30,query_last,0,direct,0.999999687194706,0.08622961617453728,0.08622958920145685
OLMo-Hybrid-7B/direct/query_last/T10000_N30_seed1236,OLMo-Hybrid-7B,1236,10000,30,query_last,0,direct,0.999999687194706,0.08622961617453728,0.08622958920145685
OLMo-Hybrid-7B/direct/query_last/T10000_N30_seed1237,OLMo-Hybrid-7B,1237,10000,30,query_last,0,direct,0.999999687194706,0.08622961617453728,0.08622958920145685
OLMo-Hybrid-7B/direct/query_last/T10000_N30_seed1238,OLMo-Hybrid-7B,1238,10000,30,query_last,0,direct,0.999999687194706,0.08622961617453728,0.08622958920145685
OLMo-Hybrid-7B/direct/query_last/T10000_N3_seed1234,OLMo-Hybrid-7B,1234,10000,3,query_last,1,direct,0.9999998049861917,0.4652295954462964,0.4652295047201012
OLMo-Hybrid-7B/direct/query_last/T10000_N3_seed1235,OLMo-Hybrid-7B,1235,10000,3,query_last,1,direct,0.9999998049861917,0.4652295954462964,0.4652295047201012
OLMo-Hybrid-7B/direct/query_last/T10000_N3_seed1236,OLMo-Hybrid-7B,1236,10000,3,query_last,0,direct,0.9999998049861917,0.4652295954462964,0.4652295047201012
OLMo-Hybrid-7B/direct/query_last/T10000_N3_seed1237,OLMo-Hybrid-7B,1237,10000,3,query_last,0,direct,0.9999998049861917,0.4652295954462964,0.4652295047201012
OLMo-Hybrid-7B/direct/query_last/T10000_N3_seed1238,OLMo-Hybrid-7B,1238,10000,3,query_last,1,direct,0.9999998049861917,0.4652295954462964,0.4652295047201012
OLMo-Hybrid-7B/direct/query_last/T10000_N4_seed1234,OLMo-Hybrid-7B,1234,10000,4,query_last,0,direct,0.9999997858027848,0.45559181125506143,0.4555917136685642
OLMo-Hybrid-7B/direct/query_last/T10000_N4_seed1235,OLMo-Hybrid-7B,1235,10000,4,query_last,0,direct,0.9999997858027848,0.45559181125506143,0.4555917136685642
OLMo-Hybrid-7B/direct/query_last/T10000_N4_seed1236,OLMo-Hybrid-7B,1236,10000,4,query_last,0,direct,0.9999997858027848,0.45559181125506143,0.4555917136685642
OLMo-Hybrid-7B/direct/query_last/T10000_N4_seed1237,OLMo-Hybrid-7B,1237,10000,4,query_last,0,direct,0.9999997858027848,0.45559181125506143,0.4555917136685642
OLMo-Hybrid-7B/direct/query_last/T10000_N4_seed1238,OLMo-Hybrid-7B,1238,10000,4,query_last,1,direct,0.9999997858027848,0.45559181125506143,0.4555917136685642
OLMo-Hybrid-7B/direct/query_last/T10000_N5_seed1234,OLMo-Hybrid-7B,1234,10000,5,query_last,0,direct,0.9999997651372233,0.3734364792607977,0.3734363915544693
OLMo-Hybrid-7B/direct/query_last/T10000_N5_seed1235,OLMo-Hybrid-7B,1235,10000,5,query_last,0,direct,0.9999997651372233,0.3734364792607977,0.3734363915544693
OLMo-Hybrid-7B/direct/query_last/T10000_N5_seed1236,OLMo-Hybrid-7B,1236,10000,5,query_last,0,direct,0.9999997651372233,0.3734364792607977,0.3734363915544693
OLMo-Hybrid-7B/direct/query_last/T10000_N5_seed1237,OLMo-Hybrid-7B,1237,10000,5,query_last,0,direct,0.9999997651372233,0.3734364792607977,0.3734363915544693
OLMo-Hybrid-7B/direct/query_last/T10000_N5_seed1238,OLMo-Hybrid-7B,1238,10000,5,query_last,1,direct,0.9999997651372233,0.3734364792607977,0.3734363915544693
OLMo-Hybrid-7B/direct/query_last/T10000_N6_seed1234,OLMo-Hybrid-7B,1234,10000,6,query_last,1,direct,0.9999997738751444,0.3267330665333624,0.32673299265089495
OLMo-Hybrid-7B/direct/query_last/T10000_N6_seed1235,OLMo-Hybrid-7B,1235,10000,6,query_last,1,direct,0.9999997738751444,0.3267330665333624,0.32673299265089495
OLMo-Hybrid-7B/direct/query_last/T10000_N6_seed1236,OLMo-Hybrid-7B,1236,10000,6,query_last,0,direct,0.9999997738751444,0.3267330665333624,0.32673299265089495
OLMo-Hybrid-7B/direct/query_last/T10000_N6_seed1237,OLMo-Hybrid-7B,1237,10000,6,query_last,0,direct,0.9999997738751444,0.3267330665333624,0.32673299265089495
OLMo-Hybrid-7B/direct/query_last/T10000_N6_seed1238,OLMo-Hybrid-7B,1238,10000,6,query_last,1,direct,0.9999997738751444,0.3267330665333624,0.32673299265089495
OLMo-Hybrid-7B/direct/query_last/T10000_N8_seed1234,OLMo-Hybrid-7B,1234,10000,8,query_last,1,direct,0.9999997679056855,0.23553515936638839,0.235535104700017
OLMo-Hybrid-7B/direct/query_last/T10000_N8_seed1235,OLMo-Hybrid-7B,1235,10000,8,query_last,0,direct,0.9999997679056855,0.23553515936638839,0.235535104700017
OLMo-Hybrid-7B/direct/query_last/T10000_N8_seed1236,OLMo-Hybrid-7B,1236,10000,8,query_last,1,direct,0.9999997679056855,0.23553515936638839,0.235535104700017
OLMo-Hybrid-7B/direct/query_last/T10000_N8_seed1237,OLMo-Hybrid-7B,1237,10000,8,query_last,0,direct,0.9999997679056855,0.23553515936638839,0.235535104700017
OLMo-Hybrid-7B/direct/query_last/T10000_N8_seed1238,OLMo-Hybrid-7B,1238,10000,8,query_last,0,direct,0.9999997679056855,0.23553515936638839,0.235535104700017
OLMo-Hybrid-7B/direct/query_last/T2000_N10_seed1234,OLMo-Hybrid-7B,1234,2000,10,query_last,0,direct,0.999999897185064,0.3755376944968802,0.37553765588599614
OLMo-Hybrid-7B/direct/query_last/T2000_N10_seed1235,OLMo-Hybrid-7B,1235,2000,10,query_last,1,direct,0.999999897185064,0.3755376944968802,0.37553765588599614
OLMo-Hybrid-7B/direct/query_last/T2000_N10_seed1236,OLMo-Hybrid-7B,1236,2000,10,query_last,0,direct,0.999999897185064,0.3755376944968802,0.37553765588599614
OLMo-Hybrid-7B/direct/query_last/T2000_N10_seed1237,OLMo-Hybrid-7B,1237,2000,10,query_last,0,direct,0.999999897185064,0.3755376944968802,0.37553765588599614
OLMo-Hybrid-7B/direct/query_last/T2000_N10_seed1238,OLMo-Hybrid-7B,1238,2000,10,query_last,1,direct,0.999999897185064,0.3755376944968802,0.37553765588599614
OLMo-Hybrid-7B/direct/query_last/T2000_N1_seed1234,OLMo-Hybrid-7B,1234,2000,1,query_last,1,direct,0.9999999647605621,0.8432767557874338,0.8432767260708349
OLMo-Hybrid-7B/direct/query_last/T2000_N1_seed1235,OLMo-Hybrid-7B,1235,2000,1,query_last,1,direct,0.9999999647605621,0.8432767557874338,0.8432767260708349
OLMo-Hybrid-7B/direct/query_last/T2000_N1_seed1236,OLMo-Hybrid-7B,1236,2000,1,query_last,1,direct,0.9999999647605621,0.8432767557874338,0.8432767260708349
OLMo-Hybrid-7B/direct/query_last/T2000_N1_seed1237,OLMo-Hybrid-7B,1237,2000,1,query_last,1,direct,0.9999999647605621,0.8432767557874338,0.8432767260708349
OLMo-Hybrid-7B/direct/query_last/T2000_N1_seed1238,OLMo-Hybrid-7B,1238,2000,1,query_last,1,direct,0.9999999647605621,0.8432767557874338,0.8432767260708349
OLMo-Hybrid-7B/direct/query_last/T2000_N20_seed1234,OLMo-Hybrid-7B,1234,2000,20,query_last,1,direct,0.9999998913635111,0.22251630875793688,0.22251628458454636
OLMo-Hybrid-7B/direct/query_last/T2000_N20_seed1235,OLMo-Hybrid-7B,1235,2000,20,query_last,1,direct,0.9999998913635111,0.22251630875793688,0.22251628458454636
OLMo-Hybrid-7B/direct/query_last/T2000_N20_seed1236,OLMo-Hybrid-7B,1236,2000,20,query_last,1,direct,0.9999998913635111,0.22251630875793688,0.22251628458454636
OLMo-Hybrid-7B/direct/query_last/T2000_N20_seed1237,OLMo-Hybrid-7B,1237,2000,20,query_last,0,direct,0.9999998913635111,0.22251630875793688,0.22251628458454636
OLMo-Hybrid-7B/direct/query_last/T2000_N20_seed1238,OLMo-Hybrid-7B,1238,2000,20,query_last,0,direct,0.9999998913635111,0.22251630875793688,0.22251628458454636
OLMo-Hybrid-7B/direct/query_last/T2000_N2_seed1234,OLMo-Hybrid-7B,1234,2000,2,query_last,1,direct,0.9999999447281005,0.7407393320335103,0.7407392910914403
OLMo-Hybrid-7B/direct/query_last/T2000_N2_seed1235,OLMo-Hybrid-7B,1235,2000,2,query_last,1,direct,0.9999999447281005,0.7407393320335103,0.7407392910914403
OLMo-Hybrid-7B/direct/query_last/T2000_N2_seed1236,OLMo-Hybrid-7B,1236,2000,2,query_last,1,direct,0.9999999447281005,0.7407393320335103,0.7407392910914403
OLMo-Hybrid-7B/direct/query_last/T2000_N2_seed1237,OLMo-Hybrid-7B,1237,2000,2,query_last,1,direct,0.9999999447281005,0.7407393320335103,0.7407392910914403
OLMo-Hybrid-7B/direct/query_last/T2000_N2_seed1238,OLMo-Hybrid-7B,1238,2000,2,query_last,1,direct,0.9999999447281005,0.7407393320335103,0.7407392910914403
OLMo-Hybrid-7B/direct/query_last/T2000_N30_seed1234,OLMo-Hybrid-7B,1234,2000,30,query_last,0,direct,0.9999998987644863,0.18607335371205824,0.1860733348748267
OLMo-Hybrid-7B/direct/query_last/T2000_N30_seed1235,OLMo-Hybrid-7B,1235,2000,30,query_last,0,direct,0.9999998987644863,0.18607335371205824,0.1860733348748267
OLMo-Hybrid-7B/direct/query_last/T2000_N30_seed1236,OLMo-Hybrid-7B,1236,2000,30,query_last,1,direct,0.9999998987644863,0.18607335371205824,0.1860733348748267
OLMo-Hybrid-7B/direct/query_last/T2000_N30_seed1237,OLMo-Hybrid-7B,1237,2000,30,query_last,1,direct,0.9999998987644863,0.18607335371205824,0.1860733348748267
OLMo-Hybrid-7B/direct/query_last/T2000_N30_seed1238,OLMo-Hybrid-7B,1238,2000,30,query_last,0,direct,0.9999998987644863,0.18607335371205824,0.1860733348748267
OLMo-Hybrid-7B/direct/query_last/T2000_N3_seed1234,OLMo-Hybrid-7B,1234,2000,3,query_last,0,direct,0.9999999311645252,0.6747864781983703,0.6747864317491228
OLMo-Hybrid-7B/direct/query_last/T2000_N3_seed1235,OLMo-Hybrid-7B,1235,2000,3,query_last,0,direct,0.9999999311645252,0.6747864781983703,0.6747864317491228
OLMo-Hybrid-7B/direct/query_last/T2000_N3_seed1236,OLMo-Hybrid-7B,1236,2000,3,query_last,1,direct,0.9999999311645252,0.6747864781983703,0.6747864317491228
OLMo-Hybrid-7B/direct/query_last/T2000_N3_seed1237,OLMo-Hybrid-7B,1237,2000,3,query_last,1,direct,0.9999999311645252,0.6747864781983703,0.6747864317491228
OLMo-Hybrid-7B/direct/query_last/T2000_N3_seed1238,OLMo-Hybrid-7B,1238,2000,3,query_last,1,direct,0.9999999311645252,0.6747864781983703,0.6747864317491228
OLMo-Hybrid-7B/direct/query_last/T2000_N4_seed1234,OLMo-Hybrid-7B,1234,2000,4,query_last,0,direct,0.9999999152758602,0.6441891742409606,0.6441891196625869
OLMo-Hybrid-7B/direct/query_last/T2000_N4_seed1235,OLMo-Hybrid-7B,1235,2000,4,query_last,1,direct,0.9999999152758602,0.6441891742409606,0.6441891196625869
OLMo-Hybrid-7B/direct/query_last/T2000_N4_seed1236,OLMo-Hybrid-7B,1236,2000,4,query_last,0,direct,0.9999999152758602,0.6441891742409606,0.6441891196625869
OLMo-Hybrid-7B/direct/query_last/T2000_N4_seed1237,OLMo-Hybrid-7B,1237,2000,4,query_last,1,direct,0.9999999152758602,0.6441891742409606,0.6441891196625869
OLMo-Hybrid-7B/direct/query_last/T2000_N4_seed1238,OLMo-Hybrid-7B,1238,2000,4,query_last,0,direct,0.9999999152758602,0.6441891742409606,0.6441891196625869
OLMo-Hybrid-7B/direct/query_last/T2000_N5_seed1234,OLMo-Hybrid-7B,1234,2000,5,query_last,0,direct,0.9999999134413006,0.5617918626573661,0.5617918140293932
OLMo-Hybrid-7B/direct/query_last/T2000_N5_seed1235,OLMo-Hybrid-7B,1235,2000,5,query_last,1,direct,0.9999999134413006,0.5617918626573661,0.5617918140293932
OLMo-Hybrid-7B/direct/query_last/T2000_N5_seed1236,OLMo-Hybrid-7B,1236,2000,5,query_last,0,direct,0.9999999134413006,0.5617918626573661,0.5617918140293932
OLMo-Hybrid-7B/direct/query_last/T2000_N5_seed1237,OLMo-Hybrid-7B,1237,2000,5,query_last,1,direct,0.9999999134413006,0.5617918626573661,0.5617918140293932
OLMo-Hybrid-7B/direct/query_last/T2000_N5_seed1238,OLMo-Hybrid-7B,1238,2000,5,query_last,0,direct,0.9999999134413006,0.5617918626573661,0.5617918140293932
OLMo-Hybrid-7B/direct/query_last/T2000_N6_seed1234,OLMo-Hybrid-7B,1234,2000,6,query_last,0,direct,0.9999999158178314,0.5174394654891511,0.5174394219299748
OLMo-Hybrid-7B/direct/query_last/T2000_N6_seed1235,OLMo-Hybrid-7B,1235,2000,6,query_last,0,direct,0.9999999158178314,0.5174394654891511,0.5174394219299748
