scheme,fold,candidate,link,n_rows,n_trials,log_loss,brier,converged,iterations,mode,target,kind
cell,cell_fold=0,exponential_interaction,survival_loglog,279,279.0,0.1301412464268858,0.03973950548351913,True,87,native_thinking,undercount,binary
cell,cell_fold=1,exponential_interaction,survival_loglog,269,269.0,0.347937326024832,0.07200233502816776,True,80,native_thinking,undercount,binary
cell,cell_fold=2,exponential_interaction,survival_loglog,278,278.0,0.17466445846599318,0.05085727057742621,True,91,native_thinking,undercount,binary
cell,cell_fold=3,exponential_interaction,survival_loglog,276,276.0,0.17777061634743588,0.05298342249525863,True,77,native_thinking,undercount,binary
cell,cell_fold=4,exponential_interaction,survival_loglog,274,274.0,0.20581264375071917,0.040873215700061305,True,71,native_thinking,undercount,binary
seed,seed=1234,root_separable,logistic,266,266.0,0.15728405889239844,0.04430504413852696,True,19,native_thinking,undercount,binary
seed,seed=1235,root_separable,logistic,280,280.0,0.14556024685237035,0.04577836054716973,True,19,native_thinking,undercount,binary
seed,seed=1236,root_separable,logistic,292,292.0,0.2100576071382203,0.056825553858247634,True,19,native_thinking,undercount,binary
seed,seed=1237,root_separable,logistic,267,267.0,0.13022040781830363,0.03655542708672006,True,19,native_thinking,undercount,binary
seed,seed=1238,root_separable,logistic,271,271.0,0.38996349645879685,0.06495458594762937,True,19,native_thinking,undercount,binary
cell,cell_fold=0,root_separable,logistic,279,279.0,0.12545055915285072,0.037321844490469484,True,19,native_thinking,undercount,binary
cell,cell_fold=1,root_separable,logistic,269,269.0,0.3063102978061954,0.06666172948280263,True,19,native_thinking,undercount,binary
cell,cell_fold=2,root_separable,logistic,278,278.0,0.1779676101183569,0.05063431252588869,True,19,native_thinking,undercount,binary
cell,cell_fold=3,root_separable,logistic,276,276.0,0.1858938955932843,0.0541480852830672,True,19,native_thinking,undercount,binary
cell,cell_fold=4,root_separable,logistic,274,274.0,0.1757155416737227,0.04082612905231514,True,19,native_thinking,undercount,binary
seed,seed=1234,root_separable,survival_loglog,266,266.0,0.15517358673710577,0.04534379342871508,True,116,native_thinking,undercount,binary
seed,seed=1235,root_separable,survival_loglog,280,280.0,0.1380597804594723,0.042935221005990204,True,104,native_thinking,undercount,binary
seed,seed=1236,root_separable,survival_loglog,292,292.0,0.23443344878890765,0.056513718962048355,True,55,native_thinking,undercount,binary
seed,seed=1237,root_separable,survival_loglog,267,267.0,0.12608570949983064,0.037052775200323324,False,250,native_thinking,undercount,binary
seed,seed=1238,root_separable,survival_loglog,271,271.0,0.4202697780526394,0.06149187294182233,True,185,native_thinking,undercount,binary
cell,cell_fold=0,root_separable,survival_loglog,279,279.0,0.12194772206519748,0.0379900130808827,True,123,native_thinking,undercount,binary
cell,cell_fold=1,root_separable,survival_loglog,269,269.0,0.28350072759338585,0.06166753536697923,True,67,native_thinking,undercount,binary
cell,cell_fold=2,root_separable,survival_loglog,278,278.0,0.16960672764860407,0.049532955815677474,True,135,native_thinking,undercount,binary
cell,cell_fold=3,root_separable,survival_loglog,276,276.0,0.16715621093353183,0.05035551784324579,True,78,native_thinking,undercount,binary
cell,cell_fold=4,root_separable,survival_loglog,274,274.0,0.20360462050733255,0.04131025846486042,True,56,native_thinking,undercount,binary
seed,seed=1234,inverse_separable,logistic,266,266.0,0.1428782224003822,0.04475998976871887,True,22,native_thinking,undercount,binary
seed,seed=1235,inverse_separable,logistic,280,280.0,0.1452340051456439,0.044063511971288376,True,22,native_thinking,undercount,binary
seed,seed=1236,inverse_separable,logistic,292,292.0,0.20675376705911427,0.05484844391392979,True,22,native_thinking,undercount,binary
seed,seed=1237,inverse_separable,logistic,267,267.0,0.12298369556841676,0.03818979028281285,True,22,native_thinking,undercount,binary
seed,seed=1238,inverse_separable,logistic,271,271.0,0.3801866552785626,0.06184541479201721,True,21,native_thinking,undercount,binary
cell,cell_fold=0,inverse_separable,logistic,279,279.0,0.1266230762074736,0.04097117568420514,True,21,native_thinking,undercount,binary
cell,cell_fold=1,inverse_separable,logistic,269,269.0,0.23987453263724098,0.062211040091956826,True,21,native_thinking,undercount,binary
cell,cell_fold=2,inverse_separable,logistic,278,278.0,0.1646956474147852,0.047827661739220075,True,21,native_thinking,undercount,binary
cell,cell_fold=3,inverse_separable,logistic,276,276.0,0.1633871331813185,0.047611079104337706,True,21,native_thinking,undercount,binary
cell,cell_fold=4,inverse_separable,logistic,274,274.0,0.16824290334523193,0.040518454315072235,True,22,native_thinking,undercount,binary
seed,seed=1234,inverse_separable,survival_loglog,266,266.0,0.1457719902437813,0.04686534682624469,True,93,native_thinking,undercount,binary
seed,seed=1235,inverse_separable,survival_loglog,280,280.0,0.14340862715787658,0.04350579251907821,True,154,native_thinking,undercount,binary
seed,seed=1236,inverse_separable,survival_loglog,292,292.0,0.25892568026830154,0.055821751745180656,True,215,native_thinking,undercount,binary
seed,seed=1237,inverse_separable,survival_loglog,267,267.0,0.12849386004571076,0.04035410657890335,False,250,native_thinking,undercount,binary
seed,seed=1238,inverse_separable,survival_loglog,271,271.0,0.4101464230784103,0.060664497395313245,False,250,native_thinking,undercount,binary
cell,cell_fold=0,inverse_separable,survival_loglog,279,279.0,0.12731189482821,0.04196611719921336,False,250,native_thinking,undercount,binary
cell,cell_fold=1,inverse_separable,survival_loglog,269,269.0,0.2659069198680238,0.059058468795224396,True,44,native_thinking,undercount,binary
cell,cell_fold=2,inverse_separable,survival_loglog,278,278.0,0.16382428129984905,0.047920468410648016,False,250,native_thinking,undercount,binary
cell,cell_fold=3,inverse_separable,survival_loglog,276,276.0,0.18028231366963532,0.047625874301808896,True,111,native_thinking,undercount,binary
cell,cell_fold=4,inverse_separable,survival_loglog,274,274.0,0.20665128800622204,0.042558735075454865,True,60,native_thinking,undercount,binary
seed,seed=1234,logL_rawN,logistic,266,266.0,0.16876445122993497,0.04559997857153565,True,19,native_thinking,undercount,binary
seed,seed=1235,logL_rawN,logistic,280,280.0,0.15442405282748956,0.04872932489812617,True,19,native_thinking,undercount,binary
seed,seed=1236,logL_rawN,logistic,292,292.0,0.2183644794810466,0.05893722680507474,True,19,native_thinking,undercount,binary
seed,seed=1237,logL_rawN,logistic,267,267.0,0.13452825864982856,0.035263515711009795,True,19,native_thinking,undercount,binary
seed,seed=1238,logL_rawN,logistic,271,271.0,0.4021431811084715,0.06738080547921815,True,19,native_thinking,undercount,binary
cell,cell_fold=0,logL_rawN,logistic,279,279.0,0.13281117700820338,0.038519998251412335,True,19,native_thinking,undercount,binary
cell,cell_fold=1,logL_rawN,logistic,269,269.0,0.34711367592953735,0.06773890889118128,True,19,native_thinking,undercount,binary
cell,cell_fold=2,logL_rawN,logistic,278,278.0,0.1900970523094318,0.05233452655512787,True,19,native_thinking,undercount,binary
cell,cell_fold=3,logL_rawN,logistic,276,276.0,0.20572808460499228,0.0590045408555504,True,19,native_thinking,undercount,binary
cell,cell_fold=4,logL_rawN,logistic,274,274.0,0.1830616838454731,0.041065698511706154,True,19,native_thinking,undercount,binary
seed,seed=1234,logL_rawN,survival_loglog,266,266.0,0.1633150419913289,0.04605401332626586,True,106,native_thinking,undercount,binary
seed,seed=1235,logL_rawN,survival_loglog,280,280.0,0.14461074906212845,0.045655070451576255,True,116,native_thinking,undercount,binary
seed,seed=1236,logL_rawN,survival_loglog,292,292.0,0.23803733810135116,0.05787176765996333,True,96,native_thinking,undercount,binary
seed,seed=1237,logL_rawN,survival_loglog,267,267.0,0.12908302529385615,0.03571681462411551,True,107,native_thinking,undercount,binary
seed,seed=1238,logL_rawN,survival_loglog,271,271.0,0.42122007954159213,0.06344946140695311,True,117,native_thinking,undercount,binary
cell,cell_fold=0,logL_rawN,survival_loglog,279,279.0,0.12591681808300426,0.0382481841037076,True,81,native_thinking,undercount,binary
cell,cell_fold=1,logL_rawN,survival_loglog,269,269.0,0.2867841864387083,0.06310611944461646,True,107,native_thinking,undercount,binary
cell,cell_fold=2,logL_rawN,survival_loglog,278,278.0,0.18009861691579662,0.05122057536422675,True,76,native_thinking,undercount,binary
cell,cell_fold=3,logL_rawN,survival_loglog,276,276.0,0.18431466528177912,0.054131601630429876,True,62,native_thinking,undercount,binary
cell,cell_fold=4,logL_rawN,survival_loglog,274,274.0,0.20760014780634947,0.041521382155434564,True,59,native_thinking,undercount,binary
seed,seed=1234,rawL_logN,logistic,266,266.0,0.14814958515372986,0.043370030086206046,True,20,native_thinking,undercount,binary
seed,seed=1235,rawL_logN,logistic,280,280.0,0.1410896769588479,0.044025320432129256,True,20,native_thinking,undercount,binary
seed,seed=1236,rawL_logN,logistic,292,292.0,0.20486098205366926,0.055220945762180965,True,20,native_thinking,undercount,binary
seed,seed=1237,rawL_logN,logistic,267,267.0,0.12776022508872165,0.037984407403823174,True,20,native_thinking,undercount,binary
seed,seed=1238,rawL_logN,logistic,271,271.0,0.3818846036225694,0.06327665956172798,True,19,native_thinking,undercount,binary
cell,cell_fold=0,rawL_logN,logistic,279,279.0,0.12199123165089922,0.037454371465300486,True,20,native_thinking,undercount,binary
cell,cell_fold=1,rawL_logN,logistic,269,269.0,0.28416055840806514,0.06615240660301475,True,19,native_thinking,undercount,binary
cell,cell_fold=2,rawL_logN,logistic,278,278.0,0.16707120913753698,0.04889318238878241,True,20,native_thinking,undercount,binary
cell,cell_fold=3,rawL_logN,logistic,276,276.0,0.17191487483099924,0.050806350201898345,True,19,native_thinking,undercount,binary
cell,cell_fold=4,rawL_logN,logistic,274,274.0,0.17119826773873922,0.04073022191968572,True,20,native_thinking,undercount,binary
seed,seed=1234,rawL_logN,survival_loglog,266,266.0,0.15064809391731998,0.04502166798441354,True,109,native_thinking,undercount,binary
seed,seed=1235,rawL_logN,survival_loglog,280,280.0,0.13584547760325566,0.04146575308085053,True,101,native_thinking,undercount,binary
seed,seed=1236,rawL_logN,survival_loglog,292,292.0,0.23331066438332368,0.05548479188855108,True,77,native_thinking,undercount,binary
seed,seed=1237,rawL_logN,survival_loglog,267,267.0,0.12601535572425165,0.038478745003870045,False,250,native_thinking,undercount,binary
seed,seed=1238,rawL_logN,survival_loglog,271,271.0,0.42226675375234674,0.06040106024399422,True,161,native_thinking,undercount,binary
cell,cell_fold=0,rawL_logN,survival_loglog,279,279.0,0.1214817877391054,0.0384523637216586,True,95,native_thinking,undercount,binary
cell,cell_fold=1,rawL_logN,survival_loglog,269,269.0,0.28225791147824797,0.0601713848646135,True,81,native_thinking,undercount,binary
cell,cell_fold=2,rawL_logN,survival_loglog,278,278.0,0.1612720664518106,0.04793770053276707,True,107,native_thinking,undercount,binary
cell,cell_fold=3,rawL_logN,survival_loglog,276,276.0,0.15971660692030878,0.04808133555863514,True,129,native_thinking,undercount,binary
cell,cell_fold=4,rawL_logN,survival_loglog,274,274.0,0.17827105234774418,0.04114221873560767,True,207,native_thinking,undercount,binary
seed,seed=1234,intercept_only,logistic,266,266.0,0.18958295457530439,0.028845785327246475,True,18,native_thinking,overcount,binary
seed,seed=1235,intercept_only,logistic,280,280.0,0.10152635693693794,0.014237387311617854,True,19,native_thinking,overcount,binary
seed,seed=1236,intercept_only,logistic,292,292.0,0.03688176661632498,0.004737850366684808,True,18,native_thinking,overcount,binary
seed,seed=1237,intercept_only,logistic,267,267.0,0.18608583539837112,0.028743406426102677,True,18,native_thinking,overcount,binary
seed,seed=1238,intercept_only,logistic,271,271.0,0.12164208965525893,0.021184993777643518,True,18,native_thinking,overcount,binary
cell,cell_fold=0,intercept_only,logistic,279,279.0,0.08528347708546852,0.020300951111137236,True,18,native_thinking,overcount,binary
cell,cell_fold=1,intercept_only,logistic,269,269.0,0.15046844762304246,0.018563308887392327,True,18,native_thinking,overcount,binary
cell,cell_fold=2,intercept_only,logistic,278,278.0,0.08252849755630647,0.02012962074022281,True,18,native_thinking,overcount,binary
cell,cell_fold=3,intercept_only,logistic,276,276.0,0.1100163396115644,0.01478055413940526,True,18,native_thinking,overcount,binary
cell,cell_fold=4,intercept_only,logistic,274,274.0,0.1305214439082337,0.02135064497450545,True,19,native_thinking,overcount,binary
seed,seed=1234,intercept_only,survival_loglog,266,266.0,0.22459795150960035,0.028845858116887352,True,52,native_thinking,overcount,binary
seed,seed=1235,intercept_only,survival_loglog,280,280.0,0.11155556918021534,0.014237401362427784,True,31,native_thinking,overcount,binary
seed,seed=1236,intercept_only,survival_loglog,292,292.0,0.036881440625037856,0.004737868779221253,True,61,native_thinking,overcount,binary
seed,seed=1237,intercept_only,survival_loglog,267,267.0,0.24225557712882773,0.028743418828166223,True,36,native_thinking,overcount,binary
seed,seed=1238,intercept_only,survival_loglog,271,271.0,0.1402126225296437,0.021185007227461167,True,56,native_thinking,overcount,binary
cell,cell_fold=0,intercept_only,survival_loglog,279,279.0,0.08528338388841354,0.020300964993894922,True,37,native_thinking,overcount,binary
cell,cell_fold=1,intercept_only,survival_loglog,269,269.0,0.20770507442251246,0.018563366925423697,True,29,native_thinking,overcount,binary
cell,cell_fold=2,intercept_only,survival_loglog,278,278.0,0.08252789630735363,0.02012959702869949,True,35,native_thinking,overcount,binary
cell,cell_fold=3,intercept_only,survival_loglog,276,276.0,0.1183384004986941,0.014780611873821306,True,33,native_thinking,overcount,binary
cell,cell_fold=4,intercept_only,survival_loglog,274,274.0,0.1407688720468574,0.02135066444024225,True,32,native_thinking,overcount,binary
seed,seed=1234,log_density,logistic,266,266.0,0.19755548239923088,0.029555520601518396,True,18,native_thinking,overcount,binary
seed,seed=1235,log_density,logistic,280,280.0,0.09078907694225738,0.012825394973886897,True,19,native_thinking,overcount,binary
seed,seed=1236,log_density,logistic,292,292.0,0.044220894582863254,0.00974182735176709,True,18,native_thinking,overcount,binary
seed,seed=1237,log_density,logistic,267,267.0,0.1910841731997584,0.028924373997468694,True,18,native_thinking,overcount,binary
seed,seed=1238,log_density,logistic,271,271.0,0.1080307746533206,0.018896872414400714,True,18,native_thinking,overcount,binary
cell,cell_fold=0,log_density,logistic,279,279.0,0.07986527405169908,0.01992326101912146,True,18,native_thinking,overcount,binary
cell,cell_fold=1,log_density,logistic,269,269.0,0.1589159030530146,0.018408693204541048,True,18,native_thinking,overcount,binary
cell,cell_fold=2,log_density,logistic,278,278.0,0.06060597391928504,0.016528407047853418,True,18,native_thinking,overcount,binary
cell,cell_fold=3,log_density,logistic,276,276.0,0.13869414578066314,0.014367820248624052,True,18,native_thinking,overcount,binary
cell,cell_fold=4,log_density,logistic,274,274.0,0.13660621958089247,0.02208151246245478,True,19,native_thinking,overcount,binary
seed,seed=1234,log_density,survival_loglog,266,266.0,0.2623746799787794,0.029627010773062967,True,56,native_thinking,overcount,binary
seed,seed=1235,log_density,survival_loglog,280,280.0,0.1053814761859575,0.01308215885637946,True,40,native_thinking,overcount,binary
seed,seed=1236,log_density,survival_loglog,292,292.0,0.038026346082170384,0.006587047038744181,True,73,native_thinking,overcount,binary
seed,seed=1237,log_density,survival_loglog,267,267.0,0.23750903763649017,0.028541485806564553,True,69,native_thinking,overcount,binary
seed,seed=1238,log_density,survival_loglog,271,271.0,0.1335337379396027,0.019112013938626386,True,75,native_thinking,overcount,binary
cell,cell_fold=0,log_density,survival_loglog,279,279.0,0.08043053436812868,0.02002256063908301,True,44,native_thinking,overcount,binary
cell,cell_fold=1,log_density,survival_loglog,269,269.0,0.22165057034256566,0.0184586151092962,True,45,native_thinking,overcount,binary
cell,cell_fold=2,log_density,survival_loglog,278,278.0,0.0635604442401137,0.017245474355504543,True,83,native_thinking,overcount,binary
cell,cell_fold=3,log_density,survival_loglog,276,276.0,0.1858830897530572,0.014416683466202907,True,57,native_thinking,overcount,binary
cell,cell_fold=4,log_density,survival_loglog,274,274.0,0.15132458254417278,0.021248699628368343,True,40,native_thinking,overcount,binary
seed,seed=1234,log_burden,logistic,266,266.0,0.1904067339770118,0.02919966781238379,True,18,native_thinking,overcount,binary
seed,seed=1235,log_burden,logistic,280,280.0,0.09825186504815814,0.01406219327326359,True,19,native_thinking,overcount,binary
seed,seed=1236,log_burden,logistic,292,292.0,0.033273469525726185,0.004391997192021914,True,18,native_thinking,overcount,binary
seed,seed=1237,log_burden,logistic,267,267.0,0.18777894718643184,0.029077167206677676,True,18,native_thinking,overcount,binary
seed,seed=1238,log_burden,logistic,271,271.0,0.12126479989822404,0.021280497665480506,True,18,native_thinking,overcount,binary
cell,cell_fold=0,log_burden,logistic,279,279.0,0.08773586451027017,0.020790805645696023,True,18,native_thinking,overcount,binary
cell,cell_fold=1,log_burden,logistic,269,269.0,0.15947991809328013,0.020211731034044646,True,18,native_thinking,overcount,binary
cell,cell_fold=2,log_burden,logistic,278,278.0,0.0790288727332682,0.019798593072049446,True,18,native_thinking,overcount,binary
cell,cell_fold=3,log_burden,logistic,276,276.0,0.11016609783959119,0.015013698177288908,True,18,native_thinking,overcount,binary
cell,cell_fold=4,log_burden,logistic,274,274.0,0.12413371078711716,0.020699481450975697,True,19,native_thinking,overcount,binary
seed,seed=1234,log_burden,survival_loglog,266,266.0,0.2315724876600761,0.029088637006347895,True,36,native_thinking,overcount,binary
seed,seed=1235,log_burden,survival_loglog,280,280.0,0.10769455861606042,0.014038113522304226,True,37,native_thinking,overcount,binary
seed,seed=1236,log_burden,survival_loglog,292,292.0,0.03344423127357538,0.004403254018643348,True,41,native_thinking,overcount,binary
seed,seed=1237,log_burden,survival_loglog,267,267.0,0.23384069190466342,0.02900435839218702,True,64,native_thinking,overcount,binary
seed,seed=1238,log_burden,survival_loglog,271,271.0,0.14926473359199127,0.021360721245309695,True,38,native_thinking,overcount,binary
cell,cell_fold=0,log_burden,survival_loglog,279,279.0,0.08664208460200988,0.020426744967430403,True,39,native_thinking,overcount,binary
cell,cell_fold=1,log_burden,survival_loglog,269,269.0,0.21522909368258558,0.019801397553557604,True,56,native_thinking,overcount,binary
cell,cell_fold=2,log_burden,survival_loglog,278,278.0,0.0793012922136945,0.019846898894068037,True,39,native_thinking,overcount,binary
cell,cell_fold=3,log_burden,survival_loglog,276,276.0,0.11979245674547412,0.014888483504357532,True,39,native_thinking,overcount,binary
cell,cell_fold=4,log_burden,survival_loglog,274,274.0,0.13391480385032095,0.02070240265278981,True,38,native_thinking,overcount,binary
seed,seed=1234,power_separable,logistic,266,266.0,0.19416874171396364,0.02937163571407476,True,18,native_thinking,overcount,binary
seed,seed=1235,power_separable,logistic,280,280.0,0.08875317847312207,0.012711650501287669,True,19,native_thinking,overcount,binary
seed,seed=1236,power_separable,logistic,292,292.0,0.051448737689458006,0.012026106247594285,True,18,native_thinking,overcount,binary
seed,seed=1237,power_separable,logistic,267,267.0,0.2369231756533722,0.028988047385952294,True,18,native_thinking,overcount,binary
seed,seed=1238,power_separable,logistic,271,271.0,0.10920984207706923,0.019239276239046862,True,18,native_thinking,overcount,binary
cell,cell_fold=0,power_separable,logistic,279,279.0,0.0830937768881454,0.020615382662363128,True,18,native_thinking,overcount,binary
cell,cell_fold=1,power_separable,logistic,269,269.0,0.16226818023428866,0.019576647014606267,True,18,native_thinking,overcount,binary
cell,cell_fold=2,power_separable,logistic,278,278.0,0.05981078121628889,0.016695245904463876,True,18,native_thinking,overcount,binary
cell,cell_fold=3,power_separable,logistic,276,276.0,0.15984892511541765,0.014169162742781346,True,19,native_thinking,overcount,binary
cell,cell_fold=4,power_separable,logistic,274,274.0,0.13508576088091856,0.02196130420065647,True,19,native_thinking,overcount,binary
seed,seed=1234,power_separable,survival_loglog,266,266.0,0.2519943504204403,0.02931784183660288,True,70,native_thinking,overcount,binary
seed,seed=1235,power_separable,survival_loglog,280,280.0,0.09860597248255772,0.01300282413518494,True,44,native_thinking,overcount,binary
seed,seed=1236,power_separable,survival_loglog,292,292.0,0.044600896043296576,0.008304441397034672,True,80,native_thinking,overcount,binary
seed,seed=1237,power_separable,survival_loglog,267,267.0,0.23778878213193552,0.028409294154395866,True,47,native_thinking,overcount,binary
seed,seed=1238,power_separable,survival_loglog,271,271.0,0.13414071105656442,0.019464457439483804,True,114,native_thinking,overcount,binary
cell,cell_fold=0,power_separable,survival_loglog,279,279.0,0.08195628853634424,0.02048771643266968,True,47,native_thinking,overcount,binary
cell,cell_fold=1,power_separable,survival_loglog,269,269.0,0.22605333855328666,0.019312375814145327,True,52,native_thinking,overcount,binary
cell,cell_fold=2,power_separable,survival_loglog,278,278.0,0.0626964878833367,0.01741849256627788,True,46,native_thinking,overcount,binary
cell,cell_fold=3,power_separable,survival_loglog,276,276.0,0.18264589543738774,0.014131406072135875,True,111,native_thinking,overcount,binary
cell,cell_fold=4,power_separable,survival_loglog,274,274.0,0.1495476645281567,0.021123929236213042,True,46,native_thinking,overcount,binary
seed,seed=1234,power_interaction,logistic,266,266.0,0.24997181129434715,0.029906812669273128,True,19,native_thinking,overcount,binary
seed,seed=1235,power_interaction,logistic,280,280.0,0.08941394799051472,0.013005931699581336,True,19,native_thinking,overcount,binary
seed,seed=1236,power_interaction,logistic,292,292.0,0.0531905066560054,0.01213319034986208,True,18,native_thinking,overcount,binary
seed,seed=1237,power_interaction,logistic,267,267.0,0.34964827095679585,0.029408539522111518,True,19,native_thinking,overcount,binary
seed,seed=1238,power_interaction,logistic,271,271.0,0.11103292817512832,0.0196388259560485,True,18,native_thinking,overcount,binary
cell,cell_fold=0,power_interaction,logistic,279,279.0,0.09858007219805165,0.026248849156144838,True,18,native_thinking,overcount,binary
cell,cell_fold=1,power_interaction,logistic,269,269.0,0.21552338553660128,0.019257155419003708,True,19,native_thinking,overcount,binary
cell,cell_fold=2,power_interaction,logistic,278,278.0,0.06266306837414047,0.016995124843545234,True,18,native_thinking,overcount,binary
cell,cell_fold=3,power_interaction,logistic,276,276.0,0.15167527393897862,0.014200120687290674,True,19,native_thinking,overcount,binary
cell,cell_fold=4,power_interaction,logistic,274,274.0,0.1437632674410425,0.026296564361377846,True,19,native_thinking,overcount,binary
seed,seed=1234,power_interaction,survival_loglog,266,266.0,0.3029133680478266,0.030048407715037532,True,42,native_thinking,overcount,binary
seed,seed=1235,power_interaction,survival_loglog,280,280.0,0.10010811505707364,0.013249765227994308,True,51,native_thinking,overcount,binary
seed,seed=1236,power_interaction,survival_loglog,292,292.0,0.05171707352849665,0.008845752465730694,True,101,native_thinking,overcount,binary
seed,seed=1237,power_interaction,survival_loglog,267,267.0,0.36497351318722393,0.029044600824561347,True,47,native_thinking,overcount,binary
seed,seed=1238,power_interaction,survival_loglog,271,271.0,0.13579472368916554,0.01971835550140511,True,79,native_thinking,overcount,binary
cell,cell_fold=0,power_interaction,survival_loglog,279,279.0,0.09489401709943981,0.022057766242058508,True,116,native_thinking,overcount,binary
cell,cell_fold=1,power_interaction,survival_loglog,269,269.0,0.2691256506635711,0.01913242137772447,True,179,native_thinking,overcount,binary
cell,cell_fold=2,power_interaction,survival_loglog,278,278.0,0.06509470615300682,0.01759299670275507,True,47,native_thinking,overcount,binary
cell,cell_fold=3,power_interaction,survival_loglog,276,276.0,0.17351396448564715,0.014201179487700204,True,131,native_thinking,overcount,binary
cell,cell_fold=4,power_interaction,survival_loglog,274,274.0,0.14825800212761248,0.023949686116002258,True,52,native_thinking,overcount,binary
seed,seed=1234,power_quadratic,logistic,266,266.0,0.3071339879219142,0.029910623814561856,True,22,native_thinking,overcount,binary
seed,seed=1235,power_quadratic,logistic,280,280.0,0.08431619338813065,0.013957588382043652,True,24,native_thinking,overcount,binary
seed,seed=1236,power_quadratic,logistic,292,292.0,0.06923153416587773,0.009180082421382938,True,22,native_thinking,overcount,binary
seed,seed=1237,power_quadratic,logistic,267,267.0,0.3787999671161313,0.02964222485223932,True,25,native_thinking,overcount,binary
seed,seed=1238,power_quadratic,logistic,271,271.0,0.13030452777783896,0.017059289514509385,True,22,native_thinking,overcount,binary
cell,cell_fold=0,power_quadratic,logistic,279,279.0,0.10303945035179014,0.0184297376267898,True,23,native_thinking,overcount,binary
cell,cell_fold=1,power_quadratic,logistic,269,269.0,0.24779715735588026,0.022115276801054594,True,22,native_thinking,overcount,binary
cell,cell_fold=2,power_quadratic,logistic,278,278.0,0.08140719064240018,0.023901421760312465,True,22,native_thinking,overcount,binary
cell,cell_fold=3,power_quadratic,logistic,276,276.0,0.1965358179572272,0.016789798479766166,True,24,native_thinking,overcount,binary
cell,cell_fold=4,power_quadratic,logistic,274,274.0,0.1648670930199193,0.0194454533442927,True,24,native_thinking,overcount,binary
seed,seed=1234,power_quadratic,survival_loglog,266,266.0,0.41490104134663136,0.030431950041268176,False,250,native_thinking,overcount,binary
seed,seed=1235,power_quadratic,survival_loglog,280,280.0,0.09339027814540403,0.013458287752745608,False,250,native_thinking,overcount,binary
seed,seed=1236,power_quadratic,survival_loglog,292,292.0,0.1001583136853933,0.0089604885326995,False,250,native_thinking,overcount,binary
seed,seed=1237,power_quadratic,survival_loglog,267,267.0,0.4320467082168557,0.03025895753275442,False,250,native_thinking,overcount,binary
seed,seed=1238,power_quadratic,survival_loglog,271,271.0,0.1313505346308548,0.01747688066712552,False,250,native_thinking,overcount,binary
cell,cell_fold=0,power_quadratic,survival_loglog,279,279.0,0.13666081276953476,0.018990780797684303,False,250,native_thinking,overcount,binary
cell,cell_fold=1,power_quadratic,survival_loglog,269,269.0,0.2768508219890027,0.02102480450270927,False,250,native_thinking,overcount,binary
cell,cell_fold=2,power_quadratic,survival_loglog,278,278.0,0.07050181129031258,0.019554389915359547,False,250,native_thinking,overcount,binary
cell,cell_fold=3,power_quadratic,survival_loglog,276,276.0,0.20074374039936577,0.017233292650808536,False,250,native_thinking,overcount,binary
cell,cell_fold=4,power_quadratic,survival_loglog,274,274.0,0.19660272988697353,0.01875071792742066,False,250,native_thinking,overcount,binary
seed,seed=1234,piecewise_power,logistic,266,266.0,0.21311451431925688,0.02842791588401547,True,19,native_thinking,overcount,binary
seed,seed=1235,piecewise_power,logistic,280,280.0,0.08752653322015834,0.013910203611951322,True,19,native_thinking,overcount,binary
seed,seed=1236,piecewise_power,logistic,292,292.0,0.06490166815978195,0.00891996557841056,True,19,native_thinking,overcount,binary
seed,seed=1237,piecewise_power,logistic,267,267.0,0.23331920232863493,0.028039634500349193,True,20,native_thinking,overcount,binary
seed,seed=1238,piecewise_power,logistic,271,271.0,0.10157309720074346,0.017853710939271943,True,19,native_thinking,overcount,binary
cell,cell_fold=0,piecewise_power,logistic,279,279.0,0.09905364199844031,0.01961132774792591,True,19,native_thinking,overcount,binary
cell,cell_fold=1,piecewise_power,logistic,269,269.0,0.15473980412856106,0.0199754503505618,True,19,native_thinking,overcount,binary
cell,cell_fold=2,piecewise_power,logistic,278,278.0,0.07511304503990077,0.022314148739377027,True,19,native_thinking,overcount,binary
cell,cell_fold=3,piecewise_power,logistic,276,276.0,0.18570005746537893,0.014945851932012906,True,21,native_thinking,overcount,binary
cell,cell_fold=4,piecewise_power,logistic,274,274.0,0.16988597476447515,0.018763311413482215,True,19,native_thinking,overcount,binary
seed,seed=1234,piecewise_power,survival_loglog,266,266.0,0.25638222058659693,0.028706869352540253,False,250,native_thinking,overcount,binary
seed,seed=1235,piecewise_power,survival_loglog,280,280.0,0.11386111659491718,0.013560253067332335,True,241,native_thinking,overcount,binary
seed,seed=1236,piecewise_power,survival_loglog,292,292.0,0.10070592209451205,0.008541326827442861,False,250,native_thinking,overcount,binary
seed,seed=1237,piecewise_power,survival_loglog,267,267.0,0.24071197830209098,0.02820464446772474,False,250,native_thinking,overcount,binary
seed,seed=1238,piecewise_power,survival_loglog,271,271.0,0.12885580554238735,0.01794282639637356,False,250,native_thinking,overcount,binary
cell,cell_fold=0,piecewise_power,survival_loglog,279,279.0,0.14360532078278582,0.0202711809530548,False,250,native_thinking,overcount,binary
cell,cell_fold=1,piecewise_power,survival_loglog,269,269.0,0.21757732191245274,0.019671499678532184,False,250,native_thinking,overcount,binary
cell,cell_fold=2,piecewise_power,survival_loglog,278,278.0,0.06651691177309008,0.018787830265947686,False,250,native_thinking,overcount,binary
