model_label,site,running_index,marker_kind,trace_order_class,noise_total_rms__count,noise_total_rms__mean,noise_total_rms__std,noise_total_rms__median,noise_orthogonal_rms__count,noise_orthogonal_rms__mean,noise_orthogonal_rms__std,noise_orthogonal_rms__median,count_axis_deviation_abs__count,count_axis_deviation_abs__mean,count_axis_deviation_abs__std,count_axis_deviation_abs__median
Gemma4-E4B,marker_span_mean,10,indexed,forward,6,0.5151204450443859,0.004061447986383826,0.5146152060208571,6,0.4688547204112261,0.005848514134531642,0.4706381918167379,6,10.440306822458902,0.65019010511691,10.687579154968262
Gemma4-E4B,marker_span_mean,10,indexed,other_permutation,1,0.4976854636152936,,0.4976854636152936,1,0.4534931536933708,,0.4534931536933708,1,10.105066299438477,,10.105066299438477
Gemma4-E4B,marker_start,1,audit_sentence,forward,61,0.7639848532378051,0.024234572510212177,0.767158560585801,61,0.7405131018428921,0.027264702006019142,0.7430991876799706,61,3.523728804510148,1.1259537470116399,3.4904470443725586
Gemma4-E4B,marker_start,1,audit_sentence,other_permutation,2,0.748581590308635,0.021675768815047146,0.748581590308635,2,0.7175071262983155,0.03895745481809328,0.7175071262983155,2,3.6580394506454468,1.2194298789312692,3.6580394506454468
Gemma4-E4B,marker_start,1,bullet,forward,158,0.7144596008475694,0.12882891464744595,0.6888024681842666,158,0.6675190491569275,0.11844121297269584,0.650469596047756,158,2.8326204115454154,3.5283193399737054,2.0203890800476074
Gemma4-E4B,marker_start,1,bullet,other_permutation,6,0.6532979005180887,0.07468135331783392,0.6698291168050767,6,0.6142999483234796,0.06804115222921273,0.6378226592358042,6,2.349238554636637,0.6648405325343644,2.393909454345703
Gemma4-E4B,marker_start,1,indexed,forward,31,0.7219428464612467,0.057003945861680665,0.7054419764848769,31,0.7118102255873269,0.0582015791888435,0.6907451749825998,31,1.7932222447087687,1.1427460373173404,1.4467968940734863
Gemma4-E4B,marker_start,2,audit_sentence,forward,51,0.7612880287474006,0.030149917516366396,0.7661803430754631,51,0.6940937633780229,0.023111334700857904,0.6983545793824596,51,7.396350187413833,0.927972349917674,7.46855354309082
Gemma4-E4B,marker_start,2,audit_sentence,other_permutation,1,0.7623721406391722,,0.7623721406391722,1,0.7130451278059908,,0.7130451278059908,1,7.434474468231201,,7.434474468231201
Gemma4-E4B,marker_start,2,bullet,forward,120,0.5709494825523573,0.12765832830393,0.5449879997444032,120,0.5209769823770511,0.1148394906275549,0.4941183387499807,120,4.775855514407158,4.21764470973351,3.4934645891189575
Gemma4-E4B,marker_start,2,bullet,other_permutation,6,0.6169179445827772,0.16723940864240425,0.5612417167493884,6,0.5763078289227324,0.1362484771922293,0.5444497251475964,6,1.3093232711156209,0.5039127370461541,1.3747606873512268
Gemma4-E4B,marker_start,2,completion_recap,forward,3,0.922828673483024,0.03069106015389455,0.9080745351675036,3,0.8525232215762868,0.033881119329890706,0.8361155901190254,3,0.8179867664972941,0.634168262655608,0.6285197734832764
Gemma4-E4B,marker_start,2,indexed,forward,20,0.6304319216158387,0.08730799700359015,0.5946193692232813,20,0.6147279537966333,0.08420484685463914,0.5768548300339972,20,3.133368319272995,2.0855641456994705,2.342581033706665
Gemma4-E4B,marker_start,2,indexed,other_permutation,3,0.5685635341902132,0.006408765991086486,0.5714158763497098,3,0.548140605844358,0.0022443329851500322,0.5475653326278024,3,3.31052303314209,1.1390031669356049,3.647905349731445
Gemma4-E4B,marker_start,3,audit_sentence,forward,31,0.8326610486644541,0.02659675237999767,0.8360111382394962,31,0.7093423370480991,0.023007379591502935,0.7111336693011774,31,19.047379524477066,0.8620297326071806,18.832332611083984
Gemma4-E4B,marker_start,3,bullet,forward,92,0.4799880037553073,0.12735339042976573,0.4503450003702567,92,0.42227778357049284,0.1237592145509911,0.3871655164018749,92,8.551744270583857,3.4866076724657504,8.595223903656006
Gemma4-E4B,marker_start,3,bullet,other_permutation,8,0.41889820055941307,0.03912878683442378,0.4205730002876339,8,0.3565324656827505,0.04661392946228063,0.34078141744917945,8,8.822594821453094,3.0004446161720875,9.240407466888428
Gemma4-E4B,marker_start,3,indexed,forward,23,0.5634908397702842,0.06498035295393155,0.5437317680722379,23,0.5548684994907283,0.055517502407229975,0.5381657519467317,23,2.695487483688023,2.826723195566033,1.6716456413269043
Gemma4-E4B,marker_start,4,audit_sentence,forward,14,0.9247938995495696,0.03865720563017285,0.9363207826431592,14,0.7322268904834132,0.024677320907501996,0.7348479999470887,14,26.867882319859095,1.73736536327335,26.831015586853027
Gemma4-E4B,marker_start,4,bullet,forward,66,0.44396294896607325,0.1351401023445484,0.4133830783781858,66,0.3828159460616206,0.1212032027195309,0.34440900363280774,66,9.08120693582477,4.186223212771888,9.533011436462402
Gemma4-E4B,marker_start,4,bullet,other_permutation,6,0.40567283302986046,0.055428582773662236,0.4006212584873085,6,0.3519531976074928,0.05360577401744714,0.3377410460146455,6,7.527519474426906,4.911783826809122,7.342917919158936
Gemma4-E4B,marker_start,4,indexed,forward,14,0.601889499051311,0.07499197586184637,0.5846486716512953,14,0.5870596381916026,0.05394475390061702,0.5771856193787616,14,5.298066122191293,4.454641262542358,4.004671335220337
Gemma4-E4B,marker_start,4,indexed,other_permutation,2,0.551879300648924,0.029701652182775647,0.551879300648924,2,0.5481882704418837,0.027702229304806727,0.5481882704418837,2,2.5206668376922607,0.910026998027098,2.5206668376922607
Gemma4-E4B,marker_start,5,audit_sentence,forward,9,0.9578344304930945,0.04359557785959926,0.9753428418818714,9,0.7337525369098515,0.023459419939202034,0.7353111570263228,9,30.210831112331814,2.2064354151464833,31.015966415405277
Gemma4-E4B,marker_start,5,bullet,forward,50,0.3841663350929936,0.052866190114490924,0.38253121459577016,50,0.3302597721576069,0.06191021811393465,0.311890058797596,50,8.37720862865448,2.2857969778165517,8.430637836456299
Gemma4-E4B,marker_start,5,bullet,other_permutation,6,0.43480667118393607,0.0608111732768961,0.4240356155887185,6,0.3831463699771913,0.08119696853759159,0.37853104851306724,6,6.208952446778615,4.956781413925229,4.762899875640869
Gemma4-E4B,marker_start,5,indexed,forward,14,0.6015302827238269,0.09836689476742053,0.5723280613393875,14,0.5832508944705597,0.06684984698229,0.5684286271594685,14,5.624858949865613,5.924728884338211,3.620331883430481
Gemma4-E4B,marker_start,5,indexed,other_permutation,4,0.537250262299265,0.014122614686952672,0.5346872621519483,4,0.536189471783423,0.014233068593747508,0.5328667217723064,4,1.4105925858020782,0.948568050233616,1.335989624261856
Gemma4-E4B,marker_start,6,audit_sentence,forward,3,0.976271074459859,0.030151526169709994,0.990073335031418,3,0.7335914872316965,0.006701876656763951,0.7315741217567394,3,32.12210337320963,2.0442447683961076,33.19921875
Gemma4-E4B,marker_start,6,audit_sentence,other_permutation,1,1.0004861603579889,,1.0004861603579889,1,0.7545542849819686,,0.7545542849819686,1,32.831905364990234,,32.831905364990234
Gemma4-E4B,marker_start,6,bullet,forward,44,0.3995897871081046,0.10030248358583264,0.37785191225183223,44,0.3418686908521847,0.0903338881343786,0.310393742615786,44,8.787075205282731,3.122955696853617,8.758659839630127
Gemma4-E4B,marker_start,6,bullet,other_permutation,3,0.4103862622269881,0.0794198995695302,0.3810583133026419,3,0.36502444856120325,0.09962753037032503,0.3551039220083599,3,6.353349526723226,4.270915797294087,5.510554313659668
Gemma4-E4B,marker_start,6,indexed,forward,10,0.6143767162686358,0.0914431957070725,0.5922961876821581,10,0.5946999557679797,0.06496730103830389,0.5819034726968693,10,6.273487949371338,5.103974814556643,4.605146169662476
Gemma4-E4B,marker_start,6,indexed,other_permutation,2,0.5541377562454615,0.02884557081805852,0.5541377562454615,2,0.5526521665145381,0.029396814231837685,0.5526521665145381,2,1.923976421356201,0.31697194913454596,1.923976421356201
Gemma4-E4B,marker_start,7,audit_sentence,forward,8,0.9601836257813279,0.04358097688742523,0.971507525384506,8,0.7269276571721978,0.025863826955854225,0.7328016083156751,8,31.5234272480011,2.1777394535484467,31.891409873962402
Gemma4-E4B,marker_start,7,bullet,forward,37,0.41979417015060955,0.14811687016788413,0.376011802706223,37,0.3554944449527022,0.1265120459885918,0.3242133939109302,37,8.84546844379322,4.447880587104166,7.880009651184082
Gemma4-E4B,marker_start,7,bullet,other_permutation,6,0.3601097743411068,0.018973872896672708,0.3596055890184173,6,0.2862534294275087,0.017967357156145326,0.2831032182570027,6,10.635342280069986,0.5148584446109177,10.594560623168945
Gemma4-E4B,marker_start,7,indexed,forward,10,0.617658574522177,0.08036011769118001,0.5947786539837039,10,0.5966189068688238,0.05381793472842396,0.5790613558939621,10,7.035800790786743,4.780763161822007,5.178782224655151
Gemma4-E4B,marker_start,7,indexed,other_permutation,1,0.5938079002659133,,0.5938079002659133,1,0.5828134164983748,,0.5828134164983748,1,5.638850688934326,,5.638850688934326
Gemma4-E4B,marker_start,8,audit_sentence,forward,3,0.9613608276435581,0.06251897914499054,0.9885115645353952,3,0.7313579589174247,0.03882844852950347,0.7534636619855402,3,31.462783813476562,2.6121476286952308,32.256629943847656
Gemma4-E4B,marker_start,8,audit_sentence,other_permutation,1,0.9364198183845897,,0.9364198183845897,1,0.7262188738761488,,0.7262188738761488,1,29.83195686340332,,29.83195686340332
Gemma4-E4B,marker_start,8,bullet,forward,25,0.4260632968837115,0.1671982763968768,0.3712215163481625,25,0.36811443565214047,0.1363647012063648,0.3240180939059295,25,8.710943775177002,5.258402943327432,7.76917839050293
Gemma4-E4B,marker_start,8,bullet,other_permutation,5,0.3405361370736545,0.021452627851966548,0.3362223814502173,5,0.2808752598924887,0.01807702972733584,0.2756653302947051,5,9.347426414489746,0.6979728191659232,9.619986534118652
Gemma4-E4B,marker_start,8,indexed,forward,9,0.6368070153815517,0.021970167987034446,0.6383053348997825,9,0.6212903068207474,0.018637496734550514,0.620974563557036,9,6.670354154374865,0.7149971251047437,6.8869452476501465
Gemma4-E4B,marker_start,8,indexed,other_permutation,2,0.6312545524590619,0.023164849217876555,0.6312545524590619,2,0.6170535612589707,0.01718818775960084,0.6170535612589707,2,6.5863354206085205,1.5414987307499355,6.5863354206085205
Gemma4-E4B,marker_start,9,audit_sentence,other_permutation,1,0.9543108457775444,,0.9543108457775444,1,0.7365584499350974,,0.7365584499350974,1,30.613082885742188,,30.613082885742188
Gemma4-E4B,marker_start,9,bullet,forward,15,0.35862035579006873,0.05395450388652836,0.3531968845355314,15,0.32063868623549785,0.059255193073409713,0.3112390648679811,15,6.796218760808309,1.7373239140800734,7.089624404907227
Gemma4-E4B,marker_start,9,bullet,other_permutation,3,0.33004725001700536,0.026473179830225173,0.316997437307306,3,0.2989220650237024,0.019793305722097893,0.2980547627139204,3,6.1425371170043945,1.2505261945183457,6.838578224182129
Gemma4-E4B,marker_start,9,indexed,forward,5,0.6677599282446629,0.10327216815358203,0.638643652616117,5,0.6349647297956301,0.06528615574163514,0.6200646860853783,5,9.462707138061523,5.802074716546707,7.589402198791504
Gemma4-E4B,marker_start,9,indexed,other_permutation,1,0.6164956186391015,,0.6164956186391015,1,0.6025747335708995,,0.6025747335708995,1,6.463170051574707,,6.463170051574707
Gemma4-E4B,marker_start,10,bullet,forward,10,0.40100103975219215,0.06103604587018572,0.39496547709675783,10,0.3515900359597611,0.05827130927444856,0.3467011650176154,10,7.59571533203125,1.9085781521782663,8.084087610244751
Gemma4-E4B,marker_start,10,bullet,other_permutation,2,0.3475821994255286,0.017039330223487126,0.3475821994255286,2,0.2982540632527173,0.019014411169586538,0.2982540632527173,2,8.713006973266602,0.349631373458244,8.713006973266602
Gemma4-E4B,marker_start,10,indexed,forward,2,0.6759068830855681,0.030744949255499445,0.6759068830855681,2,0.6324233165638764,0.02855669918891638,0.6324233165638764,2,10.670409202575684,1.9964240585564015,10.670409202575684
Qwen3-8B,city_end,1,audit_sentence,forward,126,1.24408895874087,0.08992863232350219,1.2616621111791297,126,1.2241465627086288,0.09123991367383169,1.2382712254170265,126,9.232482166517348,4.111529147677023,8.164379596710205
Qwen3-8B,city_end,1,bullet,forward,11,1.0592013011971007,0.15663800803796826,1.0076428647659936,11,1.0414642302237866,0.1540879299147891,0.982647335004953,11,7.08441127430309,2.982020398770115,7.002520561218262
Qwen3-8B,city_end,1,completion_recap,forward,141,1.0319403356337473,0.09582251713548882,1.0357798875036413,141,1.0201316602326596,0.0944315728570564,1.02200021355058,141,5.970079847895507,3.309174580286575,6.310791015625
Qwen3-8B,city_end,1,indexed,forward,156,0.9193015031291438,0.13991613633181169,0.8586657260300834,156,0.9104473084126903,0.13732600168694845,0.85449813200015,156,4.304232919445405,2.1639740785869845,4.48458456993103
Qwen3-8B,city_end,1,indexed,other_permutation,1,0.960888869132764,,0.960888869132764,1,0.9597691087136316,,0.9597691087136316,1,3.0794403553009038,,3.0794403553009038
Qwen3-8B,city_end,1,ordinal,forward,23,0.9374884648089165,0.12749170473318433,0.9054421408613256,23,0.9218552081449122,0.11738438676304498,0.9007735283169532,23,6.079865782157235,4.550237064326835,5.226900100708008
Qwen3-8B,city_end,2,audit_sentence,forward,93,1.223549706502253,0.10659237276360634,1.217978698024289,93,1.218502361438916,0.10624661460417063,1.2169024413629008,93,2.989726827349714,2.6220803413196108,2.1293768882751465
Qwen3-8B,city_end,2,bullet,forward,8,1.046963800648136,0.0522466909297256,1.058484366015155,8,1.0409686160386662,0.05421621629653687,1.0471603141017396,8,2.373187556862831,1.6793029583287853,1.9748364686965942
Qwen3-8B,city_end,2,completion_recap,forward,140,1.1411945857109287,0.12012827612797734,1.1071805300239494,140,1.1065494642364269,0.08183208007790704,1.091985133314243,140,5.502883570109095,4.328163908207389,4.479201316833496
Qwen3-8B,city_end,2,indexed,forward,154,1.0360545560554817,0.1324517618492188,0.9839120650339241,154,1.027279999337834,0.1295950449083933,0.9772581305496858,154,3.249353662810542,2.945965024691349,2.3241792917251587
Qwen3-8B,city_end,2,indexed,other_permutation,1,1.035994050336566,,1.035994050336566,1,1.0305789317731808,,1.0305789317731808,1,3.4800829887390137,,3.4800829887390137
Qwen3-8B,city_end,2,ordinal,forward,24,0.9934903559839192,0.09219134671402139,0.9830551999214476,24,0.9807080468472478,0.08973215072131174,0.9677685451247213,24,6.873359342416127,3.2183816288932725,7.818588495254517
Qwen3-8B,city_end,3,audit_sentence,forward,76,1.2425165093681771,0.09326168968256106,1.2397705905717795,76,1.2334907896974325,0.09021785752778547,1.2379724473158817,76,3.4555003023461293,3.216586293258843,2.2786285877227783
Qwen3-8B,city_end,3,bullet,forward,4,1.1473788004753944,0.1539973599294402,1.1469907316314463,4,1.1301852147827607,0.15268790299304383,1.1339598337160912,4,0.8536397367715836,0.6599973858472564,0.6570900678634644
Qwen3-8B,city_end,3,completion_recap,forward,96,1.1247138957062948,0.11727299674885669,1.0875313293749025,96,1.089168034332203,0.07405994858087722,1.0756317555969543,96,3.5979062790671983,2.810984139792687,3.2782270908355713
Qwen3-8B,city_end,3,indexed,forward,137,1.0414346525052045,0.11641226042951162,1.0086736031382235,137,1.0305305342510314,0.11249881915614957,1.0037548682934472,137,3.0742447228327285,3.1323244840022078,2.2064521312713623
Qwen3-8B,city_end,3,ordinal,forward,19,1.0433878090417266,0.10425608013534843,1.011763818392449,19,1.016352747496186,0.09665410519010313,0.9722000498261578,19,6.290669299269977,5.122966996344914,4.404549598693848
Qwen3-8B,city_end,4,audit_sentence,forward,55,1.2278326119162752,0.07482130930240748,1.2196379141437106,55,1.2171238442116519,0.07323656214214397,1.2045234828741092,55,3.9182628859173168,2.799733329412988,3.749599933624268
Qwen3-8B,city_end,4,bullet,forward,2,1.1197347309294923,0.14162603185201217,1.1197347309294923,2,1.0998802676879225,0.1326820562227735,1.0998802676879225,2,3.8758689165115356,1.500867314324099,3.8758689165115356
Qwen3-8B,city_end,4,completion_recap,forward,95,1.1472499582551936,0.13195187194928923,1.0883432539058846,95,1.08362563610093,0.06324323098823705,1.0659763361466088,95,3.839884840500982,2.9179372399433214,3.289261817932129
Qwen3-8B,city_end,4,indexed,forward,139,1.0656344364975336,0.11489547988265007,1.0319383231406896,139,1.0491588786154982,0.11400173778528642,1.012111519980311,139,3.9532040526969827,3.721461318651887,2.779403686523437
Qwen3-8B,city_end,4,indexed,other_permutation,1,1.1499397676699414,,1.1499397676699414,1,1.1373407705445977,,1.1373407705445977,1,0.2843931019306183,,0.2843931019306183
Qwen3-8B,city_end,4,ordinal,forward,16,0.9982924310540241,0.06361611373580904,0.9827504777717112,16,0.9811447699466797,0.05977060974391078,0.9573607532558965,16,4.973201148211956,3.3492399925717047,4.298635959625244
Qwen3-8B,city_end,5,audit_sentence,forward,36,1.2488130387312448,0.07465591257282148,1.2543236912212912,36,1.2305700073469872,0.07093342556456533,1.2409841837634006,36,6.094276592135429,4.235581442022232,5.382784605026245
Qwen3-8B,city_end,5,bullet,forward,4,1.110535571876118,0.11623273538776865,1.1253996361563297,4,1.0898151279520014,0.11502552829358531,1.1079485623642227,4,5.691758155822754,2.198950554810603,5.4062511920928955
Qwen3-8B,city_end,5,completion_recap,forward,74,1.1220979398518096,0.12528504115700237,1.0778198142494058,74,1.0558851294207952,0.06587321063066943,1.0521134622490895,74,4.118565282306156,3.2464348787670896,3.159887790679932
Qwen3-8B,city_end,5,indexed,forward,115,1.0688309566464804,0.1140410729407621,1.0310312096823502,115,1.0496339038259472,0.11513299684169533,1.0171932927803378,115,4.39885499684707,3.5197705672103505,3.647711753845215
Qwen3-8B,city_end,5,indexed,other_permutation,1,1.3086503201683346,,1.3086503201683346,1,1.2999287224181038,,1.2999287224181038,1,8.866860389709473,,8.866860389709473
Qwen3-8B,city_end,5,ordinal,forward,12,1.0147066055243392,0.11989254330712346,0.9984435158944869,12,0.9786454673845606,0.07509548694132001,0.9600591624636005,12,5.586948762337367,3.5765787756503284,5.182433605194092
Qwen3-8B,city_end,6,audit_sentence,forward,25,1.2429736485037546,0.07270057360277087,1.2506080579015235,25,1.2275367122610634,0.07056478805737992,1.2372378738200656,25,4.599042446017266,2.9765941133290106,3.97005295753479
Qwen3-8B,city_end,6,bullet,forward,6,1.1472551783507676,0.11429302303682815,1.1222704306143583,6,1.1251374264250826,0.12457831966345802,1.1160600876730098,6,4.926819225152333,5.000986817159937,3.076293170452118
Qwen3-8B,city_end,6,bullet,other_permutation,1,1.2283256153362836,,1.2283256153362836,1,1.1267441371481053,,1.1267441371481053,1,26.960962295532227,,26.960962295532227
Qwen3-8B,city_end,6,completion_recap,forward,69,1.1056775084673718,0.10681389163335975,1.0692975877826494,69,1.046369908043989,0.0592752005174149,1.0396094935834064,69,3.5668763457864956,2.833724235057169,3.0084381103515625
Qwen3-8B,city_end,6,indexed,forward,108,1.0562953529588657,0.09636564146794854,1.0398563647353938,108,1.0316216006666172,0.09744991836864145,1.011141340046123,108,4.478911589969088,4.214007557587538,3.334105134010315
Qwen3-8B,city_end,6,ordinal,forward,8,0.9690259208112582,0.05633949278687256,0.9442195114096883,8,0.9434167089389152,0.0362448384186211,0.9354966895628933,8,4.435920894145966,3.6956418698300038,3.3030823469161987
Qwen3-8B,city_end,7,audit_sentence,forward,12,1.2612430169006021,0.0955078038414978,1.2636577618701015,12,1.2492222812931486,0.09267054110570214,1.255612529320226,12,4.366178502639134,1.985176403540245,3.9079718589782715
Qwen3-8B,city_end,7,bullet,forward,2,1.1813218608981795,0.0694759726815935,1.1813218608981795,2,1.1397446705539709,0.07499738746726319,1.1397446705539709,2,11.567382335662842,6.8406567230278155,11.567382335662842
Qwen3-8B,city_end,7,completion_recap,forward,51,1.0902724916529072,0.13075290944458776,1.059827191553758,51,1.017667363775694,0.0710035689058838,1.0046107647867246,51,4.042192692850151,3.3750286045664697,3.5771234035491943
Qwen3-8B,city_end,7,indexed,forward,97,1.0553966817458296,0.1035481338099665,1.0318744964875646,97,1.0249515156372482,0.10779997392302773,0.9893431346708736,97,5.2737927165688925,4.070373780468846,4.224023818969727
Qwen3-8B,city_end,7,indexed,other_permutation,1,1.1281455886103318,,1.1281455886103318,1,1.1275045251546296,,1.1275045251546296,1,0.933686137199402,,0.933686137199402
Qwen3-8B,city_end,7,ordinal,forward,2,1.0283895782300942,0.023505876600267477,1.0283895782300942,2,0.987427487016584,0.05653832732479996,0.987427487016584,2,6.530074834823608,1.7691766807553613,6.530074834823608
Qwen3-8B,city_end,8,audit_sentence,forward,6,1.2132246372491546,0.045355161784820276,1.2264010386285524,6,1.204966194459679,0.046582414452746336,1.212199572935787,6,4.909085770448049,3.2764283803748717,5.213629126548767
Qwen3-8B,city_end,8,bullet,forward,4,1.2224875868216951,0.15808754801040956,1.2289487176610092,4,1.1962760697905175,0.1512336830183783,1.2010103538041057,4,2.36880761384964,0.8442224496858264,2.054230213165283
Qwen3-8B,city_end,8,completion_recap,forward,44,1.1038677084902426,0.09990267509140538,1.0712944546233258,44,1.0346950845988634,0.05181316719411947,1.0233872626817688,44,3.4748935875567524,3.7860209548895383,2.2880730628967285
Qwen3-8B,city_end,8,indexed,forward,62,1.0771021926035413,0.12598916870366633,1.042040789859683,62,1.0487227663716303,0.13113234063971813,1.0124381403709897,62,5.233108272475581,4.214605157319933,4.418519496917725
Qwen3-8B,city_end,8,ordinal,forward,3,1.061885398363733,0.134843616148711,0.9921024616474304,3,1.0419507581818739,0.13758073810343907,0.9646466595070492,3,9.209865093231201,2.452624410596788,8.803322792053223
Qwen3-8B,city_end,9,audit_sentence,forward,1,1.2999471103473084,,1.2999471103473084,1,1.2929631989088242,,1.2929631989088242,1,8.755730628967285,,8.755730628967285
Qwen3-8B,city_end,9,bullet,forward,1,0.9747160889449588,,0.9747160889449588,1,0.9607186966444982,,0.9607186966444982,1,6.752254962921143,,6.752254962921143
Qwen3-8B,city_end,9,completion_recap,forward,21,1.1151106340226142,0.12127249642041085,1.0885570409440448,21,1.0441306204682144,0.09255589936473199,1.049752813032105,21,5.024531067836852,5.294007925535369,2.8789913654327397
Qwen3-8B,city_end,9,indexed,forward,41,1.0837005776615452,0.12756338038006323,1.0563073611061384,41,1.0400582015455857,0.13386835725380586,0.9915858745378344,41,4.78351902961731,3.4171552780775536,4.597874641418457
Qwen3-8B,city_end,10,bullet,forward,3,1.2595684845095299,0.10123712141525419,1.3178473488476603,3,1.2250967138142757,0.09796039304537286,1.2778759999302285,3,5.547818164030711,6.6485573771959245,2.949779510498047
Qwen3-8B,city_end,10,completion_recap,forward,16,1.0462600652851863,0.10245207264082458,1.0373465444686145,16,1.0020499234588773,0.08388519733876273,0.9873992855184814,16,8.745223449543118,5.2643311760195175,8.352062702178955
Qwen3-8B,city_end,10,indexed,forward,17,1.0072127302661975,0.10440584165340984,0.9692171262647232,17,0.9826208955085112,0.1035579575915256,0.955574988591542,17,5.354486503145274,3.8535455441100446,4.322414875030518
Qwen3-8B,city_middle,1,audit_sentence,forward,118,0.6975761954323204,0.0946359120096716,0.673800173544755,118,0.6933860658433176,0.0904421256208642,0.6718947291392787,118,2.2626160673670848,1.604698299226632,2.0331344604492188
Qwen3-8B,city_middle,1,bullet,forward,10,0.6135592415610985,0.06572708113205432,0.6148224623649934,10,0.6030224051982799,0.06479572006364069,0.6047579047328207,10,3.261398231983185,4.08009653565073,1.107584834098816
Qwen3-8B,city_middle,1,bullet,other_permutation,1,0.6108465766078283,,0.6108465766078283,1,0.5905726194350074,,0.5905726194350074,1,6.179535865783691,,6.179535865783691
Qwen3-8B,city_middle,1,completion_recap,forward,147,0.579154910300709,0.06269673691756028,0.5637421403578065,147,0.5721938759362476,0.05857485025777091,0.5594797252709303,147,2.6514809625793476,2.8766488219556945,2.0612945556640625
Qwen3-8B,city_middle,1,indexed,forward,147,0.6012266826719704,0.10561648098399781,0.5684143249585774,147,0.5955951862544463,0.10164112019040067,0.5645280577330665,147,2.3730994153793166,2.150771252943722,1.769345760345459
Qwen3-8B,city_middle,1,indexed,other_permutation,1,0.5164926626878913,,0.5164926626878913,1,0.5127861010396869,,0.5127861010396869,1,2.656332731246948,,2.656332731246948
Qwen3-8B,city_middle,1,ordinal,forward,20,0.5553016055324592,0.04918873390483253,0.5443615164745395,20,0.546903200262929,0.04320602957298625,0.5388486762312282,20,3.0034886591136454,3.6639028062830175,1.6903786063194275
Qwen3-8B,city_middle,2,audit_sentence,forward,77,0.7061706198375561,0.09442638040510418,0.682837411177289,77,0.7029629840699531,0.09450284687267539,0.6787988534480933,77,2.743886979949939,1.7585868738890924,2.761590003967285
Qwen3-8B,city_middle,2,bullet,forward,1,0.7974444206147372,,0.7974444206147372,1,0.796760694339594,,0.796760694339594,1,1.0225529670715332,,1.0225529670715332
Qwen3-8B,city_middle,2,completion_recap,forward,148,0.6020772788825184,0.06483398738494014,0.5874617873275426,148,0.5934947321982516,0.06083314243188957,0.5839723697849313,148,2.0988678920611337,1.5210867813625912,1.7379419803619385
Qwen3-8B,city_middle,2,indexed,forward,159,0.6161906134610212,0.10155380199861314,0.5784090993659456,159,0.6113949032845845,0.10120402324638321,0.573004536879259,159,1.5417696044270723,1.3008818415189758,1.160228610038757
Qwen3-8B,city_middle,2,indexed,other_permutation,2,0.6729027632682247,0.20451342292755115,0.6729027632682247,2,0.6715609048119194,0.2064107858095639,0.6715609048119194,2,0.8167323172092438,0.03787151434479745,0.8167323172092438
Qwen3-8B,city_middle,2,ordinal,forward,21,0.5636951697294317,0.06938134855780154,0.5369098084504308,21,0.5570451751742161,0.05901101496263034,0.534828373699776,21,1.6851182260683604,1.2468804825230413,1.7113295793533323
Qwen3-8B,city_middle,3,audit_sentence,forward,68,0.6794202432902674,0.06079672230721283,0.6702089616589735,68,0.6768902862869294,0.060349658297047054,0.6650129840090659,68,2.0636480016743435,1.3424633475236922,1.7365639209747314
Qwen3-8B,city_middle,3,bullet,forward,10,0.6274024684112318,0.07870970316298245,0.6160713494831779,10,0.6219009738608168,0.07907773725284718,0.6122882460798756,10,1.8018413305282592,1.1983654526664862,1.7897952795028687
Qwen3-8B,city_middle,3,completion_recap,forward,136,0.5946984764221891,0.05649611224012783,0.5809085746626609,136,0.5849304326788372,0.04892397369232512,0.5743419417233161,136,1.7105655158486437,1.330044976371638,1.3045905828475952
Qwen3-8B,city_middle,3,indexed,forward,172,0.6075546423903169,0.08051907989202677,0.5856648549462659,172,0.599461549647179,0.07758011405493685,0.5792599283557988,172,1.5873066124311366,1.2813663742964139,1.1890262365341187
Qwen3-8B,city_middle,3,ordinal,forward,21,0.5779061383727339,0.09180311098143389,0.5391050128482227,21,0.5661386694100441,0.08296708408705325,0.536001257988158,21,1.556552109264192,1.0629383080344466,1.648507833480835
Qwen3-8B,city_middle,4,audit_sentence,forward,58,0.7104358116373146,0.09285641278611309,0.6844809447457296,58,0.7071658768476635,0.09148920180242037,0.6836456725821807,58,1.8259453444645322,1.474883698198875,1.4058842658996582
Qwen3-8B,city_middle,4,bullet,forward,8,0.6615320272845768,0.1284721585092818,0.6276004636692655,8,0.6579382905782839,0.12751260822237592,0.6257641239856437,8,1.6208321005105972,1.279832609361619,1.6105923652648926
Qwen3-8B,city_middle,4,completion_recap,forward,103,0.5969846535725143,0.06878476429490114,0.5749448998629503,103,0.585642124027701,0.061020436724585674,0.5700212829544108,103,2.2292335447177147,1.8233211600621195,1.6832443475723269
Qwen3-8B,city_middle,4,indexed,forward,159,0.6049604395495051,0.08979330650049085,0.5802688541956794,159,0.5963030879617294,0.0878857318695301,0.5732421043784676,159,1.7939820833410483,1.4533413224547436,1.3891421556472778
Qwen3-8B,city_middle,4,indexed,other_permutation,1,0.7201153185338804,,0.7201153185338804,1,0.7140144531004865,,0.7140144531004865,1,5.41414737701416,,5.41414737701416
Qwen3-8B,city_middle,4,ordinal,forward,11,0.5934668993900153,0.11864146449328067,0.5596338472363557,11,0.583929716342208,0.11505116711752761,0.5521366993176519,11,1.600255554372614,0.39798804553075057,1.6105188131332395
