endpoint,model_label,mode,analysis_group,selector,token_site,layer,retained_labels,retained_class_count,discovery_oof_logistic_balanced_accuracy,discovery_oof_ncc_balanced_accuracy,discovery_selection_score,discovery_oof_rows,discovery_fold_count,discovery_pca_components_min,discovery_pca_components_max,confirmation_logistic_balanced_accuracy,confirmation_ncc_balanced_accuracy,confirmation_class_balanced_snr,confirmation_class_balanced_snr_db,confirmation_signal_power,confirmation_noise_power,confirmation_rows,confirmation_seed_count,confirmation_support_min,confirmation_support_max,confirmation_pca_components,chance_balanced_accuracy
final_count,Qwen3-8B,non_thinking,all_counts,independent_layer_search,prompt_final_total_query,29,1 2 3 4 5 6 7 8 9 10,10,0.5449999999999999,0.56,0.5525,200,5,16,16,0.61,0.5900000000000001,0.5976266315602493,-2.235700576418627,3.587970733642578,6.003699541091919,100,10,10,10,16,0.1
final_count,Qwen3-8B,non_thinking,all_counts,independent_layer_search,prompt_final_total_query,30,1 2 3 4 5 6 7 8 9 10,10,0.5499999999999999,0.5249999999999999,0.5374999999999999,200,5,16,16,0.6300000000000001,0.63,0.64134639672585,-1.9290734091365038,3.8369650840759277,5.982671928405762,100,10,10,10,16,0.1
final_count,Qwen3-8B,non_thinking,all_counts,independent_layer_search,prompt_final_total_query,31,1 2 3 4 5 6 7 8 9 10,10,0.565,0.5349999999999999,0.5499999999999999,200,5,16,16,0.65,0.64,0.6555918066252625,-1.8336648273984244,3.9103381633758545,5.964592790603637,100,10,10,10,16,0.1
final_count,Qwen3-8B,non_thinking,all_counts,independent_layer_search,prompt_final_total_query,32,1 2 3 4 5 6 7 8 9 10,10,0.5449999999999999,0.5199999999999999,0.5325,200,5,16,16,0.63,0.66,0.6498296359203085,-1.8720048624563315,3.9277358055114746,6.044254660606384,100,10,10,10,16,0.1
final_count,Qwen3-8B,non_thinking,all_counts,independent_layer_search,prompt_final_total_query,33,1 2 3 4 5 6 7 8 9 10,10,0.53,0.525,0.5275000000000001,200,5,16,16,0.64,0.62,0.6202010835528238,-2.0746747934248293,4.004918098449707,6.457450985908508,100,10,10,10,16,0.1
final_count,Qwen3-8B,non_thinking,all_counts,independent_layer_search,prompt_final_total_query,34,1 2 3 4 5 6 7 8 9 10,10,0.5399999999999999,0.525,0.5325,200,5,16,16,0.63,0.62,0.6654056565296185,-1.7691351156885187,4.047844886779785,6.083273935317993,100,10,10,10,16,0.1
final_count,Qwen3-8B,non_thinking,all_counts,independent_layer_search,prompt_final_total_query,35,1 2 3 4 5 6 7 8 9 10,10,0.5599999999999999,0.535,0.5475,200,5,16,16,0.7,0.6599999999999999,0.6638725778038191,-1.779152701306742,4.123019218444824,6.2105581045150755,100,10,10,10,16,0.1
final_count,Qwen3-8B,native_thinking,all_counts,independent_layer_search,answer_query_v3,0,1 2 3 4 5 6 7 8 9 10,10,0.34500000000000003,0.30999999999999994,0.3275,200,5,16,16,0.27999999999999997,0.26999999999999996,0.17586291691530592,-7.548257277791052,1.8818690776824951,10.700772571563721,100,10,10,10,16,0.1
final_count,Qwen3-8B,native_thinking,all_counts,independent_layer_search,answer_query_v3,1,1 2 3 4 5 6 7 8 9 10,10,0.38500000000000006,0.34500000000000003,0.36500000000000005,200,5,16,16,0.32999999999999996,0.31999999999999995,0.21289179880522682,-6.718410684923405,2.084301710128784,9.790427446365356,100,10,10,10,16,0.1
final_count,Qwen3-8B,native_thinking,all_counts,independent_layer_search,answer_query_v3,2,1 2 3 4 5 6 7 8 9 10,10,0.35,0.30999999999999994,0.32999999999999996,200,5,16,16,0.39,0.36000000000000004,0.2143794706933508,-6.688168056932371,2.143592119216919,9.999055004119873,100,10,10,10,16,0.1
