model,variant,layer,head,candidate_rank,pool_primary,pool_sum,pool_coverage,pool_enrichment,samples,effective_number_mean,dominant_occurrence,dominant_occurrence_mean_share,winner_occurrence_mode,winner_occurrence_mode_frequency,first_occurrence_share_mean,winner_is_first_mean,local_needle_count_mean,local_effective_fraction_mean,row_dominant_quarter,row_dominant_quarter_mass,span_mean_effective_number_mean,span_mean_dominant_occurrence_mean_share,span_sum_effective_number_mean,span_sum_dominant_occurrence,span_sum_dominant_occurrence_mean_share,end_sum_profile_cosine_mean,end_sum_winner_match_rate,phenotype,target_occurrence,endpoint_profile,span_mean_profile,span_sum_profile
Qwen3-8B,v4.4,27,17,77,0.0008164735826208,0.0015371243158975,0.5220173206339511,2.9397838272270658,20,3.234183360477464,1,0.41315235464576955,1,0.55,0.41315235464576955,0.55,3.1,0.5425174490384835,1,0.6148504761219973,7.254725859426048,0.13241121237210318,7.248524962931763,3,0.13230539173571643,0.5185609914508343,0.05,broad_span_mean_only,,"[0.41315235464576955,0.0781865231919135,0.08819417776366104,0.04887588219161844,0.047966907888879966,0.03562557109477126,0.12026260181209128,0.050291523311551414,0.08299482735599142,0.03444963074375216]","[0.12164674521998238,0.11070696213128499,0.13241121237210318,0.0950514091497872,0.08053516462797292,0.07829211631038974,0.079293040499403,0.08208447491098786,0.10410860254264687,0.11587027223544186]","[0.12146984347244591,0.11123687901895163,0.13230539173571643,0.09402109815827643,0.08026580617478497,0.07886185281842215,0.08014052061951796,0.08332677332083058,0.10392880602263754,0.11444302865841646]"
Qwen3-8B,v4.4,19,0,78,0.0008144512637724,0.0012667102946175,0.6557478985056426,2.4552283689548853,20,4.7503993652932355,1,0.33193682081787446,1,0.65,0.33193682081787446,0.65,2.65,0.7108230190803123,1,0.4760863441947721,7.40074336928784,0.1445078472643877,7.383611145477633,9,0.14305726333515018,0.6315454736129402,0.25,broad_span_mean_only,,"[0.33193682081787446,0.12339339965979394,0.055306585824143814,0.04871434096776424,0.04939281299343695,0.06878233559889324,0.06209262546482493,0.07434625197700225,0.06726938726124368,0.11876543943502257]","[0.07614175804583839,0.10815366249931824,0.1060876615695135,0.07360608768368423,0.06461418992273502,0.0628471286302729,0.0914020546690771,0.12982654663884127,0.14281306307633168,0.1445078472643877]","[0.07618340489792771,0.10845738951808384,0.1055718934238791,0.07280161875275223,0.0646578358342683,0.06346255643351044,0.09209005237863595,0.13107267385091848,0.14305726333515018,0.14264531157487376]"
Qwen3-8B,v4.4,21,29,79,0.0008106180363958,0.0012374788522719,0.6798714118246041,2.3453146807467005,20,4.069374151032859,1,0.2569480307307838,1,0.4,0.2569480307307838,0.4,2.9,0.6757240572188046,4,0.4017233215867636,7.090467651777631,0.16550315497956036,7.079139901603753,10,0.1635179862440156,0.5148878998610049,0.1,broad_span_mean_only,,"[0.2569480307307838,0.18757700978092054,0.14763650968826597,0.08555493136576285,0.061568523862333344,0.10404793000724885,0.05262803053042482,0.02706374794742226,0.036096163463245644,0.040879122623591904]","[0.04006645713369691,0.08824459940469319,0.09598556829877196,0.08294903001800293,0.07160231861820349,0.08713088675879786,0.08745101624819292,0.12517155718616096,0.15589541135391943,0.16550315497956036]","[0.040079488265434414,0.08842843666941812,0.09581152210104252,0.08221781225582592,0.07157231031794101,0.08769900600427047,0.08807563912418219,0.12693888812645124,0.15565891089141853,0.1635179862440156]"
Qwen3-8B,v4.4,26,21,80,0.0008047625888124,0.0017727414766946,0.5018042397201478,3.360730755480319,20,3.158089405867945,1,0.532415302574478,1,0.85,0.532415302574478,0.85,2.6,0.6005200647841867,3,0.27304918326157784,7.053143033030123,0.15595714255069473,7.034586336629457,6,0.1569784588130529,0.3402351512642856,0.05,broad_span_mean_only,,"[0.532415302574478,0.069605501854332,0.04336936089887554,0.039728522723062334,0.03669616212534564,0.05688133687634189,0.05807737646039233,0.04958349213578609,0.0781261024260789,0.03551684192530742]","[0.028900122866092996,0.05973417476954028,0.056150655969111674,0.1254578683413664,0.13284367104088518,0.15595714255069473,0.10590766422733014,0.10449734442588943,0.09994527636625616,0.13060607944283303]","[0.028644462172248992,0.06007749958245889,0.05615195080548805,0.12451443213199298,0.1325572041508784,0.1569784588130529,0.10627208278808661,0.10603823246882867,0.099882903316351,0.1288827737706135]"
Qwen3-8B,v4.4,34,21,81,0.0008046352565784,0.0025414092673195,0.3692832818295335,5.420827898829387,20,2.0528946420063137,1,0.6605544456263247,1,0.85,0.6605544456263247,0.85,2.55,0.5810578792475279,4,0.5399504116374136,7.727447999879243,0.15967440034146171,7.697956927541833,2,0.16021282371257817,0.5681396237044867,0.3,broad_span_mean_only,,"[0.6605544456263247,0.10038857703104524,0.019318666668867734,0.03590884104735693,0.029926357261638375,0.011171356021875058,0.03971487289735885,0.043981614114267056,0.04445332745216433,0.014581941879101673]","[0.15964586847303514,0.15967440034146171,0.11215857270535583,0.07970742152182039,0.06897035215305108,0.06780089389174287,0.08617115922868515,0.09003309987487486,0.08326259998584665,0.09257563182412638]","[0.15866867735360093,0.16021282371257817,0.11198532184456815,0.07888736434492306,0.06875129593472488,0.06827908659811151,0.086871097543131,0.09169618737374916,0.08331581359857666,0.09133233169603641]"
Qwen3-8B,v4.4,20,26,82,0.0008018738502067,0.0030071957243812,0.2627687997461668,6.590332985389709,20,1.1453559466529109,1,0.9425613098471197,1,1.0,0.9425613098471197,1.0,2.45,0.541777150269494,1,0.5452296447619565,2.120321206228323,0.49800005459788094,2.1131951815952186,1,0.4958864459012887,0.7125827755247691,0.6,first_needle_locator,1.0,"[0.9425613098471197,0.04719684419656884,0.005052643957537883,0.000954201860660346,0.0016796259537004729,0.0005724201024221261,0.0006949829608266576,0.000507532148621589,0.0003814582339342477,0.00039898073860825865]","[0.49800005459788094,0.1305340464320679,0.0729030765329638,0.016106150201527104,0.021608529773887795,0.0051346725973278155,0.036181424874933865,0.06634750451795514,0.07470393440672504,0.07848060606473069]","[0.4958864459012887,0.13154137431351162,0.07242561240862666,0.015892322770758114,0.021655823404183747,0.005117248061101135,0.037318153710376716,0.06685800961355945,0.07555786340893748,0.07774714640765625]"
Qwen3-8B,v4.4,21,24,83,0.0008017405199887,0.0029563032918505,0.2791292777268394,6.656614197001415,20,1.2042528655233586,1,0.9148117031700345,1,1.0,0.9148117031700345,1.0,2.45,0.5629277258662407,4,0.6597588619140422,7.385014797102495,0.14146726089763612,7.380316969812514,2,0.14180911834150992,0.3230588013846958,0.05,first_needle_locator,1.0,"[0.9148117031700345,0.04529100826291507,0.020499014278701485,0.007098799044708688,0.0015381581074900333,0.0018222314661511761,0.0036053345679556833,0.0011179015307625397,0.0009318012370138129,0.0032840483342669556]","[0.11284718643308003,0.14146726089763612,0.09976504850936313,0.09929559458960983,0.08391769648253489,0.09869456051462396,0.08681294465655873,0.11459785440659587,0.08927861983026011,0.07332323367973728]","[0.1127217145361699,0.14180911834150992,0.09886679824085404,0.09861984107749798,0.08390247061476827,0.09995688500120743,0.08695582191215538,0.11568712065101769,0.08902758024835192,0.07245264937646749]"
Qwen3-8B,v4.4,20,7,84,0.0008003347829536,0.0010130027929941,0.7954940209715553,1.895938027859996,20,6.318254925363784,1,0.2588597717940647,1,0.7,0.2588597717940647,0.7,3.1,0.8078753320254016,4,0.6714105783464801,6.341693706110017,0.12373508488708491,6.32133099587018,9,0.12408792146197642,0.6547278254985489,0.2,partition_local_endpoint_aggregator,,"[0.2588597717940647,0.15194970813758357,0.08318546679719697,0.079678545302265,0.057197211720943233,0.062147533733863634,0.10004281052932495,0.08696837761763158,0.06736688009823481,0.052603694268891485]","[0.08898592743591108,0.11024308089088339,0.11788580657814637,0.08500374308880031,0.08753198316831917,0.05660389546311502,0.1040667486924804,0.10804481759185222,0.12373508488708491,0.11789891220340709]","[0.08906266614830478,0.11091406274942925,0.11723397505095931,0.08400875015557911,0.0870267533616014,0.0568706627773484,0.10544842692195251,0.10896784562123527,0.12408792146197642,0.11637893575161347]"
Qwen3-8B,v4.4,28,3,85,0.0007943106052859,0.0015345404545465,0.451642486108153,4.007380628058979,20,2.0822351125988208,1,0.6071171996661772,1,0.8,0.6071171996661772,0.8,2.45,0.6803523611986833,1,0.8119924579556292,6.133947003219313,0.15976738480685948,6.1150049317106605,2,0.16007821352097912,0.42722510994780405,0.1,broad_span_mean_only,,"[0.6071171996661772,0.18824865815949152,0.06304148166608343,0.03377715070511325,0.044485894351371014,0.028805905358851885,0.01843577467797879,0.0047317826223086615,0.004807496695111353,0.006548656097513037]","[0.09130569532314012,0.15976738480685948,0.15026246608374458,0.10481661581795962,0.07862172521730407,0.054058084510998805,0.08346933591766123,0.08417713778625788,0.10459698153652068,0.08892457299955356]","[0.09126893380549296,0.16007821352097912,0.14957096136485165,0.10364313943995225,0.07816580894178701,0.05426073343706579,0.08489890208279413,0.08529899548231401,0.10497100149047693,0.08784331043428613]"
Qwen3-8B,v4.4,14,15,86,0.0007824607562308,0.0010410964488982,0.7920315214965107,1.576914922275454,20,5.617701745635089,10,0.25444325637680476,10,0.45,0.020644498222398694,0.0,3.0,0.8153148761249011,4,0.5618052041977462,7.6364874450996485,0.1653204605898501,7.611672133210943,10,0.1637094437044027,0.8381615004287895,0.3,partition_local_endpoint_aggregator,,"[0.020644498222398694,0.06115412013333148,0.08456727780483762,0.0653013256641379,0.060604844118611965,0.06940098294387435,0.07287721193417386,0.14266695578242858,0.1683395270194007,0.25444325637680476]","[0.0755784897998604,0.13890444072625321,0.11150243386268746,0.07119802415640407,0.05986339704851088,0.06511319500809616,0.06761665895284459,0.10179039798087759,0.14311250187461552,0.1653204605898501]","[0.07573744478803406,0.13962258865992316,0.11105711120114156,0.07053017231763417,0.059729392803994884,0.06586203248571097,0.06794520907461551,0.10357817490544266,0.1422284300591003,0.1637094437044027]"
Qwen3-8B,v4.4,14,13,87,0.0007824525775829,0.0010173231363296,0.823734156749143,1.5554463193236705,20,6.3235440832727,7,0.16097501670719122,7,0.3,0.057922168599779014,0.0,3.0,0.789426755611541,1,0.4444577616925339,6.831408932447632,0.19536438844275605,6.84418347544881,1,0.19475068923730687,0.7479779000477426,0.2,global_endpoint_aggregator,,"[0.057922168599779014,0.06039628323762371,0.061599543406778604,0.07443999527919665,0.12385119121948951,0.09019330154326456,0.16097501670719122,0.12100572360292634,0.10921059456144515,0.14040618184230522]","[0.19536438844275605,0.10434970225909848,0.11050585219052349,0.07564837909620183,0.08156214226350358,0.10027418646479824,0.09245432231166512,0.07436022330740276,0.06432530083385975,0.10115550283019073]","[0.19475068923730687,0.10512352692169984,0.10977865328217687,0.07488932464976142,0.0817384480935994,0.10080014507612958,0.09310168298186063,0.07553746487720267,0.0637839387333357,0.100496126146927]"
Qwen3-8B,v4.4,3,19,88,0.0007798385703518,0.0011837131447261,0.7353354581442441,2.268860829449584,20,5.173948867926622,1,0.2894026356707543,1,0.55,0.2894026356707543,0.55,3.05,0.6691828274616078,1,0.5406092114379889,4.462365979124412,0.23923107772530433,4.471429133986677,1,0.23934411169900746,0.6277089865789283,0.35,mixed,,"[0.2894026356707543,0.16278845231978364,0.1174556081750425,0.09368715136891145,0.05988945327392502,0.055015692836014304,0.06393036537827293,0.07175283633506763,0.0434683898415232,0.04260941480070504]","[0.23923107772530433,0.08411161118796502,0.10314035166153426,0.08794249015801889,0.06454883263083123,0.07931885501364486,0.08489741614558972,0.12842694427298532,0.037555546243990164,0.09082687496013613]","[0.23934411169900746,0.08406910167387924,0.1033703036604255,0.0872196024059693,0.06476703275864473,0.07927981243859197,0.08556539450324621,0.12913617764142143,0.03749966870768912,0.089748794511125]"
Qwen3-8B,v4.4,20,4,89,0.0007627316794934,0.0011732558409372,0.6432888544339456,2.1923180290984043,20,5.12729996047818,1,0.3404632178802126,1,0.85,0.3404632178802126,0.85,2.9,0.6685013810509226,4,0.4018352526814112,8.053971031603357,0.11219118001089341,8.050705210816723,1,0.11166820499974368,0.7039609390664966,0.1,broad_span_mean_only,,"[0.3404632178802126,0.04663797265491555,0.03777582530491747,0.04157132836740886,0.058163371484906926,0.08502755429796649,0.08044009010442191,0.11312985666372007,0.07034476363635342,0.12644601960517665]","[0.11219118001089341,0.10506627615077338,0.10977268457314297,0.11154662254147263,0.09214270035916906,0.09328927994616008,0.09700296924412048,0.09696311005702438,0.08647123620327068,0.09555394091397297]","[0.11166820499974368,0.10559944195112095,0.10924952672775005,0.11045236561262481,0.09223737226088509,0.09380673155391274,0.09796685202718847,0.09794653987671076,0.08660555461427012,0.09446741037579331]"
Qwen3-8B,v4.4,24,14,90,0.0007545849355804,0.0019530554612477,0.3293940880274051,4.855209393977912,20,1.4586916179167286,1,0.8026509611446231,1,0.95,0.8026509611446231,0.95,2.45,0.5889760047351981,1,0.46723511628471953,7.55703523498106,0.13886721513132175,7.519986347007024,3,0.13834757406751277,0.16188398790021252,0.0,first_needle_locator,1.0,"[0.8026509611446231,0.09335945999885299,0.04190486250411744,0.008949138300456736,0.007048858062336528,0.011097902497227847,0.007342428485343837,0.013871592997654114,0.010040271539256112,0.0037345244701313812]","[0.031057056415378675,0.09308085502932292,0.13886721513132175,0.1244366861731869,0.11714593708202717,0.13136000967408018,0.0878796749076525,0.11136128418537708,0.08611443612670132,0.0786968452749516]","[0.030820630948865863,0.0932844603260877,0.13834757406751277,0.12309775904345863,0.1171927844741533,0.1323562559842705,0.08829411440756237,0.1128656753014542,0.08592127042498385,0.07781947502165085]"
Qwen3-8B,v4.4,19,25,91,0.0007494311367612,0.0016850848992665,0.4631537455615024,3.5281475784502225,20,2.323209553449165,1,0.6628671018844515,1,1.0,0.6628671018844515,1.0,2.45,0.6213536561501868,1,0.4290533369497961,5.713355657958073,0.1748741044860091,5.6877077103735125,1,0.17410003014115036,0.5603576015664212,0.4,mixed,,"[0.6628671018844515,0.0794224437097238,0.03901127631945853,0.031726720053907406,0.03914990948109931,0.027385003237373112,0.038123297643501655,0.02214963656588821,0.032064956079217916,0.028099655025378523]","[0.1748741044860091,0.1502819191492286,0.0983700475763667,0.0708493343992321,0.08404674251972341,0.056712646919861234,0.08517590125899174,0.0856295633436737,0.09557089576208107,0.09848884458483227]","[0.17410003014115036,0.15100404232424386,0.09792299224536014,0.07003354492765981,0.08360410212944999,0.05701501535662472,0.0865943850048529,0.08630630285976697,0.0961866652139158,0.09723291979697549]"
Qwen3-8B,v4.4,31,30,92,0.0007493761413931,0.0021797425217098,0.3133731661950006,5.537582533588185,20,1.4433729565954472,1,0.843387780429183,1,1.0,0.843387780429183,1.0,2.45,0.5560849360459155,1,0.5288747180395874,5.1097792102240875,0.278347205949075,5.0969477747924925,1,0.2771945685111802,0.6635025699367748,0.55,first_needle_locator,1.0,"[0.843387780429183,0.045101082406460186,0.014026566132682152,0.009888936238140864,0.012086614981223657,0.0171168934839646,0.021919672484573778,0.011587584386643708,0.01088030401588092,0.014004565441247225]","[0.278347205949075,0.12563265205884802,0.09571042760113667,0.05193072538102812,0.058163869593968284,0.04666203984113581,0.07689269145519942,0.07989086927553428,0.0883060656135853,0.09846345323048902]","[0.2771945685111802,0.1259459737981433,0.0953006614139299,0.05142919237067425,0.05794104524198339,0.04694085499232292,0.07808452068735543,0.08095043197562685,0.08883304316937965,0.09737970783940415]"
Qwen3-8B,v4.4,11,4,93,0.0007460006926704,0.0010743091503778,0.7361909886257701,1.58612674563233,20,5.6175778791842585,10,0.1766957739162161,7,0.3,0.035693739334287336,0.0,3.35,0.7246594618930888,4,0.7291286780858166,6.226254271445422,0.17331758196440067,6.227610546448753,7,0.17418589384100935,0.9451373715827771,0.75,broad_span_mean_only,,"[0.035693739334287336,0.024863526016952377,0.04994655244332001,0.06500099206313034,0.1307614169205731,0.10296947585511898,0.17264205922833153,0.11918139348405261,0.12224507073801763,0.1766957739162161]","[0.047202471834552555,0.04615230718031232,0.06273827526923935,0.06271974644601927,0.10806405672616673,0.10042132637969241,0.17331758196440067,0.11987593355100604,0.1206862704164547,0.15882203023215594]","[0.04742480405538969,0.04649570679827304,0.06201747600198394,0.06205037894541308,0.10818435012994598,0.10085344325068879,0.17418589384100935,0.1213073829926832,0.12016352934865629,0.15731703463595664]"
Qwen3-8B,v4.4,10,26,94,0.000734181485027,0.0009408858087327,0.8240353859309297,1.4551019546514077,20,6.525389391482044,8,0.15455551635385315,6,0.2,0.07116642815634389,0.0,3.25,0.8449452972449446,4,0.7799982969479174,7.13455983708842,0.21729379086451878,7.146269482837722,1,0.21652836723869684,0.8333518270141973,0.2,global_endpoint_aggregator,,"[0.07116642815634389,0.05987463291232352,0.06008234383556014,0.05245469747538741,0.06873146781807239,0.12039226242121817,0.13677647273789192,0.15455551635385315,0.14691577045561172,0.12905040783373772]","[0.21729379086451878,0.11112656253283906,0.06903546091248113,0.054282738906996676,0.055955751964076636,0.0823751340123231,0.09551621144462058,0.08933454870981782,0.10598617429872317,0.11909362635360302]","[0.21652836723869684,0.11165764631033395,0.06848413336428523,0.05380131380064775,0.055940687010000614,0.08313723900966244,0.0966135796133736,0.0909269813085405,0.1052605238337662,0.11764952851069281]"
Qwen3-8B,v4.4,9,19,95,0.0007301550294636,0.0009667446215947,0.7795319133846784,1.54104651140459,20,6.229743723817619,4,0.15435016016517633,4,0.35,0.07197751296512163,0.0,3.4,0.7445234160118969,1,0.7169901184299265,3.064305330817042,0.5203198822568126,3.066322944728383,1,0.5196226968847264,0.46213786384346944,0.1,global_endpoint_aggregator,,"[0.07197751296512163,0.06671587876664098,0.08859512972088962,0.15435016016517633,0.15398947926273313,0.10851177778576562,0.10956539459234704,0.08022931524275526,0.09159300293443415,0.07447234856413625]","[0.5203198822568126,0.16053538996560723,0.11258656031251615,0.07474981889764298,0.04476346260932013,0.02923705646092985,0.02726867405357577,0.011770502435908107,0.011286677809758911,0.00748197519792832]","[0.5196226968847264,0.16117620795257948,0.11293625118605673,0.0739282706627123,0.04480884898747775,0.029412897405883126,0.0275182837573338,0.011965570745254155,0.011208826254111551,0.0074221461638646884]"
