registered_bank_size,evaluation_scope,analysis_population,grammar_class,arm,metric,mean,ci95_low,ci95_high,n_seeds,n_anchor_units,anchor_weighted_mean,mean_equalized_strata_per_seed
8,full_panel,all_examples,macro_primary_grammars,layer_matched_random_mean,failure_rate,0.10003968253968254,0.06798682760141093,0.13439263668430335,30,260,0.09615384615384617,2.1
8,full_panel,all_examples,macro_primary_grammars,layer_matched_random_repeat_1,failure_rate,0.09466931216931217,0.05749338624338625,0.13506712962962963,30,260,0.08846153846153847,2.1
8,full_panel,all_examples,macro_primary_grammars,layer_matched_random_repeat_2,failure_rate,0.08247354497354496,0.046269841269841266,0.12105886243386244,30,260,0.08076923076923077,2.1
8,full_panel,all_examples,macro_primary_grammars,layer_matched_random_repeat_3,failure_rate,0.12297619047619045,0.08305555555555558,0.16468253968253965,30,260,0.11923076923076924,2.1
8,full_panel,all_examples,adjacent_rank_after_city,clean,failure_rate,0.02586206896551724,0.0,0.06896551724137931,29,115,0.017391304347826087,1.0
8,full_panel,all_examples,adjacent_rank_after_city,selected_bank,failure_rate,0.8633278598795839,0.764367816091954,0.944937055281883,29,115,0.8869565217391304,1.0
8,full_panel,all_examples,adjacent_rank_after_city,layer_matched_random_mean,failure_rate,0.12033388067870826,0.06562671045429666,0.18232279693486586,29,115,0.10724637681159423,1.0
8,full_panel,all_examples,adjacent_rank_after_city,layer_matched_random_repeat_1,failure_rate,0.10511767925561029,0.04649220032840722,0.17312534209085934,29,115,0.09565217391304348,1.0
8,full_panel,all_examples,adjacent_rank_after_city,layer_matched_random_repeat_2,failure_rate,0.09214559386973181,0.03869731800766284,0.15842911877394636,29,115,0.0782608695652174,1.0
8,full_panel,all_examples,adjacent_rank_after_city,layer_matched_random_repeat_3,failure_rate,0.1637383689107827,0.09367816091954023,0.23869731800766283,29,115,0.14782608695652175,1.0
8,full_panel,all_examples,adjacent_rank_before_city,clean,failure_rate,0.0,0.0,0.0,5,5,0.0,1.0
8,full_panel,all_examples,adjacent_rank_before_city,selected_bank,failure_rate,1.0,1.0,1.0,5,5,1.0,1.0
8,full_panel,all_examples,adjacent_rank_before_city,layer_matched_random_mean,failure_rate,0.0,0.0,0.0,5,5,0.0,1.0
8,full_panel,all_examples,adjacent_rank_before_city,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,5,5,0.0,1.0
8,full_panel,all_examples,adjacent_rank_before_city,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,5,5,0.0,1.0
8,full_panel,all_examples,adjacent_rank_before_city,layer_matched_random_repeat_3,failure_rate,0.0,0.0,0.0,5,5,0.0,1.0
8,full_panel,all_examples,same_unit_rank_after_city,clean,failure_rate,0.0,0.0,0.0,4,8,0.0,1.0
8,full_panel,all_examples,same_unit_rank_after_city,selected_bank,failure_rate,0.9375,0.8125,1.0,4,8,0.875,1.0
8,full_panel,all_examples,same_unit_rank_after_city,layer_matched_random_mean,failure_rate,0.08333333333333334,0.0,0.25,4,8,0.04166666666666667,1.0
8,full_panel,all_examples,same_unit_rank_after_city,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,4,8,0.0,1.0
8,full_panel,all_examples,same_unit_rank_after_city,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,4,8,0.0,1.0
8,full_panel,all_examples,same_unit_rank_after_city,layer_matched_random_repeat_3,failure_rate,0.25,0.0,0.75,4,8,0.125,1.0
8,full_panel,all_examples,same_unit_rank_before_city,clean,failure_rate,0.020306513409961688,0.0,0.044444444444444446,29,140,0.02857142857142857,1.0
8,full_panel,all_examples,same_unit_rank_before_city,selected_bank,failure_rate,0.7764367816091954,0.6841954022988507,0.8594837848932677,29,140,0.7928571428571428,1.0
8,full_panel,all_examples,same_unit_rank_before_city,layer_matched_random_mean,failure_rate,0.08677248677248679,0.05139516055464331,0.12549340904944353,29,140,0.09047619047619049,1.0
8,full_panel,all_examples,same_unit_rank_before_city,layer_matched_random_repeat_1,failure_rate,0.08960043787629995,0.04084564860426929,0.14462267378215654,29,140,0.08571428571428572,1.0
8,full_panel,all_examples,same_unit_rank_before_city,layer_matched_random_repeat_2,failure_rate,0.07504105090311987,0.030213464696223317,0.12298850574712644,29,140,0.08571428571428572,1.0
8,full_panel,all_examples,same_unit_rank_before_city,layer_matched_random_repeat_3,failure_rate,0.0956759715380405,0.03916256157635468,0.16406677613574167,29,140,0.1,1.0
8,full_panel,all_examples,structural_invariant_bullet,clean,failure_rate,0.0,0.0,0.0,2,2,0.0,1.0
8,full_panel,all_examples,structural_invariant_bullet,selected_bank,failure_rate,0.0,0.0,0.0,2,2,0.0,1.0
8,full_panel,all_examples,structural_invariant_bullet,layer_matched_random_mean,failure_rate,0.0,0.0,0.0,2,2,0.0,1.0
8,full_panel,all_examples,structural_invariant_bullet,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,2,2,0.0,1.0
8,full_panel,all_examples,structural_invariant_bullet,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,2,2,0.0,1.0
8,full_panel,all_examples,structural_invariant_bullet,layer_matched_random_repeat_3,failure_rate,0.0,0.0,0.0,2,2,0.0,1.0
8,full_panel,clean_correct_only,pooled,clean,failure_rate,0.0,0.0,0.0,30,264,0.0,1.0
8,full_panel,clean_correct_only,pooled,selected_bank,failure_rate,0.8289021164021164,0.7892857142857144,0.8680555555555557,30,264,0.8295454545454546,1.0
8,full_panel,clean_correct_only,pooled,layer_matched_random_mean,failure_rate,0.08156966490299823,0.05579640652557318,0.10985504850088183,30,264,0.08207070707070707,1.0
8,full_panel,clean_correct_only,pooled,layer_matched_random_repeat_1,failure_rate,0.07559523809523809,0.04537037037037037,0.10892857142857144,30,264,0.07575757575757576,1.0
8,full_panel,clean_correct_only,pooled,layer_matched_random_repeat_2,failure_rate,0.06494708994708995,0.03425925925925925,0.09920634920634921,30,264,0.06439393939393939,1.0
8,full_panel,clean_correct_only,pooled,layer_matched_random_repeat_3,failure_rate,0.10416666666666669,0.07037037037037037,0.1444444444444444,30,264,0.10606060606060606,1.0
8,full_panel,clean_correct_only,macro_primary_grammars,clean,failure_rate,0.0,0.0,0.0,30,254,0.0,2.1
8,full_panel,clean_correct_only,macro_primary_grammars,selected_bank,failure_rate,0.8221825396825396,0.7627433862433862,0.8772028769841269,30,254,0.8346456692913385,2.1
8,full_panel,clean_correct_only,macro_primary_grammars,layer_matched_random_mean,failure_rate,0.08289241622574955,0.05511656746031747,0.11312951940035272,30,254,0.08398950131233597,2.1
8,full_panel,clean_correct_only,macro_primary_grammars,layer_matched_random_repeat_1,failure_rate,0.08087301587301586,0.04593816137566137,0.12124503968253965,30,254,0.07874015748031496,2.1
8,full_panel,clean_correct_only,macro_primary_grammars,layer_matched_random_repeat_2,failure_rate,0.06473544973544973,0.03404761904761904,0.09907440476190477,30,254,0.06692913385826772,2.1
8,full_panel,clean_correct_only,macro_primary_grammars,layer_matched_random_repeat_3,failure_rate,0.10306878306878305,0.06448412698412698,0.143823082010582,30,254,0.1062992125984252,2.1
8,full_panel,clean_correct_only,adjacent_rank_after_city,clean,failure_rate,0.0,0.0,0.0,29,113,0.0,1.0
8,full_panel,clean_correct_only,adjacent_rank_after_city,selected_bank,failure_rate,0.8460864805692391,0.7344786535303776,0.939080459770115,29,113,0.8849557522123894,1.0
8,full_panel,clean_correct_only,adjacent_rank_after_city,layer_matched_random_mean,failure_rate,0.0983032293377121,0.04956212370005474,0.15585659551176795,29,113,0.09439528023598821,1.0
8,full_panel,clean_correct_only,adjacent_rank_after_city,layer_matched_random_repeat_1,failure_rate,0.09074986316365627,0.03672687465790914,0.15358511220580184,29,113,0.08849557522123894,1.0
8,full_panel,clean_correct_only,adjacent_rank_after_city,layer_matched_random_repeat_2,failure_rate,0.06628352490421456,0.02145593869731801,0.1206896551724138,29,113,0.061946902654867256,1.0
8,full_panel,clean_correct_only,adjacent_rank_after_city,layer_matched_random_repeat_3,failure_rate,0.13787629994526546,0.07159140667761359,0.21157772304324027,29,113,0.13274336283185842,1.0
8,full_panel,clean_correct_only,adjacent_rank_before_city,clean,failure_rate,0.0,0.0,0.0,5,5,0.0,1.0
8,full_panel,clean_correct_only,adjacent_rank_before_city,selected_bank,failure_rate,1.0,1.0,1.0,5,5,1.0,1.0
8,full_panel,clean_correct_only,adjacent_rank_before_city,layer_matched_random_mean,failure_rate,0.0,0.0,0.0,5,5,0.0,1.0
8,full_panel,clean_correct_only,adjacent_rank_before_city,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,5,5,0.0,1.0
8,full_panel,clean_correct_only,adjacent_rank_before_city,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,5,5,0.0,1.0
8,full_panel,clean_correct_only,adjacent_rank_before_city,layer_matched_random_repeat_3,failure_rate,0.0,0.0,0.0,5,5,0.0,1.0
8,full_panel,clean_correct_only,same_unit_rank_after_city,clean,failure_rate,0.0,0.0,0.0,4,8,0.0,1.0
8,full_panel,clean_correct_only,same_unit_rank_after_city,selected_bank,failure_rate,0.9375,0.8125,1.0,4,8,0.875,1.0
8,full_panel,clean_correct_only,same_unit_rank_after_city,layer_matched_random_mean,failure_rate,0.08333333333333334,0.0,0.25,4,8,0.04166666666666667,1.0
8,full_panel,clean_correct_only,same_unit_rank_after_city,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,4,8,0.0,1.0
8,full_panel,clean_correct_only,same_unit_rank_after_city,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,4,8,0.0,1.0
8,full_panel,clean_correct_only,same_unit_rank_after_city,layer_matched_random_repeat_3,failure_rate,0.25,0.0,0.75,4,8,0.125,1.0
8,full_panel,clean_correct_only,same_unit_rank_before_city,clean,failure_rate,0.0,0.0,0.0,29,136,0.0,1.0
8,full_panel,clean_correct_only,same_unit_rank_before_city,selected_bank,failure_rate,0.7718390804597701,0.6765127257799672,0.8563628899835796,29,136,0.7867647058823529,1.0
8,full_panel,clean_correct_only,same_unit_rank_before_city,layer_matched_random_mean,failure_rate,0.08062397372742201,0.047343322386425836,0.11845956486042694,29,136,0.07843137254901962,1.0
8,full_panel,clean_correct_only,same_unit_rank_before_city,layer_matched_random_repeat_1,failure_rate,0.08308702791461411,0.03485119047619047,0.13850677339901477,29,136,0.07352941176470588,1.0
8,full_panel,clean_correct_only,same_unit_rank_before_city,layer_matched_random_repeat_2,failure_rate,0.07077175697865352,0.028735632183908042,0.12085385878489326,29,136,0.07352941176470588,1.0
8,full_panel,clean_correct_only,same_unit_rank_before_city,layer_matched_random_repeat_3,failure_rate,0.08801313628899834,0.03226600985221675,0.15443555008210177,29,136,0.08823529411764706,1.0
8,full_panel,clean_correct_only,structural_invariant_bullet,clean,failure_rate,0.0,0.0,0.0,2,2,0.0,1.0
8,full_panel,clean_correct_only,structural_invariant_bullet,selected_bank,failure_rate,0.0,0.0,0.0,2,2,0.0,1.0
8,full_panel,clean_correct_only,structural_invariant_bullet,layer_matched_random_mean,failure_rate,0.0,0.0,0.0,2,2,0.0,1.0
8,full_panel,clean_correct_only,structural_invariant_bullet,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,2,2,0.0,1.0
8,full_panel,clean_correct_only,structural_invariant_bullet,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,2,2,0.0,1.0
8,full_panel,clean_correct_only,structural_invariant_bullet,layer_matched_random_repeat_3,failure_rate,0.0,0.0,0.0,2,2,0.0,1.0
8,discovery,all_examples,pooled,clean,failure_rate,0.016666666666666666,0.0,0.04444444444444444,20,180,0.016666666666666666,1.0
8,discovery,all_examples,pooled,selected_bank,failure_rate,0.8333333333333333,0.7833333333333334,0.8777777777777779,20,180,0.8333333333333334,1.0
8,discovery,all_examples,pooled,layer_matched_random_mean,failure_rate,0.07777777777777777,0.048148148148148155,0.11296296296296297,20,180,0.07777777777777778,1.0
8,discovery,all_examples,pooled,layer_matched_random_repeat_1,failure_rate,0.07222222222222222,0.03333333333333334,0.11666666666666667,20,180,0.07222222222222222,1.0
8,discovery,all_examples,pooled,layer_matched_random_repeat_2,failure_rate,0.049999999999999996,0.02222222222222222,0.08333333333333334,20,180,0.05,1.0
8,discovery,all_examples,pooled,layer_matched_random_repeat_3,failure_rate,0.11111111111111112,0.06666666666666668,0.16111111111111112,20,180,0.1111111111111111,1.0
8,discovery,all_examples,macro_primary_grammars,clean,failure_rate,0.015416666666666667,0.0,0.042083333333333334,20,171,0.017543859649122806,2.15
8,discovery,all_examples,macro_primary_grammars,selected_bank,failure_rate,0.8444742063492064,0.7913385416666667,0.8959437003968252,20,171,0.8362573099415205,2.15
8,discovery,all_examples,macro_primary_grammars,layer_matched_random_mean,failure_rate,0.08013558201058202,0.04565013227513228,0.11877744708994707,20,171,0.07992202729044835,2.15
8,discovery,all_examples,macro_primary_grammars,layer_matched_random_repeat_1,failure_rate,0.07877976190476191,0.033946924603174604,0.13343526785714285,20,171,0.07602339181286549,2.15
8,discovery,all_examples,macro_primary_grammars,layer_matched_random_repeat_2,failure_rate,0.05125,0.01875,0.08861111111111111,20,171,0.05263157894736842,2.15
8,discovery,all_examples,macro_primary_grammars,layer_matched_random_repeat_3,failure_rate,0.11037698412698413,0.06345238095238095,0.1610714285714286,20,171,0.1111111111111111,2.15
8,discovery,all_examples,adjacent_rank_after_city,clean,failure_rate,0.0125,0.0,0.0375,20,85,0.011764705882352941,1.0
8,discovery,all_examples,adjacent_rank_after_city,selected_bank,failure_rate,0.8934920634920636,0.7947619047619047,0.9744444444444446,20,85,0.8941176470588236,1.0
8,discovery,all_examples,adjacent_rank_after_city,layer_matched_random_mean,failure_rate,0.10365079365079366,0.046823412698412704,0.1721031746031746,20,85,0.10588235294117647,1.0
8,discovery,all_examples,adjacent_rank_after_city,layer_matched_random_repeat_1,failure_rate,0.10242063492063491,0.04027777777777778,0.17416765873015874,20,85,0.10588235294117647,1.0
8,discovery,all_examples,adjacent_rank_after_city,layer_matched_random_repeat_2,failure_rate,0.0586111111111111,0.01,0.12111111111111113,20,85,0.058823529411764705,1.0
8,discovery,all_examples,adjacent_rank_after_city,layer_matched_random_repeat_3,failure_rate,0.1499206349206349,0.07472222222222222,0.23547817460317458,20,85,0.15294117647058825,1.0
8,discovery,all_examples,adjacent_rank_before_city,clean,failure_rate,0.0,0.0,0.0,4,4,0.0,1.0
8,discovery,all_examples,adjacent_rank_before_city,selected_bank,failure_rate,1.0,1.0,1.0,4,4,1.0,1.0
8,discovery,all_examples,adjacent_rank_before_city,layer_matched_random_mean,failure_rate,0.0,0.0,0.0,4,4,0.0,1.0
8,discovery,all_examples,adjacent_rank_before_city,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,4,4,0.0,1.0
8,discovery,all_examples,adjacent_rank_before_city,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,4,4,0.0,1.0
8,discovery,all_examples,adjacent_rank_before_city,layer_matched_random_repeat_3,failure_rate,0.0,0.0,0.0,4,4,0.0,1.0
8,discovery,all_examples,same_unit_rank_after_city,clean,failure_rate,0.0,0.0,0.0,4,8,0.0,1.0
8,discovery,all_examples,same_unit_rank_after_city,selected_bank,failure_rate,0.9375,0.8125,1.0,4,8,0.875,1.0
8,discovery,all_examples,same_unit_rank_after_city,layer_matched_random_mean,failure_rate,0.08333333333333334,0.0,0.25,4,8,0.04166666666666667,1.0
8,discovery,all_examples,same_unit_rank_after_city,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,4,8,0.0,1.0
8,discovery,all_examples,same_unit_rank_after_city,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,4,8,0.0,1.0
8,discovery,all_examples,same_unit_rank_after_city,layer_matched_random_repeat_3,failure_rate,0.25,0.0,0.75,4,8,0.125,1.0
8,discovery,all_examples,same_unit_rank_before_city,clean,failure_rate,0.01929824561403509,0.0,0.04912280701754386,19,82,0.024390243902439025,1.0
8,discovery,all_examples,same_unit_rank_before_city,selected_bank,failure_rate,0.7659774436090225,0.63890820802005,0.8746867167919801,19,82,0.7682926829268293,1.0
8,discovery,all_examples,same_unit_rank_before_city,layer_matched_random_mean,failure_rate,0.06271929824561404,0.025292397660818713,0.10657894736842105,19,82,0.05691056910569106,1.0
8,discovery,all_examples,same_unit_rank_before_city,layer_matched_random_repeat_1,failure_rate,0.05921052631578947,0.008771929824561403,0.12719298245614033,19,82,0.04878048780487805,1.0
8,discovery,all_examples,same_unit_rank_before_city,layer_matched_random_repeat_2,failure_rate,0.043859649122807015,0.0,0.09649122807017543,19,82,0.04878048780487805,1.0
8,discovery,all_examples,same_unit_rank_before_city,layer_matched_random_repeat_3,failure_rate,0.08508771929824561,0.010526315789473684,0.17719298245614035,19,82,0.07317073170731707,1.0
8,discovery,all_examples,structural_invariant_bullet,clean,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
8,discovery,all_examples,structural_invariant_bullet,selected_bank,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
8,discovery,all_examples,structural_invariant_bullet,layer_matched_random_mean,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
8,discovery,all_examples,structural_invariant_bullet,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
8,discovery,all_examples,structural_invariant_bullet,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
8,discovery,all_examples,structural_invariant_bullet,layer_matched_random_repeat_3,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
8,discovery,clean_correct_only,pooled,clean,failure_rate,0.0,0.0,0.0,20,177,0.0,1.0
8,discovery,clean_correct_only,pooled,selected_bank,failure_rate,0.8280753968253967,0.7770833333333333,0.8777777777777777,20,177,0.8305084745762712,1.0
8,discovery,clean_correct_only,pooled,layer_matched_random_mean,failure_rate,0.07529761904761904,0.0462962962962963,0.11101190476190477,20,177,0.07532956685499059,1.0
8,discovery,clean_correct_only,pooled,layer_matched_random_repeat_1,failure_rate,0.07450396825396825,0.03492063492063492,0.11894841269841269,20,177,0.07344632768361582,1.0
8,discovery,clean_correct_only,pooled,layer_matched_random_repeat_2,failure_rate,0.04583333333333333,0.016666666666666666,0.08194444444444444,20,177,0.04519774011299435,1.0
8,discovery,clean_correct_only,pooled,layer_matched_random_repeat_3,failure_rate,0.10555555555555556,0.061111111111111116,0.15555555555555556,20,177,0.10734463276836158,1.0
8,discovery,clean_correct_only,macro_primary_grammars,clean,failure_rate,0.0,0.0,0.0,20,168,0.0,2.15
8,discovery,clean_correct_only,macro_primary_grammars,selected_bank,failure_rate,0.8411408730158729,0.7864265873015872,0.8930062003968257,20,168,0.8333333333333334,2.15
8,discovery,clean_correct_only,macro_primary_grammars,layer_matched_random_mean,failure_rate,0.07749669312169313,0.042754050925925935,0.11688492063492066,20,168,0.07738095238095238,2.15
8,discovery,clean_correct_only,macro_primary_grammars,layer_matched_random_repeat_1,failure_rate,0.08169642857142859,0.03486111111111111,0.1372247023809523,20,168,0.07738095238095238,2.15
8,discovery,clean_correct_only,macro_primary_grammars,layer_matched_random_repeat_2,failure_rate,0.04666666666666666,0.014444444444444444,0.085,20,168,0.047619047619047616,2.15
8,discovery,clean_correct_only,macro_primary_grammars,layer_matched_random_repeat_3,failure_rate,0.10412698412698414,0.05565476190476191,0.15597222222222223,20,168,0.10714285714285714,2.15
8,discovery,clean_correct_only,adjacent_rank_after_city,clean,failure_rate,0.0,0.0,0.0,20,84,0.0,1.0
8,discovery,clean_correct_only,adjacent_rank_after_city,selected_bank,failure_rate,0.8934920634920636,0.7947619047619048,0.9733333333333333,20,84,0.8928571428571429,1.0
8,discovery,clean_correct_only,adjacent_rank_after_city,layer_matched_random_mean,failure_rate,0.09670634920634921,0.04047420634920635,0.16293650793650793,20,84,0.09920634920634921,1.0
8,discovery,clean_correct_only,adjacent_rank_after_city,layer_matched_random_repeat_1,failure_rate,0.10658730158730159,0.04047619047619048,0.18047619047619048,20,84,0.10714285714285714,1.0
8,discovery,clean_correct_only,adjacent_rank_after_city,layer_matched_random_repeat_2,failure_rate,0.04611111111111111,0.0,0.10611111111111111,20,84,0.047619047619047616,1.0
8,discovery,clean_correct_only,adjacent_rank_after_city,layer_matched_random_repeat_3,failure_rate,0.1374206349206349,0.06206051587301588,0.2269494047619047,20,84,0.14285714285714285,1.0
8,discovery,clean_correct_only,adjacent_rank_before_city,clean,failure_rate,0.0,0.0,0.0,4,4,0.0,1.0
8,discovery,clean_correct_only,adjacent_rank_before_city,selected_bank,failure_rate,1.0,1.0,1.0,4,4,1.0,1.0
8,discovery,clean_correct_only,adjacent_rank_before_city,layer_matched_random_mean,failure_rate,0.0,0.0,0.0,4,4,0.0,1.0
8,discovery,clean_correct_only,adjacent_rank_before_city,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,4,4,0.0,1.0
8,discovery,clean_correct_only,adjacent_rank_before_city,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,4,4,0.0,1.0
8,discovery,clean_correct_only,adjacent_rank_before_city,layer_matched_random_repeat_3,failure_rate,0.0,0.0,0.0,4,4,0.0,1.0
8,discovery,clean_correct_only,same_unit_rank_after_city,clean,failure_rate,0.0,0.0,0.0,4,8,0.0,1.0
8,discovery,clean_correct_only,same_unit_rank_after_city,selected_bank,failure_rate,0.9375,0.8125,1.0,4,8,0.875,1.0
8,discovery,clean_correct_only,same_unit_rank_after_city,layer_matched_random_mean,failure_rate,0.08333333333333334,0.0,0.25,4,8,0.04166666666666667,1.0
8,discovery,clean_correct_only,same_unit_rank_after_city,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,4,8,0.0,1.0
8,discovery,clean_correct_only,same_unit_rank_after_city,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,4,8,0.0,1.0
8,discovery,clean_correct_only,same_unit_rank_after_city,layer_matched_random_repeat_3,failure_rate,0.25,0.0,0.75,4,8,0.125,1.0
8,discovery,clean_correct_only,same_unit_rank_before_city,clean,failure_rate,0.0,0.0,0.0,19,80,0.0,1.0
8,discovery,clean_correct_only,same_unit_rank_before_city,selected_bank,failure_rate,0.7589598997493736,0.6301973684210526,0.8716807644110276,19,80,0.7625,1.0
8,discovery,clean_correct_only,same_unit_rank_before_city,layer_matched_random_mean,failure_rate,0.06447368421052631,0.02690058479532164,0.10935672514619883,19,80,0.058333333333333334,1.0
8,discovery,clean_correct_only,same_unit_rank_before_city,layer_matched_random_repeat_1,failure_rate,0.06096491228070175,0.010427631578947457,0.1293859649122807,19,80,0.05,1.0
8,discovery,clean_correct_only,same_unit_rank_before_city,layer_matched_random_repeat_2,failure_rate,0.04736842105263158,0.0,0.10350877192982456,19,80,0.05,1.0
8,discovery,clean_correct_only,same_unit_rank_before_city,layer_matched_random_repeat_3,failure_rate,0.08508771929824561,0.010526315789473684,0.17894736842105263,19,80,0.075,1.0
8,discovery,clean_correct_only,structural_invariant_bullet,clean,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
8,discovery,clean_correct_only,structural_invariant_bullet,selected_bank,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
8,discovery,clean_correct_only,structural_invariant_bullet,layer_matched_random_mean,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
8,discovery,clean_correct_only,structural_invariant_bullet,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
8,discovery,clean_correct_only,structural_invariant_bullet,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
8,discovery,clean_correct_only,structural_invariant_bullet,layer_matched_random_repeat_3,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
