registered_bank_size,evaluation_scope,analysis_population,gold_count,arm,metric,mean,ci95_low,ci95_high,n_seeds,n_anchor_units,anchor_weighted_mean,mean_equalized_strata_per_seed
8,discovery,clean_correct_only,2,clean,failure_rate,0.0,0.0,0.0,20,20,0.0,1.0
8,discovery,clean_correct_only,2,selected_bank,failure_rate,0.3,0.1,0.5,20,20,0.3,1.0
8,discovery,clean_correct_only,2,layer_matched_random_mean,failure_rate,0.03333333333333334,0.0,0.08333333333333334,20,20,0.03333333333333334,1.0
8,discovery,clean_correct_only,2,layer_matched_random_repeat_1,failure_rate,0.05,0.0,0.15,20,20,0.05,1.0
8,discovery,clean_correct_only,2,layer_matched_random_repeat_2,failure_rate,0.05,0.0,0.15,20,20,0.05,1.0
8,discovery,clean_correct_only,2,layer_matched_random_repeat_3,failure_rate,0.0,0.0,0.0,20,20,0.0,1.0
8,discovery,clean_correct_only,3,clean,failure_rate,0.0,0.0,0.0,20,20,0.0,1.0
8,discovery,clean_correct_only,3,selected_bank,failure_rate,0.55,0.35,0.75,20,20,0.55,1.0
8,discovery,clean_correct_only,3,layer_matched_random_mean,failure_rate,0.03333333333333334,0.0,0.08333333333333334,20,20,0.03333333333333334,1.0
8,discovery,clean_correct_only,3,layer_matched_random_repeat_1,failure_rate,0.05,0.0,0.15,20,20,0.05,1.0
8,discovery,clean_correct_only,3,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,20,20,0.0,1.0
8,discovery,clean_correct_only,3,layer_matched_random_repeat_3,failure_rate,0.05,0.0,0.15,20,20,0.05,1.0
8,discovery,clean_correct_only,4,clean,failure_rate,0.0,0.0,0.0,19,19,0.0,1.0
8,discovery,clean_correct_only,4,selected_bank,failure_rate,0.7894736842105263,0.5789473684210527,0.9473684210526315,19,19,0.7894736842105263,1.0
8,discovery,clean_correct_only,4,layer_matched_random_mean,failure_rate,0.05263157894736842,0.0,0.10526315789473686,19,19,0.05263157894736842,1.0
8,discovery,clean_correct_only,4,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,19,19,0.0,1.0
8,discovery,clean_correct_only,4,layer_matched_random_repeat_2,failure_rate,0.05263157894736842,0.0,0.15789473684210525,19,19,0.05263157894736842,1.0
8,discovery,clean_correct_only,4,layer_matched_random_repeat_3,failure_rate,0.10526315789473684,0.0,0.2631578947368421,19,19,0.10526315789473684,1.0
8,discovery,clean_correct_only,5,clean,failure_rate,0.0,0.0,0.0,19,19,0.0,1.0
8,discovery,clean_correct_only,5,selected_bank,failure_rate,0.8947368421052632,0.7368421052631579,1.0,19,19,0.8947368421052632,1.0
8,discovery,clean_correct_only,5,layer_matched_random_mean,failure_rate,0.07017543859649124,0.0,0.15789473684210528,19,19,0.07017543859649124,1.0
8,discovery,clean_correct_only,5,layer_matched_random_repeat_1,failure_rate,0.10526315789473684,0.0,0.2631578947368421,19,19,0.10526315789473684,1.0
8,discovery,clean_correct_only,5,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,19,19,0.0,1.0
8,discovery,clean_correct_only,5,layer_matched_random_repeat_3,failure_rate,0.10526315789473684,0.0,0.2631578947368421,19,19,0.10526315789473684,1.0
8,discovery,clean_correct_only,6,clean,failure_rate,0.0,0.0,0.0,20,20,0.0,1.0
8,discovery,clean_correct_only,6,selected_bank,failure_rate,1.0,1.0,1.0,20,20,1.0,1.0
8,discovery,clean_correct_only,6,layer_matched_random_mean,failure_rate,0.13333333333333336,0.01666666666666667,0.2666666666666667,20,20,0.13333333333333336,1.0
8,discovery,clean_correct_only,6,layer_matched_random_repeat_1,failure_rate,0.15,0.0,0.3,20,20,0.15,1.0
8,discovery,clean_correct_only,6,layer_matched_random_repeat_2,failure_rate,0.05,0.0,0.15,20,20,0.05,1.0
8,discovery,clean_correct_only,6,layer_matched_random_repeat_3,failure_rate,0.2,0.05,0.4,20,20,0.2,1.0
8,discovery,clean_correct_only,7,clean,failure_rate,0.0,0.0,0.0,20,20,0.0,1.0
8,discovery,clean_correct_only,7,selected_bank,failure_rate,1.0,1.0,1.0,20,20,1.0,1.0
8,discovery,clean_correct_only,7,layer_matched_random_mean,failure_rate,0.06666666666666668,0.0,0.15000000000000002,20,20,0.06666666666666668,1.0
8,discovery,clean_correct_only,7,layer_matched_random_repeat_1,failure_rate,0.15,0.0,0.3,20,20,0.15,1.0
8,discovery,clean_correct_only,7,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,20,20,0.0,1.0
8,discovery,clean_correct_only,7,layer_matched_random_repeat_3,failure_rate,0.05,0.0,0.15,20,20,0.05,1.0
8,discovery,clean_correct_only,8,clean,failure_rate,0.0,0.0,0.0,19,19,0.0,1.0
8,discovery,clean_correct_only,8,selected_bank,failure_rate,1.0,1.0,1.0,19,19,1.0,1.0
8,discovery,clean_correct_only,8,layer_matched_random_mean,failure_rate,0.15789473684210525,0.07017543859649124,0.26315789473684215,19,19,0.15789473684210525,1.0
8,discovery,clean_correct_only,8,layer_matched_random_repeat_1,failure_rate,0.05263157894736842,0.0,0.15789473684210525,19,19,0.05263157894736842,1.0
8,discovery,clean_correct_only,8,layer_matched_random_repeat_2,failure_rate,0.10526315789473684,0.0,0.2631578947368421,19,19,0.10526315789473684,1.0
8,discovery,clean_correct_only,8,layer_matched_random_repeat_3,failure_rate,0.3157894736842105,0.10526315789473684,0.5263157894736842,19,19,0.3157894736842105,1.0
8,discovery,clean_correct_only,9,clean,failure_rate,0.0,0.0,0.0,20,20,0.0,1.0
8,discovery,clean_correct_only,9,selected_bank,failure_rate,0.95,0.85,1.0,20,20,0.95,1.0
8,discovery,clean_correct_only,9,layer_matched_random_mean,failure_rate,0.13333333333333336,0.03333333333333334,0.26666666666666666,20,20,0.13333333333333336,1.0
8,discovery,clean_correct_only,9,layer_matched_random_repeat_1,failure_rate,0.1,0.0,0.25,20,20,0.1,1.0
8,discovery,clean_correct_only,9,layer_matched_random_repeat_2,failure_rate,0.15,0.0,0.35,20,20,0.15,1.0
8,discovery,clean_correct_only,9,layer_matched_random_repeat_3,failure_rate,0.15,0.0,0.3,20,20,0.15,1.0
8,discovery,clean_correct_only,10,clean,failure_rate,0.0,0.0,0.0,20,20,0.0,1.0
8,discovery,clean_correct_only,10,selected_bank,failure_rate,1.0,1.0,1.0,20,20,1.0,1.0
8,discovery,clean_correct_only,10,layer_matched_random_mean,failure_rate,0.0,0.0,0.0,20,20,0.0,1.0
8,discovery,clean_correct_only,10,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,20,20,0.0,1.0
8,discovery,clean_correct_only,10,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,20,20,0.0,1.0
8,discovery,clean_correct_only,10,layer_matched_random_repeat_3,failure_rate,0.0,0.0,0.0,20,20,0.0,1.0
