model_label,role,layer,rows,seeds,fold,algorithm,rows_train,rows_test,r2,mae,pearson_r
Gemma4-E4B,answer_query,12,200,20,group_fold_3,ridge,160,40,-0.38742268085479736,2.8094420433044434,0.6099453131776358
Gemma4-E4B,answer_query,12,200,20,group_fold_3,knn5_distance,160,40,0.08646208493575325,2.260489824149002,0.36399232321016106
Gemma4-E4B,answer_query,12,200,20,group_fold_4,ridge,160,40,0.7512264251708984,1.2414146661758423,0.8943979639840864
Gemma4-E4B,answer_query,12,200,20,group_fold_4,knn5_distance,160,40,0.1271821539552458,2.271623832504268,0.3813808879057041
Gemma4-E4B,answer_query,13,200,20,group_fold_0,ridge,160,40,0.4171323776245117,1.9331457614898682,0.8688530590595198
Gemma4-E4B,answer_query,13,200,20,group_fold_0,knn5_distance,160,40,0.14969796005393476,2.187753868433088,0.44697570133302145
Gemma4-E4B,answer_query,13,200,20,group_fold_1,ridge,160,40,0.3851708769798279,1.870218276977539,0.7893138563921118
Gemma4-E4B,answer_query,13,200,20,group_fold_1,knn5_distance,160,40,0.24107395906261908,2.069455766118982,0.6064763876020669
Gemma4-E4B,answer_query,13,200,20,group_fold_2,ridge,160,40,-0.026102662086486816,2.1993374824523926,0.7399391387855628
Gemma4-E4B,answer_query,13,200,20,group_fold_2,knn5_distance,160,40,0.11985973030012242,2.1542492752824844,0.4801384088843689
Gemma4-E4B,answer_query,13,200,20,group_fold_3,ridge,160,40,-0.6380974054336548,2.993863582611084,0.6119604993823708
Gemma4-E4B,answer_query,13,200,20,group_fold_3,knn5_distance,160,40,0.1285554740642314,2.2770598110230273,0.3614832665180837
Gemma4-E4B,answer_query,13,200,20,group_fold_4,ridge,160,40,0.694374680519104,1.3470288515090942,0.8559327147769209
Gemma4-E4B,answer_query,13,200,20,group_fold_4,knn5_distance,160,40,0.06795393052416343,2.3570058050314464,0.4276181462806875
Gemma4-E4B,answer_query,14,200,20,group_fold_0,ridge,160,40,0.30596500635147095,2.117393970489502,0.8917689498728403
Gemma4-E4B,answer_query,14,200,20,group_fold_0,knn5_distance,160,40,0.49622901112501117,1.7516347868973887,0.7334838586201908
Gemma4-E4B,answer_query,14,200,20,group_fold_1,ridge,160,40,0.6097337603569031,1.6062653064727783,0.839097965747181
Gemma4-E4B,answer_query,14,200,20,group_fold_1,knn5_distance,160,40,0.1941184318779564,2.109576837220704,0.5410731292877078
Gemma4-E4B,answer_query,14,200,20,group_fold_2,ridge,160,40,0.2964913845062256,1.6156209707260132,0.8100831721055439
Gemma4-E4B,answer_query,14,200,20,group_fold_2,knn5_distance,160,40,0.2649998810778976,2.0342945053109616,0.6450326208033195
Gemma4-E4B,answer_query,14,200,20,group_fold_3,ridge,160,40,-0.27055418491363525,2.891284227371216,0.6441908815877633
Gemma4-E4B,answer_query,14,200,20,group_fold_3,knn5_distance,160,40,0.11118002902474156,2.3173282532139337,0.37531357904493756
Gemma4-E4B,answer_query,14,200,20,group_fold_4,ridge,160,40,0.67649245262146,1.3970825672149658,0.9505502631249849
Gemma4-E4B,answer_query,14,200,20,group_fold_4,knn5_distance,160,40,0.27200304755911286,2.073741864427407,0.5226496865510065
Gemma4-E4B,answer_query,15,200,20,group_fold_0,ridge,160,40,0.3403276205062866,2.0313527584075928,0.8091506955500107
Gemma4-E4B,answer_query,15,200,20,group_fold_0,knn5_distance,160,40,0.48075288874123845,1.6690480516864183,0.7017844446319516
Gemma4-E4B,answer_query,15,200,20,group_fold_1,ridge,160,40,0.7011435627937317,1.4162737131118774,0.8597141298409317
Gemma4-E4B,answer_query,15,200,20,group_fold_1,knn5_distance,160,40,0.024345019030387327,2.262825236193753,0.4107593521808945
Gemma4-E4B,answer_query,15,200,20,group_fold_2,ridge,160,40,0.7431377172470093,1.2688062191009521,0.9352536012451405
Gemma4-E4B,answer_query,15,200,20,group_fold_2,knn5_distance,160,40,0.36260034525660556,1.8416475370812122,0.6241057067042721
Gemma4-E4B,answer_query,15,200,20,group_fold_3,ridge,160,40,0.2029603123664856,2.351736545562744,0.7132206835947495
Gemma4-E4B,answer_query,15,200,20,group_fold_3,knn5_distance,160,40,-0.004970908875058466,2.2707728423094897,0.31840066003792666
Gemma4-E4B,answer_query,15,200,20,group_fold_4,ridge,160,40,0.5035607814788818,1.4878610372543335,0.8535803329432539
Gemma4-E4B,answer_query,15,200,20,group_fold_4,knn5_distance,160,40,0.3098310009150276,1.9559407122633314,0.5628654158720003
Gemma4-E4B,answer_query,16,200,20,group_fold_0,ridge,160,40,0.29070615768432617,2.156914234161377,0.8838462887089595
Gemma4-E4B,answer_query,16,200,20,group_fold_0,knn5_distance,160,40,0.30802445045422977,1.9874358349795074,0.5894003965674944
Gemma4-E4B,answer_query,16,200,20,group_fold_1,ridge,160,40,0.5255168080329895,1.6721826791763306,0.7973250552016405
Gemma4-E4B,answer_query,16,200,20,group_fold_1,knn5_distance,160,40,0.18185716613121228,2.188979430831876,0.49738472267962186
Gemma4-E4B,answer_query,16,200,20,group_fold_2,ridge,160,40,0.8749938011169434,0.8422032594680786,0.9525404310337444
Gemma4-E4B,answer_query,16,200,20,group_fold_2,knn5_distance,160,40,0.19822635003014422,2.0929966096552626,0.46985476418094685
Gemma4-E4B,answer_query,16,200,20,group_fold_3,ridge,160,40,0.5605945587158203,1.5472371578216553,0.8470536796490626
Gemma4-E4B,answer_query,16,200,20,group_fold_3,knn5_distance,160,40,0.17872684979098385,2.2055853027970294,0.44514664951878824
Gemma4-E4B,answer_query,16,200,20,group_fold_4,ridge,160,40,0.6205747127532959,1.5026140213012695,0.9450610569707468
Gemma4-E4B,answer_query,16,200,20,group_fold_4,knn5_distance,160,40,0.3446094753097684,1.9108333913375772,0.6444529690679298
Gemma4-E4B,answer_query,17,200,20,group_fold_0,ridge,160,40,0.8914300203323364,0.7995790243148804,0.945564995572393
Gemma4-E4B,answer_query,17,200,20,group_fold_0,knn5_distance,160,40,0.29321760549409215,2.1040535989102205,0.557453099503384
Gemma4-E4B,answer_query,17,200,20,group_fold_1,ridge,160,40,0.9315706491470337,0.5817257165908813,0.971785019906431
Gemma4-E4B,answer_query,17,200,20,group_fold_1,knn5_distance,160,40,0.4661862469035324,1.696061554406517,0.6973158848835994
Gemma4-E4B,answer_query,17,200,20,group_fold_2,ridge,160,40,0.7635359168052673,1.2468438148498535,0.9127782424091413
Gemma4-E4B,answer_query,17,200,20,group_fold_2,knn5_distance,160,40,0.2721209274606925,2.0169001640257145,0.6176823217371561
Gemma4-E4B,answer_query,17,200,20,group_fold_3,ridge,160,40,0.927363395690918,0.6797382235527039,0.9758731650540338
Gemma4-E4B,answer_query,17,200,20,group_fold_3,knn5_distance,160,40,0.274122458367129,2.038248009748283,0.5439715225211146
Gemma4-E4B,answer_query,17,200,20,group_fold_4,ridge,160,40,0.7661908268928528,1.1705656051635742,0.9402279519396448
Gemma4-E4B,answer_query,17,200,20,group_fold_4,knn5_distance,160,40,0.39299749125589534,1.8137762558469137,0.7470201795152098
Gemma4-E4B,answer_query,18,200,20,group_fold_0,ridge,160,40,0.8283608555793762,1.0223147869110107,0.9140980372186644
Gemma4-E4B,answer_query,18,200,20,group_fold_0,knn5_distance,160,40,0.12531687356520427,2.312778576371279,0.3696843230119561
Gemma4-E4B,answer_query,18,200,20,group_fold_1,ridge,160,40,0.7968529462814331,1.102173089981079,0.9113506664298762
Gemma4-E4B,answer_query,18,200,20,group_fold_1,knn5_distance,160,40,0.061884383918827446,2.156882805551598,0.3854195361319137
Gemma4-E4B,answer_query,18,200,20,group_fold_2,ridge,160,40,0.28355199098587036,1.9485546350479126,0.8127234238632061
Gemma4-E4B,answer_query,18,200,20,group_fold_2,knn5_distance,160,40,0.5036552176486129,1.6431065000094303,0.740969647476188
Gemma4-E4B,answer_query,18,200,20,group_fold_3,ridge,160,40,0.8393646478652954,0.8453387022018433,0.9330524539298526
Gemma4-E4B,answer_query,18,200,20,group_fold_3,knn5_distance,160,40,0.16902753488647848,2.1673430648874437,0.4445676469601924
Gemma4-E4B,answer_query,18,200,20,group_fold_4,ridge,160,40,0.6955685615539551,1.3637149333953857,0.8886916835123473
Gemma4-E4B,answer_query,18,200,20,group_fold_4,knn5_distance,160,40,0.2807503116018135,1.997183880493779,0.5491787758565458
Gemma4-E4B,answer_query,19,200,20,group_fold_0,ridge,160,40,0.8815029859542847,0.8121742010116577,0.9432634155492621
Gemma4-E4B,answer_query,19,200,20,group_fold_0,knn5_distance,160,40,0.44283417335998065,1.713892804210501,0.6924130734268602
Gemma4-E4B,answer_query,19,200,20,group_fold_1,ridge,160,40,0.872631847858429,0.855700671672821,0.9342999037172555
Gemma4-E4B,answer_query,19,200,20,group_fold_1,knn5_distance,160,40,0.35722179731493975,1.792912388046279,0.6168482196420709
Gemma4-E4B,answer_query,19,200,20,group_fold_2,ridge,160,40,0.6450031995773315,1.299362063407898,0.8612057013085533
Gemma4-E4B,answer_query,19,200,20,group_fold_2,knn5_distance,160,40,0.3831020773666963,1.847494386338925,0.7326799755115969
Gemma4-E4B,answer_query,19,200,20,group_fold_3,ridge,160,40,0.9068472981452942,0.7174565196037292,0.9636106893116725
Gemma4-E4B,answer_query,19,200,20,group_fold_3,knn5_distance,160,40,0.20286815368004973,2.118154232239695,0.45585300948371954
Gemma4-E4B,answer_query,19,200,20,group_fold_4,ridge,160,40,0.7297090291976929,1.1646111011505127,0.9057989780405866
Gemma4-E4B,answer_query,19,200,20,group_fold_4,knn5_distance,160,40,0.24315261891370932,2.110238114544581,0.5760514038351541
Gemma4-E4B,answer_query,20,200,20,group_fold_0,ridge,160,40,0.8576175570487976,0.9247434735298157,0.9315524533303735
Gemma4-E4B,answer_query,20,200,20,group_fold_0,knn5_distance,160,40,0.17063234879169265,2.177307335928645,0.46338983709014026
Gemma4-E4B,answer_query,20,200,20,group_fold_1,ridge,160,40,0.6775599718093872,1.3335169553756714,0.8568611802370922
Gemma4-E4B,answer_query,20,200,20,group_fold_1,knn5_distance,160,40,0.21269748780088782,2.1209303656227187,0.6452735470171047
Gemma4-E4B,answer_query,20,200,20,group_fold_2,ridge,160,40,0.820769727230072,0.998377799987793,0.9172732665899017
Gemma4-E4B,answer_query,20,200,20,group_fold_2,knn5_distance,160,40,0.21653456174844565,2.037368685917135,0.5132242547232627
Gemma4-E4B,answer_query,20,200,20,group_fold_3,ridge,160,40,0.8299804925918579,0.8513558506965637,0.9295988030569062
Gemma4-E4B,answer_query,20,200,20,group_fold_3,knn5_distance,160,40,0.31859866459410824,1.9411856871171327,0.6102443861761828
Gemma4-E4B,answer_query,20,200,20,group_fold_4,ridge,160,40,0.5715551376342773,1.5519298315048218,0.8439647595902613
Gemma4-E4B,answer_query,20,200,20,group_fold_4,knn5_distance,160,40,0.31236405286121804,1.9529810432148693,0.5613294956157294
Gemma4-E4B,answer_query,21,200,20,group_fold_0,ridge,160,40,0.7953020334243774,1.1616733074188232,0.9074936601451982
Gemma4-E4B,answer_query,21,200,20,group_fold_0,knn5_distance,160,40,0.17902889185180104,2.126083320767631,0.5477876044182927
Gemma4-E4B,answer_query,21,200,20,group_fold_1,ridge,160,40,0.7911452651023865,1.073716640472412,0.9054401794988967
Gemma4-E4B,answer_query,21,200,20,group_fold_1,knn5_distance,160,40,0.4713621374715342,1.677586145383156,0.7486116804643672
Gemma4-E4B,answer_query,21,200,20,group_fold_2,ridge,160,40,0.9078189730644226,0.7049132585525513,0.9565244095140022
Gemma4-E4B,answer_query,21,200,20,group_fold_2,knn5_distance,160,40,0.40306178754513344,1.594925250856762,0.7054810884931146
Gemma4-E4B,answer_query,21,200,20,group_fold_3,ridge,160,40,0.8583097457885742,0.8815069198608398,0.9456307645759556
Gemma4-E4B,answer_query,21,200,20,group_fold_3,knn5_distance,160,40,0.1122738578490281,2.1831295743756263,0.4366895135768839
Gemma4-E4B,answer_query,21,200,20,group_fold_4,ridge,160,40,0.6325504183769226,1.438310146331787,0.8677929280095342
Gemma4-E4B,answer_query,21,200,20,group_fold_4,knn5_distance,160,40,-0.016593066835796977,2.4491046413671773,0.4616126371860436
Gemma4-E4B,answer_query,22,200,20,group_fold_0,ridge,160,40,0.7312450408935547,1.3064122200012207,0.9040726034772029
Gemma4-E4B,answer_query,22,200,20,group_fold_0,knn5_distance,160,40,0.3229951765218264,1.8646946109942246,0.6816317695705226
Gemma4-E4B,answer_query,22,200,20,group_fold_1,ridge,160,40,0.775714099407196,1.1499993801116943,0.8932922044394243
Gemma4-E4B,answer_query,22,200,20,group_fold_1,knn5_distance,160,40,0.36528857383716773,1.9113708270563172,0.7376052278203531
Gemma4-E4B,answer_query,22,200,20,group_fold_2,ridge,160,40,0.9086127281188965,0.7203105688095093,0.9577043954835274
Gemma4-E4B,answer_query,22,200,20,group_fold_2,knn5_distance,160,40,0.3306933742497432,1.5984773083421562,0.6305085934262817
Gemma4-E4B,answer_query,22,200,20,group_fold_3,ridge,160,40,0.81071937084198,1.0376383066177368,0.9334768869642257
Gemma4-E4B,answer_query,22,200,20,group_fold_3,knn5_distance,160,40,0.19294098010665095,2.0640283965713713,0.5618817468794854
Gemma4-E4B,answer_query,22,200,20,group_fold_4,ridge,160,40,0.7250354290008545,1.1523956060409546,0.8875743520117573
Gemma4-E4B,answer_query,22,200,20,group_fold_4,knn5_distance,160,40,0.3743946778414964,1.8763615481957885,0.7513825245280765
Gemma4-E4B,answer_query,23,200,20,group_fold_0,ridge,160,40,0.8802772760391235,0.8837536573410034,0.9525801535174538
Gemma4-E4B,answer_query,23,200,20,group_fold_0,knn5_distance,160,40,0.3327189681610577,1.8232667304788759,0.6405168564828656
Gemma4-E4B,answer_query,23,200,20,group_fold_1,ridge,160,40,0.918712854385376,0.6646124124526978,0.9597808276408384
Gemma4-E4B,answer_query,23,200,20,group_fold_1,knn5_distance,160,40,0.3226155654557108,1.7514685590898413,0.6265279545612069
Gemma4-E4B,answer_query,23,200,20,group_fold_2,ridge,160,40,0.8730597496032715,0.8931681513786316,0.9419026470488556
Gemma4-E4B,answer_query,23,200,20,group_fold_2,knn5_distance,160,40,0.38831510950955095,1.654864297105893,0.643117171462819
Gemma4-E4B,answer_query,23,200,20,group_fold_3,ridge,160,40,0.7992587685585022,0.9654049873352051,0.9392037913385376
Gemma4-E4B,answer_query,23,200,20,group_fold_3,knn5_distance,160,40,0.5515320321738839,1.4384282243925792,0.7798340882747055
Gemma4-E4B,answer_query,23,200,20,group_fold_4,ridge,160,40,0.8643026351928711,0.9134855270385742,0.944407266996503
Gemma4-E4B,answer_query,23,200,20,group_fold_4,knn5_distance,160,40,0.38656565855548963,1.8115438520462448,0.7869975455603037
Gemma4-E4B,answer_query,24,200,20,group_fold_0,ridge,160,40,0.8607524037361145,0.8646360635757446,0.9342628392096819
Gemma4-E4B,answer_query,24,200,20,group_fold_0,knn5_distance,160,40,0.32504686467142085,1.7112712621109654,0.6983474661813678
Gemma4-E4B,answer_query,24,200,20,group_fold_1,ridge,160,40,0.891168475151062,0.7230992317199707,0.945157142031212
Gemma4-E4B,answer_query,24,200,20,group_fold_1,knn5_distance,160,40,0.31138572274588994,1.7885985157532638,0.7232432856795482
Gemma4-E4B,answer_query,24,200,20,group_fold_2,ridge,160,40,0.8933233022689819,0.7542730569839478,0.9490110145989926
Gemma4-E4B,answer_query,24,200,20,group_fold_2,knn5_distance,160,40,0.16999297943030833,2.181483947013549,0.6960669065314895
Gemma4-E4B,answer_query,24,200,20,group_fold_3,ridge,160,40,0.730247974395752,1.154639482498169,0.8994414039356744
Gemma4-E4B,answer_query,24,200,20,group_fold_3,knn5_distance,160,40,0.15925807185996887,2.062686162428407,0.6184128830245701
Gemma4-E4B,answer_query,24,200,20,group_fold_4,ridge,160,40,0.7311296463012695,1.1907224655151367,0.9042238185049656
Gemma4-E4B,answer_query,24,200,20,group_fold_4,knn5_distance,160,40,-0.18367220528798223,2.4031694255756846,0.4488326799264261
Gemma4-E4B,answer_query,25,200,20,group_fold_0,ridge,160,40,0.8626896142959595,0.8805748224258423,0.9335920939775009
Gemma4-E4B,answer_query,25,200,20,group_fold_0,knn5_distance,160,40,0.5237253442715242,1.472730718017533,0.7521379585489125
Gemma4-E4B,answer_query,25,200,20,group_fold_1,ridge,160,40,0.834942638874054,0.8976722955703735,0.9146444398319722
Gemma4-E4B,answer_query,25,200,20,group_fold_1,knn5_distance,160,40,0.378561111687981,1.7167014548261061,0.6219576516053225
Gemma4-E4B,answer_query,25,200,20,group_fold_2,ridge,160,40,0.8623380064964294,0.7694716453552246,0.9429256447144542
Gemma4-E4B,answer_query,25,200,20,group_fold_2,knn5_distance,160,40,0.5492923919144308,1.5449059311240279,0.8334363725888649
Gemma4-E4B,answer_query,25,200,20,group_fold_3,ridge,160,40,0.8528779745101929,0.9009033441543579,0.9511355999229074
Gemma4-E4B,answer_query,25,200,20,group_fold_3,knn5_distance,160,40,0.20791877595423025,2.0679643440721427,0.7114482098352803
Gemma4-E4B,answer_query,25,200,20,group_fold_4,ridge,160,40,0.7934083938598633,1.0301679372787476,0.9147651748187899
Gemma4-E4B,answer_query,25,200,20,group_fold_4,knn5_distance,160,40,0.1854738936230943,1.882273770796464,0.606826528226716
Gemma4-E4B,answer_query,26,200,20,group_fold_0,ridge,160,40,0.8432055115699768,0.9412038922309875,0.9305543288797185
Gemma4-E4B,answer_query,26,200,20,group_fold_0,knn5_distance,160,40,0.5459321319934728,1.5914902987756994,0.7588664659018792
Gemma4-E4B,answer_query,26,200,20,group_fold_1,ridge,160,40,0.7967139482498169,1.0522029399871826,0.8981469995009013
Gemma4-E4B,answer_query,26,200,20,group_fold_1,knn5_distance,160,40,0.5036005004332134,1.6302618417113848,0.7104412186824993
Gemma4-E4B,answer_query,26,200,20,group_fold_2,ridge,160,40,0.858986496925354,0.7703106999397278,0.9461579302206784
Gemma4-E4B,answer_query,26,200,20,group_fold_2,knn5_distance,160,40,0.40855607128814464,1.7515411258085734,0.7287541376032839
Gemma4-E4B,answer_query,26,200,20,group_fold_3,ridge,160,40,0.8116134405136108,1.052236557006836,0.9383014150884532
Gemma4-E4B,answer_query,26,200,20,group_fold_3,knn5_distance,160,40,0.3553976044464937,1.8417206223807014,0.7413157905647476
Gemma4-E4B,answer_query,26,200,20,group_fold_4,ridge,160,40,0.7211199998855591,1.1463861465454102,0.8875751174845683
Gemma4-E4B,answer_query,26,200,20,group_fold_4,knn5_distance,160,40,0.2457597751946924,1.8995954786043412,0.593631057869836
Gemma4-E4B,answer_query,27,200,20,group_fold_0,ridge,160,40,0.8532813787460327,0.8784225583076477,0.9403017636877057
Gemma4-E4B,answer_query,27,200,20,group_fold_0,knn5_distance,160,40,0.6468594211504755,1.3736020808021243,0.8106588987723566
Gemma4-E4B,answer_query,27,200,20,group_fold_1,ridge,160,40,0.7037820816040039,1.282431960105896,0.8607584435377726
Gemma4-E4B,answer_query,27,200,20,group_fold_1,knn5_distance,160,40,0.48314397903116124,1.6352509804794153,0.7244317960632348
Gemma4-E4B,answer_query,27,200,20,group_fold_2,ridge,160,40,0.8155563473701477,0.9028869867324829,0.9329154428026409
Gemma4-E4B,answer_query,27,200,20,group_fold_2,knn5_distance,160,40,0.3630212846305554,1.7110907952274061,0.7701940212990983
Gemma4-E4B,answer_query,27,200,20,group_fold_3,ridge,160,40,0.873944878578186,0.8583844900131226,0.9478448383898276
Gemma4-E4B,answer_query,27,200,20,group_fold_3,knn5_distance,160,40,0.4374996682702824,1.833638334053063,0.7786283112916335
Gemma4-E4B,answer_query,27,200,20,group_fold_4,ridge,160,40,0.7122811079025269,1.1751171350479126,0.8824594518022569
Gemma4-E4B,answer_query,27,200,20,group_fold_4,knn5_distance,160,40,0.28924891170157174,1.8116066873259378,0.6002209022748385
Gemma4-E4B,answer_query,28,200,20,group_fold_0,ridge,160,40,0.8450596332550049,0.8962482213973999,0.9452952185603463
Gemma4-E4B,answer_query,28,200,20,group_fold_0,knn5_distance,160,40,0.5449049552202005,1.660796374066385,0.7456721881914389
Gemma4-E4B,answer_query,28,200,20,group_fold_1,ridge,160,40,0.7067661285400391,1.2344582080841064,0.8570408563705345
Gemma4-E4B,answer_query,28,200,20,group_fold_1,knn5_distance,160,40,0.41816208260812593,1.6364806569757437,0.7138884736170896
Gemma4-E4B,answer_query,28,200,20,group_fold_2,ridge,160,40,0.8085554242134094,0.8692728877067566,0.9262673043535274
Gemma4-E4B,answer_query,28,200,20,group_fold_2,knn5_distance,160,40,0.5496113914588905,1.4219982976223213,0.849415094546768
Gemma4-E4B,answer_query,28,200,20,group_fold_3,ridge,160,40,0.9023939371109009,0.702928364276886,0.9578724212117725
Gemma4-E4B,answer_query,28,200,20,group_fold_3,knn5_distance,160,40,0.47444603547679376,1.5871888138847854,0.8157328892381188
Gemma4-E4B,answer_query,28,200,20,group_fold_4,ridge,160,40,0.5431998372077942,1.414921760559082,0.8447612560883879
Gemma4-E4B,answer_query,28,200,20,group_fold_4,knn5_distance,160,40,0.20288349200331324,1.9337056762405898,0.5787937099138327
Gemma4-E4B,answer_query,29,200,20,group_fold_0,ridge,160,40,0.8845885396003723,0.8325521349906921,0.9444259611484711
Gemma4-E4B,answer_query,29,200,20,group_fold_0,knn5_distance,160,40,0.42913616995522785,1.676833382570819,0.7126213188900596
Gemma4-E4B,answer_query,29,200,20,group_fold_1,ridge,160,40,0.9238110184669495,0.6401263475418091,0.9619487977633213
Gemma4-E4B,answer_query,29,200,20,group_fold_1,knn5_distance,160,40,0.6232366845925784,1.3764049279468218,0.8771639200369443
Gemma4-E4B,answer_query,29,200,20,group_fold_2,ridge,160,40,0.6384682059288025,1.2324482202529907,0.8845249064252745
Gemma4-E4B,answer_query,29,200,20,group_fold_2,knn5_distance,160,40,0.23301029528483508,1.8880719310485705,0.7468630344142189
Gemma4-E4B,answer_query,29,200,20,group_fold_3,ridge,160,40,0.8802981972694397,0.7619367241859436,0.9391125268675609
Gemma4-E4B,answer_query,29,200,20,group_fold_3,knn5_distance,160,40,0.3967093793140509,1.6860422629833862,0.7482003673387434
Gemma4-E4B,answer_query,29,200,20,group_fold_4,ridge,160,40,0.8816444277763367,0.7657087445259094,0.9524739744578172
Gemma4-E4B,answer_query,29,200,20,group_fold_4,knn5_distance,160,40,0.34538120063832356,1.8302738053490155,0.7786988632093285
Gemma4-E4B,answer_query,30,200,20,group_fold_0,ridge,160,40,0.8367629647254944,0.9450446963310242,0.9313971692823655
Gemma4-E4B,answer_query,30,200,20,group_fold_0,knn5_distance,160,40,0.5036672939816881,1.514520267743232,0.7456811279381947
Gemma4-E4B,answer_query,30,200,20,group_fold_1,ridge,160,40,0.9312405586242676,0.5647112131118774,0.9659396252534953
Gemma4-E4B,answer_query,30,200,20,group_fold_1,knn5_distance,160,40,0.6213517394688709,1.3496313083027083,0.8462349968869107
Gemma4-E4B,answer_query,30,200,20,group_fold_2,ridge,160,40,0.7223516702651978,1.1193196773529053,0.8952654804634352
Gemma4-E4B,answer_query,30,200,20,group_fold_2,knn5_distance,160,40,0.2395269835952447,1.8860005685320318,0.74457540082508
Gemma4-E4B,answer_query,30,200,20,group_fold_3,ridge,160,40,0.9064539670944214,0.6363751292228699,0.9534590167505398
Gemma4-E4B,answer_query,30,200,20,group_fold_3,knn5_distance,160,40,0.39414227802695756,1.6451283542411956,0.7120478515424966
Gemma4-E4B,answer_query,30,200,20,group_fold_4,ridge,160,40,0.8470467925071716,0.9333431124687195,0.944491859645645
Gemma4-E4B,answer_query,30,200,20,group_fold_4,knn5_distance,160,40,0.39943089716890856,1.7124712787440732,0.8133696282216253
Gemma4-E4B,answer_query,31,200,20,group_fold_0,ridge,160,40,0.8401876091957092,0.9520317316055298,0.937617754304251
Gemma4-E4B,answer_query,31,200,20,group_fold_0,knn5_distance,160,40,0.534436773760285,1.4236809767116676,0.7980759803125055
Gemma4-E4B,answer_query,31,200,20,group_fold_1,ridge,160,40,0.9183178544044495,0.5946401357650757,0.9651139595076219
Gemma4-E4B,answer_query,31,200,20,group_fold_1,knn5_distance,160,40,0.6463619890200789,1.197387558107018,0.8460675495876566
Gemma4-E4B,answer_query,31,200,20,group_fold_2,ridge,160,40,0.7481242418289185,1.0841561555862427,0.9092032854779619
Gemma4-E4B,answer_query,31,200,20,group_fold_2,knn5_distance,160,40,0.1426613676962587,1.985327479748887,0.7210219404904309
Gemma4-E4B,answer_query,31,200,20,group_fold_3,ridge,160,40,0.904248833656311,0.6450944542884827,0.9518836313850987
Gemma4-E4B,answer_query,31,200,20,group_fold_3,knn5_distance,160,40,0.5044462479911618,1.4768318668329248,0.7458520988046193
Gemma4-E4B,answer_query,31,200,20,group_fold_4,ridge,160,40,0.8699855208396912,0.8887141942977905,0.9515029956237702
Gemma4-E4B,answer_query,31,200,20,group_fold_4,knn5_distance,160,40,0.35965275502215965,1.864718195932835,0.8600051251638638
Gemma4-E4B,answer_query,32,200,20,group_fold_0,ridge,160,40,0.8518290519714355,0.9083153605461121,0.932723119513194
Gemma4-E4B,answer_query,32,200,20,group_fold_0,knn5_distance,160,40,0.4078227898187663,1.6202767266183393,0.7301016391086785
Gemma4-E4B,answer_query,32,200,20,group_fold_1,ridge,160,40,0.898734450340271,0.6641672253608704,0.9575642639908089
Gemma4-E4B,answer_query,32,200,20,group_fold_1,knn5_distance,160,40,0.6574588206878917,1.2742784215309275,0.8326819228385032
Gemma4-E4B,answer_query,32,200,20,group_fold_2,ridge,160,40,0.7735407948493958,1.061122179031372,0.9152495460322535
Gemma4-E4B,answer_query,32,200,20,group_fold_2,knn5_distance,160,40,0.15869694539772727,1.959789979083931,0.7030481667472259
Gemma4-E4B,answer_query,32,200,20,group_fold_3,ridge,160,40,0.9062769412994385,0.6387883424758911,0.9521321176773894
Gemma4-E4B,answer_query,32,200,20,group_fold_3,knn5_distance,160,40,0.4764648245077172,1.4716224590672808,0.7520923783243598
Gemma4-E4B,answer_query,32,200,20,group_fold_4,ridge,160,40,0.8782200217247009,0.865129292011261,0.9564836072531762
Gemma4-E4B,answer_query,32,200,20,group_fold_4,knn5_distance,160,40,0.6053843507884882,1.3496577835596633,0.8731964510411439
Gemma4-E4B,answer_query,33,200,20,group_fold_0,ridge,160,40,0.863314151763916,0.8510812520980835,0.9366379675789538
Gemma4-E4B,answer_query,33,200,20,group_fold_0,knn5_distance,160,40,0.4310859714754498,1.554138308902188,0.7939235003696139
Gemma4-E4B,answer_query,33,200,20,group_fold_1,ridge,160,40,0.9076789021492004,0.6175860166549683,0.9608855903832245
Gemma4-E4B,answer_query,33,200,20,group_fold_1,knn5_distance,160,40,0.7047837494242755,1.1311903232890939,0.8558245846278099
Gemma4-E4B,answer_query,33,200,20,group_fold_2,ridge,160,40,0.8122934103012085,0.958809494972229,0.9293560505313023
Gemma4-E4B,answer_query,33,200,20,group_fold_2,knn5_distance,160,40,0.35216560912930217,1.744460201116674,0.7864692422405372
Gemma4-E4B,answer_query,33,200,20,group_fold_3,ridge,160,40,0.908924400806427,0.6299872398376465,0.9533810004800023
Gemma4-E4B,answer_query,33,200,20,group_fold_3,knn5_distance,160,40,0.611459742300912,1.2680541949366624,0.812057909653664
Gemma4-E4B,answer_query,33,200,20,group_fold_4,ridge,160,40,0.8830893039703369,0.8279914855957031,0.9561754231924381
Gemma4-E4B,answer_query,33,200,20,group_fold_4,knn5_distance,160,40,0.5026284637229259,1.5529899887454894,0.8587181480604424
Gemma4-E4B,answer_query,34,200,20,group_fold_0,ridge,160,40,0.8757818341255188,0.7954679727554321,0.9415992215911512
Gemma4-E4B,answer_query,34,200,20,group_fold_0,knn5_distance,160,40,0.36431445314983835,1.5003046136796363,0.7303171697920153
Gemma4-E4B,answer_query,34,200,20,group_fold_1,ridge,160,40,0.9165722131729126,0.5969551801681519,0.9633332438852344
