model_label,role,layer,algorithm,folds,r2_mean,r2_min,r2_max,mae_mean,mae_min,mae_max,pearson_r_mean,pearson_r_min,pearson_r_max
Qwen3-8B,answer_query,1,ridge,5,-2.383201789855957,-4.6109137535095215,0.05944991111755371,4.105254602432251,2.600395679473877,5.512419700622559,0.5064593711141041,0.3480012373830596,0.7239011615496428
Qwen3-8B,answer_query,2,knn5_distance,5,0.020330980370258843,-0.18459466581403228,0.2844129330704077,2.3759211805855998,2.1322667637465003,2.5883068297715455,0.4029437466973561,0.14738054944835527,0.6206099403711591
Qwen3-8B,answer_query,2,ridge,5,-0.16944090127944947,-2.7565369606018066,0.8532946705818176,2.194234645366669,0.8992002606391907,4.667747974395752,0.7581940081120158,0.5119557982559482,0.9307576318279148
Qwen3-8B,answer_query,3,knn5_distance,5,0.13922429144625997,-0.0672717235370055,0.27209717388321786,2.2033409297620077,2.0419055290520243,2.388533481522105,0.47315047286209594,0.26321841734816004,0.5912850642276348
Qwen3-8B,answer_query,3,ridge,5,-0.5707921385765076,-4.005545616149902,0.7468354105949402,2.4152878284454347,1.1437127590179443,5.145050048828125,0.7574055635123803,0.48953354294667906,0.920876149599779
Qwen3-8B,answer_query,4,knn5_distance,5,0.12266272414360671,-0.15272650094827167,0.3587217659843316,2.2408543850108353,1.937962539148404,2.5673814097316927,0.45696497414700604,0.25927216515888285,0.6995699699091367
Qwen3-8B,answer_query,4,ridge,5,0.38873590230941774,-0.39292263984680176,0.877522885799408,1.7359509110450744,0.8698910474777222,2.987346649169922,0.8212253401011212,0.619041491854533,0.9426425902480531
Qwen3-8B,answer_query,5,knn5_distance,5,0.20205548104895293,0.023723544860954626,0.36861263169346603,2.1529686798175227,1.8308146727688182,2.4855475947621324,0.495994925254462,0.41692510066399724,0.6167891201426945
Qwen3-8B,answer_query,5,ridge,5,0.6236866593360901,-0.08939099311828613,0.901813805103302,1.400599229335785,0.708473801612854,2.834934711456299,0.8797835714464292,0.7198632190700345,0.9595700032802705
Qwen3-8B,answer_query,6,knn5_distance,5,0.24432273806439458,0.004911111188320105,0.45259713594309925,2.0397470967650038,1.6982749475712804,2.37619913242515,0.5503323205503821,0.26554766583135303,0.7121491196202008
Qwen3-8B,answer_query,6,ridge,5,0.7635813236236573,0.5451997518539429,0.9218976497650146,1.1854732632637024,0.6351229548454285,1.801361083984375,0.914519663396074,0.8494294878090636,0.9652952615825457
Qwen3-8B,answer_query,7,knn5_distance,5,0.2070028728465842,0.10184269435490279,0.30751003616772765,2.1610099868797708,2.01771693273953,2.3553712767278703,0.4903761316918368,0.3477159063654083,0.6191740752528476
Qwen3-8B,answer_query,7,ridge,5,0.4827787637710571,0.12519603967666626,0.7222126722335815,1.6897152185440063,1.1410712003707886,2.6112377643585205,0.8209593607550196,0.7484986582652612,0.8764845838068875
Qwen3-8B,answer_query,8,knn5_distance,5,0.22629283185915453,0.048459179452995715,0.3409789640929818,2.0611361091977853,1.9130931780718434,2.266707581744982,0.512615959098032,0.32817278289422835,0.63386520646151
Qwen3-8B,answer_query,8,ridge,5,0.5923038482666015,0.2347753643989563,0.7969038486480713,1.5520149230957032,0.9916166067123413,2.290330171585083,0.8530577287457348,0.7181595140625299,0.9239391170332338
Qwen3-8B,answer_query,9,knn5_distance,5,0.2174491655627481,0.15241574676962444,0.3332686202172709,2.092208493228418,1.9878243186928752,2.225637681569652,0.4943699254692917,0.3969266275047701,0.5869063702562967
Qwen3-8B,answer_query,9,ridge,5,0.663965904712677,0.017211735248565674,0.9283667206764221,1.290832769870758,0.6585850119590759,2.4506678581237793,0.8833204201590356,0.7085008589932498,0.9745464910613869
Qwen3-8B,answer_query,10,knn5_distance,5,0.3132750474386796,0.15985047229081295,0.4184295634209211,1.9683684988052366,1.78094130144767,2.1279019570166775,0.615560954876717,0.5027456593655899,0.6967171400714557
Qwen3-8B,answer_query,10,ridge,5,0.5899255752563477,-0.11690175533294678,0.8837549090385437,1.479464852809906,0.8056133389472961,2.7527642250061035,0.861152692024407,0.6949741528152249,0.9544505172065632
Qwen3-8B,answer_query,11,knn5_distance,5,0.2466255234206831,0.09690357821809881,0.3560011395799425,2.044327066931139,1.7606380205131054,2.247162281769537,0.5330141513498687,0.4466490527220608,0.6126831473489305
Qwen3-8B,answer_query,11,ridge,5,0.5120081067085266,-0.34254932403564453,0.8333733677864075,1.5643742322921752,0.9625390768051147,2.925673246383667,0.8397930241676503,0.6580301366046287,0.9335182989866628
Qwen3-8B,answer_query,12,knn5_distance,5,0.254102772871426,0.07234286816334046,0.32963037478227464,2.0375172401866464,1.8455364502123994,2.199638198064503,0.5483339154165263,0.33732016624845207,0.6716900475491918
Qwen3-8B,answer_query,12,ridge,5,0.5831090331077575,0.03170645236968994,0.8796238303184509,1.5224107384681702,0.798725426197052,2.4708824157714844,0.8624814455295617,0.7406255654497351,0.949663543657697
Qwen3-8B,answer_query,13,knn5_distance,5,0.29541331018900585,0.2494603676197139,0.3345131791546544,1.9662350468643546,1.7775996471295208,2.131481357464971,0.5843412679120203,0.5108364058048417,0.6599895216181375
Qwen3-8B,answer_query,13,ridge,5,0.7246486663818359,0.3864367604255676,0.8558409214019775,1.2318618416786193,0.9178450703620911,1.8724822998046875,0.9050099508704843,0.8122918317621903,0.9532955015367326
Qwen3-8B,answer_query,14,knn5_distance,5,0.23954043504035524,0.07933497450220794,0.4565180982059469,2.0627157721815212,1.7638014805701108,2.288562013845103,0.506605558715848,0.36088106144908694,0.726882131169698
Qwen3-8B,answer_query,14,ridge,5,0.7417180657386779,0.37181878089904785,0.9123252034187317,1.2346059679985046,0.7329885363578796,2.0232129096984863,0.90943959897448,0.7861424935948512,0.9773720789430559
Qwen3-8B,answer_query,15,knn5_distance,5,0.3781605856781532,0.07660312816787207,0.5602218740837047,1.8768983182958494,1.597806466721512,2.3108157943286054,0.6305319236166638,0.3675440281149948,0.7742110622697032
Qwen3-8B,answer_query,15,ridge,5,0.7830623745918274,0.489205539226532,0.9162651300430298,1.080731701850891,0.6758937835693359,1.8181015253067017,0.9185437294808219,0.8135236999628159,0.9597147828284924
Qwen3-8B,answer_query,16,knn5_distance,5,0.2970937747202672,0.13302267600302486,0.5129387307315674,2.0280187812952284,1.676153400065327,2.2001078295320324,0.567225471771959,0.4080192884221264,0.7496232366262285
Qwen3-8B,answer_query,16,ridge,5,0.7769595503807067,0.4063895344734192,0.9539510011672974,1.034422552585602,0.4838234782218933,1.9217197895050049,0.9212511772787491,0.8053727502979664,0.9779395572543994
Qwen3-8B,answer_query,17,knn5_distance,5,0.3025221520475464,-0.008612626194019146,0.6911076001435883,2.0010444333568373,1.3873516095567386,2.3566643874201167,0.569742855877428,0.3327605118485587,0.8826228489027718
Qwen3-8B,answer_query,17,ridge,5,0.8351458549499512,0.5912759900093079,0.9688026905059814,0.8869416356086731,0.40150731801986694,1.569448709487915,0.9332731813583106,0.8354402180807698,0.9851844617501511
Qwen3-8B,answer_query,18,knn5_distance,5,0.42065566440845537,0.2275595293816508,0.6668807454636385,1.8128743017296656,1.3868233627797493,2.1156412878085815,0.6667497384525606,0.4829048506938597,0.8478196565305819
Qwen3-8B,answer_query,18,ridge,5,0.8506653904914856,0.7232707738876343,0.9442015290260315,0.9139085292816163,0.5595942139625549,1.3079060316085815,0.9355219759346778,0.884184858553041,0.9723445252932478
Qwen3-8B,answer_query,19,knn5_distance,5,0.4928390651560193,0.3953618087160261,0.5956443630649619,1.665873709428169,1.5753394809272736,1.7331435937403092,0.7477352604384112,0.6552561374308905,0.8442710022333373
Qwen3-8B,answer_query,19,ridge,5,0.9372732639312744,0.9120842218399048,0.9610393047332764,0.5811085224151611,0.4617632031440735,0.6635165214538574,0.972439591729558,0.9654683085528584,0.9830094554847605
Qwen3-8B,answer_query,20,knn5_distance,5,0.46604798203585096,0.2315305047717846,0.6890404275290316,1.6680291872561643,1.2662499489135914,2.0961277075971787,0.7381896968863437,0.4934524731521699,0.8423699961761455
Qwen3-8B,answer_query,20,ridge,5,0.9500643491744996,0.9260298013687134,0.980567991733551,0.4979173421859741,0.33967891335487366,0.6184333562850952,0.9777628661692749,0.9623673077880086,0.9916194377442229
Qwen3-8B,answer_query,21,knn5_distance,5,0.5253236507313049,0.27063991555644273,0.7072897327667915,1.510429112072675,1.1091045061693028,1.9585224466587525,0.7981018160753734,0.7257862784252546,0.8775961388096911
Qwen3-8B,answer_query,21,ridge,5,0.8999060153961181,0.8325160145759583,0.9413785338401794,0.6895873308181762,0.5712097883224487,0.8466099500656128,0.9632444853120845,0.9505571096066201,0.9801559463246692
Qwen3-8B,answer_query,22,knn5_distance,5,0.5227886880000175,0.34025178147294455,0.8182340965466508,1.455146543328086,0.9044662817123923,1.732020260203879,0.7746657165639607,0.6798456208453203,0.9310153368371957
Qwen3-8B,answer_query,22,ridge,5,0.9107241988182068,0.8497793674468994,0.9680438041687012,0.6161800026893616,0.389160692691803,0.825722336769104,0.9676911248669707,0.9442495901534612,0.9890551287297729
Qwen3-8B,answer_query,23,knn5_distance,5,0.641015754448601,0.4859368671590678,0.7106117909827719,1.2818873191536155,1.0953849583079438,1.5787566097218013,0.8334099825242607,0.703816458807323,0.9073356857576571
Qwen3-8B,answer_query,23,ridge,5,0.8772004127502442,0.7156671285629272,0.9588855504989624,0.7071602821350098,0.4564826488494873,0.9659711122512817,0.9522543321298735,0.9185188294156692,0.9800721077865087
Qwen3-8B,answer_query,24,knn5_distance,5,0.6867814890944859,0.5208699850388854,0.8270706811353007,1.1811685007177015,0.9026259781938741,1.4557587434216182,0.8555498216870762,0.7404404167236327,0.9243731121932944
Qwen3-8B,answer_query,24,ridge,5,0.847104012966156,0.6472293138504028,0.9491768479347229,0.7518942654132843,0.4649948179721832,0.9842925071716309,0.944890006161374,0.9107611643065114,0.9771485756730689
Qwen3-8B,answer_query,25,knn5_distance,5,0.6418898066303337,0.31708426701699755,0.7743670163559124,1.245446917507608,0.9634144018032927,1.7216857566802612,0.8346617482766234,0.6263531923472578,0.8990507339968239
Qwen3-8B,answer_query,25,ridge,5,0.8241875767707825,0.6071399450302124,0.9328129291534424,0.8290304183959961,0.6006011962890625,1.0775392055511475,0.9349993443098491,0.8972390417535918,0.9688377170198432
Qwen3-8B,answer_query,26,knn5_distance,5,0.761666797070833,0.5093758124853347,0.9186060066057811,0.9643584838990126,0.6207886503213491,1.3737782121628623,0.888966406189357,0.7458830938887842,0.9637344609695226
Qwen3-8B,answer_query,26,ridge,5,0.8635985851287842,0.69846510887146,0.9286127090454102,0.7787158608436584,0.5518578290939331,1.0550216436386108,0.9490888664956092,0.9224311535980481,0.972562928467804
Qwen3-8B,answer_query,27,knn5_distance,5,0.7844131824272906,0.5751685916310789,0.8892576677739373,0.9493175598960683,0.7338020450095002,1.3446893858311033,0.9014631396123463,0.7836907745269053,0.950659235743464
Qwen3-8B,answer_query,27,ridge,5,0.8770079374313354,0.7239686250686646,0.9435330033302307,0.740851891040802,0.4997391700744629,1.0138403177261353,0.9548517792442844,0.9293748696478962,0.9755198682044903
Qwen3-8B,answer_query,28,knn5_distance,5,0.7863940571879559,0.6561968071173376,0.9286967894749035,0.91611242290653,0.5924152043740784,1.1844681446053236,0.902512845061881,0.81912818585584,0.9661766668778852
Qwen3-8B,answer_query,28,ridge,5,0.8752549767494202,0.7714632749557495,0.9206656217575073,0.7400762677192688,0.5846561789512634,0.9028635025024414,0.9516650336857676,0.9379985033974259,0.9636702651129556
Qwen3-8B,answer_query,29,knn5_distance,5,0.8707005716168492,0.8224537386014056,0.9629743635348843,0.7363884092669337,0.4164162195369535,0.8672348475517829,0.9410723295442004,0.9138280101611018,0.981846645820231
Qwen3-8B,answer_query,29,ridge,5,0.8911697745323182,0.8045104742050171,0.9379671812057495,0.6620734930038452,0.48589926958084106,0.7915776371955872,0.9594991796326109,0.9390149770881286,0.9780316232463191
Qwen3-8B,answer_query,30,knn5_distance,5,0.8518568069876504,0.7390642704604358,0.8998297518860372,0.7706375368922647,0.6452976539490104,1.0125997204863388,0.930584660584717,0.8705230186540223,0.9513717379251828
Qwen3-8B,answer_query,30,ridge,5,0.9066129088401794,0.8696792125701904,0.9511028528213501,0.6264552056789399,0.4597660005092621,0.7885233163833618,0.9626868957952839,0.9399378157271072,0.9796667850281914
Qwen3-8B,answer_query,31,knn5_distance,5,0.8752693672831182,0.8107025920831463,0.9314065518643471,0.6995800436356172,0.5727856328903516,0.8387684756631814,0.9406995635586387,0.9060743280523957,0.9658830702394259
Qwen3-8B,answer_query,31,ridge,5,0.9088492274284363,0.8665005564689636,0.9522698521614075,0.6215663909912109,0.47762322425842285,0.7483532428741455,0.9637159689615011,0.9459872262059691,0.9809225216314466
Qwen3-8B,answer_query,32,knn5_distance,5,0.8748879894404731,0.8396222049803316,0.9095671592727287,0.7214897815459155,0.6313228715116657,0.8573885586862371,0.9434715129797612,0.9201725678270206,0.9586066060434233
Qwen3-8B,answer_query,32,ridge,5,0.9053331971168518,0.8640020489692688,0.9382754564285278,0.6310078382492066,0.5331045389175415,0.7551199197769165,0.9619677989568848,0.9468527439339912,0.9767006981518292
Qwen3-8B,answer_query,33,knn5_distance,5,0.8830626976041985,0.8591279365933618,0.9298661159495121,0.7049349134118719,0.5472096063314138,0.768292459803463,0.9476245208380532,0.9339282695956015,0.9660981127512677
Qwen3-8B,answer_query,33,ridge,5,0.9007368683815002,0.8467849493026733,0.9346827268600464,0.6449983835220336,0.5073832273483276,0.7661415934562683,0.9621762178178315,0.9465074462458155,0.973637608691121
Qwen3-8B,answer_query,34,knn5_distance,5,0.8433084725088461,0.7291336324623561,0.9095780226902122,0.7618786752105191,0.5895193108711558,0.9796720709079689,0.9277041443054493,0.8625016746270134,0.956606572610661
Qwen3-8B,answer_query,34,ridge,5,0.8939258337020874,0.8327580094337463,0.9407695531845093,0.6640547573566437,0.4836960732936859,0.793718159198761,0.9590099928614929,0.945293651829005,0.9738399015335187
Qwen3-8B,answer_query,35,knn5_distance,5,0.880909236990839,0.8476130640221127,0.9304498404402809,0.6875164508243025,0.4981105450472828,0.8018226580759276,0.9445438301917062,0.9239078634631218,0.9648276508631771
Qwen3-8B,answer_query,35,ridge,5,0.9144355177879333,0.8705049157142639,0.9545351266860962,0.6149630904197693,0.3968965411186218,0.7508153319358826,0.9665097935117462,0.9512000813930506,0.9832100375084
Qwen3-8B,prompt_running,0,knn5_distance,1,0.21420673633311904,0.21420673633311904,0.21420673633311904,2.1436464778653286,2.1436464778653286,2.1436464778653286,0.5298413520492868,0.5298413520492868,0.5298413520492868
Qwen3-8B,prompt_running,0,ridge,1,0.7494736909866333,0.7494736909866333,0.7494736909866333,1.1817454099655151,1.1817454099655151,1.1817454099655151,0.8715258634898112,0.8715258634898112,0.8715258634898112
Qwen3-8B,prompt_running,1,knn5_distance,1,0.4292773608808963,0.4292773608808963,0.4292773608808963,1.766413304591797,1.766413304591797,1.766413304591797,0.7433978599117677,0.7433978599117677,0.7433978599117677
Qwen3-8B,prompt_running,1,ridge,1,0.8391969799995422,0.8391969799995422,0.8391969799995422,0.8673759698867798,0.8673759698867798,0.8673759698867798,0.928115702297763,0.928115702297763,0.928115702297763
Qwen3-8B,prompt_running,2,knn5_distance,1,0.15289824631758908,0.15289824631758908,0.15289824631758908,2.0806111310239634,2.0806111310239634,2.0806111310239634,0.7281126991641355,0.7281126991641355,0.7281126991641355
Qwen3-8B,prompt_running,2,ridge,1,0.8655535578727722,0.8655535578727722,0.8655535578727722,0.8398765325546265,0.8398765325546265,0.8398765325546265,0.938397000170064,0.938397000170064,0.938397000170064
Qwen3-8B,prompt_running,3,knn5_distance,1,0.2906227205204067,0.2906227205204067,0.2906227205204067,1.949823342509335,1.949823342509335,1.949823342509335,0.7686831716050059,0.7686831716050059,0.7686831716050059
Qwen3-8B,prompt_running,3,ridge,1,0.9150121212005615,0.9150121212005615,0.9150121212005615,0.6703548431396484,0.6703548431396484,0.6703548431396484,0.9587528586310599,0.9587528586310599,0.9587528586310599
Qwen3-8B,prompt_running,4,knn5_distance,1,0.5746961755194677,0.5746961755194677,0.5746961755194677,1.4694289990832416,1.4694289990832416,1.4694289990832416,0.8018194571402748,0.8018194571402748,0.8018194571402748
Qwen3-8B,prompt_running,4,ridge,1,0.8994515538215637,0.8994515538215637,0.8994515538215637,0.7592615485191345,0.7592615485191345,0.7592615485191345,0.9542698859036806,0.9542698859036806,0.9542698859036806
Qwen3-8B,prompt_running,5,knn5_distance,1,0.5054921284876495,0.5054921284876495,0.5054921284876495,1.582140201568528,1.582140201568528,1.582140201568528,0.8066836610780412,0.8066836610780412,0.8066836610780412
Qwen3-8B,prompt_running,5,ridge,1,0.9077913761138916,0.9077913761138916,0.9077913761138916,0.7282567620277405,0.7282567620277405,0.7282567620277405,0.9562672590074909,0.9562672590074909,0.9562672590074909
Qwen3-8B,prompt_running,6,knn5_distance,1,0.5445261447916598,0.5445261447916598,0.5445261447916598,1.4770985915801662,1.4770985915801662,1.4770985915801662,0.8504357411624768,0.8504357411624768,0.8504357411624768
Qwen3-8B,prompt_running,6,ridge,1,0.9303032159805298,0.9303032159805298,0.9303032159805298,0.605417788028717,0.605417788028717,0.605417788028717,0.9657607231056189,0.9657607231056189,0.9657607231056189
Qwen3-8B,prompt_running,7,knn5_distance,1,0.7722658038603459,0.7722658038603459,0.7722658038603459,1.0555439503663495,1.0555439503663495,1.0555439503663495,0.8804962655271719,0.8804962655271719,0.8804962655271719
Qwen3-8B,prompt_running,7,ridge,1,0.9532570242881775,0.9532570242881775,0.9532570242881775,0.5174793601036072,0.5174793601036072,0.5174793601036072,0.9778664703551893,0.9778664703551893,0.9778664703551893
Qwen3-8B,prompt_running,8,knn5_distance,1,0.7114871020155733,0.7114871020155733,0.7114871020155733,1.2466457673420945,1.2466457673420945,1.2466457673420945,0.8524496630053093,0.8524496630053093,0.8524496630053093
Qwen3-8B,prompt_running,8,ridge,1,0.9448117613792419,0.9448117613792419,0.9448117613792419,0.5605708956718445,0.5605708956718445,0.5605708956718445,0.9742930520892736,0.9742930520892736,0.9742930520892736
Qwen3-8B,prompt_running,9,knn5_distance,1,0.7576695582581822,0.7576695582581822,0.7576695582581822,1.0273087944992858,1.0273087944992858,1.0273087944992858,0.8719363602553433,0.8719363602553433,0.8719363602553433
Qwen3-8B,prompt_running,9,ridge,1,0.9322343468666077,0.9322343468666077,0.9322343468666077,0.6148832440376282,0.6148832440376282,0.6148832440376282,0.9656169307826679,0.9656169307826679,0.9656169307826679
Qwen3-8B,prompt_running,10,knn5_distance,1,0.8150198805346731,0.8150198805346731,0.8150198805346731,0.9397430997026899,0.9397430997026899,0.9397430997026899,0.9054301552332078,0.9054301552332078,0.9054301552332078
Qwen3-8B,prompt_running,10,ridge,1,0.9554998278617859,0.9554998278617859,0.9554998278617859,0.4873800575733185,0.4873800575733185,0.4873800575733185,0.9775792595480676,0.9775792595480676,0.9775792595480676
Qwen3-8B,prompt_running,11,knn5_distance,1,0.8164885689415516,0.8164885689415516,0.8164885689415516,0.9107682013169937,0.9107682013169937,0.9107682013169937,0.9045981494377308,0.9045981494377308,0.9045981494377308
Qwen3-8B,prompt_running,11,ridge,1,0.9574517011642456,0.9574517011642456,0.9574517011642456,0.4593721032142639,0.4593721032142639,0.4593721032142639,0.9789979115251071,0.9789979115251071,0.9789979115251071
Qwen3-8B,prompt_running,12,knn5_distance,1,0.7726747798713542,0.7726747798713542,0.7726747798713542,0.9581856226184071,0.9581856226184071,0.9581856226184071,0.8792638809981622,0.8792638809981622,0.8792638809981622
Qwen3-8B,prompt_running,12,ridge,1,0.9574502110481262,0.9574502110481262,0.9574502110481262,0.45674052834510803,0.45674052834510803,0.45674052834510803,0.978973208865279,0.978973208865279,0.978973208865279
Qwen3-8B,prompt_running,13,knn5_distance,1,0.7980132756458296,0.7980132756458296,0.7980132756458296,0.9515702533658299,0.9515702533658299,0.9515702533658299,0.8990072618595623,0.8990072618595623,0.8990072618595623
Qwen3-8B,prompt_running,13,ridge,1,0.9601405262947083,0.9601405262947083,0.9601405262947083,0.42763495445251465,0.42763495445251465,0.42763495445251465,0.9819916822746787,0.9819916822746787,0.9819916822746787
Qwen3-8B,prompt_running,14,knn5_distance,1,0.7618506669562786,0.7618506669562786,0.7618506669562786,1.0070456165921882,1.0070456165921882,1.0070456165921882,0.8791005316765848,0.8791005316765848,0.8791005316765848
Qwen3-8B,prompt_running,14,ridge,1,0.9472446441650391,0.9472446441650391,0.9472446441650391,0.5066521167755127,0.5066521167755127,0.5066521167755127,0.9739226852318864,0.9739226852318864,0.9739226852318864
Qwen3-8B,prompt_running,15,knn5_distance,1,0.8062722153391089,0.8062722153391089,0.8062722153391089,0.9722236309476002,0.9722236309476002,0.9722236309476002,0.9052935474958832,0.9052935474958832,0.9052935474958832
Qwen3-8B,prompt_running,15,ridge,1,0.9451540112495422,0.9451540112495422,0.9451540112495422,0.5149242877960205,0.5149242877960205,0.5149242877960205,0.9749205946177715,0.9749205946177715,0.9749205946177715
Qwen3-8B,prompt_running,16,knn5_distance,1,0.7489101019316815,0.7489101019316815,0.7489101019316815,1.0735522825599233,1.0735522825599233,1.0735522825599233,0.8859556322870218,0.8859556322870218,0.8859556322870218
Qwen3-8B,prompt_running,16,ridge,1,0.9448227286338806,0.9448227286338806,0.9448227286338806,0.5351579785346985,0.5351579785346985,0.5351579785346985,0.9733598535146234,0.9733598535146234,0.9733598535146234
Qwen3-8B,prompt_running,17,knn5_distance,1,0.7771625145976881,0.7771625145976881,0.7771625145976881,1.0086917083599856,1.0086917083599856,1.0086917083599856,0.8940871781397577,0.8940871781397577,0.8940871781397577
Qwen3-8B,prompt_running,17,ridge,1,0.9345563650131226,0.9345563650131226,0.9345563650131226,0.5848963260650635,0.5848963260650635,0.5848963260650635,0.9697213628043984,0.9697213628043984,0.9697213628043984
Qwen3-8B,prompt_running,18,knn5_distance,1,0.7922777770276315,0.7922777770276315,0.7922777770276315,0.9838874505639725,0.9838874505639725,0.9838874505639725,0.8963355295981585,0.8963355295981585,0.8963355295981585
Qwen3-8B,prompt_running,18,ridge,1,0.9368036985397339,0.9368036985397339,0.9368036985397339,0.5805864930152893,0.5805864930152893,0.5805864930152893,0.9692760328939267,0.9692760328939267,0.9692760328939267
Qwen3-8B,prompt_running,19,knn5_distance,1,0.8139494307978012,0.8139494307978012,0.8139494307978012,0.9011763009651931,0.9011763009651931,0.9011763009651931,0.904678027191247,0.904678027191247,0.904678027191247
Qwen3-8B,prompt_running,19,ridge,1,0.9409587383270264,0.9409587383270264,0.9409587383270264,0.5431879162788391,0.5431879162788391,0.5431879162788391,0.9702587329020551,0.9702587329020551,0.9702587329020551
Qwen3-8B,prompt_running,20,knn5_distance,1,0.6177086524928672,0.6177086524928672,0.6177086524928672,1.2280379428646209,1.2280379428646209,1.2280379428646209,0.8070006510161006,0.8070006510161006,0.8070006510161006
Qwen3-8B,prompt_running,20,ridge,1,0.9015321135520935,0.9015321135520935,0.9015321135520935,0.7273090481758118,0.7273090481758118,0.7273090481758118,0.9529209239240922,0.9529209239240922,0.9529209239240922
Qwen3-8B,prompt_running,21,knn5_distance,1,0.7550494556062189,0.7550494556062189,0.7550494556062189,1.019266876374089,1.019266876374089,1.019266876374089,0.8714055635435987,0.8714055635435987,0.8714055635435987
Qwen3-8B,prompt_running,21,ridge,1,0.9064080715179443,0.9064080715179443,0.9064080715179443,0.6761860847473145,0.6761860847473145,0.6761860847473145,0.9549430457722488,0.9549430457722488,0.9549430457722488
Qwen3-8B,prompt_running,22,knn5_distance,1,0.4848162204319243,0.4848162204319243,0.4848162204319243,1.5144790535345205,1.5144790535345205,1.5144790535345205,0.7624759513601619,0.7624759513601619,0.7624759513601619
Qwen3-8B,prompt_running,22,ridge,1,0.8446996212005615,0.8446996212005615,0.8446996212005615,0.847006618976593,0.847006618976593,0.847006618976593,0.9205679463568811,0.9205679463568811,0.9205679463568811
Qwen3-8B,prompt_running,23,knn5_distance,1,0.14525852696610952,0.14525852696610952,0.14525852696610952,2.003757821503772,2.003757821503772,2.003757821503772,0.5936901421881595,0.5936901421881595,0.5936901421881595
Qwen3-8B,prompt_running,23,ridge,1,0.7698922157287598,0.7698922157287598,0.7698922157287598,1.0933358669281006,1.0933358669281006,1.0933358669281006,0.8802828402748752,0.8802828402748752,0.8802828402748752
Qwen3-8B,prompt_running,24,knn5_distance,1,0.385234120807298,0.385234120807298,0.385234120807298,1.6850563708104134,1.6850563708104134,1.6850563708104134,0.6931224853959037,0.6931224853959037,0.6931224853959037
Qwen3-8B,prompt_running,24,ridge,1,0.7689490914344788,0.7689490914344788,0.7689490914344788,1.118211030960083,1.118211030960083,1.118211030960083,0.8783225538652429,0.8783225538652429,0.8783225538652429
Qwen3-8B,prompt_running,25,knn5_distance,1,0.34083042667208174,0.34083042667208174,0.34083042667208174,1.7197836966971778,1.7197836966971778,1.7197836966971778,0.6574429815541767,0.6574429815541767,0.6574429815541767
Qwen3-8B,prompt_running,25,ridge,1,0.7398374080657959,0.7398374080657959,0.7398374080657959,1.1960844993591309,1.1960844993591309,1.1960844993591309,0.8615089209736205,0.8615089209736205,0.8615089209736205
Qwen3-8B,prompt_running,26,knn5_distance,1,0.4223268228311968,0.4223268228311968,0.4223268228311968,1.6648157792706388,1.6648157792706388,1.6648157792706388,0.701480326066045,0.701480326066045,0.701480326066045
Qwen3-8B,prompt_running,26,ridge,1,0.7327685356140137,0.7327685356140137,0.7327685356140137,1.2240198850631714,1.2240198850631714,1.2240198850631714,0.8571460717173863,0.8571460717173863,0.8571460717173863
Qwen3-8B,prompt_running,27,knn5_distance,1,0.502873591354543,0.502873591354543,0.502873591354543,1.5112107098534215,1.5112107098534215,1.5112107098534215,0.7405520845213195,0.7405520845213195,0.7405520845213195
Qwen3-8B,prompt_running,27,ridge,1,0.7220239639282227,0.7220239639282227,0.7220239639282227,1.256068229675293,1.256068229675293,1.256068229675293,0.8505581881938343,0.8505581881938343,0.8505581881938343
Qwen3-8B,prompt_running,28,knn5_distance,1,0.4999544076675556,0.4999544076675556,0.4999544076675556,1.5512323076051342,1.5512323076051342,1.5512323076051342,0.7392736007978378,0.7392736007978378,0.7392736007978378
Qwen3-8B,prompt_running,28,ridge,1,0.6949300765991211,0.6949300765991211,0.6949300765991211,1.319791555404663,1.319791555404663,1.319791555404663,0.8355517933558945,0.8355517933558945,0.8355517933558945
Qwen3-8B,prompt_running,29,knn5_distance,1,0.5280880667401591,0.5280880667401591,0.5280880667401591,1.4857031775451583,1.4857031775451583,1.4857031775451583,0.760768215888562,0.760768215888562,0.760768215888562
Qwen3-8B,prompt_running,29,ridge,1,0.684561014175415,0.684561014175415,0.684561014175415,1.333044171333313,1.333044171333313,1.333044171333313,0.8311418664344806,0.8311418664344806,0.8311418664344806
Qwen3-8B,prompt_running,30,knn5_distance,1,0.508709697219055,0.508709697219055,0.508709697219055,1.5357585117353851,1.5357585117353851,1.5357585117353851,0.729148121476915,0.729148121476915,0.729148121476915
Qwen3-8B,prompt_running,30,ridge,1,0.6457382440567017,0.6457382440567017,0.6457382440567017,1.4134384393692017,1.4134384393692017,1.4134384393692017,0.8118007926294747,0.8118007926294747,0.8118007926294747
Qwen3-8B,prompt_running,31,knn5_distance,1,0.470324586881401,0.470324586881401,0.470324586881401,1.6258520724142884,1.6258520724142884,1.6258520724142884,0.7175470611295518,0.7175470611295518,0.7175470611295518
Qwen3-8B,prompt_running,31,ridge,1,0.6151531934738159,0.6151531934738159,0.6151531934738159,1.4682724475860596,1.4682724475860596,1.4682724475860596,0.7946968836545937,0.7946968836545937,0.7946968836545937
Qwen3-8B,prompt_running,32,knn5_distance,1,0.46818100194674006,0.46818100194674006,0.46818100194674006,1.6351620014621935,1.6351620014621935,1.6351620014621935,0.7187744794479595,0.7187744794479595,0.7187744794479595
