model,mode,target,candidate,label,formula,k,parsed_n,seed_cv_mse,seed_cv_se,request_oof_r2,cell_crossfit_r2,cell_fit_r2,leave_N_out_r2,leave_L_out_r2
Qwen3-32B,enumeration_index,absolute_error,N_logL,N + log₂L,b=\alpha+\beta_NN+\beta_L\log_2L_k,3,500,1.604687274719102,1.566716700996406,-0.009095117869622582,0.0717134474331057,0.0717134474331057,-0.0900834175217946,-0.07144591977916614
Qwen3-32B,enumeration_index,absolute_error,logN_L,log₂N + L,b=\alpha+\beta_N\log_2N+\beta_LL_k,3,500,1.6056443171239163,1.5643481928449792,-0.009696946545843188,0.09855199501900336,0.09855199501900336,-0.09321179981795047,-0.009537282068560193
Qwen3-32B,enumeration_index,absolute_error,logN_logL,log₂N + log₂L,b=\alpha+\beta_N\log_2N+\beta_L\log_2L_k,3,500,1.6032282245896923,1.5657226317969486,-0.008177605538397748,0.0719968265141363,0.07199682651413641,-0.07846821439151097,-0.06957448808801159
Qwen3-32B,enumeration_index,absolute_error,N_density,N + N/L,b=\alpha+\beta_NN+\beta_DN/L_k,3,500,1.598230475747769,1.5693455549172255,-0.005034810031649295,0.021704363986250197,0.021704363986250197,-0.051704179814457296,-0.07700802720743116
Qwen3-32B,enumeration_index,absolute_error,L_density,L + N/L,b=\alpha+\beta_LL_k+\beta_DN/L_k,3,500,1.6047759656353526,1.5634308737567537,-0.009150890462823469,0.09937434651858479,0.09937434651858457,-0.07957153201603884,-0.004748899136608475
Qwen3-32B,enumeration_index,absolute_error,N_L_density,N + L + N/L,b=\alpha+\beta_NN+\beta_LL_k+\beta_DN/L_k,4,500,1.6116075204709888,1.5676745216279273,-0.013446860612712053,0.10048247017583234,0.10048247017583245,-0.1566825013103761,-0.03834676210492294
Qwen3-32B,enumeration_index,absolute_error,N_L_interaction,N + L + NL,b=\alpha+\beta_NN+\beta_LL_k+\beta_{NL}NL_k,4,500,1.6134653091513549,1.569426606338752,-0.014615116581912835,0.09887254280613755,0.09887254280613722,-0.1764358263016168,-0.03550567559567308
Qwen3-32B,enumeration_index,absolute_error,N_logL_interaction,N + log₂L + Nlog₂L,b=\alpha+\beta_NN+\beta_L\log_2L_k+\beta_{NL}N\log_2L_k,4,500,1.6092913271699012,1.5700074941511377,-0.0119903404614079,0.07181828755304864,0.07181828755304864,-0.14343252782780813,-0.08166929638182485
Qwen3-32B,enumeration_index,absolute_error,logN_logL_interaction,log₂N + log₂L + interaction,b=\alpha+\beta_N\log_2N+\beta_L\log_2L_k+\beta_{NL}\log_2N\log_2L_k,4,500,1.6051800722482585,1.5673843596728667,-0.009405009764825056,0.07204366092114578,0.07204366092114567,-0.1094880935809961,-0.07278074143682578
Qwen3-32B,enumeration_index,absolute_error,N_piece10_logL,segmented N at 10 + log₂L,b=\alpha+\beta_NN+\beta_H(N-10)_++\beta_L\log_2L_k,4,500,1.6045420738110046,1.5665049983568888,-0.009003809407357233,0.07421023764655665,0.07421023764655654,-0.0967983211225496,-0.07492896538914096
Qwen3-32B,enumeration_index,absolute_error,logN_L_piece5,log₂N + segmented L at 5k,b=\alpha+\beta_N\log_2N+\beta_LL_k+\beta_H(L_k-5)_+,4,500,1.6066549651776783,1.5640282307151676,-0.010332484717674673,0.10649754712829318,0.10649754712829318,-0.09918796758257886,0.004950979021357549
Qwen3-32B,enumeration_index,absolute_error,N_piece10_L_piece5,segmented N at 10 + segmented L at 5k,b=\alpha+\beta_NN+\beta_{NH}(N-10)_++\beta_LL_k+\beta_{LH}(L_k-5)_+,5,500,1.607968814398991,1.5648105787992392,-0.011158688586634158,0.10871095826071353,0.10871095826071375,-0.11751807431361816,-0.000403498279772041
Qwen3-32B,enumeration_index,absolute_error,N2_L,quadratic N + L,b=\alpha+\beta_1N+\beta_2N^2+\beta_LL_k,4,500,1.6070974946418084,1.5651824530914638,-0.010610765930968657,0.10014699719041176,0.10014699719041176,-0.12290224046857134,-0.012760828316144224
Qwen3-32B,enumeration_index,absolute_error,N_L2,N + quadratic L,b=\alpha+\beta_NN+\beta_1L_k+\beta_2L_k^2,4,500,1.6093582396457464,1.5649408765271555,-0.012032417851665977,0.1120891618979597,0.1120891618979597,-0.11981803503764854,0.07796289599841644
Qwen3-32B,enumeration_index,absolute_error,N2_L2,quadratic N + quadratic L,b=\alpha+\beta_1N+\beta_2N^2+\beta_3L_k+\beta_4L_k^2,5,500,1.6093523670342282,1.5647809951087506,-0.012028724905566168,0.11396754315039848,0.11396754315039825,-0.13789327255798556,0.07661078144198619
Qwen3-32B,enumeration_bullet,signed_error,constant,constant,b=\alpha,1,500,0.6968493827160493,0.17240545290044762,-0.005937879244112265,0.0,1.1102230246251565e-16,-0.14674792248071022,-0.029377064653138163
Qwen3-32B,enumeration_bullet,signed_error,N,N,b=\alpha+\beta_NN,2,500,0.5457920961114915,0.10373380559298744,0.2121210733793374,0.5719249656437994,0.5719249656437992,0.47825665151201424,0.4020247698545394
Qwen3-32B,enumeration_bullet,signed_error,L,L,b=\alpha+\beta_LL_k,2,500,0.685572386453732,0.17034852703007627,0.010341044129752341,0.04250653881992883,0.04250653881992872,-0.16511398033633395,0.013427397672364227
Qwen3-32B,enumeration_bullet,signed_error,logN,log₂ N,b=\alpha+\beta_N\log_2N,2,500,0.6035312891263518,0.13147618412074852,0.1287715823540978,0.3447242816755798,0.3447242816755799,0.007871274349572022,0.23810867778773703
Qwen3-32B,enumeration_bullet,signed_error,logL,log₂ L,b=\alpha+\beta_L\log_2L_k,2,500,0.6834753638492447,0.16944658254919304,0.013368203977785598,0.04821115986103053,0.04821115986103042,-0.16612330127016683,0.04494266321338691
Qwen3-32B,enumeration_bullet,signed_error,density,N/L,b=\alpha+\beta_DN/L_k,2,500,0.691350390727913,0.1636273801665569,0.0020001981593092966,0.041810726740132975,0.0418107267401332,-0.06001739559981667,-0.19557573129371475
Qwen3-32B,enumeration_bullet,signed_error,inv_density,L/N,b=\alpha+\beta_D L_k/N,2,500,0.6866208163955434,0.16773971545181382,0.00882758165369879,0.03788380096193478,0.03788380096193478,-0.1966762864480216,-0.06815349043423291
Qwen3-32B,enumeration_bullet,signed_error,product,NL,b=\alpha+\beta_PNL_k,2,500,0.5016545993549618,0.11388039979927284,0.275835817172831,0.7107065004562185,0.7107065004562185,0.38670889078292026,0.45119337886126043
Qwen3-32B,enumeration_bullet,signed_error,log_product,log₂(NL),b=\alpha+\beta_P\log_2(NL_k),2,500,0.6000401115637246,0.13586349465504322,0.13381127649822655,0.3474997358068598,0.3474997358068599,-0.03500333650953236,0.28433752086032316
Qwen3-32B,enumeration_bullet,signed_error,N_L,N + L,b=\alpha+\beta_NN+\beta_LL_k,3,500,0.5345150998491741,0.1022563766710089,0.22839999675320177,0.6144315044637281,0.6144315044637281,0.4598905936563913,0.44482923218004233
Qwen3-32B,enumeration_bullet,signed_error,N_logL,N + log₂L,b=\alpha+\beta_NN+\beta_L\log_2L_k,3,500,0.5324180772446867,0.10129275777530052,0.23142715660123547,0.6201361255048298,0.6201361255048299,0.4588812727225583,0.47634449772106413
Qwen3-32B,enumeration_bullet,signed_error,logN_L,log₂N + L,b=\alpha+\beta_N\log_2N+\beta_LL_k,3,500,0.5922542928640344,0.12954231031094834,0.1450505057279622,0.3872308204955087,0.3872308204955087,-0.010494783506051375,0.28091314011323953
Qwen3-32B,enumeration_bullet,signed_error,logN_logL,log₂N + log₂L,b=\alpha+\beta_N\log_2N+\beta_L\log_2L_k,3,500,0.5901572702595471,0.1286082962411378,0.14807766557599555,0.3929354415366104,0.3929354415366104,-0.011504104439884255,0.31242840565426233
Qwen3-32B,enumeration_bullet,signed_error,N_density,N + N/L,b=\alpha+\beta_NN+\beta_DN/L_k,3,500,0.48234138757793243,0.09100235343173887,0.3037154304411316,0.798323415032256,0.7983234150322561,0.5377420589764949,0.655912282782163
Qwen3-32B,enumeration_bullet,signed_error,L_density,L + N/L,b=\alpha+\beta_LL_k+\beta_DN/L_k,3,500,0.6633566652881511,0.15364860172742795,0.04241057879458976,0.14407989367869056,0.14407989367869056,-0.02603515404154777,-0.23193717097485456
Qwen3-32B,enumeration_bullet,signed_error,N_L_density,N + L + N/L,b=\alpha+\beta_NN+\beta_LL_k+\beta_DN/L_k,4,500,0.48057771982845965,0.0897528702350757,0.30626137543240206,0.806952086283692,0.8069520862836921,0.5585295375403967,0.5593999277412353
Qwen3-32B,enumeration_bullet,signed_error,N_L_interaction,N + L + NL,b=\alpha+\beta_NN+\beta_LL_k+\beta_{NL}NL_k,4,500,0.48196824012717654,0.09944546144976707,0.30425408795388653,0.8189401239950866,0.8189401239950866,0.5482280494829064,0.6489536743794158
Qwen3-32B,enumeration_bullet,signed_error,N_logL_interaction,N + log₂L + Nlog₂L,b=\alpha+\beta_NN+\beta_L\log_2L_k+\beta_{NL}N\log_2L_k,4,500,0.4704688566275267,0.09276212680979132,0.32085403872827956,0.8500716748806348,0.8500716748806348,0.5707339388123605,0.8285516826121168
Qwen3-32B,enumeration_bullet,signed_error,logN_logL_interaction,log₂N + log₂L + interaction,b=\alpha+\beta_N\log_2N+\beta_L\log_2L_k+\beta_{NL}\log_2N\log_2L_k,4,500,0.5554812542950793,0.12121809921790683,0.19813427583512422,0.5198116978812735,0.5198116978812733,-0.034657156133795164,0.5075043647277642
Qwen3-32B,enumeration_bullet,signed_error,N_piece10_logL,segmented N at 10 + log₂L,b=\alpha+\beta_NN+\beta_H(N-10)_++\beta_L\log_2L_k,4,500,0.5218611805137606,0.09538349832920141,0.2466665793119449,0.673183503260727,0.673183503260727,0.6025890544497328,0.5076470925355399
Qwen3-32B,enumeration_bullet,signed_error,logN_L_piece5,log₂N + segmented L at 5k,b=\alpha+\beta_N\log_2N+\beta_LL_k+\beta_H(L_k-5)_+,4,500,0.5906676059987799,0.12796849834902482,0.14734096972182809,0.3955955871481125,0.3955955871481124,-0.01226317342442762,0.30979993031200637
Qwen3-32B,enumeration_bullet,signed_error,N_piece10_L_piece5,segmented N at 10 + segmented L at 5k,b=\alpha+\beta_NN+\beta_{NH}(N-10)_++\beta_LL_k+\beta_{LH}(L_k-5)_+,5,500,0.5223715162529932,0.09483373489480545,0.24592988345777733,0.6758436488722288,0.6758436488722288,0.6018299854651897,0.5050186171932841
Qwen3-32B,enumeration_bullet,signed_error,N2_L,quadratic N + L,b=\alpha+\beta_1N+\beta_2N^2+\beta_LL_k,4,500,0.5305757095287607,0.09591230625906957,0.2340867090366885,0.6630713840844067,0.6630713840844067,0.528916996433934,0.458534357752461
Qwen3-32B,enumeration_bullet,signed_error,N_L2,N + quadratic L,b=\alpha+\beta_NN+\beta_1L_k+\beta_2L_k^2,4,500,0.5345446057105605,0.1011431683998235,0.22835740352665324,0.6187422785156145,0.6187422785156145,0.4585641914625924,-0.3279701226198679
Qwen3-32B,enumeration_bullet,signed_error,N2_L2,quadratic N + quadratic L,b=\alpha+\beta_1N+\beta_2N^2+\beta_3L_k+\beta_4L_k^2,5,500,0.530605215390147,0.094794142617277,0.23404411581013984,0.6673821581362931,0.6673821581362931,0.5275905942401353,-0.3142649970474556
Qwen3-32B,enumeration_bullet,absolute_error,constant,constant,b=\alpha,1,500,0.6736316049382716,0.17025243138397658,-0.004724496674349821,0.0,0.0,-0.18578173936084696,-0.017130751788576593
Qwen3-32B,enumeration_bullet,absolute_error,N,N,b=\alpha+\beta_NN,2,500,0.4057324601221136,0.08139206622528689,0.3948482541611278,0.6959833509299893,0.6959833509299893,0.445517928300889,0.599558518203785
Qwen3-32B,enumeration_bullet,absolute_error,L,L,b=\alpha+\beta_LL_k,2,500,0.664178280665987,0.16863970192958988,0.009375177987204442,0.02591360243548413,0.02591360243548413,-0.19547783693239174,0.017559289761636676
Qwen3-32B,enumeration_bullet,absolute_error,logN,log₂ N,b=\alpha+\beta_N\log_2N,2,500,0.5171392788145022,0.12144732615808203,0.22868449489532316,0.4038899550655177,0.4038899550655176,-0.09097709016421618,0.3425233768235254
Qwen3-32B,enumeration_bullet,absolute_error,logL,log₂ L,b=\alpha+\beta_L\log_2L_k,2,500,0.6630864065893431,0.1679652842680339,0.011003712966925705,0.028129990300917118,0.028129990300917118,-0.19504704218906466,0.025895248554297146
Qwen3-32B,enumeration_bullet,absolute_error,density,N/L,b=\alpha+\beta_DN/L_k,2,500,0.6300511548743911,0.15416405400811398,0.06027593595720149,0.1183154638293904,0.1183154638293904,-0.03572901157452035,-0.15889575815433798
Qwen3-32B,enumeration_bullet,absolute_error,inv_density,L/N,b=\alpha+\beta_D L_k/N,2,500,0.6562384225513931,0.16478438661385422,0.021217511228950436,0.04498921444437587,0.0449892144443762,-0.25746935379445546,-0.058185310674323754
Qwen3-32B,enumeration_bullet,absolute_error,product,NL,b=\alpha+\beta_PNL_k,2,500,0.4176679118331893,0.103706903446564,0.3770464755256222,0.6625054112009263,0.6625054112009264,0.2662130561541457,0.3586665197277791
Qwen3-32B,enumeration_bullet,absolute_error,log_product,log₂(NL),b=\alpha+\beta_P\log_2(NL_k),2,500,0.5366157856638977,0.13033719158313045,0.19963519940832375,0.35136113306178485,0.35136113306178485,-0.10885832930066242,0.2922571878029966
Qwen3-32B,enumeration_bullet,absolute_error,N_L,N + L,b=\alpha+\beta_NN+\beta_LL_k,3,500,0.39627913584982927,0.07986420921034917,0.40894792882268227,0.7218969533654734,0.7218969533654734,0.4358218307293448,0.6342485597539982
Qwen3-32B,enumeration_bullet,absolute_error,N_logL,N + log₂L,b=\alpha+\beta_NN+\beta_L\log_2L_k,3,500,0.39518726177318536,0.07924140756857982,0.41057646380240354,0.7241133412309064,0.7241133412309065,0.4362526254726721,0.6425845185466588
Qwen3-32B,enumeration_bullet,absolute_error,logN_L,log₂N + L,b=\alpha+\beta_N\log_2N+\beta_LL_k,3,500,0.5076859545422178,0.11977689517068954,0.24278416955687765,0.42980355750100174,0.42980355750100185,-0.10067318773576095,0.37721341837373834
Qwen3-32B,enumeration_bullet,absolute_error,logN_logL,log₂N + log₂L,b=\alpha+\beta_N\log_2N+\beta_L\log_2L_k,3,500,0.5065940804655737,0.11913893362083146,0.24441270453659902,0.43201994536643495,0.43201994536643495,-0.10024239299243409,0.3855493771663996
Qwen3-32B,enumeration_bullet,absolute_error,N_density,N + N/L,b=\alpha+\beta_NN+\beta_DN/L_k,3,500,0.35822776352491503,0.06919027904053263,0.4657017177284465,0.8228896593604799,0.8228896593604799,0.49228222685644907,0.7452098091345146
Qwen3-32B,enumeration_bullet,absolute_error,L_density,L + N/L,b=\alpha+\beta_LL_k+\beta_DN/L_k,3,500,0.5864133878590987,0.1427301541483641,0.1253618570734618,0.2296821625399349,0.2296821625399349,0.011182916132271403,-0.19475184661773604
Qwen3-32B,enumeration_bullet,absolute_error,N_L_density,N + L + N/L,b=\alpha+\beta_NN+\beta_LL_k+\beta_DN/L_k,4,500,0.35732223138229396,0.06829783692065265,0.46705232289534737,0.8266527936223476,0.8266527936223477,0.5039755352632811,0.6917968140075332
Qwen3-32B,enumeration_bullet,absolute_error,N_L_interaction,N + L + NL,b=\alpha+\beta_NN+\beta_LL_k+\beta_{NL}NL_k,4,500,0.3536806034926935,0.07389782373194945,0.47248382688303414,0.8439120044502987,0.8439120044502987,0.4985618434728577,0.8008879199420247
Qwen3-32B,enumeration_bullet,absolute_error,N_logL_interaction,N + log₂L + Nlog₂L,b=\alpha+\beta_NN+\beta_L\log_2L_k+\beta_{NL}N\log_2L_k,4,500,0.34823091371604076,0.06999305909154799,0.48061206311443916,0.8545858936197281,0.8545858936197283,0.5134157860048827,0.8407804569164046
Qwen3-32B,enumeration_bullet,absolute_error,logN_logL_interaction,log₂N + log₂L + interaction,b=\alpha+\beta_N\log_2N+\beta_L\log_2L_k+\beta_{NL}\log_2N\log_2L_k,4,500,0.4798269861890045,0.11268582889394342,0.2843359431841167,0.5049685347251647,0.5049685347251647,-0.10580410930510631,0.4969211203546656
Qwen3-32B,enumeration_bullet,absolute_error,N_piece10_logL,segmented N at 10 + log₂L,b=\alpha+\beta_NN+\beta_H(N-10)_++\beta_L\log_2L_k,4,500,0.36535023590065224,0.06569562787251176,0.455078518905337,0.8060472591079593,0.8060472591079593,0.6814179733608325,0.7132247589404437
Qwen3-32B,enumeration_bullet,absolute_error,logN_L_piece5,log₂N + segmented L at 5k,b=\alpha+\beta_N\log_2N+\beta_LL_k+\beta_H(L_k-5)_+,4,500,0.5069085998021565,0.11892721188075367,0.24394359756503492,0.43353219088396255,0.43353219088396266,-0.10082277802512762,0.3779915563618168
Qwen3-32B,enumeration_bullet,absolute_error,N_piece10_L_piece5,segmented N at 10 + segmented L at 5k,b=\alpha+\beta_NN+\beta_{NH}(N-10)_++\beta_LL_k+\beta_{LH}(L_k-5)_+,5,500,0.3656647552372349,0.0654640975880616,0.4546094119337729,0.807559504625487,0.807559504625487,0.6808375883281383,0.7056669381358609
Qwen3-32B,enumeration_bullet,absolute_error,N2_L,quadratic N + L,b=\alpha+\beta_1N+\beta_2N^2+\beta_LL_k,4,500,0.36432349589183793,0.060588691154319745,0.45660990613688757,0.8174165152283344,0.8174165152283344,0.7811741731309753,0.712054661576617
Qwen3-32B,enumeration_bullet,absolute_error,N_L2,N + quadratic L,b=\alpha+\beta_NN+\beta_1L_k+\beta_2L_k^2,4,500,0.3965465723163406,0.07952618178687704,0.40854904615857,0.7230964753314217,0.7230964753314217,0.4357407292287141,-0.012168188050913242
Qwen3-32B,enumeration_bullet,absolute_error,N2_L2,quadratic N + quadratic L,b=\alpha+\beta_1N+\beta_2N^2+\beta_3L_k+\beta_4L_k^2,5,500,0.3645909323583495,0.06021259673179292,0.456211023472775,0.8186160371942827,0.8186160371942827,0.7810930716303448,0.0656379137717017
Qwen3-32B,native_thinking,signed_error,constant,constant,b=\alpha,1,500,0.03611160493827161,0.012240145375243403,-0.0035461576887403368,0.0,0.0,-0.04633440024386504,-0.00694444444444442
Qwen3-32B,native_thinking,signed_error,N,N,b=\alpha+\beta_NN,2,500,0.035562262905191204,0.011713174522209671,0.011720128246130779,0.1704028164136524,0.1704028164136524,0.15093787308904616,-0.18444746249285915
Qwen3-32B,native_thinking,signed_error,L,L,b=\alpha+\beta_LL_k,2,500,0.03648020840412278,0.012309668466320057,-0.01378969553476006,0.01019367991845066,0.010193679918450438,-0.17754831510636215,-0.006383503030534365
Qwen3-32B,native_thinking,signed_error,logN,log₂ N,b=\alpha+\beta_N\log_2N,2,500,0.03554265864843835,0.0117515101282338,0.012264933069186634,0.16016101884396416,0.16016101884396416,0.1335796480328557,-0.10662463845313663
Qwen3-32B,native_thinking,signed_error,logL,log₂ L,b=\alpha+\beta_L\log_2L_k,2,500,0.036369107684622246,0.012288126154179933,-0.01070219221382529,0.007121204268546566,0.007121204268546788,-0.13944385294150297,-0.011085163196438375
Qwen3-32B,native_thinking,signed_error,density,N/L,b=\alpha+\beta_DN/L_k,2,500,0.03610138505077846,0.012214565462360674,-0.003262145697490171,0.009271829136909604,0.009271829136909604,-0.05573619582556244,-0.03642623350754559
