model_label,family,site,protocol,layer,k,held_out_seeds,evidence_scope,mean_control_adjusted_transport,ci95_low,ci95_high,exact_sign_flip_p,positive_seed_fraction,holm_p
Gemma4-E4B,prompt_patching,toggled_needle_span,cumulative_from_layer,9,5,5,held_out_only,0.6733333333333333,0.6666666666666666,0.6866666666666668,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,cumulative_from_layer,10,1,5,held_out_only,0.7,0.6666666666666666,0.7666666666666667,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,cumulative_from_layer,10,3,5,held_out_only,0.7444444444444444,0.7,0.7777777777777777,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,cumulative_from_layer,10,5,5,held_out_only,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,cumulative_from_layer,11,1,5,held_out_only,0.7,0.6666666666666666,0.7666666666666667,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,cumulative_from_layer,11,3,5,held_out_only,0.7444444444444445,0.7222222222222222,0.7666666666666666,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,cumulative_from_layer,11,5,5,held_out_only,0.6733333333333333,0.6666666666666666,0.6866666666666668,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,cumulative_from_layer,12,1,5,held_out_only,0.7,0.6666666666666666,0.7666666666666667,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,cumulative_from_layer,12,3,5,held_out_only,0.7444444444444445,0.7222222222222222,0.7666666666666666,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,cumulative_from_layer,12,5,5,held_out_only,0.6733333333333333,0.6666666666666666,0.6866666666666668,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,cumulative_from_layer,13,1,5,held_out_only,0.6333333333333333,0.5333333333333333,0.7333333333333334,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,cumulative_from_layer,13,3,5,held_out_only,0.711111111111111,0.6555555555555554,0.7666666666666666,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,cumulative_from_layer,13,5,5,held_out_only,0.6533333333333332,0.6399999999999999,0.6666666666666666,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,cumulative_from_layer,14,1,5,held_out_only,0.6333333333333333,0.5333333333333333,0.7333333333333334,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,cumulative_from_layer,14,3,5,held_out_only,0.6888888888888889,0.6444444444444444,0.7444444444444444,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,cumulative_from_layer,14,5,5,held_out_only,0.6399999999999999,0.62,0.6599999999999999,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,cumulative_from_layer,15,1,5,held_out_only,0.5999999999999999,0.5333333333333333,0.6666666666666666,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,cumulative_from_layer,15,3,5,held_out_only,0.6666666666666666,0.5999999999999999,0.7333333333333333,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,cumulative_from_layer,15,5,5,held_out_only,0.6266666666666667,0.6066666666666667,0.6466666666666666,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,cumulative_from_layer,16,1,5,held_out_only,0.5666666666666667,0.5,0.6333333333333333,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,cumulative_from_layer,16,3,5,held_out_only,0.6333333333333333,0.5666666666666667,0.7,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,cumulative_from_layer,16,5,5,held_out_only,0.6,0.58,0.62,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,single_layer,0,1,5,held_out_only,0.7333333333333333,0.5333333333333333,0.9333333333333332,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,single_layer,0,3,5,held_out_only,0.7333333333333333,0.6777777777777777,0.788888888888889,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,single_layer,0,5,5,held_out_only,0.6866666666666666,0.6666666666666666,0.7133333333333334,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,single_layer,1,1,5,held_out_only,0.7666666666666666,0.5999999999999999,0.9333333333333332,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,single_layer,1,3,5,held_out_only,0.7333333333333334,0.6666666666666666,0.788888888888889,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,single_layer,1,5,5,held_out_only,0.6866666666666666,0.6666666666666666,0.7266666666666666,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,single_layer,2,1,5,held_out_only,0.7333333333333333,0.5333333333333333,0.9333333333333332,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,single_layer,2,3,5,held_out_only,0.7333333333333333,0.6555555555555556,0.8222222222222222,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,single_layer,2,5,5,held_out_only,0.6799999999999999,0.6666666666666666,0.7066666666666667,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,single_layer,3,1,5,held_out_only,0.7666666666666667,0.5666666666666667,0.9666666666666668,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,single_layer,3,3,5,held_out_only,0.7333333333333333,0.6555555555555556,0.8222222222222222,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,single_layer,3,5,5,held_out_only,0.6866666666666666,0.6666666666666666,0.7133333333333334,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,single_layer,4,1,5,held_out_only,0.7666666666666667,0.5666666666666667,0.9666666666666668,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,single_layer,4,3,5,held_out_only,0.7333333333333332,0.6666666666666666,0.8222222222222222,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,single_layer,4,5,5,held_out_only,0.6866666666666668,0.6533333333333333,0.7133333333333335,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,single_layer,5,1,5,held_out_only,0.7666666666666667,0.5666666666666667,0.9666666666666668,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,single_layer,5,3,5,held_out_only,0.7333333333333333,0.6777777777777777,0.788888888888889,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,single_layer,5,5,5,held_out_only,0.6866666666666666,0.6666666666666666,0.7133333333333334,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,single_layer,6,1,5,held_out_only,0.7333333333333333,0.5333333333333333,0.9333333333333332,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,single_layer,6,3,5,held_out_only,0.7444444444444445,0.7,0.8,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,single_layer,6,5,5,held_out_only,0.6866666666666666,0.6666666666666666,0.7133333333333334,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,single_layer,7,1,5,held_out_only,0.7333333333333333,0.5333333333333333,0.9333333333333332,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,single_layer,7,3,5,held_out_only,0.7444444444444445,0.7,0.8,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,single_layer,7,5,5,held_out_only,0.6866666666666668,0.6666666666666666,0.7133333333333334,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,single_layer,8,1,5,held_out_only,0.7666666666666666,0.5999999999999999,0.9333333333333332,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,single_layer,8,3,5,held_out_only,0.7555555555555556,0.7222222222222222,0.8,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,single_layer,8,5,5,held_out_only,0.6799999999999999,0.6666666666666666,0.7066666666666667,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,single_layer,9,1,5,held_out_only,0.7333333333333333,0.5999999999999999,0.9,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,single_layer,9,3,5,held_out_only,0.7222222222222222,0.6555555555555556,0.788888888888889,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,single_layer,9,5,5,held_out_only,0.6666666666666666,0.6399999999999999,0.7,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,single_layer,10,1,5,held_out_only,0.6666666666666666,0.5666666666666667,0.7666666666666667,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,single_layer,10,3,5,held_out_only,0.7444444444444444,0.7,0.7777777777777777,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,single_layer,10,5,5,held_out_only,0.6599999999999999,0.6466666666666666,0.6666666666666666,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,single_layer,11,1,5,held_out_only,0.7,0.6666666666666666,0.7666666666666667,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,single_layer,11,3,5,held_out_only,0.7222222222222221,0.6888888888888889,0.7555555555555555,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,single_layer,11,5,5,held_out_only,0.6533333333333332,0.6399999999999999,0.6666666666666666,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,single_layer,12,1,5,held_out_only,0.7,0.6666666666666666,0.7666666666666667,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,single_layer,12,3,5,held_out_only,0.7222222222222222,0.6888888888888889,0.7555555555555555,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,single_layer,12,5,5,held_out_only,0.6533333333333332,0.6399999999999999,0.6666666666666666,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,single_layer,13,1,5,held_out_only,0.6333333333333333,0.5333333333333333,0.7333333333333334,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,single_layer,13,3,5,held_out_only,0.711111111111111,0.6777777777777777,0.7444444444444445,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,single_layer,13,5,5,held_out_only,0.6533333333333332,0.6399999999999999,0.6666666666666666,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,single_layer,14,1,5,held_out_only,0.6333333333333333,0.5333333333333333,0.7333333333333334,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,single_layer,14,3,5,held_out_only,0.6777777777777778,0.6444444444444444,0.7111111111111111,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,single_layer,14,5,5,held_out_only,0.6399999999999999,0.62,0.6599999999999999,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,single_layer,15,1,5,held_out_only,0.5999999999999999,0.5333333333333333,0.6666666666666666,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,single_layer,15,3,5,held_out_only,0.6444444444444445,0.611111111111111,0.6888888888888889,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,single_layer,15,5,5,held_out_only,0.62,0.6066666666666667,0.6333333333333333,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,single_layer,16,1,5,held_out_only,0.5666666666666667,0.5,0.6333333333333333,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,single_layer,16,3,5,held_out_only,0.611111111111111,0.5222222222222223,0.7,0.0625,1.0,1.0
Gemma4-E4B,prompt_patching,toggled_needle_span,single_layer,16,5,5,held_out_only,0.58,0.5533333333333333,0.6,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,0,1,5,held_out_only,0.7999999999999999,0.6833333333333332,0.9166666666666666,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,0,3,5,held_out_only,0.7333333333333334,0.6777777777777778,0.788888888888889,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,0,5,5,held_out_only,0.6666666666666667,0.6466666666666667,0.6933333333333334,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,1,1,5,held_out_only,0.7999999999999999,0.6833333333333333,0.9166666666666666,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,1,3,5,held_out_only,0.7333333333333334,0.6777777777777778,0.7944444444444445,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,1,5,5,held_out_only,0.6666666666666667,0.6466666666666667,0.6933333333333334,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,2,1,5,held_out_only,0.7999999999999999,0.6833333333333333,0.9166666666666666,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,2,3,5,held_out_only,0.7333333333333334,0.6777777777777778,0.7944444444444445,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,2,5,5,held_out_only,0.6666666666666667,0.6466666666666667,0.6933333333333334,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,3,1,5,held_out_only,0.7999999999999999,0.6833333333333332,0.9166666666666666,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,3,3,5,held_out_only,0.7333333333333334,0.6777777777777778,0.788888888888889,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,3,5,5,held_out_only,0.6666666666666667,0.6433333333333333,0.6933333333333334,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,4,1,5,held_out_only,0.7999999999999999,0.6833333333333332,0.9166666666666666,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,4,3,5,held_out_only,0.7333333333333334,0.6777777777777778,0.7944444444444445,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,4,5,5,held_out_only,0.6666666666666667,0.6466666666666667,0.6933333333333334,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,5,1,5,held_out_only,0.7999999999999999,0.6833333333333332,0.9166666666666666,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,5,3,5,held_out_only,0.7333333333333334,0.6777777777777778,0.788888888888889,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,5,5,5,held_out_only,0.6666666666666667,0.6466666666666667,0.6933333333333334,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,6,1,5,held_out_only,0.7999999999999999,0.6833333333333332,0.9166666666666666,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,6,3,5,held_out_only,0.7333333333333334,0.6777777777777778,0.788888888888889,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,6,5,5,held_out_only,0.6666666666666667,0.6466666666666667,0.6933333333333334,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,7,1,5,held_out_only,0.7999999999999999,0.6833333333333332,0.9166666666666666,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,7,3,5,held_out_only,0.7333333333333334,0.6777777777777778,0.7944444444444445,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,7,5,5,held_out_only,0.6666666666666667,0.6466666666666667,0.6933333333333334,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,8,1,5,held_out_only,0.7999999999999999,0.6833333333333333,0.9166666666666666,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,8,3,5,held_out_only,0.7333333333333334,0.6777777777777778,0.788888888888889,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,8,5,5,held_out_only,0.6666666666666667,0.6466666666666667,0.6933333333333334,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,9,1,5,held_out_only,0.7999999999999999,0.6833333333333333,0.9166666666666666,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,9,3,5,held_out_only,0.7333333333333334,0.6777777777777778,0.7944444444444445,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,9,5,5,held_out_only,0.6666666666666667,0.6466666666666667,0.6933333333333334,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,10,1,5,held_out_only,0.7999999999999999,0.6833333333333333,0.9166666666666666,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,10,3,5,held_out_only,0.7333333333333334,0.6777777777777778,0.7944444444444445,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,10,5,5,held_out_only,0.6666666666666667,0.6433333333333333,0.6933333333333334,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,11,1,5,held_out_only,0.7999999999999999,0.6833333333333333,0.9166666666666666,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,11,3,5,held_out_only,0.7333333333333334,0.6777777777777778,0.7890277777777759,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,11,5,5,held_out_only,0.6666666666666667,0.6433333333333333,0.6933333333333334,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,12,1,5,held_out_only,0.7999999999999999,0.6833333333333332,0.9166666666666666,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,12,3,5,held_out_only,0.7333333333333334,0.6777777777777778,0.7944444444444445,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,12,5,5,held_out_only,0.6666666666666667,0.6466666666666667,0.6933333333333334,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,13,1,5,held_out_only,0.7999999999999999,0.6833333333333332,0.9166666666666666,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,13,3,5,held_out_only,0.7333333333333334,0.6777777777777778,0.7944444444444445,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,13,5,5,held_out_only,0.6666666666666667,0.6466666666666667,0.6933333333333334,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,14,1,5,held_out_only,0.7999999999999999,0.6833333333333333,0.9166666666666666,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,14,3,5,held_out_only,0.7333333333333334,0.6777777777777778,0.788888888888889,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,14,5,5,held_out_only,0.6666666666666667,0.6466666666666667,0.6933333333333334,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,15,1,5,held_out_only,0.7999999999999999,0.6833333333333332,0.9166666666666666,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,15,3,5,held_out_only,0.7333333333333334,0.6777777777777778,0.7944444444444445,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,15,5,5,held_out_only,0.6666666666666667,0.6433333333333333,0.6933333333333334,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,16,1,5,held_out_only,0.7999999999999999,0.6833333333333333,0.9166666666666666,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,16,3,5,held_out_only,0.7333333333333334,0.6777777777777778,0.7944444444444445,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,16,5,5,held_out_only,0.6666666666666667,0.6466666666666667,0.6933333333333334,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,17,1,5,held_out_only,0.7999999999999999,0.6833333333333333,0.9166666666666666,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,17,3,5,held_out_only,0.7333333333333334,0.6777777777777778,0.7944444444444445,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,17,5,5,held_out_only,0.6666666666666667,0.6433333333333333,0.6933333333333334,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,18,1,5,held_out_only,0.7999999999999999,0.6833333333333332,0.9166666666666666,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,18,3,5,held_out_only,0.7333333333333334,0.6777777777777778,0.7944444444444445,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,18,5,5,held_out_only,0.6666666666666667,0.6466666666666667,0.6933333333333334,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,19,1,5,held_out_only,0.7999999999999999,0.6833333333333333,0.9166666666666666,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,19,3,5,held_out_only,0.7333333333333334,0.6777777777777778,0.7944444444444445,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,19,5,5,held_out_only,0.6666666666666667,0.6433333333333333,0.6933333333333334,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,20,1,5,held_out_only,0.7999999999999999,0.6833333333333332,0.9166666666666666,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,20,3,5,held_out_only,0.7333333333333334,0.6777777777777778,0.788888888888889,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,20,5,5,held_out_only,0.6666666666666667,0.6466666666666667,0.6933333333333334,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,21,1,5,held_out_only,0.7999999999999999,0.6833333333333332,0.9166666666666666,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,21,3,5,held_out_only,0.7333333333333334,0.6777777777777778,0.7944444444444445,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,21,5,5,held_out_only,0.6666666666666667,0.6466666666666667,0.6933333333333334,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,22,1,5,held_out_only,0.7999999999999999,0.6833333333333332,0.9166666666666666,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,22,3,5,held_out_only,0.7333333333333334,0.6777777777777778,0.7944444444444445,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,22,5,5,held_out_only,0.6666666666666667,0.6433333333333333,0.6933333333333334,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,23,1,5,held_out_only,0.7999999999999999,0.6833333333333332,0.9166666666666666,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,23,3,5,held_out_only,0.7333333333333334,0.6777777777777778,0.7944444444444445,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,23,5,5,held_out_only,0.6666666666666667,0.6466666666666667,0.6933333333333334,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,24,1,5,held_out_only,0.7999999999999999,0.6833333333333332,0.9166666666666666,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,24,3,5,held_out_only,0.7333333333333334,0.6777777777777778,0.788888888888889,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,24,5,5,held_out_only,0.6666666666666667,0.6466666666666667,0.6933333333333334,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,25,1,5,held_out_only,0.7999999999999999,0.6833333333333333,0.9166666666666666,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,25,3,5,held_out_only,0.7333333333333334,0.6777777777777778,0.788888888888889,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,25,5,5,held_out_only,0.6666666666666667,0.6466666666666667,0.6933333333333334,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,26,1,5,held_out_only,0.7999999999999999,0.6833333333333333,0.9166666666666666,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,26,3,5,held_out_only,0.7333333333333334,0.6777777777777778,0.788888888888889,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,26,5,5,held_out_only,0.6666666666666667,0.6433333333333333,0.6933333333333334,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,27,1,5,held_out_only,0.7999999999999999,0.6833333333333333,0.9166666666666666,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,27,3,5,held_out_only,0.7333333333333334,0.6777777777777778,0.788888888888889,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,27,5,5,held_out_only,0.6666666666666667,0.6466666666666667,0.6933333333333334,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,28,1,5,held_out_only,0.7999999999999999,0.6833333333333333,0.9166666666666666,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,28,3,5,held_out_only,0.7333333333333334,0.6777777777777778,0.7944444444444445,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,28,5,5,held_out_only,0.6666666666666667,0.6465833333333335,0.6933333333333334,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,29,1,5,held_out_only,0.7999999999999999,0.6833333333333332,0.9166666666666666,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,29,3,5,held_out_only,0.7333333333333334,0.6777777777777778,0.7944444444444445,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,29,5,5,held_out_only,0.6666666666666667,0.6433333333333333,0.6933333333333334,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,30,1,5,held_out_only,0.7999999999999999,0.6833333333333333,0.9166666666666666,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,30,3,5,held_out_only,0.7333333333333334,0.6777777777777778,0.7944444444444445,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,30,5,5,held_out_only,0.6666666666666667,0.6466666666666667,0.6933333333333334,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,31,1,5,held_out_only,0.7999999999999999,0.6833333333333332,0.9166666666666666,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,31,3,5,held_out_only,0.7333333333333334,0.6777777777777778,0.788888888888889,0.0625,1.0,1.0
