model_label,mode,layer,n_confirmation,n_confirmation_seed_clusters,min_confirmation_per_class,max_confirmation_per_class,pca_components,logistic_accuracy,logistic_balanced_accuracy,ncc_accuracy,ncc_balanced_accuracy,class_balanced_snr,class_balanced_snr_db,class_balanced_signal_power,class_balanced_noise_power,nc4_probe_ncc_disagreement,nc1_trace_sigmaw_sigmab_pinv_over_c,nc2_etf_gram_relative_error,nc2_centered_centroid_norm_cv,pillai_trace_regularized,lawley_hotelling_trace_regularized,wilks_lambda_regularized,wilks_log_separation_regularized,covariance_ridge,covariance_ridge_attempts,covariance_min_eigenvalue_before_ridge,covariance_within_scale
Gemma4-E4B,native_thinking,18,30,3,3,3,32,0.36666666666666664,0.3666666666666667,0.3,0.3,1.0560067220423897,0.236666827211129,645.6857299804688,611.4409278869629,0.5,-29510336.77188639,0.9582740068435669,0.5254409313201904,8.99958515380692,8433507.295116166,1.7499688727115111e-44,100.75414609098277,1.910752910375595e-05,1,-2.431024645844929e-06,19.10752910375595
Gemma4-E4B,non_thinking,19,30,3,3,3,32,0.26666666666666666,0.26666666666666666,0.36666666666666664,0.36666666666666664,0.7539859447766512,-1.2263674983690496,661.2232666015625,876.9702819824219,0.36666666666666664,102375592.19905475,1.380686640739441,0.6589537858963013,9.027836551722531,4865536.126938707,1.1502572552411323e-42,96.56858828818224,2.7405322246253488e-05,1,-2.6878944523992743e-06,27.40532224625349
Gemma4-E4B,native_thinking,19,30,3,3,3,32,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.3333333333333333,1.0938939503192466,0.38975220513299236,664.5693359375,607.5262924194336,0.43333333333333335,-21929571.108999312,0.91595059633255,0.5542224049568176,9.039395143302052,9518795.92480927,3.175361283840456e-45,102.46090776867504,1.8985196210443972e-05,1,-3.0110380898094984e-06,18.985196210443974
Gemma4-E4B,non_thinking,20,30,3,3,3,32,0.23333333333333334,0.23333333333333334,0.36666666666666664,0.3666666666666666,0.8394427001160547,-0.7600894320992363,722.1636962890625,860.2894470214844,0.3333333333333333,79160454.94569208,1.297264814376831,0.675783097743988,9.01176582858252,6861493.862074748,5.442692605970102e-45,101.9220552819859,2.6884046904742716e-05,1,-5.1612111841335616e-06,26.884046904742718
Gemma4-E4B,native_thinking,20,30,3,3,3,32,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.2171196747742046,0.8533328286339964,774.0881958007812,636.0000679016114,0.4666666666666667,-43110480.65544912,1.0102981328964233,0.5566776990890503,9.052563111849077,8233433.695413239,3.578869524592029e-44,100.03869711644653,1.987500366196036e-05,1,-3.3839766840879998e-06,19.875003661960363
Gemma4-E4B,non_thinking,21,30,3,3,3,32,0.26666666666666666,0.2666666666666667,0.3,0.3,0.8334810423873267,-0.791042737966306,716.4185180664062,859.5498657226562,0.4666666666666667,5455539.369439397,1.2265326976776123,0.6602084040641785,9.033655551924278,15958741.082218798,2.2013938246843112e-46,105.12982356129945,2.6860932335257528e-05,1,-1.1200556564548678e-05,26.86093233525753
Gemma4-E4B,native_thinking,21,30,3,3,3,32,0.5,0.5,0.36666666666666664,0.36666666666666664,1.3301385712103122,1.2389688726567714,797.8157348632812,599.7989624023437,0.4666666666666667,-25240678.800662316,1.0170072317123413,0.6105712652206421,9.020227451987783,7363424.807261339,3.798881928637737e-42,95.37386711161737,1.8743716839700937e-05,1,-1.4876775796564065e-06,18.743716839700937
Gemma4-E4B,non_thinking,22,30,3,3,3,32,0.3333333333333333,0.3333333333333333,0.23333333333333334,0.2333333333333333,0.8270617419259667,-0.8246206822634489,662.4998779296875,801.0283203125,0.43333333333333335,26239035.217649203,1.1538724899291992,0.6302006840705872,9.016523280647176,17095553.901839387,2.0678633358872232e-47,107.4949835014186,2.503213410079479e-05,1,-1.1067404554265297e-05,25.032134100794792
Gemma4-E4B,native_thinking,22,30,3,3,3,32,0.6,0.6000000000000001,0.5333333333333333,0.5333333333333333,2.136555499421491,3.2971417858520558,813.4105834960938,380.71118850708007,0.3333333333333333,-239871284.99036103,1.1246252059936523,0.6839106678962708,9.039932870314503,25603759.51640545,3.4044926630703747e-46,104.69381834685572,1.189722479134798e-05,1,-1.76886709168561e-06,11.89722479134798
Gemma4-E4B,non_thinking,23,30,3,3,3,32,0.26666666666666666,0.26666666666666666,0.23333333333333334,0.2333333333333333,0.7735899008037626,-1.1148920859132567,635.2916259765625,821.2253356933594,0.5666666666666667,-178744394.51039663,1.309218406677246,0.6619501709938049,9.036957306165704,7800652.440245111,2.54958635103936e-44,100.37781296100468,2.5663290999829768e-05,1,-5.401394155856521e-06,25.66329099982977
