model_label,scope,target_ordinal,rank,layer,head,raw_attention_mass,n_seeds,n_events
Qwen3-8B,adjacent_rank_after_city,3,63,18,19,0.019922025235107145,20,73
Qwen3-8B,adjacent_rank_after_city,4,63,18,19,0.030502281345839603,19,65
Qwen3-8B,adjacent_rank_after_city,5,63,18,19,0.04389722469675439,19,56
Qwen3-8B,adjacent_rank_after_city,6,63,18,19,0.04441421021314815,18,46
Qwen3-8B,adjacent_rank_after_city,7,63,18,19,0.017302732804901962,17,38
Qwen3-8B,adjacent_rank_after_city,8,63,18,19,0.030914232790625,16,29
Qwen3-8B,adjacent_rank_after_city,9,63,18,19,0.02877978707692308,13,20
Qwen3-8B,adjacent_rank_after_city,10,63,18,19,0.013003411418181817,11,11
Qwen3-8B,adjacent_rank_after_city,2,64,24,15,0.00102303974625,20,87
Qwen3-8B,adjacent_rank_after_city,3,64,24,15,0.004854077756357143,20,73
Qwen3-8B,adjacent_rank_after_city,4,64,24,15,0.012497098958170425,19,65
Qwen3-8B,adjacent_rank_after_city,5,64,24,15,0.029467667143508774,19,56
Qwen3-8B,adjacent_rank_after_city,6,64,24,15,0.06705082733685186,18,46
Qwen3-8B,adjacent_rank_after_city,7,64,24,15,0.07847522053921571,17,38
Qwen3-8B,adjacent_rank_after_city,8,64,24,15,0.07486271508020832,16,29
Qwen3-8B,adjacent_rank_after_city,9,64,24,15,0.09944283158846154,13,20
Qwen3-8B,adjacent_rank_after_city,10,64,24,15,0.10134970540909091,11,11
Qwen3-8B,adjacent_rank_after_city,2,65,21,17,0.012231309392535715,20,87
Qwen3-8B,adjacent_rank_after_city,3,65,21,17,0.014373223925285714,20,73
Qwen3-8B,adjacent_rank_after_city,4,65,21,17,0.020250342978847112,19,65
Qwen3-8B,adjacent_rank_after_city,5,65,21,17,0.04471958814929824,19,56
Qwen3-8B,adjacent_rank_after_city,6,65,21,17,0.05928074936231483,18,46
Qwen3-8B,adjacent_rank_after_city,7,65,21,17,0.051559929941176474,17,38
Qwen3-8B,adjacent_rank_after_city,8,65,21,17,0.06808884527083334,16,29
Qwen3-8B,adjacent_rank_after_city,9,65,21,17,0.051224591669230775,13,20
Qwen3-8B,adjacent_rank_after_city,10,65,21,17,0.03022571967272727,11,11
Qwen3-8B,adjacent_rank_after_city,2,66,15,13,0.0035297937978928566,20,87
Qwen3-8B,adjacent_rank_after_city,3,66,15,13,0.0031077370485119047,20,73
Qwen3-8B,adjacent_rank_after_city,4,66,15,13,0.01823189884412281,19,65
Qwen3-8B,adjacent_rank_after_city,5,66,15,13,0.082506553425,19,56
Qwen3-8B,adjacent_rank_after_city,6,66,15,13,0.06202044436055555,18,46
Qwen3-8B,adjacent_rank_after_city,7,66,15,13,0.0426264126127451,17,38
Qwen3-8B,adjacent_rank_after_city,8,66,15,13,0.05112014819687501,16,29
Qwen3-8B,adjacent_rank_after_city,9,66,15,13,0.0462158817,13,20
Qwen3-8B,adjacent_rank_after_city,10,66,15,13,0.03739546043636364,11,11
Qwen3-8B,adjacent_rank_after_city,2,67,19,25,0.0047075471838571425,20,87
Qwen3-8B,adjacent_rank_after_city,3,67,19,25,0.00979077022288095,20,73
Qwen3-8B,adjacent_rank_after_city,4,67,19,25,0.027803370627681703,19,65
Qwen3-8B,adjacent_rank_after_city,5,67,19,25,0.048333177887543856,19,56
Qwen3-8B,adjacent_rank_after_city,6,67,19,25,0.04603852289027779,18,46
Qwen3-8B,adjacent_rank_after_city,7,67,19,25,0.040465760564705876,17,38
Qwen3-8B,adjacent_rank_after_city,8,67,19,25,0.05389783818124999,16,29
Qwen3-8B,adjacent_rank_after_city,9,67,19,25,0.06697500107692307,13,20
Qwen3-8B,adjacent_rank_after_city,10,67,19,25,0.03595514424545455,11,11
Qwen3-8B,adjacent_rank_after_city,2,68,34,0,0.01084810765597619,20,87
Qwen3-8B,adjacent_rank_after_city,3,68,34,0,0.021634981094666668,20,73
Qwen3-8B,adjacent_rank_after_city,4,68,34,0,0.02879948745200501,19,65
Qwen3-8B,adjacent_rank_after_city,5,68,34,0,0.0476829613277193,19,56
Qwen3-8B,adjacent_rank_after_city,6,68,34,0,0.03447804445527777,18,46
Qwen3-8B,adjacent_rank_after_city,7,68,34,0,0.029732374287254903,17,38
Qwen3-8B,adjacent_rank_after_city,8,68,34,0,0.043925403646875,16,29
Qwen3-8B,adjacent_rank_after_city,9,68,34,0,0.049932474080769236,13,20
Qwen3-8B,adjacent_rank_after_city,10,68,34,0,0.044797241963636374,11,11
Qwen3-8B,adjacent_rank_after_city,2,69,21,19,0.008661996542202382,20,87
Qwen3-8B,adjacent_rank_after_city,3,69,21,19,0.010882923025702382,20,73
Qwen3-8B,adjacent_rank_after_city,4,69,21,19,0.010112984665313284,19,65
Qwen3-8B,adjacent_rank_after_city,5,69,21,19,0.024874902491754385,19,56
Qwen3-8B,adjacent_rank_after_city,6,69,21,19,0.04221364494287037,18,46
Qwen3-8B,adjacent_rank_after_city,7,69,21,19,0.04350469658970588,17,38
Qwen3-8B,adjacent_rank_after_city,8,69,21,19,0.08060662801770833,16,29
Qwen3-8B,adjacent_rank_after_city,9,69,21,19,0.09102380981153847,13,20
Qwen3-8B,adjacent_rank_after_city,10,69,21,19,0.07161393134545455,11,11
Qwen3-8B,adjacent_rank_after_city,2,70,28,0,0.008463734635380953,20,87
Qwen3-8B,adjacent_rank_after_city,3,70,28,0,0.008429901348821428,20,73
Qwen3-8B,adjacent_rank_after_city,4,70,28,0,0.02057128391329574,19,65
Qwen3-8B,adjacent_rank_after_city,5,70,28,0,0.06543063883921055,19,56
Qwen3-8B,adjacent_rank_after_city,6,70,28,0,0.04258213826509259,18,46
Qwen3-8B,adjacent_rank_after_city,7,70,28,0,0.027477724453431374,17,38
Qwen3-8B,adjacent_rank_after_city,8,70,28,0,0.04634680440520833,16,29
Qwen3-8B,adjacent_rank_after_city,9,70,28,0,0.04718725499615385,13,20
Qwen3-8B,adjacent_rank_after_city,10,70,28,0,0.04057754558181818,11,11
Qwen3-8B,adjacent_rank_after_city,2,71,20,21,0.010762094070297618,20,87
Qwen3-8B,adjacent_rank_after_city,3,71,20,21,0.009821921031619048,20,73
Qwen3-8B,adjacent_rank_after_city,4,71,20,21,0.010369412769649122,19,65
Qwen3-8B,adjacent_rank_after_city,5,71,20,21,0.03790571027280702,19,56
Qwen3-8B,adjacent_rank_after_city,6,71,20,21,0.06851400318796297,18,46
Qwen3-8B,adjacent_rank_after_city,7,71,20,21,0.025171814813235292,17,38
Qwen3-8B,adjacent_rank_after_city,8,71,20,21,0.04126832934479166,16,29
Qwen3-8B,adjacent_rank_after_city,9,71,20,21,0.044318653338461536,13,20
Qwen3-8B,adjacent_rank_after_city,10,71,20,21,0.038508242245454544,11,11
Qwen3-8B,adjacent_rank_after_city,2,72,23,14,0.006236583163571429,20,87
Qwen3-8B,adjacent_rank_after_city,3,72,23,14,0.009653776735797618,20,73
Qwen3-8B,adjacent_rank_after_city,4,72,23,14,0.006408198044974938,19,65
Qwen3-8B,adjacent_rank_after_city,5,72,23,14,0.018434568618157895,19,56
Qwen3-8B,adjacent_rank_after_city,6,72,23,14,0.03860367826907408,18,46
Qwen3-8B,adjacent_rank_after_city,7,72,23,14,0.04879317395784314,17,38
Qwen3-8B,adjacent_rank_after_city,8,72,23,14,0.08655553075729168,16,29
Qwen3-8B,adjacent_rank_after_city,9,72,23,14,0.09316209148461538,13,20
Qwen3-8B,adjacent_rank_after_city,10,72,23,14,0.06673745614545455,11,11
Qwen3-8B,adjacent_rank_after_city,2,73,33,13,0.010478123510916667,20,87
Qwen3-8B,adjacent_rank_after_city,3,73,33,13,0.012148523824369047,20,73
Qwen3-8B,adjacent_rank_after_city,4,73,33,13,0.02090716734892231,19,65
Qwen3-8B,adjacent_rank_after_city,5,73,33,13,0.04120819333342105,19,56
Qwen3-8B,adjacent_rank_after_city,6,73,33,13,0.03534613747333334,18,46
Qwen3-8B,adjacent_rank_after_city,7,73,33,13,0.039453595657843135,17,38
Qwen3-8B,adjacent_rank_after_city,8,73,33,13,0.03977375730520833,16,29
Qwen3-8B,adjacent_rank_after_city,9,73,33,13,0.05173375287307692,13,20
Qwen3-8B,adjacent_rank_after_city,10,73,33,13,0.036678731081818176,11,11
Qwen3-8B,adjacent_rank_after_city,2,74,29,5,0.010185711848619048,20,87
Qwen3-8B,adjacent_rank_after_city,3,74,29,5,0.014535751106357141,20,73
Qwen3-8B,adjacent_rank_after_city,4,74,29,5,0.005608018199774437,19,65
Qwen3-8B,adjacent_rank_after_city,5,74,29,5,0.05530751479149122,19,56
Qwen3-8B,adjacent_rank_after_city,6,74,29,5,0.03384526572490741,18,46
Qwen3-8B,adjacent_rank_after_city,7,74,29,5,0.02402032910735294,17,38
Qwen3-8B,adjacent_rank_after_city,8,74,29,5,0.034881128934375,16,29
Qwen3-8B,adjacent_rank_after_city,9,74,29,5,0.037539893296153856,13,20
Qwen3-8B,adjacent_rank_after_city,10,74,29,5,0.036895555063636364,11,11
Qwen3-8B,adjacent_rank_after_city,2,75,24,8,0.013022443198416667,20,87
Qwen3-8B,adjacent_rank_after_city,3,75,24,8,0.0038084235786904758,20,73
Qwen3-8B,adjacent_rank_after_city,4,75,24,8,0.004884270808157895,19,65
Qwen3-8B,adjacent_rank_after_city,5,75,24,8,0.02438966440745614,19,56
Qwen3-8B,adjacent_rank_after_city,6,75,24,8,0.0464716570073148,18,46
Qwen3-8B,adjacent_rank_after_city,7,75,24,8,0.028166426987254904,17,38
Qwen3-8B,adjacent_rank_after_city,8,75,24,8,0.041417317515624996,16,29
Qwen3-8B,adjacent_rank_after_city,9,75,24,8,0.1131987978,13,20
Qwen3-8B,adjacent_rank_after_city,10,75,24,8,0.11755948932727271,11,11
Qwen3-8B,adjacent_rank_after_city,2,76,17,26,0.022876097418047622,20,87
Qwen3-8B,adjacent_rank_after_city,3,76,17,26,0.023995791602011908,20,73
Qwen3-8B,adjacent_rank_after_city,4,76,17,26,0.0179629464916792,19,65
Qwen3-8B,adjacent_rank_after_city,5,76,17,26,0.02917270555921053,19,56
Qwen3-8B,adjacent_rank_after_city,6,76,17,26,0.028845081637500006,18,46
Qwen3-8B,adjacent_rank_after_city,7,76,17,26,0.024389684606862742,17,38
Qwen3-8B,adjacent_rank_after_city,8,76,17,26,0.023047643447916665,16,29
Qwen3-8B,adjacent_rank_after_city,9,76,17,26,0.026946849223076923,13,20
Qwen3-8B,adjacent_rank_after_city,10,76,17,26,0.019719893363636363,11,11
Qwen3-8B,adjacent_rank_after_city,2,77,29,12,0.01033115784836905,20,87
Qwen3-8B,adjacent_rank_after_city,3,77,29,12,0.007236166147226189,20,73
Qwen3-8B,adjacent_rank_after_city,4,77,29,12,0.010366873117393482,19,65
Qwen3-8B,adjacent_rank_after_city,5,77,29,12,0.05171566436333333,19,56
Qwen3-8B,adjacent_rank_after_city,6,77,29,12,0.03589199075824073,18,46
Qwen3-8B,adjacent_rank_after_city,7,77,29,12,0.02646851644166667,17,38
Qwen3-8B,adjacent_rank_after_city,8,77,29,12,0.051742015923958336,16,29
Qwen3-8B,adjacent_rank_after_city,9,77,29,12,0.06825445283461538,13,20
Qwen3-8B,adjacent_rank_after_city,10,77,29,12,0.034593924245454544,11,11
Qwen3-8B,adjacent_rank_after_city,2,78,27,18,0.008917805971059524,20,87
Qwen3-8B,adjacent_rank_after_city,3,78,27,18,0.006634009201607142,20,73
Qwen3-8B,adjacent_rank_after_city,4,78,27,18,0.011981737346766918,19,65
Qwen3-8B,adjacent_rank_after_city,5,78,27,18,0.034143997196754386,19,56
Qwen3-8B,adjacent_rank_after_city,6,78,27,18,0.03235383910657407,18,46
Qwen3-8B,adjacent_rank_after_city,7,78,27,18,0.04055413581862745,17,38
Qwen3-8B,adjacent_rank_after_city,8,78,27,18,0.05323698478020833,16,29
Qwen3-8B,adjacent_rank_after_city,9,78,27,18,0.06836652568846155,13,20
Qwen3-8B,adjacent_rank_after_city,10,78,27,18,0.09255962615454544,11,11
Qwen3-8B,adjacent_rank_after_city,2,79,9,19,0.034012014289845245,20,87
Qwen3-8B,adjacent_rank_after_city,3,79,9,19,0.022890070209511903,20,73
Qwen3-8B,adjacent_rank_after_city,4,79,9,19,0.011530487934260652,19,65
Qwen3-8B,adjacent_rank_after_city,5,79,9,19,0.02881283400666667,19,56
Qwen3-8B,adjacent_rank_after_city,6,79,9,19,0.022017760063703706,18,46
Qwen3-8B,adjacent_rank_after_city,7,79,9,19,0.034932182799019613,17,38
Qwen3-8B,adjacent_rank_after_city,8,79,9,19,0.014000623314583334,16,29
Qwen3-8B,adjacent_rank_after_city,9,79,9,19,0.005981860765384616,13,20
Qwen3-8B,adjacent_rank_after_city,10,79,9,19,0.00584631719090909,11,11
Qwen3-8B,adjacent_rank_after_city,2,80,18,11,0.008699807071892857,20,87
Qwen3-8B,adjacent_rank_after_city,3,80,18,11,0.006651155169904763,20,73
Qwen3-8B,adjacent_rank_after_city,4,80,18,11,0.013690974216328323,19,65
Qwen3-8B,adjacent_rank_after_city,5,80,18,11,0.019601589142807015,19,56
Qwen3-8B,adjacent_rank_after_city,6,80,18,11,0.049736358286018516,18,46
Qwen3-8B,adjacent_rank_after_city,7,80,18,11,0.03262257813382354,17,38
Qwen3-8B,adjacent_rank_after_city,8,80,18,11,0.04771895209791666,16,29
Qwen3-8B,adjacent_rank_after_city,9,80,18,11,0.07676297029615387,13,20
Qwen3-8B,adjacent_rank_after_city,10,80,18,11,0.059775952127272734,11,11
Qwen3-8B,adjacent_rank_after_city,2,81,21,16,0.002363763013892858,20,87
Qwen3-8B,adjacent_rank_after_city,3,81,21,16,0.004758217205154762,20,73
Qwen3-8B,adjacent_rank_after_city,4,81,21,16,0.0075029061500501235,19,65
Qwen3-8B,adjacent_rank_after_city,5,81,21,16,0.02373206533666667,19,56
Qwen3-8B,adjacent_rank_after_city,6,81,21,16,0.03897587596046296,18,46
Qwen3-8B,adjacent_rank_after_city,7,81,21,16,0.04269404408088235,17,38
Qwen3-8B,adjacent_rank_after_city,8,81,21,16,0.08327265138437501,16,29
Qwen3-8B,adjacent_rank_after_city,9,81,21,16,0.07018492886923076,13,20
Qwen3-8B,adjacent_rank_after_city,10,81,21,16,0.04506906939090909,11,11
Qwen3-8B,adjacent_rank_after_city,2,82,25,11,0.003239974845940476,20,87
Qwen3-8B,adjacent_rank_after_city,3,82,25,11,0.004212218744452381,20,73
Qwen3-8B,adjacent_rank_after_city,4,82,25,11,0.008078988970689224,19,65
Qwen3-8B,adjacent_rank_after_city,5,82,25,11,0.027682297678684215,19,56
Qwen3-8B,adjacent_rank_after_city,6,82,25,11,0.03587983979407408,18,46
Qwen3-8B,adjacent_rank_after_city,7,82,25,11,0.05310778310294118,17,38
Qwen3-8B,adjacent_rank_after_city,8,82,25,11,0.031931491277083335,16,29
Qwen3-8B,adjacent_rank_after_city,9,82,25,11,0.07077732711153846,13,20
Qwen3-8B,adjacent_rank_after_city,10,82,25,11,0.10790579282727272,11,11
Qwen3-8B,adjacent_rank_after_city,2,83,24,30,0.00942150867041667,20,87
Qwen3-8B,adjacent_rank_after_city,3,83,24,30,0.004452990324964286,20,73
Qwen3-8B,adjacent_rank_after_city,4,83,24,30,0.008036592593057645,19,65
Qwen3-8B,adjacent_rank_after_city,5,83,24,30,0.016891444571140352,19,56
Qwen3-8B,adjacent_rank_after_city,6,83,24,30,0.034992212557037036,18,46
Qwen3-8B,adjacent_rank_after_city,7,83,24,30,0.0466604181509804,17,38
Qwen3-8B,adjacent_rank_after_city,8,83,24,30,0.04475641381666667,16,29
Qwen3-8B,adjacent_rank_after_city,9,83,24,30,0.06873634442307693,13,20
Qwen3-8B,adjacent_rank_after_city,10,83,24,30,0.09180216383636365,11,11
Qwen3-8B,adjacent_rank_after_city,2,84,32,3,0.008225148499214286,20,87
Qwen3-8B,adjacent_rank_after_city,3,84,32,3,0.014848919512214287,20,73
Qwen3-8B,adjacent_rank_after_city,4,84,32,3,0.01868418945809524,19,65
Qwen3-8B,adjacent_rank_after_city,5,84,32,3,0.02845115175254386,19,56
Qwen3-8B,adjacent_rank_after_city,6,84,32,3,0.03575622521925926,18,46
Qwen3-8B,adjacent_rank_after_city,7,84,32,3,0.028688212560294114,17,38
Qwen3-8B,adjacent_rank_after_city,8,84,32,3,0.0309492887,16,29
Qwen3-8B,adjacent_rank_after_city,9,84,32,3,0.054868920373076925,13,20
Qwen3-8B,adjacent_rank_after_city,10,84,32,3,0.039347234800000006,11,11
Qwen3-8B,adjacent_rank_after_city,2,85,16,22,0.0012175828220833333,20,87
Qwen3-8B,adjacent_rank_after_city,3,85,16,22,0.001445257128333333,20,73
Qwen3-8B,adjacent_rank_after_city,4,85,16,22,0.007396822356716794,19,65
Qwen3-8B,adjacent_rank_after_city,5,85,16,22,0.03832105710236842,19,56
Qwen3-8B,adjacent_rank_after_city,6,85,16,22,0.05557437583518518,18,46
Qwen3-8B,adjacent_rank_after_city,7,85,16,22,0.033721343896568626,17,38
Qwen3-8B,adjacent_rank_after_city,8,85,16,22,0.0506501783125,16,29
Qwen3-8B,adjacent_rank_after_city,9,85,16,22,0.056326517246153854,13,20
Qwen3-8B,adjacent_rank_after_city,10,85,16,22,0.04635773985454545,11,11
Qwen3-8B,adjacent_rank_after_city,2,86,26,19,0.01763092957025,20,87
Qwen3-8B,adjacent_rank_after_city,3,86,26,19,0.014538420774892855,20,73
Qwen3-8B,adjacent_rank_after_city,4,86,26,19,0.009260179464072682,19,65
Qwen3-8B,adjacent_rank_after_city,5,86,26,19,0.01830598300254386,19,56
Qwen3-8B,adjacent_rank_after_city,6,86,26,19,0.023162375892500003,18,46
Qwen3-8B,adjacent_rank_after_city,7,86,26,19,0.03467305396519607,17,38
Qwen3-8B,adjacent_rank_after_city,8,86,26,19,0.04539229076979167,16,29
Qwen3-8B,adjacent_rank_after_city,9,86,26,19,0.046298926553846154,13,20
Qwen3-8B,adjacent_rank_after_city,10,86,26,19,0.027781707109090906,11,11
Qwen3-8B,adjacent_rank_after_city,2,87,34,7,0.011341046643714284,20,87
Qwen3-8B,adjacent_rank_after_city,3,87,34,7,0.010104330436666666,20,73
Qwen3-8B,adjacent_rank_after_city,4,87,34,7,0.0119025541402005,19,65
Qwen3-8B,adjacent_rank_after_city,5,87,34,7,0.0353147390463158,19,56
Qwen3-8B,adjacent_rank_after_city,6,87,34,7,0.024845661601296296,18,46
Qwen3-8B,adjacent_rank_after_city,7,87,34,7,0.027324963450490198,17,38
Qwen3-8B,adjacent_rank_after_city,8,87,34,7,0.036315973137500006,16,29
Qwen3-8B,adjacent_rank_after_city,9,87,34,7,0.04146870938076923,13,20
Qwen3-8B,adjacent_rank_after_city,10,87,34,7,0.029332569127272726,11,11
Qwen3-8B,adjacent_rank_after_city,2,88,26,27,0.00960253790642857,20,87
Qwen3-8B,adjacent_rank_after_city,3,88,26,27,0.007711550856392857,20,73
Qwen3-8B,adjacent_rank_after_city,4,88,26,27,0.007850427791892229,19,65
Qwen3-8B,adjacent_rank_after_city,5,88,26,27,0.023764474469473686,19,56
Qwen3-8B,adjacent_rank_after_city,6,88,26,27,0.018776221146296297,18,46
Qwen3-8B,adjacent_rank_after_city,7,88,26,27,0.03269302225637255,17,38
Qwen3-8B,adjacent_rank_after_city,8,88,26,27,0.05961766347604168,16,29
Qwen3-8B,adjacent_rank_after_city,9,88,26,27,0.061119912319230765,13,20
Qwen3-8B,adjacent_rank_after_city,10,88,26,27,0.06529151621818183,11,11
Qwen3-8B,adjacent_rank_after_city,2,89,26,20,0.007378087088428571,20,87
Qwen3-8B,adjacent_rank_after_city,3,89,26,20,0.006018656558309524,20,73
Qwen3-8B,adjacent_rank_after_city,4,89,26,20,0.009366295151867168,19,65
Qwen3-8B,adjacent_rank_after_city,5,89,26,20,0.028912196668947364,19,56
Qwen3-8B,adjacent_rank_after_city,6,89,26,20,0.038248398591481485,18,46
Qwen3-8B,adjacent_rank_after_city,7,89,26,20,0.030734701185784318,17,38
Qwen3-8B,adjacent_rank_after_city,8,89,26,20,0.05269313699791667,16,29
Qwen3-8B,adjacent_rank_after_city,9,89,26,20,0.040624276507692306,13,20
Qwen3-8B,adjacent_rank_after_city,10,89,26,20,0.027310026627272724,11,11
Qwen3-8B,adjacent_rank_after_city,2,90,28,23,0.008799285339130951,20,87
Qwen3-8B,adjacent_rank_after_city,3,90,28,23,0.009818008766404762,20,73
Qwen3-8B,adjacent_rank_after_city,4,90,28,23,0.015584731344360904,19,65
Qwen3-8B,adjacent_rank_after_city,5,90,28,23,0.03699324127631578,19,56
Qwen3-8B,adjacent_rank_after_city,6,90,28,23,0.03721781323092592,18,46
Qwen3-8B,adjacent_rank_after_city,7,90,28,23,0.020673370065196078,17,38
Qwen3-8B,adjacent_rank_after_city,8,90,28,23,0.02558537559375,16,29
Qwen3-8B,adjacent_rank_after_city,9,90,28,23,0.033057709723076915,13,20
Qwen3-8B,adjacent_rank_after_city,10,90,28,23,0.02798046056363637,11,11
Qwen3-8B,adjacent_rank_after_city,2,91,24,28,0.011184251597190477,20,87
Qwen3-8B,adjacent_rank_after_city,3,91,24,28,0.007906148267321429,20,73
Qwen3-8B,adjacent_rank_after_city,4,91,24,28,0.009181055030488723,19,65
Qwen3-8B,adjacent_rank_after_city,5,91,24,28,0.0245357773127193,19,56
Qwen3-8B,adjacent_rank_after_city,6,91,24,28,0.03368644320083333,18,46
Qwen3-8B,adjacent_rank_after_city,7,91,24,28,0.03326130177156863,17,38
Qwen3-8B,adjacent_rank_after_city,8,91,24,28,0.03691215595416667,16,29
Qwen3-8B,adjacent_rank_after_city,9,91,24,28,0.04768814891538461,13,20
Qwen3-8B,adjacent_rank_after_city,10,91,24,28,0.034877229827272725,11,11
Qwen3-8B,adjacent_rank_after_city,2,92,32,0,0.0056646216690952374,20,87
Qwen3-8B,adjacent_rank_after_city,3,92,32,0,0.01592372782377381,20,73
Qwen3-8B,adjacent_rank_after_city,4,92,32,0,0.022213245493421054,19,65
Qwen3-8B,adjacent_rank_after_city,5,92,32,0,0.029737941337456136,19,56
Qwen3-8B,adjacent_rank_after_city,6,92,32,0,0.02481762652805556,18,46
Qwen3-8B,adjacent_rank_after_city,7,92,32,0,0.028984482303431373,17,38
Qwen3-8B,adjacent_rank_after_city,8,92,32,0,0.029823369871874995,16,29
Qwen3-8B,adjacent_rank_after_city,9,92,32,0,0.03526298085,13,20
Qwen3-8B,adjacent_rank_after_city,10,92,32,0,0.03024256636363636,11,11
Qwen3-8B,adjacent_rank_after_city,2,93,33,14,0.008175449040809525,20,87
Qwen3-8B,adjacent_rank_after_city,3,93,33,14,0.011726706024392856,20,73
Qwen3-8B,adjacent_rank_after_city,4,93,33,14,0.014625207717556394,19,65
Qwen3-8B,adjacent_rank_after_city,5,93,33,14,0.027096856845087714,19,56
Qwen3-8B,adjacent_rank_after_city,6,93,33,14,0.03578620861666666,18,46
Qwen3-8B,adjacent_rank_after_city,7,93,33,14,0.024016228150980395,17,38
Qwen3-8B,adjacent_rank_after_city,8,93,33,14,0.03147012296666667,16,29
Qwen3-8B,adjacent_rank_after_city,9,93,33,14,0.05456625978846153,13,20
Qwen3-8B,adjacent_rank_after_city,10,93,33,14,0.03577459877272727,11,11
Qwen3-8B,adjacent_rank_after_city,2,94,1,17,0.01845201997725,20,87
Qwen3-8B,adjacent_rank_after_city,3,94,1,17,0.021206174482452374,20,73
Qwen3-8B,adjacent_rank_after_city,4,94,1,17,0.01897080364201754,19,65
Qwen3-8B,adjacent_rank_after_city,5,94,1,17,0.018046505685789475,19,56
Qwen3-8B,adjacent_rank_after_city,6,94,1,17,0.020147994169814817,18,46
Qwen3-8B,adjacent_rank_after_city,7,94,1,17,0.018377534164215687,17,38
Qwen3-8B,adjacent_rank_after_city,8,94,1,17,0.020227952233333332,16,29
Qwen3-8B,adjacent_rank_after_city,9,94,1,17,0.014471960192307693,13,20
Qwen3-8B,adjacent_rank_after_city,10,94,1,17,0.018001718945454544,11,11
Qwen3-8B,adjacent_rank_after_city,2,95,19,24,0.0019130884558809526,20,87
Qwen3-8B,adjacent_rank_after_city,3,95,19,24,0.005126221695702382,20,73
Qwen3-8B,adjacent_rank_after_city,4,95,19,24,0.008241132176629072,19,65
Qwen3-8B,adjacent_rank_after_city,5,95,19,24,0.04107317824482456,19,56
Qwen3-8B,adjacent_rank_after_city,6,95,19,24,0.035063590290370365,18,46
Qwen3-8B,adjacent_rank_after_city,7,95,19,24,0.03697420754362746,17,38
Qwen3-8B,adjacent_rank_after_city,8,95,19,24,0.034021411553125,16,29
Qwen3-8B,adjacent_rank_after_city,9,95,19,24,0.04565487335769232,13,20
Qwen3-8B,adjacent_rank_after_city,10,95,19,24,0.016622034627272728,11,11
Qwen3-8B,adjacent_rank_after_city,2,96,13,11,0.006686134465,20,87
Qwen3-8B,adjacent_rank_after_city,3,96,13,11,0.011262931583583333,20,73
Qwen3-8B,adjacent_rank_after_city,4,96,13,11,0.004506210149598998,19,65
Qwen3-8B,adjacent_rank_after_city,5,96,13,11,0.03855478491324562,19,56
Qwen3-8B,adjacent_rank_after_city,6,96,13,11,0.025761591635462964,18,46
Qwen3-8B,adjacent_rank_after_city,7,96,13,11,0.02117928199117647,17,38
