model_label,mode,layer,n_confirmation,n_confirmation_seed_clusters,min_confirmation_per_class,max_confirmation_per_class,pca_components,logistic_accuracy,logistic_balanced_accuracy,ncc_accuracy,ncc_balanced_accuracy,nc4_probe_ncc_disagreement,nc1_trace_sigmaw_sigmab_pinv_over_c,nc2_etf_gram_relative_error,nc2_centered_centroid_norm_cv,pillai_trace_regularized,lawley_hotelling_trace_regularized,wilks_lambda_regularized,wilks_log_separation_regularized,covariance_ridge,covariance_ridge_attempts,covariance_min_eigenvalue_before_ridge,covariance_within_scale
Gemma4-E4B,native_thinking,31,67,10,3,10,64,0.47761194029850745,0.4666666666666667,0.4925373134328358,0.4966666666666667,0.5671641791044776,-212347775.79408878,1.4399136304855347,0.38084930181503296,8.89847176783436,240577.1116091645,2.6014729085485643e-30,68.12147500190844,2.50697512216866e-05,1,-8.870661529549608e-07,25.0697512216866
Gemma4-E4B,non_thinking,32,100,10,10,10,64,0.32,0.31999999999999995,0.29,0.29000000000000004,0.56,-6881273.236017111,1.4545842409133911,0.8436487317085266,6.42326901440917,139.54609995023748,3.6785896025784546e-07,14.815566232409328,1.2105426721274852e-05,1,0.05232236428769905,12.105426721274853
Gemma4-E4B,native_thinking,32,67,10,3,10,64,0.417910447761194,0.40952380952380957,0.3880597014925373,0.4066666666666666,0.582089552238806,-2658425478.3208246,1.478621006011963,0.4176510274410248,8.803417081224397,135972.4888415547,2.053838139624564e-29,66.05525739094573,2.5651176134124398e-05,1,-6.949738844312255e-07,25.6511761341244
Gemma4-E4B,non_thinking,33,100,10,10,10,64,0.34,0.33999999999999997,0.28,0.28,0.5,-1439287414.5607078,1.4910590648651123,0.8568347692489624,6.304299005033447,151.6786903264421,2.798881380224224e-07,15.088875820664146,1.2714546088129281e-05,1,0.05101451670490169,12.714546088129282
Gemma4-E4B,native_thinking,33,67,10,3,10,64,0.5373134328358209,0.5238095238095238,0.43283582089552236,0.4495238095238096,0.5373134328358209,85094004.78034887,1.460530400276184,0.41533002257347107,8.837285584670179,204955.42643856615,5.7254531635196694e-30,67.33263108831373,2.56260074917227e-05,1,-2.099290002375228e-06,25.626007491722703
Gemma4-E4B,non_thinking,34,100,10,10,10,64,0.31,0.30999999999999994,0.28,0.28,0.59,-140223376.40647882,1.4590033292770386,0.8709825873374939,6.432039402875703,191.51932037448242,1.8291912220567412e-07,15.514221736956207,1.2676890220493078e-05,1,0.04966433850792367,12.676890220493078
Gemma4-E4B,native_thinking,34,67,10,3,10,64,0.5671641791044776,0.5523809523809524,0.40298507462686567,0.42095238095238097,0.5970149253731343,50902149.35802795,1.4834343194961548,0.41925516724586487,8.89876137060574,177314.1084474842,5.274700384512326e-29,65.11204581822291,2.4917836300097406e-05,1,-1.0823761196254073e-06,24.917836300097406
Gemma4-E4B,non_thinking,35,100,10,10,10,64,0.34,0.33999999999999997,0.28,0.28,0.65,128871904.10875383,1.4389901161193848,0.853602409362793,6.460040504207447,180.33782752926456,1.2796922224099452e-07,15.87147605318206,1.2578225161880254e-05,1,0.03151448576692903,12.578225161880255
Gemma4-E4B,native_thinking,35,67,10,3,10,64,0.5223880597014925,0.5328571428571428,0.3880597014925373,0.3966666666666666,0.5074626865671642,-16413960.738455582,1.507294774055481,0.4444936513900757,8.73348825892687,108204.95798248495,7.019302062822886e-28,62.52371881198848,2.396784674376249e-05,1,-2.1868041139850565e-06,23.967846743762493
Gemma4-E4B,non_thinking,36,100,10,10,10,64,0.31,0.31000000000000005,0.27,0.27,0.62,-1373137851.8630505,1.4480823278427124,0.8767967820167542,6.4915774563809405,196.62905407371406,8.806643023241769e-08,16.24517441824885,1.2603773664683104e-05,1,0.037243901581354745,12.603773664683104
Gemma4-E4B,native_thinking,36,67,10,3,10,64,0.5223880597014925,0.5138095238095238,0.3582089552238806,0.3680952380952381,0.5970149253731343,-147983823.94140726,1.5072429180145264,0.45701223611831665,8.761881478820357,147583.7461262343,3.947374385874613e-29,65.40191705137036,2.4159327892586587e-05,1,-1.6224834144150456e-06,24.15932789258659
Gemma4-E4B,non_thinking,37,100,10,10,10,64,0.32,0.31999999999999995,0.25,0.25,0.61,23506234.417206973,1.4394901990890503,0.8830695152282715,6.551907109920614,208.50918135832737,8.024547188336839e-08,16.33817550165761,1.277524990774691e-05,1,0.04198256678259129,12.775249907746911
Gemma4-E4B,native_thinking,37,67,10,3,10,64,0.5373134328358209,0.5528571428571428,0.373134328358209,0.38666666666666666,0.582089552238806,-111079234.24516806,1.5151329040527344,0.47605058550834656,8.769278775561665,120644.29821475223,9.104678803393707e-28,62.26359416822338,2.398049581237137e-05,1,-1.0888371056782539e-06,23.980495812371373
