model_label,mode_native,layer,occurrence,n_confirmation_class_native,metric,value_native,quality_direction_native,quality_value_native,mode_nonthinking,n_confirmation_class_nonthinking,value_nonthinking,quality_direction_nonthinking,quality_value_nonthinking,native_minus_nonthinking_quality
Qwen3-8B,native_thinking,0,7,9,silhouette_cosine,-0.253273606300354,higher,-0.253273606300354,non_thinking,10,-0.17141251266002655,higher,-0.17141251266002655,-0.08186109364032745
Qwen3-8B,native_thinking,0,7,9,within_trace,2932.514892578125,lower,-2932.514892578125,non_thinking,10,2346.068359375,lower,-2346.068359375,-586.446533203125
Qwen3-8B,native_thinking,0,7,9,class_nc1_ratio,19.123370515219335,lower,-19.123370515219335,non_thinking,10,6.397357402590948,lower,-6.397357402590948,-12.726013112628387
Qwen3-8B,native_thinking,0,7,9,centroid_nearest_squared,209.00917053222656,higher,209.00917053222656,non_thinking,10,176.52989196777344,higher,176.52989196777344,32.479278564453125
Qwen3-8B,native_thinking,0,7,9,fisher_nearest,0.0712730124785405,higher,0.0712730124785405,non_thinking,10,0.07524499073624673,higher,0.07524499073624673,-0.003971978257706232
Qwen3-8B,native_thinking,0,7,9,min_bhattacharyya,1.2150605916976929,higher,1.2150605916976929,non_thinking,10,1.1823402643203735,higher,1.1823402643203735,0.032720327377319336
Qwen3-8B,native_thinking,0,7,9,mean_bhattacharyya,3.093663608034452,higher,3.093663608034452,non_thinking,10,2.9598966240882874,higher,2.9598966240882874,0.1337669839461646
Qwen3-8B,native_thinking,0,7,9,nc2_class_cosine_deviation,0.2104635903680766,lower,-0.2104635903680766,non_thinking,10,0.6021779650523338,lower,-0.6021779650523338,0.3917143746842572
Qwen3-8B,native_thinking,0,8,9,logistic_precision,0.0,higher,0.0,non_thinking,10,0.0,higher,0.0,0.0
Qwen3-8B,native_thinking,0,8,9,logistic_recall,0.0,higher,0.0,non_thinking,10,0.0,higher,0.0,0.0
Qwen3-8B,native_thinking,0,8,9,logistic_f1,0.0,higher,0.0,non_thinking,10,0.0,higher,0.0,0.0
Qwen3-8B,native_thinking,0,8,9,ncc_recall,0.1111111111111111,higher,0.1111111111111111,non_thinking,10,0.3,higher,0.3,-0.18888888888888888
Qwen3-8B,native_thinking,0,8,9,silhouette_cosine,-0.18824145197868347,higher,-0.18824145197868347,non_thinking,10,-0.022878963500261307,higher,-0.022878963500261307,-0.16536248847842216
Qwen3-8B,native_thinking,0,8,9,within_trace,1528.40966796875,lower,-1528.40966796875,non_thinking,10,2043.6756591796875,lower,-2043.6756591796875,515.2659912109375
Qwen3-8B,native_thinking,0,8,9,class_nc1_ratio,11.272828211192337,lower,-11.272828211192337,non_thinking,10,3.525264902671289,lower,-3.525264902671289,-7.747563308521048
Qwen3-8B,native_thinking,0,8,9,centroid_nearest_squared,173.08078002929688,higher,173.08078002929688,non_thinking,10,348.3150329589844,higher,348.3150329589844,-175.2342529296875
Qwen3-8B,native_thinking,0,8,9,fisher_nearest,0.11324240068392168,higher,0.11324240068392168,non_thinking,10,0.17043557347000687,higher,0.17043557347000687,-0.0571931727860852
Qwen3-8B,native_thinking,0,8,9,min_bhattacharyya,1.7822976410388947,higher,1.7822976410388947,non_thinking,10,1.312821626663208,higher,1.312821626663208,0.46947601437568665
Qwen3-8B,native_thinking,0,8,9,mean_bhattacharyya,2.8246367474397025,higher,2.8246367474397025,non_thinking,10,3.5937009387546115,higher,3.5937009387546115,-0.769064191314909
Qwen3-8B,native_thinking,0,8,9,nc2_class_cosine_deviation,0.26174300918240606,lower,-0.26174300918240606,non_thinking,10,0.5112885318604516,lower,-0.5112885318604516,0.24954552267804558
Qwen3-8B,native_thinking,0,9,9,logistic_precision,0.07142857142857142,higher,0.07142857142857142,non_thinking,10,0.15384615384615385,higher,0.15384615384615385,-0.08241758241758243
