model_label,mode,layer,n_confirmation,n_confirmation_seed_clusters,min_confirmation_per_class,max_confirmation_per_class,pca_components,logistic_accuracy,logistic_balanced_accuracy,ncc_accuracy,ncc_balanced_accuracy,class_balanced_snr,class_balanced_snr_db,class_balanced_signal_power,class_balanced_noise_power,nc4_probe_ncc_disagreement,nc1_trace_sigmaw_sigmab_pinv_over_c,nc2_etf_gram_relative_error,nc2_centered_centroid_norm_cv,pillai_trace_regularized,lawley_hotelling_trace_regularized,wilks_lambda_regularized,wilks_log_separation_regularized,covariance_ridge,covariance_ridge_attempts,covariance_min_eigenvalue_before_ridge,covariance_within_scale
Qwen3-8B,non_thinking,26,90,9,9,9,32,0.3111111111111111,0.31111111111111106,0.26666666666666666,0.26666666666666666,0.6816323583873098,-1.664498009651185,448.29840087890625,657.6835670471191,0.43333333333333335,-52689816.63195678,1.4401421546936035,0.8265967965126038,4.154600434443463,59.445402678719034,0.00014508708154043287,8.838176433461284,2.0552611336112022e-05,1,1.1203008519867832,20.552611336112022
Qwen3-8B,native_thinking,26,90,9,9,9,32,0.6555555555555556,0.6555555555555556,0.4444444444444444,0.4444444444444445,0.24313155466431688,-6.141586728832403,499.90582275390625,2056.1124755859373,0.4777777777777778,7647724.191276038,1.4576504230499268,0.6009661555290222,5.058267183362108,109.36915174584426,2.992605434703929e-06,12.71936616715118,6.42535110041499e-05,1,0.26371084931774375,64.25351100414991
Qwen3-8B,non_thinking,27,90,9,9,9,32,0.26666666666666666,0.26666666666666666,0.24444444444444444,0.24444444444444446,0.6988580635345258,-1.5561101950898166,400.4868469238281,573.0589197158813,0.5444444444444444,-4843696319.764447,1.4502966403961182,0.8556087613105774,3.9535948806597094,54.94618932187855,0.00023047118636697843,8.375384708256831,1.7908092841506003e-05,1,0.6997963899881714,17.908092841506004
Qwen3-8B,native_thinking,27,90,9,9,9,32,0.6444444444444445,0.6444444444444445,0.4222222222222222,0.4222222222222222,0.24204922236511528,-6.160963082847394,479.0223693847656,1979.0287475585938,0.45555555555555555,1552730811.720005,1.465107798576355,0.6118749976158142,5.040162229845647,126.25322652175221,2.317629126199194e-06,12.97496582317328,6.184464548528194e-05,1,0.21333739972229862,61.844645485281944
Qwen3-8B,non_thinking,28,90,9,9,9,32,0.24444444444444444,0.24444444444444446,0.23333333333333334,0.23333333333333334,0.6748471408901692,-1.7079458774059975,336.7958679199219,499.06985969543456,0.5,1598403194.8779225,1.4776872396469116,0.8746835589408875,4.1371956252122555,55.80101341689678,0.00016319535054221365,8.720562605164767,1.559593290835619e-05,1,0.6589377735084185,15.59593290835619
Qwen3-8B,native_thinking,28,90,9,9,9,32,0.5666666666666667,0.5666666666666667,0.4111111111111111,0.41111111111111115,0.2312110216297766,-6.3599146731507075,475.35137939453125,2055.920068359375,0.5111111111111111,127289589.45360169,1.3455740213394165,0.6120332479476929,4.948639991874385,98.34974861796441,6.522313258048298e-06,11.940281450771097,6.424750651419163e-05,1,0.19384250820413082,64.24750651419163
Qwen3-8B,non_thinking,29,90,9,9,9,32,0.28888888888888886,0.28888888888888886,0.2222222222222222,0.22222222222222224,0.6716561590182493,-1.7285299846003468,314.61505126953125,468.41683359146117,0.5111111111111111,217471613.43916383,1.44805109500885,0.8837584853172302,4.217709418278426,51.47887753951657,0.00015365364240318098,8.78080956382313,1.4638026148080825e-05,1,0.5450492354456283,14.638026148080826
Qwen3-8B,native_thinking,29,90,9,9,9,32,0.6222222222222222,0.6222222222222222,0.4222222222222222,0.4222222222222222,0.22559084417314604,-6.4667853060079805,427.1416931152344,1893.4354125976563,0.43333333333333335,76957878.13299875,1.3066545724868774,0.6216717958450317,5.476278915723977,65.16344442488487,4.780275666179489e-06,12.251012342374956,5.916985674202442e-05,1,0.27658546519981386,59.16985674202442
Qwen3-8B,non_thinking,30,90,9,9,9,32,0.26666666666666666,0.26666666666666666,0.2222222222222222,0.22222222222222224,0.6310951126833712,-1.999051830685485,271.8961486816406,430.832283782959,0.5888888888888889,-14817199.931940753,1.4699267148971558,0.8859436511993408,4.192266870567482,44.83966660687599,0.00020033106133643313,8.515539253244183,1.3463508136570454e-05,1,0.4366465045782815,13.463508136570454
Qwen3-8B,native_thinking,30,90,9,9,9,32,0.5888888888888889,0.5888888888888889,0.4222222222222222,0.4222222222222222,0.2120669716680947,-6.735269653318046,408.30328369140625,1925.3506591796875,0.4111111111111111,-523938785.1804104,1.1930484771728516,0.591392457485199,5.296031241300257,53.23284197036934,1.2858587781373391e-05,11.26149866000811,6.016720938682556e-05,1,0.36065690866684247,60.16720938682556
Qwen3-8B,non_thinking,31,90,9,9,9,32,0.26666666666666666,0.26666666666666666,0.23333333333333334,0.23333333333333334,0.6036913441170245,-2.1918505112874063,259.27703857421875,429.4860960006714,0.5888888888888889,-221307273.66338062,1.4643183946609497,0.8813576102256775,4.147255458330797,43.5345792473574,0.00026076969141441915,8.251872948566902,1.3421439968049525e-05,1,0.6653584995322429,13.421439968049526
