model,layer,head,discovery_seeds,first_span_mass_mean,ten_span_total_mass_mean,first_share_ratio_of_means,first_share_mean_of_rows,other_nine_span_mass_mean,first_minus_other_mean,span_1_mass,span_2_mass,span_3_mass,span_4_mass,span_5_mass,span_6_mass,span_7_mass,span_8_mass,span_9_mass,span_10_mass,ten_span_mass_profile,first_span_absolute_mass_rank
Qwen3-8B,17,11,20,0.0033986523980274797,0.022539144652091635,0.1507888808776106,0.23064921502012328,0.002126721361562684,0.0012719310364647956,0.0033986523980274797,0.002185742344590835,0.002097204450319623,0.0004856177314650267,0.0011311699487123405,0.00029080307904223447,0.0019082198170508491,0.0029968081835249905,0.0034588677968713454,0.004586058902486911,"[0.0033986523980274797, 0.002185742344590835, 0.002097204450319623, 0.0004856177314650267, 0.0011311699487123405, 0.00029080307904223447, 0.0019082198170508491, 0.0029968081835249905, 0.0034588677968713454, 0.004586058902486911]",508
Qwen3-8B,29,19,20,0.0033917061664396897,0.08025814038846875,0.042259964534725254,0.060923884062928736,0.008540714913558784,-0.005149008747119094,0.0033917061664396897,0.007238488076836802,0.007224181495257653,0.004845168220344931,0.0060690231752232645,0.0038350028757122346,0.007053409169020597,0.01330100578488782,0.01354392185457982,0.013756233570165931,"[0.0033917061664396897, 0.007238488076836802, 0.007224181495257653, 0.004845168220344931, 0.0060690231752232645, 0.0038350028757122346, 0.007053409169020597, 0.01330100578488782, 0.01354392185457982, 0.013756233570165931]",509
Qwen3-8B,11,12,20,0.0033245286671444775,0.03661381544079632,0.0907998422759344,0.092663391077411,0.003698809641516871,-0.00037428097437239337,0.0033245286671444775,0.003002189937978983,0.0024546309839934112,0.0020064547192305327,0.0025123361963778736,0.003698719758540392,0.0043679365888237955,0.003923943359404802,0.005185957765206695,0.006137117464095354,"[0.0033245286671444775, 0.003002189937978983, 0.0024546309839934112, 0.0020064547192305327, 0.0025123361963778736, 0.003698719758540392, 0.0043679365888237955, 0.003923943359404802, 0.005185957765206695, 0.006137117464095354]",510
Qwen3-8B,35,0,20,0.003306000679731369,0.015967081952840093,0.20705102469542502,0.20738909876919007,0.0014067868081231911,0.001899213871608178,0.003306000679731369,0.001813318394124508,0.0012649253010749816,0.0014144894666969776,0.0010478716343641282,0.0011167362332344054,0.0011563632637262345,0.0015487110242247582,0.0014316901564598084,0.001866975799202919,"[0.003306000679731369, 0.001813318394124508, 0.0012649253010749816, 0.0014144894666969776, 0.0010478716343641282, 0.0011167362332344054, 0.0011563632637262345, 0.0015487110242247582, 0.0014316901564598084, 0.001866975799202919]",511
Qwen3-8B,23,13,20,0.0033005438520632424,0.8569529477674188,0.003851487833330875,0.0038779086836757855,0.09485026710170616,-0.09154972324964292,0.0033005438520632424,0.15446426690256204,0.15953929605439612,0.14514847356842608,0.10441190193554775,0.08995930383359826,0.05075430306384732,0.05348217777138231,0.05268197742216749,0.04321070336342814,"[0.0033005438520632424, 0.15446426690256204, 0.15953929605439612, 0.14514847356842608, 0.10441190193554775, 0.08995930383359826, 0.05075430306384732, 0.05348217777138231, 0.05268197742216749, 0.04321070336342814]",512
Qwen3-8B,17,16,20,0.0033003850039676763,0.01703496961881683,0.19374176049730493,0.20068533109298775,0.0015260649572054617,0.0017743200467622146,0.0033003850039676763,0.0013621511461678892,0.0015055733105327818,0.0010514365538256242,0.0013650625423906604,0.0016016108410440212,0.0017299184895819054,0.0017860290907265152,0.0020600142343027983,0.001272788406276959,"[0.0033003850039676763, 0.0013621511461678892, 0.0015055733105327818, 0.0010514365538256242, 0.0013650625423906604, 0.0016016108410440212, 0.0017299184895819054, 0.0017860290907265152, 0.0020600142343027983, 0.001272788406276959]",513
Qwen3-8B,17,5,20,0.0032470860227476806,0.02026582647013129,0.16022470277900513,0.16833302497758856,0.0018909711608204008,0.0013561148619272798,0.0032470860227476806,0.0020515509066171946,0.0020023674587719142,0.001348129939287901,0.0014562175216269679,0.0014459872531006114,0.0016858207411132753,0.0020372517697978764,0.0025583316048141567,0.002433083252253709,"[0.0032470860227476806, 0.0020515509066171946, 0.0020023674587719142, 0.001348129939287901, 0.0014562175216269679, 0.0014459872531006114, 0.0016858207411132753, 0.0020372517697978764, 0.0025583316048141567, 0.002433083252253709]",514
Qwen3-8B,15,16,20,0.003244330652523786,0.014750646099582808,0.21994498618033723,0.21564104181022045,0.0012784794941176692,0.0019658511584061166,0.003244330652523786,0.0013187244796426967,0.001157291951449224,0.0009587821012246422,0.0010354597844525414,0.001109712749166647,0.0016814942508062813,0.0013476374268066138,0.001391717126716685,0.0015054955767936917,"[0.003244330652523786, 0.0013187244796426967, 0.001157291951449224, 0.0009587821012246422, 0.0010354597844525414, 0.001109712749166647, 0.0016814942508062813, 0.0013476374268066138, 0.001391717126716685, 0.0015054955767936917]",515
Qwen3-8B,2,5,20,0.003224330966253319,0.03294062407153433,0.09788311718840895,0.10054814871570736,0.0033018103450312233,-7.74793787779041e-05,0.003224330966253319,0.0009980963173518375,0.0017486072630163107,0.0016284651415730878,0.0018099291568887566,0.0026181595003890836,0.0041014465839907645,0.0055144612936601336,0.0037995598950146814,0.007497567953396356,"[0.003224330966253319, 0.0009980963173518375, 0.0017486072630163107, 0.0016284651415730878, 0.0018099291568887566, 0.0026181595003890836, 0.0041014465839907645, 0.0055144612936601336, 0.0037995598950146814, 0.007497567953396356]",516
Qwen3-8B,30,10,20,0.003185239207232371,0.04347565751052116,0.07326488866698656,0.2341780382332228,0.004476713144809866,-0.0012914739375774948,0.003185239207232371,0.002004342991313024,0.0022624869365245105,0.00026802141755979394,0.0020306246759901115,0.0003364998894994642,0.004770365164949908,0.008519163432720234,0.009329258545767516,0.010769655248964227,"[0.003185239207232371, 0.002004342991313024, 0.0022624869365245105, 0.00026802141755979394, 0.0020306246759901115, 0.0003364998894994642, 0.004770365164949908, 0.008519163432720234, 0.009329258545767516, 0.010769655248964227]",517
Qwen3-8B,26,14,20,0.0031679646112024785,0.04497505822655513,0.07043825480434801,0.22054662516423887,0.0046452326239280715,-0.001477268012725593,0.0031679646112024785,0.0017261217290069908,0.0030782269313931465,0.0007666890072869137,0.002733630627335515,0.0006066415924578905,0.004384131680126302,0.008725352842884605,0.009797100618015975,0.009989198586845304,"[0.0031679646112024785, 0.0017261217290069908, 0.0030782269313931465, 0.0007666890072869137, 0.002733630627335515, 0.0006066415924578905, 0.004384131680126302, 0.008725352842884605, 0.009797100618015975, 0.009989198586845304]",518
Qwen3-8B,28,9,20,0.0031482924037845804,0.05795057021423417,0.05432720320345144,0.07604096126646709,0.006089141978938843,-0.002940849575154263,0.0031482924037845804,0.00684648611349985,0.006081078533316031,0.0034398946256260386,0.003821572120068595,0.002777355068246834,0.005127946864377009,0.007835545428679324,0.008827421569731087,0.010044977486904827,"[0.0031482924037845804, 0.00684648611349985, 0.006081078533316031, 0.0034398946256260386, 0.003821572120068595, 0.002777355068246834, 0.005127946864377009, 0.007835545428679324, 0.008827421569731087, 0.010044977486904827]",519
Qwen3-8B,19,30,20,0.0031451683491468428,0.04165580754633993,0.07550371807455673,0.09461481151528159,0.004278959910799232,-0.001133791561652389,0.0031451683491468428,0.0032815566286444665,0.004350738786160946,0.0027218115516006946,0.0036761962808668615,0.002415792131796479,0.004323555808514357,0.005260531604290008,0.005937593337148428,0.006542863068170845,"[0.0031451683491468428, 0.0032815566286444665, 0.004350738786160946, 0.0027218115516006946, 0.0036761962808668615, 0.002415792131796479, 0.004323555808514357, 0.005260531604290008, 0.005937593337148428, 0.006542863068170845]",520
Qwen3-8B,13,3,20,0.003123455115564866,0.014057499792761519,0.222191368423366,0.22764570154609948,0.0012148938530218503,0.0019085612625430158,0.003123455115564866,0.002334201160192606,0.0016329607205989305,0.0009935672766005154,0.000859014451270923,0.0010545942437602206,0.0012373386693070644,0.0008748033549636602,0.001046819391194731,0.0009007454093080014,"[0.003123455115564866, 0.002334201160192606, 0.0016329607205989305, 0.0009935672766005154, 0.000859014451270923, 0.0010545942437602206, 0.0012373386693070644, 0.0008748033549636602, 0.001046819391194731, 0.0009007454093080014]",521
Qwen3-8B,33,24,20,0.003116123320069164,0.04873099944961723,0.06394540139261684,0.13754713814166125,0.005068319569949786,-0.001952196249880622,0.003116123320069164,0.002487160312011838,0.003878112800884992,0.0016341731883585454,0.0032102764380397275,0.0011382073105778545,0.004448984668124467,0.00926407485967502,0.0094629333994817,0.010090953152393922,"[0.003116123320069164, 0.002487160312011838, 0.003878112800884992, 0.0016341731883585454, 0.0032102764380397275, 0.0011382073105778545, 0.004448984668124467, 0.00926407485967502, 0.0094629333994817, 0.010090953152393922]",522
Qwen3-8B,20,5,20,0.0031028900295495985,0.060971363331191235,0.05089094059935916,0.0666396785049507,0.006429830366849072,-0.0033269403372994735,0.0031028900295495985,0.003971961326897144,0.004725931491702795,0.0010872439248487352,0.0031389827374368904,0.001803054381161928,0.006285610748454929,0.01136129442602396,0.011656002514064312,0.013838391751050949,"[0.0031028900295495985, 0.003971961326897144, 0.004725931491702795, 0.0010872439248487352, 0.0031389827374368904, 0.001803054381161928, 0.006285610748454929, 0.01136129442602396, 0.011656002514064312, 0.013838391751050949]",523
Qwen3-8B,18,27,20,0.0030813353707344502,0.06454382589072338,0.04774020331474211,0.0523709163448674,0.006829165613332104,-0.0037478302425976535,0.0030813353707344502,0.005940275746979751,0.007493280148628401,0.005124743975466117,0.005244485017465194,0.004849046818708303,0.006443521544861141,0.007732075177773368,0.009731987882696557,0.0089030742074101,"[0.0030813353707344502, 0.005940275746979751, 0.007493280148628401, 0.005124743975466117, 0.005244485017465194, 0.004849046818708303, 0.006443521544861141, 0.007732075177773368, 0.009731987882696557, 0.0089030742074101]",524
Qwen3-8B,35,23,20,0.0030654440517537294,0.03171837017580401,0.09664569884149242,0.10454770070045047,0.003183658458227809,-0.00011821440647407939,0.0030654440517537294,0.004971337865572423,0.004009015149495099,0.004497838619863614,0.004016144486377016,0.0028044561520800928,0.0018113275000359863,0.00214628423564136,0.0017578718601725996,0.0026386502548120918,"[0.0030654440517537294, 0.004971337865572423, 0.004009015149495099, 0.004497838619863614, 0.004016144486377016, 0.0028044561520800928, 0.0018113275000359863, 0.00214628423564136, 0.0017578718601725996, 0.0026386502548120918]",525
Qwen3-8B,28,10,20,0.003014406233455702,0.0338379510738136,0.08908359217377322,0.11684152495375182,0.003424838315595322,-0.00041043208213961983,0.003014406233455702,0.004136380091813408,0.003190815663765534,0.0017911265201291827,0.0025104667589403106,0.0016587289610910717,0.0029386665165475278,0.004715248144566431,0.004664400770025168,0.005217711413479265,"[0.003014406233455702, 0.004136380091813408, 0.003190815663765534, 0.0017911265201291827, 0.0025104667589403106, 0.0016587289610910717, 0.0029386665165475278, 0.004715248144566431, 0.004664400770025168, 0.005217711413479265]",526
Qwen3-8B,15,17,20,0.0030104350757028443,0.023796905175868233,0.12650531879900254,0.12513210822880627,0.002309607788907265,0.0007008272867955793,0.0030104350757028443,0.003438704382642754,0.002011060004224419,0.0014555472143911174,0.0018175688976953097,0.002566526213013276,0.002514476802025456,0.0022005006196195607,0.0023894842319350574,0.002392601734618438,"[0.0030104350757028443, 0.003438704382642754, 0.002011060004224419, 0.0014555472143911174, 0.0018175688976953097, 0.002566526213013276, 0.002514476802025456, 0.0022005006196195607, 0.0023894842319350574, 0.002392601734618438]",527
Qwen3-8B,29,11,20,0.003006537937835674,0.02144055436874055,0.1402266884581624,0.3121043639527929,0.0020482240478783193,0.0009583138899573545,0.003006537937835674,0.0005994979255774524,0.0011179884323610167,0.0004763188074775826,0.0010185054848534491,0.00024449043299910043,0.002100434943690743,0.003763360961647777,0.003492495170718257,0.005620924271579497,"[0.003006537937835674, 0.0005994979255774524, 0.0011179884323610167, 0.0004763188074775826, 0.0010185054848534491, 0.00024449043299910043, 0.002100434943690743, 0.003763360961647777, 0.003492495170718257, 0.005620924271579497]",528
Qwen3-8B,26,12,20,0.0030013445764780046,0.06347966527100651,0.04728040961880794,0.0985380615874802,0.006719813410503169,-0.003718468834025164,0.0030013445764780046,0.004388407990336418,0.005045368149876594,0.001702427864074707,0.004077028110623359,0.0018606445752084254,0.0065849490463733675,0.01218459103256464,0.011681572254747152,0.012953331670723855,"[0.0030013445764780046, 0.004388407990336418, 0.005045368149876594, 0.001702427864074707, 0.004077028110623359, 0.0018606445752084254, 0.0065849490463733675, 0.01218459103256464, 0.011681572254747152, 0.012953331670723855]",529
Qwen3-8B,6,10,20,0.0029936403967440127,0.05624728975817561,0.053222838106770885,0.0562877611951891,0.005917072151270177,-0.002923431754526164,0.0029936403967440127,0.0061039702966809275,0.005300269648432732,0.004107358120381832,0.0035094521939754487,0.003131444379687309,0.00444505587220192,0.007103285565972328,0.007710729353129863,0.011842083930969239,"[0.0029936403967440127, 0.0061039702966809275, 0.005300269648432732, 0.004107358120381832, 0.0035094521939754487, 0.003131444379687309, 0.00444505587220192, 0.007103285565972328, 0.007710729353129863, 0.011842083930969239]",530
Qwen3-8B,17,15,20,0.0029791264911182224,0.025521046621724962,0.11673214407210952,0.13591139022948084,0.002504657792289638,0.00047446869882858443,0.0029791264911182224,0.0012515208072727546,0.002179048623656854,0.0009424422532902099,0.001486422779271379,0.0010977011057548224,0.003020161058520898,0.0038668987806886436,0.004147270281100646,0.0045504544410505336,"[0.0029791264911182224, 0.0012515208072727546, 0.002179048623656854, 0.0009424422532902099, 0.001486422779271379, 0.0010977011057548224, 0.003020161058520898, 0.0038668987806886436, 0.004147270281100646, 0.0045504544410505336]",531
Qwen3-8B,22,29,20,0.002974270866252482,0.039194496373073665,0.07588491093090775,0.17540904921681685,0.004024469500757908,-0.0010501986345054265,0.002974270866252482,0.0015576828060147817,0.0021815759105720646,0.000740979548299947,0.0019562660292763213,0.0007315114348102724,0.0039358570063541265,0.007226032379367098,0.008241884799076615,0.009648435593049953,"[0.002974270866252482, 0.0015576828060147817, 0.0021815759105720646, 0.000740979548299947, 0.0019562660292763213, 0.0007315114348102724, 0.0039358570063541265, 0.007226032379367098, 0.008241884799076615, 0.009648435593049953]",532
Qwen3-8B,27,9,20,0.0029680452309548853,0.1398519609356299,0.021222764493956554,0.02358717839079714,0.015209323967186113,-0.012241278736231227,0.0029680452309548853,0.002073576487600803,0.0061901012435555455,0.005168977333232761,0.007543211849406361,0.010100548574700951,0.02041382808238268,0.02614060239866376,0.03105779495090246,0.028195274784229694,"[0.0029680452309548853, 0.002073576487600803, 0.0061901012435555455, 0.005168977333232761, 0.007543211849406361, 0.010100548574700951, 0.02041382808238268, 0.02614060239866376, 0.03105779495090246, 0.028195274784229694]",533
Qwen3-8B,6,22,20,0.0029631560202687977,0.03538436503149569,0.08374195828104551,0.07852414055600311,0.0036023565568029884,-0.0006392005365341907,0.0029631560202687977,0.001882954128086567,0.0033895333763211966,0.0027322967536747454,0.0022717737127095463,0.0030948481755331157,0.003534922027029097,0.005200958205386996,0.004350867215543985,0.005963055416941643,"[0.0029631560202687977, 0.001882954128086567, 0.0033895333763211966, 0.0027322967536747454, 0.0022717737127095463, 0.0030948481755331157, 0.003534922027029097, 0.005200958205386996, 0.004350867215543985, 0.005963055416941643]",534
Qwen3-8B,18,31,20,0.002957362029701471,0.06253779177786782,0.04728919818924729,0.04946981323007003,0.006620047749796261,-0.00366268572009479,0.002957362029701471,0.003982723597437144,0.00463094525039196,0.003387907985597849,0.004130772512871772,0.004284970182925463,0.006561042554676533,0.008776376582682132,0.011502618622034787,0.012323072459548712,"[0.002957362029701471, 0.003982723597437144, 0.00463094525039196, 0.003387907985597849, 0.004130772512871772, 0.004284970182925463, 0.006561042554676533, 0.008776376582682132, 0.011502618622034787, 0.012323072459548712]",535
Qwen3-8B,9,24,20,0.0029478954791557046,0.009654718218735071,0.30533210937583716,0.3042306247019376,0.0007452025266199295,0.002202692952535775,0.0029478954791557046,0.0024670224214787596,0.000931428204785334,0.0007200745032605483,0.0004896214057225734,0.0003944345611671451,0.0005264912077109329,0.0004567740375932772,0.00040548489923821764,0.0003154914986225776,"[0.0029478954791557046, 0.0024670224214787596, 0.000931428204785334, 0.0007200745032605483, 0.0004896214057225734, 0.0003944345611671451, 0.0005264912077109329, 0.0004567740375932772, 0.00040548489923821764, 0.0003154914986225776]",536
Qwen3-8B,7,2,20,0.0029211608693003655,0.05237098094075918,0.05577823475570782,0.056330520307389276,0.005494424452384313,-0.002573263583083947,0.0029211608693003655,0.004499397799372673,0.003763847053050995,0.00211610347032547,0.0014796435832977294,0.002536574192345142,0.0037105025723576544,0.007244972139596939,0.01106521263718605,0.013033566623926162,"[0.0029211608693003655, 0.004499397799372673, 0.003763847053050995, 0.00211610347032547, 0.0014796435832977294, 0.002536574192345142, 0.0037105025723576544, 0.007244972139596939, 0.01106521263718605, 0.013033566623926162]",537
Qwen3-8B,10,27,20,0.002895406904463016,0.00811140526484735,0.3569550293598239,0.33689861611879807,0.0005795553733760371,0.002315851531086979,0.002895406904463016,0.0010287306472491764,0.0005757377866302705,0.0003268434928486386,0.0004247965532613307,0.0005448213929412305,0.0009571437274644267,0.0003908972152203205,0.00040965360276459253,0.0005573739420043466,"[0.002895406904463016, 0.0010287306472491764, 0.0005757377866302705, 0.0003268434928486386, 0.0004247965532613307, 0.0005448213929412305, 0.0009571437274644267, 0.0003908972152203205, 0.00040965360276459253, 0.0005573739420043466]",538
Qwen3-8B,24,22,20,0.0028948630148079245,0.02668335352227587,0.10848947499763203,0.20180407116293955,0.0026431656119408824,0.0002516974028670422,0.0028948630148079245,0.0015449724429345223,0.0019348215515492483,0.0010184454517911945,0.0016589419523370453,0.0005663087926222943,0.002619933831738308,0.0036200417574036694,0.005217690063000191,0.005607334664091468,"[0.0028948630148079245, 0.0015449724429345223, 0.0019348215515492483, 0.0010184454517911945, 0.0016589419523370453, 0.0005663087926222943, 0.002619933831738308, 0.0036200417574036694, 0.005217690063000191, 0.005607334664091468]",539
Qwen3-8B,11,11,20,0.0028924869373440744,0.011372259609925096,0.2543458412451003,0.26097438474743534,0.0009421969636201134,0.001950289973723961,0.0028924869373440744,0.002301320945844054,0.0011723150266334415,0.0006956066121347248,0.00048661324108252303,0.0004105585685465485,0.0005225843226071448,0.0006861362140625715,0.0009598667500540614,0.001244770991615951,"[0.0028924869373440744, 0.002301320945844054, 0.0011723150266334415, 0.0006956066121347248, 0.00048661324108252303, 0.0004105585685465485, 0.0005225843226071448, 0.0006861362140625715, 0.0009598667500540614, 0.001244770991615951]",540
Qwen3-8B,17,10,20,0.002882931404747069,0.03142148975821328,0.09175030932432152,0.10620496535066223,0.0031709509281629125,-0.0002880195234158437,0.002882931404747069,0.0028952480235602705,0.003619425097713247,0.0017286660033278168,0.002155051747104153,0.001707098464248702,0.0030036185264179947,0.003513998634298332,0.004936735620140098,0.004978716236655601,"[0.002882931404747069, 0.0028952480235602705, 0.003619425097713247, 0.0017286660033278168, 0.002155051747104153, 0.001707098464248702, 0.0030036185264179947, 0.003513998634298332, 0.004936735620140098, 0.004978716236655601]",541
Qwen3-8B,21,30,20,0.002881212355441676,0.15406020397312545,0.01870185992966931,0.02346600498836106,0.016797665735298194,-0.013916453379856518,0.002881212355441676,0.03504941696537571,0.02893426491646096,0.011950484909721126,0.011278816025514971,0.0082415060740459,0.008982755217789417,0.007224953598097272,0.02682234449171119,0.012694449418967224,"[0.002881212355441676, 0.03504941696537571, 0.02893426491646096, 0.011950484909721126, 0.011278816025514971, 0.0082415060740459, 0.008982755217789417, 0.007224953598097272, 0.02682234449171119, 0.012694449418967224]",542
Qwen3-8B,9,11,20,0.0028244531276868656,0.007550968842770089,0.374051752364364,0.34021166572189115,0.0005251684127870248,0.0022992847148998407,0.0028244531276868656,0.0011465231800684705,0.0005629617255181075,0.00039342785021290183,0.0003081664181081578,0.0002675442887266399,0.0003926384262740612,0.00043928274535574017,0.00040824877214618027,0.0008077223086729646,"[0.0028244531276868656, 0.0011465231800684705, 0.0005629617255181075, 0.00039342785021290183, 0.0003081664181081578, 0.0002675442887266399, 0.0003926384262740612, 0.00043928274535574017, 0.00040824877214618027, 0.0008077223086729646]",543
Qwen3-8B,8,7,20,0.0028132958803325893,0.02555193980515469,0.1101010687167106,0.10877160594076685,0.0025265159916468996,0.00028677988868568973,0.0028132958803325893,0.0014961603825213387,0.0013770875928457826,0.0016033593041356654,0.0018808745895512401,0.0014383285539224743,0.0027624496258795263,0.0032507887110114096,0.005475420318543911,0.0034541748464107513,"[0.0028132958803325893, 0.0014961603825213387, 0.0013770875928457826, 0.0016033593041356654, 0.0018808745895512401, 0.0014383285539224743, 0.0027624496258795263, 0.0032507887110114096, 0.005475420318543911, 0.0034541748464107513]",544
Qwen3-8B,6,18,20,0.0027470748347695915,0.02838671563076787,0.09677325374662522,0.09866684571788434,0.0028488489773331412,-0.00010177414256354973,0.0027470748347695915,0.001209905988071114,0.0022421025088988243,0.0023033096687868236,0.0022068817634135485,0.003145589609630406,0.0035160410217940806,0.004284851788543165,0.0022362956777215006,0.004494662769138813,"[0.0027470748347695915, 0.001209905988071114, 0.0022421025088988243, 0.0023033096687868236, 0.0022068817634135485, 0.003145589609630406, 0.0035160410217940806, 0.004284851788543165, 0.0022362956777215006, 0.004494662769138813]",545
Qwen3-8B,1,18,20,0.002736588567495346,0.03813044745475054,0.07176911759933738,0.0743323651862722,0.003932650987472799,-0.001196062419977453,0.002736588567495346,0.0038114145398139955,0.0038668178021907806,0.0038756866008043287,0.0030308544635772707,0.0027423622086644173,0.001848652958869934,0.0033931132405996323,0.005594108998775482,0.007230848073959351,"[0.002736588567495346, 0.0038114145398139955, 0.0038668178021907806, 0.0038756866008043287, 0.0030308544635772707, 0.0027423622086644173, 0.001848652958869934, 0.0033931132405996323, 0.005594108998775482, 0.007230848073959351]",546
Qwen3-8B,15,3,20,0.0027194017777219413,0.041180740413255985,0.06603576697340226,0.06715670561697565,0.0042734820706148945,-0.0015540802928929532,0.0027194017777219413,0.0021524300798773767,0.003496248973533511,0.004598962236195802,0.006334881484508515,0.004808950424194336,0.005091266799718141,0.003525095898658037,0.004224111698567868,0.004229391040280461,"[0.0027194017777219413, 0.0021524300798773767, 0.003496248973533511, 0.004598962236195802, 0.006334881484508515, 0.004808950424194336, 0.005091266799718141, 0.003525095898658037, 0.004224111698567868, 0.004229391040280461]",547
Qwen3-8B,4,10,20,0.0027128461933161527,0.02485698233141274,0.10913819534271554,0.10208530991037865,0.0024604595708996205,0.0002523866224165322,0.0027128461933161527,0.0010991324409176163,0.002131506376258225,0.0019905686229331533,0.0018041399524398069,0.0026485983560766814,0.0030789658061153523,0.003590623124471648,0.0019526356243090958,0.003847965834575007,"[0.0027128461933161527, 0.0010991324409176163, 0.002131506376258225, 0.0019905686229331533, 0.0018041399524398069, 0.0026485983560766814, 0.0030789658061153523, 0.003590623124471648, 0.0019526356243090958, 0.003847965834575007]",548
Qwen3-8B,5,2,20,0.0027069242671132086,0.0696429274044931,0.038868616929198296,0.03953121019974141,0.007437333681931099,-0.004730409414817891,0.0027069242671132086,0.0051779605448246,0.00438544531352818,0.003089951630681753,0.0031774610513821246,0.0046900306595489384,0.00793515369296074,0.009629265591502189,0.012404612870886922,0.01644612178206444,"[0.0027069242671132086, 0.0051779605448246, 0.00438544531352818, 0.003089951630681753, 0.0031774610513821246, 0.0046900306595489384, 0.00793515369296074, 0.009629265591502189, 0.012404612870886922, 0.01644612178206444]",549
Qwen3-8B,1,9,20,0.002674941669101827,0.018845656279518154,0.1419394278144088,0.14618037359842592,0.001796746067824036,0.000878195601277791,0.002674941669101827,0.0022110044374130666,0.0019040289436816238,0.001275401193925063,0.0013413224936812186,0.0011063661411753855,0.0012205311937577789,0.0013782029258436524,0.0017433441393222894,0.003990513141616248,"[0.002674941669101827, 0.0022110044374130666, 0.0019040289436816238, 0.001275401193925063, 0.0013413224936812186, 0.0011063661411753855, 0.0012205311937577789, 0.0013782029258436524, 0.0017433441393222894, 0.003990513141616248]",550
Qwen3-8B,15,1,20,0.002642221236601472,0.041904254676774146,0.06305377000455159,0.0607934947418418,0.004362448160019186,-0.0017202269234177139,0.002642221236601472,0.002497802209109068,0.0034679143689572813,0.003886847943067551,0.004993401840329171,0.004641780257225036,0.004543827846646309,0.0037751175463199616,0.005288429744541645,0.00616691168397665,"[0.002642221236601472, 0.002497802209109068, 0.0034679143689572813, 0.003886847943067551, 0.004993401840329171, 0.004641780257225036, 0.004543827846646309, 0.0037751175463199616, 0.005288429744541645, 0.00616691168397665]",551
Qwen3-8B,2,15,20,0.0026391415391117333,0.03721000931691378,0.07092558124977716,0.06982715783956926,0.0038412075308668944,-0.001202065991755161,0.0026391415391117333,0.0030362858437001706,0.002688405569642782,0.0025529941311106088,0.002723487000912428,0.0022245464846491815,0.0038101802580058574,0.005710261920467019,0.005222397297620774,0.006602309271693229,"[0.0026391415391117333, 0.0030362858437001706, 0.002688405569642782, 0.0025529941311106088, 0.002723487000912428, 0.0022245464846491815, 0.0038101802580058574, 0.005710261920467019, 0.005222397297620774, 0.006602309271693229]",552
Qwen3-8B,23,12,20,0.0026353312031744736,0.8050527588251413,0.0032734888170812067,0.003283501855869504,0.08915749195799633,-0.08652216075482186,0.0026353312031744736,0.0958701963226531,0.09901099758858437,0.09652966736202728,0.1066749401698985,0.10737086615620868,0.0641959558747022,0.07111960825914139,0.09521155689037535,0.06643363899837595,"[0.0026353312031744736, 0.0958701963226531, 0.09901099758858437, 0.09652966736202728, 0.1066749401698985, 0.10737086615620868, 0.0641959558747022, 0.07111960825914139, 0.09521155689037535, 0.06643363899837595]",553
Qwen3-8B,13,10,20,0.002620435395510867,0.012340316823531339,0.2123474974738125,0.19423145626935232,0.0010799868253356078,0.0015404485701752593,0.002620435395510867,0.0016471369543069158,0.001122714631674171,0.0011955146203945332,0.0012278780606834517,0.0012003456242382527,0.0011070762175222626,0.0005638918213662691,0.0010250459381495602,0.0006302775596850552,"[0.002620435395510867, 0.0016471369543069158, 0.001122714631674171, 0.0011955146203945332, 0.0012278780606834517, 0.0012003456242382527, 0.0011070762175222626, 0.0005638918213662691, 0.0010250459381495602, 0.0006302775596850552]",554
Qwen3-8B,23,8,20,0.0026098696107510477,0.11678062252722154,0.02234848174527146,0.02630885027255387,0.01268563921294117,-0.010075769602190122,0.0026098696107510477,0.005850618507247418,0.011061208862884087,0.00974013811792247,0.01400748188752914,0.015035290477499075,0.015541705532814375,0.01855580780247692,0.012221363426215248,0.012157138301881787,"[0.0026098696107510477, 0.005850618507247418, 0.011061208862884087, 0.00974013811792247, 0.01400748188752914, 0.015035290477499075, 0.015541705532814375, 0.01855580780247692, 0.012221363426215248, 0.012157138301881787]",555
Qwen3-8B,18,14,20,0.0025859832763671874,0.030585717299254613,0.08454872092962845,0.0898456269553201,0.003111081558098603,-0.0005250982817314154,0.0025859832763671874,0.0024760250584222377,0.003076545801013708,0.0027250091545283793,0.0029747066320851443,0.002036161784781143,0.0032987307757139208,0.003684646089095622,0.0038999917451292276,0.0038279169821180403,"[0.0025859832763671874, 0.0024760250584222377, 0.003076545801013708, 0.0027250091545283793, 0.0029747066320851443, 0.002036161784781143, 0.0032987307757139208, 0.003684646089095622, 0.0038999917451292276, 0.0038279169821180403]",556
Qwen3-8B,13,1,20,0.0025828047189861538,0.025565305388590788,0.1010277279980704,0.10030928251245819,0.002553611185511626,2.9193533474527848e-05,0.0025828047189861538,0.003065490792505443,0.002567324187839404,0.0018946324184071273,0.0016261059819953517,0.0023338079146924427,0.0030360160628333686,0.002713703433983028,0.0031842262716963885,0.002561193605652079,"[0.0025828047189861538, 0.003065490792505443, 0.002567324187839404, 0.0018946324184071273, 0.0016261059819953517, 0.0023338079146924427, 0.0030360160628333686, 0.002713703433983028, 0.0031842262716963885, 0.002561193605652079]",557
