target,model_label,prompt_mode,candidate,candidate_label,complexity,scheme,n,log_loss,brier,log_loss_fold_se,mae,rmse,mae_fold_se
bias,Qwen3-32B,direct,piecewise_log_needles,Log T + piecewise log N,3,length,150,,,,0.5251141794568913,0.7862251316300015,0.06082665642639724
bias,Qwen3-32B,direct,log_interaction,Log T × log N,3,seed,150,,,,0.46062946171986824,0.6135753019537045,0.033552547509312816
bias,Qwen3-32B,direct,log_interaction,Log T × log N,3,needle,150,,,,0.5194378567410949,0.6948174410924289,0.07467002853611031
bias,Qwen3-32B,direct,log_interaction,Log T × log N,3,length,150,,,,0.4966879627350801,0.6945466912921452,0.04338276986365521
absolute_error,Qwen3-32B,direct,intercept_only,Constant,0,seed,150,,,,0.6667406004554038,0.8113735922847588,0.02241529120783481
absolute_error,Qwen3-32B,direct,intercept_only,Constant,0,needle,150,,,,0.7161723343187247,0.866378017447138,0.11088119794823424
absolute_error,Qwen3-32B,direct,intercept_only,Constant,0,length,150,,,,0.7110703100852709,0.8581087058863277,0.05408023491323004
absolute_error,Qwen3-32B,direct,log_density,Log density,1,seed,150,,,,0.5772767501641317,0.7304202717319369,0.02266854390926465
absolute_error,Qwen3-32B,direct,log_density,Log density,1,needle,150,,,,0.6024996387628111,0.7583500001400207,0.09142829816767213
absolute_error,Qwen3-32B,direct,log_density,Log density,1,length,150,,,,0.8858532234329908,1.08508512456162,0.24091349542435828
absolute_error,Qwen3-32B,direct,log_burden,Log burden,1,seed,150,,,,0.3886986819080665,0.4940559090137337,0.02060757457722668
absolute_error,Qwen3-32B,direct,log_burden,Log burden,1,needle,150,,,,0.4119893103864824,0.529226296765578,0.04861582388099363
absolute_error,Qwen3-32B,direct,log_burden,Log burden,1,length,150,,,,0.4587623221997445,0.5754217187655648,0.072606160598664
absolute_error,Qwen3-32B,direct,log_separable,Separate log T + log N,2,seed,150,,,,0.36918480411516147,0.4821238633389066,0.02672100041520241
absolute_error,Qwen3-32B,direct,log_separable,Separate log T + log N,2,needle,150,,,,0.405831321121817,0.5246968430585445,0.06000496246911675
absolute_error,Qwen3-32B,direct,log_separable,Separate log T + log N,2,length,150,,,,0.3925399227659211,0.5324023217523385,0.041177439213086024
absolute_error,Qwen3-32B,direct,semi_log_needles,Log T + linear N,2,seed,150,,,,0.3792733218133581,0.4963817341220903,0.024430721224518885
absolute_error,Qwen3-32B,direct,semi_log_needles,Log T + linear N,2,needle,150,,,,0.42473410053707095,0.597324052912434,0.07368870547214972
absolute_error,Qwen3-32B,direct,semi_log_needles,Log T + linear N,2,length,150,,,,0.40416599775479706,0.5530929766442744,0.038141931868211
absolute_error,Qwen3-32B,direct,piecewise_log_needles,Log T + piecewise log N,3,seed,150,,,,0.33825917166302816,0.45452571814229625,0.028317661496249757
absolute_error,Qwen3-32B,direct,piecewise_log_needles,Log T + piecewise log N,3,needle,150,,,,0.35474271205235325,0.4858599611344499,0.04654850217364486
absolute_error,Qwen3-32B,direct,piecewise_log_needles,Log T + piecewise log N,3,length,150,,,,0.3634503328235363,0.5090230326740491,0.03850332519742445
absolute_error,Qwen3-32B,direct,log_interaction,Log T × log N,3,seed,150,,,,0.35237612375885574,0.44379657190470717,0.021882313971139565
absolute_error,Qwen3-32B,direct,log_interaction,Log T × log N,3,needle,150,,,,0.3895451103011856,0.4861250957623423,0.05800026087598028
absolute_error,Qwen3-32B,direct,log_interaction,Log T × log N,3,length,150,,,,0.3501597591125571,0.45700429319360847,0.02310979702035079
exact,Qwen3-32B,enumeration,intercept_only,Constant,0,seed,150,0.07712594788815479,0.01330544040525759,0.03691643818570635,,,
exact,Qwen3-32B,enumeration,intercept_only,Constant,0,needle,150,0.07869901686257923,0.013322237905537939,0.04249454937376412,,,
exact,Qwen3-32B,enumeration,intercept_only,Constant,0,length,150,0.1373190513787393,0.013598565308770804,0.1170766510533077,,,
exact,Qwen3-32B,enumeration,log_density,Log density,1,seed,150,0.07540183251711943,0.013350661136212916,0.03584051397901214,,,
exact,Qwen3-32B,enumeration,log_density,Log density,1,needle,150,0.07485352784292262,0.013287688266267082,0.04197831072760492,,,
exact,Qwen3-32B,enumeration,log_density,Log density,1,length,150,0.15932617002749574,0.017500799181798123,0.11031514571735093,,,
exact,Qwen3-32B,enumeration,log_burden,Log burden,1,seed,150,0.05085502582389484,0.014018723680750224,0.02082966058917842,,,
exact,Qwen3-32B,enumeration,log_burden,Log burden,1,needle,150,0.05407341746129248,0.017509753583923014,0.03602223925098428,,,
exact,Qwen3-32B,enumeration,log_burden,Log burden,1,length,150,0.12120859019851996,0.013411743250888248,0.11771809493657037,,,
exact,Qwen3-32B,enumeration,log_separable,Separate log T + log N,2,seed,150,0.05044162477072572,0.013948014434421884,0.020456645304986365,,,
exact,Qwen3-32B,enumeration,log_separable,Separate log T + log N,2,needle,150,0.05176886274764833,0.01618519599658144,0.033737485530226,,,
exact,Qwen3-32B,enumeration,log_separable,Separate log T + log N,2,length,150,0.12217481027207056,0.013400298605170459,0.11899118176596771,,,
exact,Qwen3-32B,enumeration,semi_log_needles,Log T + linear N,2,seed,150,0.06072113974434407,0.014496519751079682,0.02916650283665747,,,
exact,Qwen3-32B,enumeration,semi_log_needles,Log T + linear N,2,needle,150,0.14006041187992269,0.040740186645154906,0.10974179163421353,,,
exact,Qwen3-32B,enumeration,semi_log_needles,Log T + linear N,2,length,150,0.13193827447355508,0.01340488006535122,0.1287609307249076,,,
exact,Qwen3-32B,enumeration,piecewise_log_needles,Log T + piecewise log N,3,seed,150,0.052044528593649296,0.01409547075670468,0.021812098906046795,,,
exact,Qwen3-32B,enumeration,piecewise_log_needles,Log T + piecewise log N,3,needle,150,0.056044870777953254,0.01784457493639839,0.03705988272383803,,,
exact,Qwen3-32B,enumeration,piecewise_log_needles,Log T + piecewise log N,3,length,150,0.12591915138282925,0.013402701687670045,0.12272473190952288,,,
exact,Qwen3-32B,enumeration,log_interaction,Log T × log N,3,seed,150,0.05158916999261416,0.014199188122134514,0.021608603563258527,,,
exact,Qwen3-32B,enumeration,log_interaction,Log T × log N,3,needle,150,0.05557177189581103,0.018641910959809525,0.03667743333985747,,,
exact,Qwen3-32B,enumeration,log_interaction,Log T × log N,3,length,150,0.12086101683023076,0.013342182484982897,0.1191065459287651,,,
bias,Qwen3-32B,enumeration,intercept_only,Constant,0,seed,150,,,,0.03569762061140158,0.16500922048769381,0.008925707874778852
bias,Qwen3-32B,enumeration,intercept_only,Constant,0,needle,150,,,,0.035730951723099834,0.1650743907228189,0.01130084414436949
bias,Qwen3-32B,enumeration,intercept_only,Constant,0,length,150,,,,0.03599760061650815,0.1664623522563846,0.008999400154262026
bias,Qwen3-32B,enumeration,log_density,Log density,1,seed,150,,,,0.035818588614269314,0.16496729642051822,0.00892571017055332
bias,Qwen3-32B,enumeration,log_density,Log density,1,needle,150,,,,0.035502232292581294,0.16467251339917224,0.012920542148018441
bias,Qwen3-32B,enumeration,log_density,Log density,1,length,150,,,,0.046787441054751376,0.1700558934494482,0.010616606535444035
bias,Qwen3-32B,enumeration,log_burden,Log burden,1,seed,150,,,,0.04728497374366742,0.16481705863524637,0.006560406102067693
bias,Qwen3-32B,enumeration,log_burden,Log burden,1,needle,150,,,,0.047101110062390115,0.16373544099249224,0.013642952848474072
bias,Qwen3-32B,enumeration,log_burden,Log burden,1,length,150,,,,0.04546226696467091,0.16991306493965347,0.004392175724402719
bias,Qwen3-32B,enumeration,log_separable,Separate log T + log N,2,seed,150,,,,0.04737003639334117,0.16484781900172918,0.0065447717350008375
bias,Qwen3-32B,enumeration,log_separable,Separate log T + log N,2,needle,150,,,,0.04893881396359996,0.16409384482330627,0.013515070853757636
bias,Qwen3-32B,enumeration,log_separable,Separate log T + log N,2,length,150,,,,0.055309957370890124,0.17387969905292558,0.008922687247198805
bias,Qwen3-32B,enumeration,semi_log_needles,Log T + linear N,2,seed,150,,,,0.04704768905294917,0.16461768464221857,0.006702199003960126
bias,Qwen3-32B,enumeration,semi_log_needles,Log T + linear N,2,needle,150,,,,0.05186582057551696,0.1652011615413942,0.019934557092886513
bias,Qwen3-32B,enumeration,semi_log_needles,Log T + linear N,2,length,150,,,,0.05534800067453934,0.17478967999906264,0.013026340591477939
bias,Qwen3-32B,enumeration,piecewise_log_needles,Log T + piecewise log N,3,seed,150,,,,0.04768695890056297,0.16470759593502549,0.006418214946491539
bias,Qwen3-32B,enumeration,piecewise_log_needles,Log T + piecewise log N,3,needle,150,,,,0.05041319068611377,0.16366334550094205,0.01821419271452772
bias,Qwen3-32B,enumeration,piecewise_log_needles,Log T + piecewise log N,3,length,150,,,,0.05537760818131223,0.1752145893531721,0.01251219693606374
bias,Qwen3-32B,enumeration,log_interaction,Log T × log N,3,seed,150,,,,0.04960543457236493,0.1646049212567062,0.005856248299422709
bias,Qwen3-32B,enumeration,log_interaction,Log T × log N,3,needle,150,,,,0.05074642409917331,0.16260928395290888,0.01538641233058678
bias,Qwen3-32B,enumeration,log_interaction,Log T × log N,3,length,150,,,,0.06629907238661514,0.18266918796480364,0.017745783644889046
absolute_error,Qwen3-32B,enumeration,intercept_only,Constant,0,seed,150,,,,0.027494838162097565,0.1265507821545891,0.006826490796228695
absolute_error,Qwen3-32B,enumeration,intercept_only,Constant,0,needle,150,,,,0.027520510279908508,0.12660284995442903,0.008657076562651451
absolute_error,Qwen3-32B,enumeration,intercept_only,Constant,0,length,150,,,,0.027725887222259184,0.12768465950256203,0.006931471805668767
absolute_error,Qwen3-32B,enumeration,log_density,Log density,1,seed,150,,,,0.027593084684492612,0.12651755313218824,0.006824907515937882
absolute_error,Qwen3-32B,enumeration,log_density,Log density,1,needle,150,,,,0.027340165280886477,0.12628617472319767,0.009921569930287078
absolute_error,Qwen3-32B,enumeration,log_density,Log density,1,length,150,,,,0.03605794919543178,0.1304749876148805,0.008193199328850074
absolute_error,Qwen3-32B,enumeration,log_burden,Log burden,1,seed,150,,,,0.03644291698340203,0.12637466416510154,0.00499770446286718
absolute_error,Qwen3-32B,enumeration,log_burden,Log burden,1,needle,150,,,,0.03628936579670729,0.12552250606507306,0.0104864529526931
absolute_error,Qwen3-32B,enumeration,log_burden,Log burden,1,length,150,,,,0.035047642445478075,0.1303643319099272,0.0033709078324990756
absolute_error,Qwen3-32B,enumeration,log_separable,Separate log T + log N,2,seed,150,,,,0.03650777068000167,0.12639797171988087,0.004986023113866027
absolute_error,Qwen3-32B,enumeration,log_separable,Separate log T + log N,2,needle,150,,,,0.037702512904322666,0.12579835098849323,0.010390185579178283
absolute_error,Qwen3-32B,enumeration,log_separable,Separate log T + log N,2,length,150,,,,0.04261191958661568,0.13342906989281897,0.006862989438200067
absolute_error,Qwen3-32B,enumeration,semi_log_needles,Log T + linear N,2,seed,150,,,,0.03627693290250155,0.12622828520113522,0.005101161963079814
absolute_error,Qwen3-32B,enumeration,semi_log_needles,Log T + linear N,2,needle,150,,,,0.03988620263791958,0.12652838093959912,0.015319356261947536
absolute_error,Qwen3-32B,enumeration,semi_log_needles,Log T + linear N,2,length,150,,,,0.04267471476848463,0.13415159433158352,0.01004107785912791
absolute_error,Qwen3-32B,enumeration,piecewise_log_needles,Log T + piecewise log N,3,seed,150,,,,0.03675930653798959,0.12628645666120544,0.004883770011816468
absolute_error,Qwen3-32B,enumeration,piecewise_log_needles,Log T + piecewise log N,3,needle,150,,,,0.03880517203576252,0.12538789370919975,0.014007620373740953
absolute_error,Qwen3-32B,enumeration,piecewise_log_needles,Log T + piecewise log N,3,length,150,,,,0.04268672008528083,0.1344698417098302,0.009634353393983152
absolute_error,Qwen3-32B,enumeration,log_interaction,Log T × log N,3,seed,150,,,,0.038237743249577114,0.12619048524691878,0.004445919661046445
absolute_error,Qwen3-32B,enumeration,log_interaction,Log T × log N,3,needle,150,,,,0.039099320387928564,0.12460206704749652,0.01183915631194607
absolute_error,Qwen3-32B,enumeration,log_interaction,Log T × log N,3,length,150,,,,0.051107530990722905,0.14024937363927256,0.013689427334038277
exact,Qwen3-32B,native_thinking,intercept_only,Constant,0,seed,150,0.13025057217841243,0.02630542186195546,0.047010881499732704,,,
exact,Qwen3-32B,native_thinking,intercept_only,Constant,0,needle,150,0.13344189071607895,0.026414103851313334,0.058595798892960786,,,
exact,Qwen3-32B,native_thinking,intercept_only,Constant,0,length,150,0.27485401338370774,0.02773007967409688,0.233998922200287,,,
exact,Qwen3-32B,native_thinking,log_density,Log density,1,seed,150,0.1348115275617886,0.026439597600228692,0.05090097273646083,,,
exact,Qwen3-32B,native_thinking,log_density,Log density,1,needle,150,0.13659133163037054,0.026521491472684972,0.05946198376321342,,,
exact,Qwen3-32B,native_thinking,log_density,Log density,1,length,150,0.28964347543799124,0.03004192534460507,0.22700303397417043,,,
exact,Qwen3-32B,native_thinking,log_burden,Log burden,1,seed,150,0.11657154277545319,0.02506938426275085,0.05835094451874882,,,
exact,Qwen3-32B,native_thinking,log_burden,Log burden,1,needle,150,0.11926687106729406,0.02764200116735936,0.056894504806795594,,,
exact,Qwen3-32B,native_thinking,log_burden,Log burden,1,length,150,0.2513128169662116,0.02748901802889676,0.23400170575341586,,,
exact,Qwen3-32B,native_thinking,log_separable,Separate log T + log N,2,seed,150,0.10501708878119849,0.024842401845606748,0.048742264427881044,,,
exact,Qwen3-32B,native_thinking,log_separable,Separate log T + log N,2,needle,150,0.10281125575568331,0.025705464908474973,0.0457322293921362,,,
exact,Qwen3-32B,native_thinking,log_separable,Separate log T + log N,2,length,150,0.2424277841632592,0.026736493326477363,0.23761359056609405,,,
exact,Qwen3-32B,native_thinking,semi_log_needles,Log T + linear N,2,seed,150,0.10043133346032476,0.025846125941046485,0.04231820299899666,,,
exact,Qwen3-32B,native_thinking,semi_log_needles,Log T + linear N,2,needle,150,0.12205738706311098,0.035873040611166265,0.05594663009993154,,,
exact,Qwen3-32B,native_thinking,semi_log_needles,Log T + linear N,2,length,150,0.25481401102647916,0.02674801210237146,0.2499563227099735,,,
exact,Qwen3-32B,native_thinking,piecewise_log_needles,Log T + piecewise log N,3,seed,150,0.10468533564145438,0.025016074363676692,0.048110893752513186,,,
exact,Qwen3-32B,native_thinking,piecewise_log_needles,Log T + piecewise log N,3,needle,150,0.10589436051207181,0.027037827871289194,0.04611663723049523,,,
exact,Qwen3-32B,native_thinking,piecewise_log_needles,Log T + piecewise log N,3,length,150,0.24713848958829862,0.02674087962684535,0.24230054421597694,,,
exact,Qwen3-32B,native_thinking,log_interaction,Log T × log N,3,seed,150,0.10690843195555681,0.024948982334978977,0.05090373180840099,,,
exact,Qwen3-32B,native_thinking,log_interaction,Log T × log N,3,needle,150,0.10373892321141583,0.025926657819097514,0.046423765669501724,,,
exact,Qwen3-32B,native_thinking,log_interaction,Log T × log N,3,length,150,0.24128494589849944,0.026689034617120477,0.23745393472764,,,
bias,Qwen3-32B,native_thinking,intercept_only,Constant,0,seed,150,,,,0.045479445879439875,0.2574702313828474,0.023074832471879227
bias,Qwen3-32B,native_thinking,intercept_only,Constant,0,needle,150,,,,0.045384623554068165,0.25866660515724693,0.022879801180519983
bias,Qwen3-32B,native_thinking,intercept_only,Constant,0,length,150,,,,0.042751768656190965,0.2562784369990556,0.03560574069053259
bias,Qwen3-32B,native_thinking,log_density,Log density,1,seed,150,,,,0.06158091388013836,0.2573132970151324,0.019080422069408822
bias,Qwen3-32B,native_thinking,log_density,Log density,1,needle,150,,,,0.06170696558972008,0.2582769401961993,0.02122237170166968
bias,Qwen3-32B,native_thinking,log_density,Log density,1,length,150,,,,0.0688810276187074,0.2609699597133605,0.026272061258200825
bias,Qwen3-32B,native_thinking,log_burden,Log burden,1,seed,150,,,,0.0638127955176668,0.2565754061908229,0.019861059923152853
bias,Qwen3-32B,native_thinking,log_burden,Log burden,1,needle,150,,,,0.06433835012324594,0.25964233619973004,0.020041765732783334
bias,Qwen3-32B,native_thinking,log_burden,Log burden,1,length,150,,,,0.06970266036567596,0.2609354467099301,0.02437368131357002
bias,Qwen3-32B,native_thinking,log_separable,Separate log T + log N,2,seed,150,,,,0.06751203027651922,0.2576228186928342,0.019286724500100917
bias,Qwen3-32B,native_thinking,log_separable,Separate log T + log N,2,needle,150,,,,0.07160891364669968,0.2616473595597648,0.022170711154960946
bias,Qwen3-32B,native_thinking,log_separable,Separate log T + log N,2,length,150,,,,0.06804498928160685,0.26027672332475277,0.022974778027815106
bias,Qwen3-32B,native_thinking,semi_log_needles,Log T + linear N,2,seed,150,,,,0.06986744754034797,0.2569622418935474,0.018919524534205534
bias,Qwen3-32B,native_thinking,semi_log_needles,Log T + linear N,2,needle,150,,,,0.07664465229825249,0.26331794383944956,0.02890545133553068
bias,Qwen3-32B,native_thinking,semi_log_needles,Log T + linear N,2,length,150,,,,0.07318339912974264,0.26189027998430986,0.020715182696355663
bias,Qwen3-32B,native_thinking,piecewise_log_needles,Log T + piecewise log N,3,seed,150,,,,0.07562963879362526,0.2566163759361456,0.017300477742692482
bias,Qwen3-32B,native_thinking,piecewise_log_needles,Log T + piecewise log N,3,needle,150,,,,0.08016527417273518,0.26120621571579705,0.027423006341367094
bias,Qwen3-32B,native_thinking,piecewise_log_needles,Log T + piecewise log N,3,length,150,,,,0.07904741758400441,0.26375281688624685,0.017700582045476667
bias,Qwen3-32B,native_thinking,log_interaction,Log T × log N,3,seed,150,,,,0.0734511980915513,0.25551494893164917,0.017485962852710514
bias,Qwen3-32B,native_thinking,log_interaction,Log T × log N,3,needle,150,,,,0.07765187715114814,0.26122560235930614,0.021645101989295205
bias,Qwen3-32B,native_thinking,log_interaction,Log T × log N,3,length,150,,,,0.0927322682227209,0.27184458353714175,0.02164785042157539
absolute_error,Qwen3-32B,native_thinking,intercept_only,Constant,0,seed,150,,,,0.05789384697690624,0.1985303560973599,0.01179848191457548
absolute_error,Qwen3-32B,native_thinking,intercept_only,Constant,0,needle,150,,,,0.05794168660883114,0.19849048317313858,0.014149264507551246
absolute_error,Qwen3-32B,native_thinking,intercept_only,Constant,0,length,150,,,,0.05907755731761546,0.20249679292753667,0.014769389329625406
absolute_error,Qwen3-32B,native_thinking,log_density,Log density,1,seed,150,,,,0.05812930610797641,0.19939328585399918,0.011877808575382738
absolute_error,Qwen3-32B,native_thinking,log_density,Log density,1,needle,150,,,,0.05915221097732148,0.19982226976500708,0.013083506557480697
absolute_error,Qwen3-32B,native_thinking,log_density,Log density,1,length,150,,,,0.06400041325882767,0.2038547048543568,0.012918947291743315
absolute_error,Qwen3-32B,native_thinking,log_burden,Log burden,1,seed,150,,,,0.06351307047041622,0.19665786500405608,0.011524023247462148
absolute_error,Qwen3-32B,native_thinking,log_burden,Log burden,1,needle,150,,,,0.06452359184155933,0.1969429691427112,0.016314267344866927
absolute_error,Qwen3-32B,native_thinking,log_burden,Log burden,1,length,150,,,,0.057774240391426444,0.2037126127316151,0.01653884119509783
absolute_error,Qwen3-32B,native_thinking,log_separable,Separate log T + log N,2,seed,150,,,,0.06745133084956223,0.19727747817391308,0.010536014711914201
absolute_error,Qwen3-32B,native_thinking,log_separable,Separate log T + log N,2,needle,150,,,,0.06724728910269816,0.19733597609832268,0.013746030310660627
absolute_error,Qwen3-32B,native_thinking,log_separable,Separate log T + log N,2,length,150,,,,0.08540403914797516,0.21364785746734738,0.01931951019935063
absolute_error,Qwen3-32B,native_thinking,semi_log_needles,Log T + linear N,2,seed,150,,,,0.06805184643972027,0.19764586575331639,0.01040948864715038
absolute_error,Qwen3-32B,native_thinking,semi_log_needles,Log T + linear N,2,needle,150,,,,0.07253657533692671,0.19922076334165942,0.01642819076399319
absolute_error,Qwen3-32B,native_thinking,semi_log_needles,Log T + linear N,2,length,150,,,,0.08540403914786501,0.2136916092272051,0.0193195101992067
absolute_error,Qwen3-32B,native_thinking,piecewise_log_needles,Log T + piecewise log N,3,seed,150,,,,0.06784253486723356,0.1981597550987269,0.010552391178343392
absolute_error,Qwen3-32B,native_thinking,piecewise_log_needles,Log T + piecewise log N,3,needle,150,,,,0.06992036541780744,0.19901576864857132,0.014404660844329916
absolute_error,Qwen3-32B,native_thinking,piecewise_log_needles,Log T + piecewise log N,3,length,150,,,,0.08540403914787215,0.21371428046533747,0.019319510199216006
absolute_error,Qwen3-32B,native_thinking,log_interaction,Log T × log N,3,seed,150,,,,0.0662796461946905,0.19688615519469865,0.010958834842480739
absolute_error,Qwen3-32B,native_thinking,log_interaction,Log T × log N,3,needle,150,,,,0.06503448999255819,0.19715249767903972,0.015699850477721045
absolute_error,Qwen3-32B,native_thinking,log_interaction,Log T × log N,3,length,150,,,,0.08688691071371404,0.21748671744164133,0.019782574009775157
