model,pooling,layer,full_space_discovery_cv_r2,pca3_discovery_cv_r2,pca3_ridge_alpha,pca_evr_pc1,pca_evr_pc1_2,pca_evr_pc1_3,pca_evr_pc1_6,count_signal_capture_pc1_3,discovery_loo_noise_to_signal,discovery_compactness,centroid_step_cv,centroid_path_to_chord,centroid_successive_cosine,manifold_fidelity_m3,within_decodability_gate,probe_optimal,manifold_display
Gemma4-E4B,span_end,17,0.867231833934784,0.49605297781349494,10.0,0.24272523820400238,0.3588143587112427,0.4384542554616928,0.5726069211959839,0.8313938204731139,1.7099266265646302,0.36901368110755767,0.7905306220054626,2.1377282480681883,-0.2241235129026036,0.1345158776542608,False,False,False
Gemma4-E4B,span_end,18,0.8593220829963684,0.4746821594754619,10.0,0.23776684701442719,0.368476077914238,0.4505292847752571,0.5790090784430504,0.8248173021728107,1.7448674777453244,0.3643163133039177,0.7805854082107544,2.1961074510908247,-0.2412626315589198,0.13538152651486657,False,False,False
Gemma4-E4B,span_end,19,0.8726391434669495,0.44553514403460204,1.0,0.24372977018356323,0.3506094142794609,0.4321895018219948,0.5625930577516556,0.7987575437562556,1.7531788078397466,0.36321651073024197,0.7730935215950012,2.265119250599203,-0.2514668093265513,0.12538765151379525,False,False,False
Gemma4-E4B,span_end,20,0.8744944930076599,0.4481804121534923,10.0,0.26371443271636963,0.3598180115222931,0.4391436204314232,0.5681598372757435,0.7896418166471533,1.642454283668324,0.37843606460119106,0.7723982930183411,2.273275768141207,-0.2899370462064006,0.13122882327602167,False,False,False
Gemma4-E4B,span_end,21,0.8861764073371887,0.49338892981779436,1.0,0.257682204246521,0.36350375413894653,0.43860483914613724,0.5579316318035126,0.787797105470898,1.6258046328738103,0.380835644617456,0.7261129021644592,2.3184975263676115,-0.2902027884945058,0.13159075827613603,False,False,False
Gemma4-E4B,span_end,22,0.9319474697113036,0.5589614130627509,0.1,0.22585272789001465,0.31790437549352646,0.3802642971277237,0.5053471587598324,0.7100894609793741,1.6160127946762777,0.38226112732898404,0.5585633516311646,2.7413052557230158,-0.3787329469047675,0.1032187878922588,True,True,False
Gemma4-E4B,span_end,23,0.8847140073776245,0.5413907489862293,10.0,0.27220362424850464,0.3636314645409584,0.4214552417397499,0.5353213213384151,0.8411032193035209,1.554083956206357,0.3915298076126379,0.8510991334915161,2.1374689385182126,-0.2419020282582606,0.1387923681045223,False,False,False
Gemma4-E4B,span_end,24,0.8547720909118652,0.48791888195536137,10.0,0.27175086736679077,0.3630773425102234,0.4180573299527168,0.5161677934229374,0.8612828207071084,1.5934560892877343,0.38558586132631983,0.838495135307312,2.171113752860119,-0.2564326710276568,0.13883620310604392,False,False,False
Gemma4-E4B,span_end,25,0.8504559993743896,0.4695423970696376,10.0,0.27823466062545776,0.3685474097728729,0.4158182367682457,0.503194946795702,0.8781865324733494,1.5773780870348255,0.3879911934653179,0.8631657361984253,2.2062077991761044,-0.2818065399274123,0.14168118264200705,False,False,False
Gemma4-E4B,span_end,26,0.8230477571487427,0.3900899586248276,10.0,0.2868971824645996,0.3815673366189003,0.4268580265343189,0.5044796336442232,0.869339263527058,1.605488567212568,0.38380517672730796,0.8588705658912659,2.223288011433341,-0.302580432727751,0.142424130002979,False,False,False
Gemma4-E4B,span_end,27,0.8159106492996215,0.3951841698165318,10.0,0.3016427159309387,0.4063962996006012,0.44730938971042633,0.5171099118888378,0.8877781276380167,1.5518827411330343,0.39186753524419415,0.897450864315033,2.256245995274984,-0.3399566692794883,0.15561510177215626,False,False,False
Gemma4-E4B,span_end,28,0.8292127251625061,0.44659764302083466,10.0,0.30730053782463074,0.4175483211874962,0.462688185274601,0.530870059505105,0.9010040404752852,1.5385873146577402,0.3939198759191873,0.8838703632354736,2.283040612674764,-0.3400952637387762,0.16421886377731243,False,False,False
Gemma4-E4B,span_end,29,0.7658618807792663,0.35623409954730384,10.0,0.22636321187019348,0.31818102300167084,0.3644074760377407,0.45528255216777325,0.8268838368382027,1.9069138680508666,0.3440074406712698,0.7066406011581421,2.5713694470070787,-0.3299108251094729,0.10365723431656204,False,False,False
Gemma4-E4B,span_end,30,0.740941834449768,0.36517716787372223,10.0,0.23861004412174225,0.33705876767635345,0.38677121698856354,0.4750776309520006,0.8326052785299036,1.8674642250454294,0.34874018349231783,0.7168557643890381,2.504139068989423,-0.3358487102164517,0.11230401901283035,False,False,False
Gemma4-E4B,span_end,31,0.7339691042900085,0.3537270815497592,1.0,0.22959426045417786,0.32770901173353195,0.3734780512750149,0.4620300531387329,0.8238623769637695,1.8878101946099841,0.3462831462630306,0.701229453086853,2.5565584501092267,-0.3493090961539296,0.10654942476535799,False,False,False
Gemma4-E4B,span_end,32,0.6905154228210449,0.34151844579960355,10.0,0.23222605884075165,0.34331008791923523,0.3871559090912342,0.4771551135927439,0.8213257652934354,1.918842034691177,0.34260161670784056,0.7019733786582947,2.551978244374256,-0.3531128038712126,0.10894084693277246,False,False,False
Gemma4-E4B,span_end,33,0.6853120803833008,0.32035192586290656,10.0,0.265439510345459,0.3818039000034332,0.42870670557022095,0.5194476544857025,0.8201336795488703,1.852394782254651,0.3505826073659967,0.7352927327156067,2.4601398855444567,-0.3446233201700729,0.12326372565043847,False,False,False
Gemma4-E4B,span_end,34,0.6951714277267456,0.3158220755065223,10.0,0.2498755306005478,0.3745572939515114,0.423871997743845,0.5157990697771311,0.8222922318577112,1.8534745823861536,0.3504499413356514,0.7491876482963562,2.4877307554181702,-0.3542739716291451,0.12214815341207935,False,False,False
Gemma4-E4B,span_end,35,0.7643228769302368,0.34608920614676747,10.0,0.2383105754852295,0.36329885572195053,0.42371775582432747,0.5160359926521778,0.8352990106897601,1.832402295058916,0.3530571916794748,0.7722578048706055,2.455564306501977,-0.3523428096443398,0.12495789276444717,False,False,False
Gemma4-E4B,span_end,36,0.7443519234657288,0.34312150277922115,10.0,0.24814240634441376,0.36878033727407455,0.4364316835999489,0.5261166244745255,0.8410094789591258,1.801133517741602,0.35699833430512246,0.7934001088142395,2.421534483541853,-0.3557940192216331,0.13103380488680655,False,False,False
Gemma4-E4B,span_end,37,0.7312907457351685,0.3354994447442217,10.0,0.2622728943824768,0.38543400913476944,0.4528013914823532,0.5394503083080053,0.8477253056878359,1.7665967650452752,0.36145491552457415,0.815811038017273,2.393102391443552,-0.3652534645173008,0.13874490235080342,False,False,False
Gemma4-E4B,span_end,38,0.724942433834076,0.33791055653067065,1.0,0.27027225494384766,0.390934094786644,0.4582707956433296,0.5446833278983831,0.8562834988855149,1.7209210497243694,0.3675226078688687,0.8390024304389954,2.3588436657859453,-0.3648665284278602,0.14421944376896578,False,False,False
Gemma4-E4B,span_end,39,0.7384705305099487,0.3434239368898905,1.0,0.2838309109210968,0.4044702500104904,0.4655865654349327,0.5499245971441269,0.8698323022677773,1.6473909068473813,0.3777303901035302,0.8720532059669495,2.2942492825485385,-0.3608446591392008,0.1529740972780947,False,False,False
Gemma4-E4B,span_end,40,0.7908247113227844,0.35460070172006447,1.0,0.30832722783088684,0.4291358068585396,0.48403506353497505,0.5650573968887329,0.8820873096841385,1.5731612802122068,0.38862701988020376,0.8760943412780762,2.241032131023897,-0.3597497085566797,0.16592865370302243,False,False,False
Gemma4-E4B,span_end,41,0.819758677482605,0.37101909749303835,1.0,0.6113060116767883,0.7187187373638153,0.7415635660290718,0.7868687603622675,0.9499284510715404,1.2748097956666793,0.4395971926553664,1.0679579973220823,1.7506830468622572,-0.2427381169700595,0.30966647452941704,False,False,False
Gemma4-E4B,span_mean,0,0.9968506336212158,0.0027496052250644,1000.0,0.19120140373706818,0.324203297495842,0.4124414995312691,0.5385380163788795,0.14059980470994873,2.9019394078338627,0.25628281105347656,0.0436086021363735,9.170038692032517,-0.4929069078595577,0.014861633722950912,True,True,False
Gemma4-E4B,span_mean,1,0.9794608235359192,-0.0002179768502891699,1000.0,0.16913063824176788,0.3087046593427658,0.36963190883398056,0.4891428016126156,0.11761773006038248,3.6276775269446717,0.21609111572219453,0.0555845238268375,9.537510006046872,-0.4819177832033015,0.009394618752452849,True,False,False
Gemma4-E4B,span_mean,2,0.9810100078582764,0.0025275459145059466,1000.0,0.17165209352970123,0.2715514972805977,0.32515159249305725,0.44980891048908234,0.08810221427983032,3.320201695047596,0.23147067442391323,0.0900381579995155,8.207316764396628,-0.4769856620415734,0.006630842098897839,True,False,False
Gemma4-E4B,span_mean,3,0.9756659030914306,-0.0031461475755993895,1000.0,0.1731036901473999,0.2747006341814995,0.3392898142337799,0.44597160816192627,0.10210788878370829,2.84462353305329,0.2601034903424806,0.078058622777462,8.163579772393039,-0.488850191825073,0.00901106865714741,False,False,False
Gemma4-E4B,span_mean,4,0.9656411290168764,-0.006291714682491278,1000.0,0.1568666696548462,0.28007791191339493,0.3447355777025223,0.4682308994233608,0.11375830756147269,3.1443070336590164,0.2412948635026923,0.1028939560055732,6.871862510267516,-0.4552862686753995,0.009462748671167141,False,False,False
Gemma4-E4B,span_mean,5,0.9904234766960144,0.5440218163079926,0.1,0.6235311031341553,0.6874114498496056,0.7339388430118561,0.7939839642494917,0.9278482281299371,0.7495845892360538,0.571564247966224,1.052377700805664,1.6293345260730456,-0.1726627892745945,0.38922602498552783,True,False,False
Gemma4-E4B,span_mean,6,0.9857924699783324,0.5315308084869906,0.1,0.4663487374782562,0.5580971986055374,0.627049945294857,0.7019483093172312,0.8902732963028726,1.0273733668244451,0.49324905632273314,0.8982219696044922,1.8717010889763843,-0.2455422445267152,0.27535422477142957,True,False,False
Gemma4-E4B,span_mean,7,0.979138684272766,0.48692115597979424,0.1,0.30869340896606445,0.42817407846450806,0.5180948749184608,0.6107583437114954,0.8488980076188305,1.433380789728101,0.41095088948727054,0.8081583380699158,2.108425097117391,-0.2780150792102236,0.18074019032793948,True,False,False
Gemma4-E4B,span_mean,8,0.9781305313110352,0.4316451584619623,0.1,0.3705991804599762,0.5191942751407623,0.5817089825868607,0.6987300161272287,0.8758346013956918,1.2785623748703672,0.4388732171779552,0.8753979206085205,2.102404507304919,-0.3029997169656447,0.22359750187713956,True,False,False
Gemma4-E4B,span_mean,9,0.9801187992095948,0.3974021134695179,1.0,0.39246848225593567,0.5315577685832977,0.5945883467793465,0.6965833902359009,0.8591941246246872,1.1642778106066762,0.46204789195694174,0.8485271334648132,2.244043646294048,-0.3743995264840135,0.23604493453634662,True,False,False
Gemma4-E4B,span_mean,10,0.9758782863616944,0.4589299449047278,10.0,0.3709704875946045,0.48833369463682175,0.5401202999055386,0.6470579523593187,0.8164288992063921,1.141572011408729,0.46694670768609764,0.7146950364112854,2.5257805894585945,-0.3878155301718842,0.20590940652088305,False,False,False
Gemma4-E4B,span_mean,11,0.9797316551208496,0.8369756909102717,1.0,0.4651559889316559,0.5556832924485207,0.6216580644249916,0.7141514495015144,0.9128880541462188,0.9289377649078424,0.5184200435039833,0.6543399095535278,2.109515343165811,-0.2437892430987934,0.29420556282402843,True,False,False
Gemma4-E4B,span_mean,12,0.9787227749824524,0.8282261258802771,1.0,0.40451714396476746,0.4976622760295868,0.5656582862138748,0.6536150127649307,0.8922533010454787,1.033355377024022,0.49179794702861035,0.6275668740272522,2.2643215183114385,-0.2667287374534875,0.24821557453313553,True,False,False
Gemma4-E4B,span_mean,13,0.9683810472488404,0.8197534916714261,1.0,0.32018721103668213,0.3978530764579773,0.4558096192777157,0.5467527210712433,0.8113297727644083,1.188063744367817,0.45702507642844,0.4500311017036438,2.7820458342687515,-0.3817164372012189,0.16901331864043473,False,False,False
Gemma4-E4B,span_mean,14,0.9607266902923584,0.8036864833531375,1.0,0.2830469310283661,0.3540390804409981,0.4196726158261299,0.5130587052553892,0.8012035361576609,1.2698363964444956,0.4405603864518229,0.4282669126987457,2.955343032832613,-0.3733040143923173,0.1481354270092448,False,False,False
Gemma4-E4B,span_mean,15,0.959000301361084,0.8016708930822076,0.1,0.3049702048301697,0.3730741813778877,0.43324892967939377,0.5171642638742924,0.847729766757719,1.2531532545594095,0.4438224510367556,0.5076015591621399,2.6687607312527817,-0.3188372378824239,0.16300622843205706,False,False,False
Gemma4-E4B,span_mean,16,0.9608983039855956,0.7640327778699818,1.0,0.3247110843658447,0.4025721177458763,0.4488482028245926,0.5342198889702559,0.8637629109531201,1.191831412796549,0.45623946904023244,0.5768736004829407,2.563521879887264,-0.3182640153207175,0.1768833259640091,False,False,False
Gemma4-E4B,span_mean,17,0.9746538877487184,0.8363185244101347,0.1,0.3011157810688019,0.377534419298172,0.4269574470818043,0.5160800982266665,0.8575539501709938,1.2334600504669628,0.44773578994212315,0.5235872864723206,2.6810882134549687,-0.3174498963127131,0.16393355467601642,False,False,False
Gemma4-E4B,span_mean,18,0.9678655862808228,0.8244621773424082,0.1,0.3173023462295532,0.4088759198784828,0.4594996012747288,0.5454491693526506,0.894338054341733,1.188519476222707,0.45692990666272626,0.68915855884552,2.431539958346393,-0.2499864875286503,0.18777442185898297,False,False,False
Gemma4-E4B,span_mean,19,0.9650992274284362,0.8058351212743563,0.1,0.3256356716156006,0.4123137816786766,0.4699993021786213,0.5564643498510122,0.9008591159366548,1.1859626745796894,0.45746435272151986,0.7131349444389343,2.345421944433597,-0.2397680072621194,0.19369185063184494,False,False,False
Gemma4-E4B,span_mean,20,0.9702412724494934,0.8191827330707626,0.1,0.353166788816452,0.4407458156347275,0.49434424564242363,0.5788443647325039,0.9046016554830977,1.1284417821421555,0.4698272738254353,0.6878328323364258,2.305693766512483,-0.2516048719724016,0.21009953231448672,False,False,False
Gemma4-E4B,span_mean,21,0.9740467667579652,0.8202986247600329,0.1,0.4049035310745239,0.49339843541383743,0.5538610145449638,0.6329305004328489,0.9153358307857816,1.0404901116607974,0.49007833671199674,0.728079080581665,2.207655840751245,-0.2391076327292012,0.24845444189667645,False,False,False
Gemma4-E4B,span_mean,22,0.9656522989273072,0.8110255307006163,1.0,0.35859593749046326,0.43538981676101685,0.47666335850954056,0.5596833825111389,0.8443429613562522,1.0821205975489796,0.48027957707021146,0.4381546080112457,2.7611819962500204,-0.3707794054520539,0.1932968494561443,False,False,False
Gemma4-E4B,span_mean,23,0.9717481255531312,0.8341038353504471,1.0,0.45161062479019165,0.5667708441615105,0.6051489934325218,0.6912986915558577,0.9195775048827307,0.8806723806489205,0.5317247226520937,0.7523713111877441,2.070153068197923,-0.0831991068161551,0.2958949188539485,False,False,False
Gemma4-E4B,span_mean,24,0.966451132297516,0.8202020817189289,0.1,0.433423787355423,0.5507170334458351,0.5936580300331116,0.6724745985120535,0.9215217202159467,0.9108986205927972,0.5233139996143704,0.7720224261283875,2.103467924075645,-0.1205198321271947,0.28628874559887013,False,False,False
Gemma4-E4B,span_mean,25,0.9671003580093384,0.7968086331387241,0.1,0.4252702295780182,0.5500556454062462,0.5912197679281235,0.6665443051606417,0.9135559855090278,0.907568122727879,0.5242276740135342,0.7604708671569824,2.225214780653062,-0.1890394523828896,0.28314184500505224,False,False,False
Gemma4-E4B,span_mean,26,0.9700585961341858,0.786662703105475,0.1,0.44415807723999023,0.5663224682211876,0.605849664658308,0.677116621285677,0.9179653491358162,0.8805822679147166,0.5317502015526552,0.7740859389305115,2.178286826897504,-0.1892119293116759,0.29573234228065254,False,False,False
Gemma4-E4B,span_mean,27,0.9712566018104554,0.7816878968394878,0.1,0.4641249179840088,0.5857395455241203,0.6219611912965775,0.6879008840769529,0.9261545895376506,0.850493981611992,0.5403962455089347,0.8026017546653748,2.128657135398576,-0.187167987806769,0.31128564456710095,False,False,False
Gemma4-E4B,span_mean,28,0.9716656684875488,0.7681897763409691,0.1,0.46835121512413025,0.584276057779789,0.6189816445112228,0.6841385308653116,0.9103627451731916,0.8280718638579142,0.5470244467794755,0.75399249792099,2.2747592659191214,-0.2871126677419818,0.3082470882298154,False,False,False
Gemma4-E4B,span_mean,29,0.9786481738090516,0.8268946709706471,1.0,0.5459479093551636,0.627079114317894,0.6594677269458771,0.7269584983587265,0.9322633576203997,0.7613776070124159,0.5677374323477198,0.824535071849823,1.9259239234467087,-0.2238216066069158,0.3490436093414708,True,False,False
Gemma4-E4B,span_mean,30,0.9785451889038086,0.8122874574550636,1.0,0.6341210603713989,0.7011274099349976,0.7249445896595716,0.7781969578936696,0.9532516232202114,0.6679693919677424,0.5995313851774442,0.9297970533370972,1.6676770345287828,-0.1109313584438486,0.4143089256706584,True,False,False
Gemma4-E4B,span_mean,31,0.9806261897087096,0.8231562588433183,0.1,0.7124813199043274,0.761524323374033,0.781459478661418,0.8218450080603361,0.9675529512636267,0.5844620632639688,0.6311290268067477,1.0278115272521973,1.5160355368602496,-0.07024341026333,0.4771988187045817,True,False,False
Gemma4-E4B,span_mean,32,0.9756316065788267,0.8069983401160898,0.1,0.7213827967643738,0.7668358497321606,0.7877580914646387,0.8258594255894423,0.9691445076936204,0.5809097116062765,0.6325471927071372,1.0513871908187866,1.497936018466605,-0.0790544819174497,0.4829190573815008,False,False,False
Gemma4-E4B,span_mean,33,0.979831838607788,0.7901682851686621,1.0,0.7560591697692871,0.7977830432355404,0.8198562320321798,0.8520165020599961,0.9699899934500439,0.5450661545769778,0.6472214778879738,1.0384610891342163,1.4913247531750289,-0.0932222540383791,0.5147043955257717,True,False,False
Gemma4-E4B,span_mean,34,0.9771021604537964,0.7862174178164794,1.0,0.7437700033187866,0.7877345457673073,0.8095075953751802,0.8428919920697808,0.9690649924889699,0.5588355034588248,0.6415045062683961,1.0141514539718628,1.4957378999319146,-0.078428080673245,0.5032381351922,True,False,False
Gemma4-E4B,span_mean,35,0.982333731651306,0.8136427791461939,1.0,0.7589970231056213,0.8043931573629379,0.8216763753443956,0.8562220269814134,0.9704950204910016,0.5291570501857595,0.6539550662101853,1.048286199569702,1.455375583487734,-0.0099085006651732,0.5214852396161404,True,False,False
Gemma4-E4B,span_mean,36,0.9824265599250792,0.8123606089645878,1.0,0.73721843957901,0.7879285104572773,0.8069588635116816,0.8437587870284915,0.967398161146925,0.5504691564216865,0.6449660709845341,1.0047709941864014,1.5038891821070046,-0.0246680270507876,0.5034930991365667,True,False,False
Gemma4-E4B,span_mean,37,0.9819408774375916,0.8101885577921983,1.0,0.7194448113441467,0.7716970406472683,0.7930764053016901,0.8314486471936107,0.9652798743402561,0.5741752334158562,0.6352532925003946,1.000341534614563,1.5321330981898624,-0.0429183357763298,0.4863122456771631,True,False,False
Gemma4-E4B,span_mean,38,0.979711616039276,0.8034323761949622,1.0,0.6739931702613831,0.7339799553155899,0.7590919919312,0.8026799969375134,0.9579160119867836,0.6237400603114777,0.6158621225420605,0.95781409740448,1.6218233309087056,-0.0842074986418293,0.44782190906982505,True,False,False
Gemma4-E4B,span_mean,39,0.9778900980949402,0.8062610478625538,1.0,0.6064102649688721,0.6807989180088043,0.7128323316574097,0.7626539319753647,0.9488462570559274,0.6966887901371642,0.5893832774831722,0.8949333429336548,1.7534467376393246,-0.1242181012338817,0.39864015942894476,True,False,False
Gemma4-E4B,span_mean,40,0.9808258891105652,0.818445725532389,1.0,0.5303944945335388,0.6060496866703033,0.6475224494934082,0.7037964062765241,0.9175831180023141,0.7692411669570796,0.5652140695549728,0.7122702598571777,2.099323889314125,-0.2246302185066695,0.33582514316267387,True,False,False
Gemma4-E4B,span_mean,41,0.985128378868103,0.8433184784375793,0.1,0.8690891861915588,0.8871288374066353,0.8980758944526315,0.9159363978542387,0.9839988928908061,0.4441542423194681,0.6924468112172641,0.931201159954071,1.3371089814479449,0.1248895702326599,0.6119191842375387,True,False,True
