model_label,mode,layer,metric,quality_direction,quality_slope_per_index,quality_spearman,late_8_10_minus_early_1_3
Qwen3-8B,non_thinking,5,fisher_nearest,higher,-0.3755471989844391,-0.5515151515151515,-2.3339147989123634
Qwen3-8B,non_thinking,5,logistic_f1,higher,-0.06388611904091779,-0.8303030303030302,-0.4043650793650793
Qwen3-8B,non_thinking,5,logistic_precision,higher,-0.06704545454545449,-0.7683069659820713,-0.3847222222222221
Qwen3-8B,non_thinking,5,logistic_recall,higher,-0.059259259259259255,-0.8000946913656626,-0.40740740740740744
Qwen3-8B,non_thinking,5,mean_bhattacharyya,higher,-2.0746280594305517,0.17575757575757575,-12.281031798433373
Qwen3-8B,non_thinking,5,min_bhattacharyya,higher,-1.2320612479339925,-0.9207488243118473,-7.715140670537948
Qwen3-8B,non_thinking,5,nc2_class_cosine_deviation,lower,-0.029627725505400746,-0.7454545454545454,-0.1990326516054296
Qwen3-8B,non_thinking,5,ncc_recall,higher,-0.06666666666666662,-0.45069457016745357,-0.4814814814814814
Qwen3-8B,non_thinking,5,silhouette_cosine,higher,-0.05090307247909625,-0.06666666666666665,-0.3074860858420531
Qwen3-8B,non_thinking,5,within_trace,lower,81.37026626124528,0.43030303030303024,595.4496459960938
Qwen3-8B,native_thinking,5,centroid_nearest_squared,higher,-8.443714997262655,-0.024316221747202584,-63.25729878743489
Qwen3-8B,native_thinking,5,class_nc1_ratio,lower,-0.40558310034802914,-0.41818181818181815,-7.162284593877651
Qwen3-8B,native_thinking,5,fisher_nearest,higher,-0.004464558901174909,-0.16363636363636364,-0.032341133594861335
Qwen3-8B,native_thinking,5,logistic_f1,higher,-0.06227587880031006,-0.743916268649307,-0.43411455606905863
Qwen3-8B,native_thinking,5,logistic_precision,higher,-0.062163190345008494,-0.7073302226501608,-0.40330687830687834
Qwen3-8B,native_thinking,5,logistic_recall,higher,-0.06531986531986528,-0.7378603713872524,-0.48148148148148157
Qwen3-8B,native_thinking,5,mean_bhattacharyya,higher,-0.06390637488477555,-0.32121212121212117,-0.5145677261882358
Qwen3-8B,native_thinking,5,min_bhattacharyya,higher,-0.048132109190478424,-0.18237166310401937,-0.34421247243881226
Qwen3-8B,native_thinking,5,nc2_class_cosine_deviation,lower,0.005276735717332461,0.3939393939393939,0.021504633868335427
Qwen3-8B,native_thinking,5,ncc_recall,higher,-0.041750841750841705,-0.46422592173940186,-0.3333333333333333
Qwen3-8B,native_thinking,5,silhouette_cosine,higher,-0.007599733498963438,-0.6,-0.05535143862167993
Qwen3-8B,native_thinking,5,within_trace,lower,-20.478240411931896,-0.09090909090909088,-49.414306640625
Qwen3-8B,non_thinking,6,centroid_nearest_squared,higher,-391.6801455873429,-0.9573348703109935,-2490.2034174601235
Qwen3-8B,non_thinking,6,class_nc1_ratio,lower,0.2744332704655499,0.07878787878787878,1.3107995631594158
Qwen3-8B,non_thinking,6,fisher_nearest,higher,-0.46753518407318884,-0.6484848484848483,-2.9085854496693044
Qwen3-8B,non_thinking,6,logistic_f1,higher,-0.06377788289412267,-0.709090909090909,-0.45760013407072236
Qwen3-8B,non_thinking,6,logistic_precision,higher,-0.06634779164190925,-0.6238794669049376,-0.36612200435729847
Qwen3-8B,non_thinking,6,logistic_recall,higher,-0.06397306397306395,-0.65853947673943,-0.5185185185185184
Qwen3-8B,non_thinking,6,mean_bhattacharyya,higher,-2.3917977911856005,0.18787878787878787,-14.123252086065433
Qwen3-8B,non_thinking,6,min_bhattacharyya,higher,-1.4775460842883934,-0.9939209163101398,-9.257474114497503
Qwen3-8B,non_thinking,6,nc2_class_cosine_deviation,lower,-0.030670571915897338,-0.7575757575757575,-0.20865269219924398
Qwen3-8B,non_thinking,6,ncc_recall,higher,-0.08552188552188547,-0.6976504990263324,-0.5925925925925926
Qwen3-8B,non_thinking,6,silhouette_cosine,higher,-0.05647781527403622,-0.24848484848484845,-0.3491851712266604
Qwen3-8B,non_thinking,6,within_trace,lower,63.716869747277556,0.32121212121212117,485.36045328776027
Qwen3-8B,native_thinking,6,centroid_nearest_squared,higher,-11.135404922022955,0.006097674333191042,-83.87157440185547
Qwen3-8B,native_thinking,6,class_nc1_ratio,lower,-0.26213349102215405,-0.35757575757575755,-7.262234396277245
