model_label,site_kind,layer,pca_dim,discovery_oof_logistic_balanced_accuracy,discovery_oof_ncc_balanced_accuracy,discovery_selection_score,discovery_oof_rows,discovery_fold_count,discovery_pca_components_min,discovery_pca_components_max,confirmation_logistic_balanced_accuracy,confirmation_ncc_balanced_accuracy,confirmation_class_balanced_snr,confirmation_class_balanced_snr_db,confirmation_signal_power,confirmation_noise_power,confirmation_rows,confirmation_seed_count,confirmation_support_min,confirmation_support_max,confirmation_pca_components,chance_balanced_accuracy
Gemma4-E4B,post_boundary,26,16,0.43628549241990705,0.38159165810184886,0.40893857526087796,728,5,16,16,0.4615700782268579,0.4211812255541069,0.19776398448645116,-7.038527964747397,2.763406276702881,13.973253440856933,313,10,4,62,16,0.1
Gemma4-E4B,post_boundary,27,16,0.44206408860296004,0.39343795163599643,0.41775102011947823,728,5,16,16,0.507797262059974,0.4359905475880052,0.1834925293351179,-7.363816127992529,2.6428191661834717,14.402870655059814,313,10,4,62,16,0.1
Gemma4-E4B,post_boundary,28,16,0.44686473952545686,0.4218157872699164,0.4343402633976866,728,5,16,16,0.4910901238591917,0.4749905475880052,0.18557273284218684,-7.3148583655537935,2.8250725269317627,15.223532485961915,313,10,4,62,16,0.1
Gemma4-E4B,post_boundary,29,16,0.4407843317031059,0.3836574713184193,0.4122209015107626,728,5,16,16,0.4992544002607562,0.42725814863102995,0.1709618321558018,-7.671008365921676,2.64860200881958,15.492358589172364,313,10,4,62,16,0.1
Gemma4-E4B,post_boundary,30,16,0.40723400799488807,0.3614313157253009,0.3843326618600945,728,5,16,16,0.5082221316818775,0.3939985332464146,0.16947039969438044,-7.709061462632576,2.642099380493164,15.590329551696778,313,10,4,62,16,0.1
Gemma4-E4B,post_boundary,31,16,0.4604072917589739,0.3820041928757626,0.42120574231736824,728,5,16,16,0.5144651238591916,0.4109799911679354,0.16664011307747634,-7.782204483597144,2.569913148880005,15.421935939788819,313,10,4,62,16,0.1
Gemma4-E4B,post_boundary,32,16,0.4429700189203746,0.3790322640755722,0.4110011414979734,728,5,16,16,0.5135149934810952,0.3822283614417294,0.16079723421655448,-7.937214255802214,2.519706964492798,15.670088958740234,313,10,4,62,16,0.1
Gemma4-E4B,post_boundary,33,16,0.46422450331221665,0.3721979640717715,0.4182112336919941,728,5,16,16,0.5407916684190605,0.3977176998780334,0.1650281299442106,-7.8244202161465175,2.356308698654175,14.278224563598632,313,10,4,62,16,0.1
Gemma4-E4B,post_boundary,34,16,0.4402357207557438,0.3487257686902684,0.3944807447230061,728,5,16,16,0.5190779009126467,0.3948642280354965,0.15966595454535856,-7.967876782844995,2.458908796310425,15.40033254623413,313,10,4,62,16,0.1
Gemma4-E4B,post_boundary,35,16,0.4004681260548969,0.3552938539901769,0.3778809900225369,728,5,16,16,0.5054721316818774,0.3525484028683182,0.1597816022885597,-7.964732280541781,2.558014392852783,16.009442615509034,313,10,4,62,16,0.1
Gemma4-E4B,post_boundary,36,16,0.38026954159413445,0.33835198258188326,0.35931076208800883,728,5,16,16,0.49261554758800524,0.35595286936955883,0.1639027730217823,-7.854136986694611,2.4091129302978516,14.698426914215087,313,10,4,62,16,0.1
Gemma4-E4B,post_boundary,37,16,0.42790906148280605,0.381500433512916,0.404704747497861,728,5,16,16,0.5143899934810952,0.38324736089498257,0.16191978362651666,-7.907000851878284,2.384449005126953,14.726112842559814,313,10,4,62,16,0.1
Gemma4-E4B,post_boundary,38,16,0.42783809020021274,0.38123449539943327,0.404536292799823,728,5,16,16,0.4807205019556715,0.400107530386508,0.15814485989221924,-8.009449191875452,2.3306431770324707,14.737394428253173,313,10,4,62,16,0.1
Gemma4-E4B,post_boundary,39,16,0.4021415993113691,0.3635849993421255,0.38286329932674734,728,5,16,16,0.4726251629726206,0.3602176998780334,0.15598759563466377,-8.069099360148225,2.319361686706543,14.86888542175293,313,10,4,62,16,0.1
Gemma4-E4B,post_boundary,40,16,0.42961189757563556,0.34644749515677986,0.3880296963662077,728,5,16,16,0.487610332464146,0.377994753333053,0.15301903699428623,-8.15254535540165,2.1830031871795654,14.26621961593628,313,10,4,62,16,0.1
Gemma4-E4B,post_boundary,41,16,0.43225325725231095,0.381197182983518,0.40672522011791445,728,5,16,16,0.473854864995584,0.379743123606847,0.14920139726040202,-8.262271097075796,2.060811758041382,13.812281894683839,313,10,4,62,16,0.1
Gemma4-E4B,pre_city,0,16,0.4293739302907138,0.33193591072843026,0.38065492050957206,728,5,16,16,0.4434420606047862,0.30295631808049794,0.12678493494309664,-8.969323478721057,1.9655555486679077,15.5030686378479,313,10,4,62,16,0.1
Gemma4-E4B,pre_city,1,16,0.4990454124517682,0.3412333326251111,0.42013937253843964,728,5,16,16,0.46433029293014255,0.3093288472052824,0.11808934783000487,-9.277892758606052,1.3734939098358154,11.630972099304199,313,10,4,62,16,0.1
Gemma4-E4B,pre_city,2,16,0.393517484772567,0.2977364629897138,0.3456269738811404,728,5,16,16,0.444974739243807,0.2679147653194264,0.12659311944610616,-8.975898983296716,1.3293293714523315,10.500802707672118,313,10,4,62,16,0.1
Gemma4-E4B,pre_city,3,16,0.4964041909025986,0.3428081141909159,0.41960615254675726,728,5,16,16,0.5714677314211213,0.41881046284224255,0.18944288227454273,-7.225217073431182,1.87278151512146,9.885731744766236,313,10,4,62,16,0.1
Gemma4-E4B,pre_city,4,16,0.5439401013560354,0.4580584862003569,0.5009992937781962,728,5,16,16,0.612495095049838,0.47605376519325393,0.19476823526015064,-7.10481870743378,1.9338852167129517,9.929161262512206,313,10,4,62,16,0.1
Gemma4-E4B,pre_city,5,16,0.5519131733180089,0.41469749560249214,0.48330533446025054,728,5,16,16,0.5381993155149936,0.3871732398956975,0.19347379494562056,-7.133778496694121,1.7478482723236084,9.034031057357788,313,10,4,62,16,0.1
Gemma4-E4B,pre_city,6,16,0.5142641813776848,0.37695784027803125,0.44561101082785803,728,5,16,16,0.6023511166253102,0.38283849413298565,0.18093222703613399,-7.424840711864833,1.6616456508636475,9.183801460266114,313,10,4,62,16,0.1
Gemma4-E4B,pre_city,7,16,0.528778119322055,0.33143835495825524,0.4301082371401551,728,5,16,16,0.5781588089330025,0.3799030680910123,0.1756955720677876,-7.552391835858559,1.6955382823944092,9.650432634353638,313,10,4,62,16,0.1
Gemma4-E4B,pre_city,8,16,0.571962430326262,0.41325975833349987,0.4926110943298809,728,5,16,16,0.5536467121588089,0.4303226857887875,0.17968421350418962,-7.454900769766305,1.8602012395858765,10.352613639831542,313,10,4,62,16,0.1
Gemma4-E4B,pre_city,9,16,0.6174290543011047,0.45130052079413313,0.534364787547619,728,5,16,16,0.593326923076923,0.4647544002607562,0.19210789408689868,-7.164547887669381,1.9537127017974854,10.169872045516968,313,10,4,62,16,0.1
Gemma4-E4B,pre_city,10,16,0.575610651319237,0.4119414188413405,0.4937760350802888,728,5,16,16,0.5828941045968794,0.4033068774445893,0.19198839532011347,-7.167250213003669,1.9703047275543213,10.262624073028565,313,10,4,62,16,0.1
Gemma4-E4B,pre_city,11,16,0.4885923937439463,0.41957733165940414,0.45408486270167525,728,5,16,16,0.5190647001303781,0.4502351694915254,0.1902771202484761,-7.206134300378206,1.8800874948501587,9.880785942077637,313,10,4,62,16,0.1
Gemma4-E4B,pre_city,12,16,0.5087494059146374,0.4316267399391799,0.4701880729269086,728,5,16,16,0.5676441045968794,0.45948516949152546,0.21151923822501995,-6.746501262794861,1.881596326828003,8.89562737941742,313,10,4,62,16,0.1
Gemma4-E4B,pre_city,13,16,0.5381185811690936,0.4368651481069891,0.4874918646380414,728,5,16,16,0.5841800847457627,0.4672203389830509,0.21472810788320607,-6.681111027477958,1.9736413955688477,9.191350936889648,313,10,4,62,16,0.1
Gemma4-E4B,pre_city,14,16,0.5327989123090473,0.4509290957179042,0.49186400401347574,728,5,16,16,0.5491320078226858,0.46610234680573664,0.21804016582070918,-6.6146349636094515,1.9982779026031494,9.164723825454711,313,10,4,62,16,0.1
Gemma4-E4B,pre_city,15,16,0.5545000283118091,0.4903729144746863,0.5224364713932477,728,5,16,16,0.5925192307692309,0.49825179269882663,0.22552103401313858,-6.4681294589323475,2.0934925079345703,9.282914638519287,313,10,4,62,16,0.1
Gemma4-E4B,pre_city,16,16,0.5684081898786454,0.42820481702023877,0.49830650344944205,728,5,16,16,0.5929711538461538,0.45582431551499347,0.23059717624400342,-6.37146015120921,2.218658924102783,9.62136206626892,313,10,4,62,16,0.1
Gemma4-E4B,pre_city,17,16,0.5278290755822928,0.4249910332540761,0.4764100544181844,728,5,16,16,0.5046869663960971,0.37101148168398035,0.2052680500347872,-6.876786432909206,1.9994430541992188,9.740644264221192,313,10,4,62,16,0.1
Gemma4-E4B,pre_city,18,16,0.44138891288140547,0.41926278003195916,0.4303258464566823,728,5,16,16,0.4875192307692308,0.3899364406779661,0.1974809955626091,-7.044746920345519,2.1034324169158936,10.651315641403198,313,10,4,62,16,0.1
Gemma4-E4B,pre_city,19,16,0.46675469936722463,0.41640487728308734,0.441579788325156,728,5,16,16,0.48856730769230766,0.42802118644067794,0.2119133076509421,-6.738417697738683,2.1184585094451904,9.996816778182984,313,10,4,62,16,0.1
Gemma4-E4B,pre_city,20,16,0.4994555734120937,0.41952545465699503,0.45949051403454433,728,5,16,16,0.5045472620599739,0.4221383637548891,0.25545367867468954,-5.926878388552156,2.3917298316955566,9.36267523765564,313,10,4,62,16,0.1
Gemma4-E4B,pre_city,21,16,0.4888205166815928,0.42229016981632733,0.4555553432489601,728,5,16,16,0.49864149703494975,0.4287685788787484,0.26085196089319534,-5.836058942228275,2.479295015335083,9.504605627059936,313,10,4,62,16,0.1
Gemma4-E4B,pre_city,22,16,0.49299636569184707,0.4830041045337138,0.48800023511278046,728,5,16,16,0.5410192307692308,0.46657692307692306,0.29293880391441657,-5.332230960217375,2.9220118522644043,9.974820041656494,313,10,4,62,16,0.1
Gemma4-E4B,pre_city,23,16,0.5081523252180236,0.43080846665910544,0.4694803959385645,728,5,16,16,0.5215,0.4988952086049544,0.29891876063982387,-5.244468270595238,2.982663154602051,9.978173160552979,313,10,4,62,16,0.1
Gemma4-E4B,pre_city,24,16,0.48335917349172586,0.4086104655208914,0.44598481950630864,728,5,16,16,0.5041346153846155,0.46052020860495435,0.31300649908963296,-5.044466449153337,3.0401999950408936,9.712897348403931,313,10,4,62,16,0.1
Gemma4-E4B,pre_city,25,16,0.4829281534409874,0.39646427632073983,0.43969621488086363,728,5,16,16,0.5057692307692307,0.439397816166884,0.3075902627604126,-5.1202741690817515,3.0174498558044434,9.809965467453003,313,10,4,62,16,0.1
Gemma4-E4B,pre_city,26,16,0.508893019409521,0.4083830343466054,0.4586380268780632,728,5,16,16,0.5369423076923077,0.4188681551499348,0.3072611572238741,-5.1249233811511,3.121403217315674,10.158795356750488,313,10,4,62,16,0.1
Gemma4-E4B,pre_city,27,16,0.5284862027958167,0.471989898283309,0.5002380505395628,728,5,16,16,0.5550673076923077,0.526201923076923,0.348700400223543,-4.575475541589346,3.517711639404297,10.088063097000122,313,10,4,62,16,0.1
Gemma4-E4B,pre_city,28,16,0.47426520543002565,0.42993020479214134,0.4520977051110835,728,5,16,16,0.5593173076923077,0.5189999999999999,0.3481078879829132,-4.582861356681974,3.6759700775146484,10.55985860824585,313,10,4,62,16,0.1
Gemma4-E4B,pre_city,29,16,0.388495948579569,0.3583799462763241,0.37343794742794656,728,5,16,16,0.4996442307692307,0.4236870925684485,0.29719043011534935,-5.269651794841809,3.0150551795959473,10.145196056365966,313,10,4,62,16,0.1
Gemma4-E4B,pre_city,30,16,0.3835834261917055,0.35521460378708314,0.3693990149893943,728,5,16,16,0.42832431551499345,0.4058147001303781,0.2836400153011593,-5.472324998691798,2.9789538383483887,10.50258665084839,313,10,4,62,16,0.1
Gemma4-E4B,pre_city,31,16,0.3621695075632223,0.34616557171883716,0.35416753964102976,728,5,16,16,0.4323846153846153,0.4009921773142112,0.2875510846202585,-5.412849899382614,3.012711763381958,10.477135801315308,313,10,4,62,16,0.1
Gemma4-E4B,pre_city,32,16,0.32469576626938046,0.3248589555439238,0.3247773609066521,728,5,16,16,0.43100700782268586,0.38757268578878745,0.27045498281884844,-5.679050127769347,2.9694814682006836,10.979577589035035,313,10,4,62,16,0.1
Gemma4-E4B,pre_city,33,16,0.3381394445320168,0.29597596957402084,0.31705770705301883,728,5,16,16,0.4168269230769231,0.36527008243260295,0.28704277227942265,-5.420533841688843,3.111755847930908,10.840739250183105,313,10,4,62,16,0.1
Gemma4-E4B,pre_city,34,16,0.3376378987901411,0.2837586762633079,0.3106982875267245,728,5,16,16,0.4264973924380705,0.3713776443621988,0.2849494743614325,-5.452321398206644,3.169443368911743,11.122825813293456,313,10,4,62,16,0.1
Gemma4-E4B,pre_city,35,16,0.2698773610512776,0.23459112671864837,0.25223424388496296,728,5,16,16,0.33038836375488917,0.29580613618202467,0.21069527422137102,-6.763452052680173,2.001028060913086,9.497261238098144,313,10,4,62,16,0.1
Gemma4-E4B,pre_city,36,16,0.2766583202490485,0.2598089519250235,0.268233636087036,728,5,16,16,0.34719344850065187,0.32292054296168565,0.2180873408371682,-6.61369542876705,2.037994384765625,9.34485411643982,313,10,4,62,16,0.1
Gemma4-E4B,pre_city,37,16,0.2646583885372602,0.2308912132526662,0.2477748008949632,728,5,16,16,0.3600955019556714,0.3022255015350969,0.22214534036456174,-6.533627919220168,2.13594388961792,9.615074014663696,313,10,4,62,16,0.1
Gemma4-E4B,pre_city,38,16,0.24097300844491354,0.23125506582448607,0.2361140371346998,728,5,16,16,0.3320133637548891,0.32177797871893005,0.20546187709400948,-6.8726874850141275,1.9664287567138672,9.570771884918212,313,10,4,62,16,0.1
