model_label,running_index,city,noise_total_rms__count,noise_total_rms__mean,noise_total_rms__std,noise_total_rms__median,noise_orthogonal_rms__count,noise_orthogonal_rms__mean,noise_orthogonal_rms__std,noise_orthogonal_rms__median,count_axis_deviation_abs__count,count_axis_deviation_abs__mean,count_axis_deviation_abs__std,count_axis_deviation_abs__median
Qwen3-8B,7,Stockholm,4,0.10223618450505365,0.017955228322461558,0.10092820178637679,4,0.0998323343638242,0.016846365698878228,0.0990477797719351,4,0.6038681417703629,0.3985474165944546,0.5739921778440475
Qwen3-8B,7,Taipei,3,0.14938688413081022,0.029603036468656016,0.139937435234893,3,0.13235306484021137,0.023133585489874042,0.1263184347320108,3,3.7617644468943277,1.4098104545248238,3.134955883026123
Qwen3-8B,7,Tallinn,3,0.10701654397304312,0.006489820757121269,0.1106817319305145,3,0.10272382939482473,0.0033490559027171633,0.103814774244305,3,1.5499014457066853,0.8958252898529595,1.6860954761505127
Qwen3-8B,7,Tashkent,3,0.09773917681506172,0.01044200325615698,0.0984020649997375,3,0.09634877910808137,0.010605122789791487,0.0973039572148943,3,0.23039483527342478,0.09060661259805929,0.2807157635688782
Qwen3-8B,7,Tbilisi,3,0.09464892429132564,0.005706866613832515,0.0947663037023432,3,0.0903044000433774,0.009139396529811166,0.0931961329584372,3,1.1586773544549942,1.0349571145431267,1.12068772315979
Qwen3-8B,7,Tirana,6,0.11106685674026419,0.014196831796024642,0.11001351895035505,6,0.10553614630029244,0.0143194174751991,0.106425318597412,6,1.6293059512972832,1.0757206472894985,1.6888294219970703
Qwen3-8B,7,Tokyo,2,0.10957920634489773,0.026049073532436767,0.10957920634489773,2,0.09328344520875426,0.008026314374954291,0.09328344520875426,2,2.6171995401382446,2.834538586367664,2.6171995401382446
Qwen3-8B,7,Toronto,2,0.1123961809611105,0.03467363141328102,0.1123961809611105,2,0.1040465640875326,0.023530058892509944,0.1040465640875326,2,1.891346849501133,2.524340763217016,1.891346849501133
Qwen3-8B,7,Ulaanbaatar,2,0.10786902008110755,0.027926048138578553,0.10786902008110755,2,0.10259607633043966,0.02108323755505807,0.10259607633043966,2,1.3881132081151009,1.7719200085882232,1.3881132081151009
Qwen3-8B,7,Vancouver,2,0.11520978170242366,0.0010848170904277994,0.11520978170242366,2,0.10878679315467421,0.0013671768126469923,0.10878679315467421,2,1.9819170832633972,0.5858247570305078,1.9819170832633972
Qwen3-8B,7,Vienna,3,0.1326489092507767,0.01923561777131631,0.1389079099948589,3,0.12949931446495766,0.017510581853629355,0.1378772304726711,3,1.1713573038578033,1.049309393471946,1.089414119720459
Qwen3-8B,7,Vientiane,2,0.1286933238688954,0.009196014912862366,0.1286933238688954,2,0.12392806430655186,0.010206476824104393,0.12392806430655186,2,2.0359917879104614,0.034420319654482896,2.0359917879104614
Qwen3-8B,7,Vilnius,4,0.1054899099092971,0.01014099076778491,0.10667012880132075,4,0.10086231599315482,0.011280598946380076,0.1042807256415702,4,1.204913082998246,0.8605839823431735,1.3966010212898254
Qwen3-8B,7,Warsaw,4,0.10364392225629218,0.014980643127623063,0.10117363444705255,4,0.09638426350397185,0.008451549380018826,0.09337051826836759,4,1.446746939793229,1.7642986185981588,0.8849722146987916
Qwen3-8B,7,Wuhan,5,0.10903449032786314,0.01135074250071692,0.108399305254238,5,0.10371903141569856,0.009450194328266066,0.1007167525833151,5,1.6713818669319154,0.9311229538026179,1.651543140411377
Qwen3-8B,7,Xi’an,2,0.1043346174208909,0.024072124422135622,0.1043346174208909,2,0.0961496789350432,0.013042563236166791,0.0961496789350432,2,1.835034228861332,2.3756993652312204,1.835034228861332
Qwen3-8B,7,Yangon,4,0.12838812749905998,0.05308997714734745,0.1082259638619007,4,0.11574281961532942,0.031781139588307104,0.10673034169740736,4,2.5250945203006268,3.588831643506699,1.0497353076934814
Qwen3-8B,7,Yerevan,2,0.11694086590021535,0.035549302843545356,0.11694086590021535,2,0.11164215514105405,0.0337966682762575,0.11164215514105405,2,1.537044882774353,0.7463534207577099,1.537044882774353
Qwen3-8B,7,Zagreb,3,0.118867809557451,0.028746099291900015,0.1028338373284622,3,0.11124824577133659,0.021752254216020974,0.102802884654627,3,2.0249266674121222,2.003330533968862,1.865332126617432
Qwen3-8B,7,Zurich,1,0.1077451350348506,,0.1077451350348506,1,0.0961154124146267,,0.0961154124146267,1,2.9525022506713867,,2.9525022506713867
Qwen3-8B,8,Almaty,3,0.10646030105748645,0.010246423822510037,0.1009253266762026,3,0.09709415509319601,0.0017564348914997309,0.0978441071030751,3,2.084020738800367,1.8356409207561148,2.1428184509277344
Qwen3-8B,8,Amsterdam,5,0.10894608712975382,0.009756129053536981,0.1066005301294488,5,0.10510373562726212,0.011733385081874664,0.101286625732559,5,1.3647987484931945,0.5580025028854715,1.2522552013397217
Qwen3-8B,8,Antwerp,3,0.10074805881883826,0.02725552463742725,0.0959239960619427,3,0.0921127338432437,0.018644652176462197,0.092146911267828,3,2.2601657708485923,1.4942039200461517,1.614314079284668
Qwen3-8B,8,Astana,3,0.1253209466003251,0.038887830571183064,0.1090446063039495,3,0.1167969403781786,0.02860166329307051,0.1048347938416982,3,2.392101605733236,2.17949190899018,1.6268084049224854
Qwen3-8B,8,Athens,3,0.11347225601904036,0.0063501715144947376,0.1123147794086747,3,0.10634178411532123,0.01063429278593277,0.1061737774847353,3,1.6219043533007305,1.4535617476644833,1.6840981245040894
Qwen3-8B,8,Baku,3,0.12071691406391566,0.013690961747103495,0.1194925387347104,3,0.11316713790466754,0.00963540911285418,0.1116283754414559,3,1.7216518471638362,1.4662600869951,2.0264060497283936
Qwen3-8B,8,Bangkok,7,0.11680504021627906,0.01137073424332557,0.1182720227087918,7,0.11406392580323485,0.01004648809228772,0.1149141776711114,7,1.1007543525525503,0.7553232985088714,0.9252822995185852
Qwen3-8B,8,Barcelona,4,0.1436329985725882,0.061309225288750956,0.12417943711138335,4,0.1290452687062025,0.0428070953745733,0.11716870098448745,4,3.2555680349469185,3.4369513162987717,2.159611463546753
Qwen3-8B,8,Beijing,1,0.0872516184898542,,0.0872516184898542,1,0.0829858607653855,,0.0829858607653855,1,1.3636338710784912,,1.3636338710784912
Qwen3-8B,8,Belgrade,2,0.10886727754508885,0.002508789460633724,0.10886727754508885,2,0.10040836489251134,0.0043576667678883905,0.10040836489251134,2,2.3361459970474243,0.2814187221920905,2.3361459970474243
Qwen3-8B,8,Bengaluru,1,0.1067490400387306,,0.1067490400387306,1,0.1015611252113389,,0.1015611252113389,1,2.0337376594543457,,2.0337376594543457
Qwen3-8B,8,Berlin,2,0.10156924412830626,0.018023518929293093,0.10156924412830626,2,0.09683869279063845,0.011976121596449701,0.09683869279063845,2,1.4434838891029358,1.2096569519922606,1.4434838891029358
Qwen3-8B,8,Bogota,4,0.1157663050344152,0.015870458508224283,0.119326412756958,4,0.11089425643107105,0.016788863473546203,0.11352004067994055,4,1.5768908858299255,0.8207583467276411,1.5060797929763794
Qwen3-8B,8,Brussels,6,0.13658938062900847,0.03117693242728228,0.13850745614114154,6,0.12598484785656525,0.024045805057686317,0.1236446055483909,6,2.6489911874135337,1.640056264460285,2.7857847213745117
Qwen3-8B,8,Bucharest,2,0.1002219068755015,0.0006069047006495665,0.1002219068755015,2,0.09959434882821344,0.0008598882186405566,0.09959434882821344,2,0.44173337519168854,0.15824748662497423,0.44173337519168854
Qwen3-8B,8,Budapest,2,0.12740454935760215,0.00020460154202434395,0.12740454935760215,2,0.1158453289451857,0.007244108091117751,0.1158453289451857,2,2.612510919570923,1.129922279573896,2.612510919570923
