endpoint,model_label,mode,analysis_group,selector,token_site,layer,retained_labels,retained_class_count,discovery_oof_logistic_balanced_accuracy,discovery_oof_ncc_balanced_accuracy,discovery_selection_score,discovery_oof_rows,discovery_fold_count,discovery_pca_components_min,discovery_pca_components_max,confirmation_logistic_balanced_accuracy,confirmation_ncc_balanced_accuracy,confirmation_class_balanced_snr,confirmation_class_balanced_snr_db,confirmation_signal_power,confirmation_noise_power,confirmation_rows,confirmation_seed_count,confirmation_support_min,confirmation_support_max,confirmation_pca_components,chance_balanced_accuracy
final_count,Gemma4-E4B,non_thinking,all_counts,independent_layer_search,prompt_final_total_query,37,1 2 3 4 5 6 7 8 9 10,10,0.5849999999999999,0.55,0.5674999999999999,200,5,16,16,0.54,0.52,0.7876882388992827,-1.0364563900354764,3.9503350257873535,5.015099668502808,100,10,10,10,16,0.1
final_count,Gemma4-E4B,non_thinking,all_counts,independent_layer_search,prompt_final_total_query,38,1 2 3 4 5 6 7 8 9 10,10,0.605,0.5599999999999999,0.5825,200,5,16,16,0.55,0.58,0.8184260594687011,-0.8702055072395523,4.314944267272949,5.272246915102005,100,10,10,10,16,0.1
final_count,Gemma4-E4B,non_thinking,all_counts,independent_layer_search,prompt_final_total_query,39,1 2 3 4 5 6 7 8 9 10,10,0.565,0.5599999999999999,0.5625,200,5,16,16,0.6,0.5900000000000001,0.8213315352979887,-0.8548150197120701,4.4857378005981445,5.461543369293213,100,10,10,10,16,0.1
final_count,Gemma4-E4B,non_thinking,all_counts,independent_layer_search,prompt_final_total_query,40,1 2 3 4 5 6 7 8 9 10,10,0.54,0.5449999999999999,0.5425,200,5,16,16,0.59,0.5900000000000001,0.8391506179063305,-0.7616008129901719,4.642967224121094,5.532936668395996,100,10,10,10,16,0.1
final_count,Gemma4-E4B,non_thinking,all_counts,independent_layer_search,prompt_final_total_query,41,1 2 3 4 5 6 7 8 9 10,10,0.56,0.55,0.555,200,5,16,16,0.5599999999999999,0.58,0.8410966104478331,-0.7515411719301396,4.724913597106934,5.617563474178314,100,10,10,10,16,0.1
final_count,Gemma4-E4B,native_thinking,all_counts,independent_layer_search,answer_query_v3,0,1 2 3 4 5 6 7 8 9 10,10,0.255,0.19,0.2225,200,5,16,16,0.35,0.32,0.18259608991908996,-7.3850852660864525,2.6402220726013184,14.459357118606567,100,10,10,10,16,0.1
final_count,Gemma4-E4B,native_thinking,all_counts,independent_layer_search,answer_query_v3,1,1 2 3 4 5 6 7 8 9 10,10,0.365,0.30500000000000005,0.335,200,5,16,16,0.35,0.35,0.19559031265271667,-7.086526590865333,2.4583897590637207,12.569077301025391,100,10,10,10,16,0.1
final_count,Gemma4-E4B,native_thinking,all_counts,independent_layer_search,answer_query_v3,2,1 2 3 4 5 6 7 8 9 10,10,0.31500000000000006,0.27999999999999997,0.2975,200,5,16,16,0.3,0.31,0.200744897644584,-6.973554844202047,2.591866970062256,12.911247062683106,100,10,10,10,16,0.1
final_count,Gemma4-E4B,native_thinking,all_counts,independent_layer_search,answer_query_v3,3,1 2 3 4 5 6 7 8 9 10,10,0.38499999999999995,0.33,0.3575,200,5,16,16,0.38,0.31,0.2407359873154407,-6.184589827442069,2.704899787902832,11.235959434509278,100,10,10,10,16,0.1
final_count,Gemma4-E4B,native_thinking,all_counts,independent_layer_search,answer_query_v3,4,1 2 3 4 5 6 7 8 9 10,10,0.365,0.305,0.33499999999999996,200,5,16,16,0.35000000000000003,0.3,0.24575975951228568,-6.094892266263587,2.6617445945739746,10.83067708015442,100,10,10,10,16,0.1
