endpoint,model_label,mode,analysis_group,selector,token_site,layer,retained_labels,retained_class_count,discovery_oof_logistic_balanced_accuracy,discovery_oof_ncc_balanced_accuracy,discovery_selection_score,discovery_oof_rows,discovery_fold_count,discovery_pca_components_min,discovery_pca_components_max,confirmation_logistic_balanced_accuracy,confirmation_ncc_balanced_accuracy,confirmation_class_balanced_snr,confirmation_class_balanced_snr_db,confirmation_signal_power,confirmation_noise_power,confirmation_rows,confirmation_seed_count,confirmation_support_min,confirmation_support_max,confirmation_pca_components,chance_balanced_accuracy
running_index,Gemma4-E4B,non_thinking,all_traces,fixed_span_end_layer_search,span_end,36,1 2 3 4 5 6 7 8 9 10,10,0.24499999999999997,0.23500000000000001,0.24,1100,5,16,16,0.2700000000000001,0.25,0.2215335842952622,-6.545604257908772,1.527838110923767,6.8966433048248295,550,10,10,100,16,0.1
running_index,Gemma4-E4B,non_thinking,all_traces,fixed_span_end_layer_search,span_end,37,1 2 3 4 5 6 7 8 9 10,10,0.23500000000000001,0.20500000000000002,0.22000000000000003,1100,5,16,16,0.26,0.23000000000000004,0.21685142393067858,-6.638377217596004,1.517547607421875,6.998098421096802,550,10,10,100,16,0.1
running_index,Gemma4-E4B,non_thinking,all_traces,fixed_span_end_layer_search,span_end,38,1 2 3 4 5 6 7 8 9 10,10,0.225,0.24,0.23249999999999998,1100,5,16,16,0.22000000000000003,0.24000000000000005,0.21190038254435986,-6.738682592554413,1.4535282850265503,6.8594887256622314,550,10,10,100,16,0.1
running_index,Gemma4-E4B,non_thinking,all_traces,fixed_span_end_layer_search,span_end,39,1 2 3 4 5 6 7 8 9 10,10,0.23000000000000004,0.24500000000000002,0.23750000000000004,1100,5,16,16,0.22000000000000003,0.25000000000000006,0.2067192555245243,-6.846190677435104,1.4301607608795166,6.918372249603271,550,10,10,100,16,0.1
running_index,Gemma4-E4B,non_thinking,all_traces,fixed_span_end_layer_search,span_end,40,1 2 3 4 5 6 7 8 9 10,10,0.23499999999999996,0.24500000000000002,0.24,1100,5,16,16,0.27,0.26,0.20232987595500584,-6.939399847308543,1.4141045808792114,6.989104175567627,550,10,10,100,16,0.1
running_index,Gemma4-E4B,non_thinking,all_traces,fixed_span_end_layer_search,span_end,41,1 2 3 4 5 6 7 8 9 10,10,0.29,0.265,0.27749999999999997,1100,5,16,16,0.27999999999999997,0.29,0.22579368426767224,-6.462882100021039,1.3930201530456543,6.169438076019287,550,10,10,100,16,0.1
running_index,Gemma4-E4B,native_thinking,all_traces,fixed_item_end_layer_search,item_end,0,1 2 3 4 5 6 7 8 9 10,10,0.27451447568673865,0.1772089727614107,0.2258617242240747,1045,5,16,16,0.20271652021278888,0.18071545949904158,0.03866538765122088,-14.126776313169891,0.6066657900810242,15.690151500701905,519,10,5,100,16,0.1
running_index,Gemma4-E4B,native_thinking,all_traces,fixed_item_end_layer_search,item_end,1,1 2 3 4 5 6 7 8 9 10,10,0.5630517457493136,0.33459114190577854,0.4488214438275461,1045,5,16,16,0.491804438306304,0.27253637386659774,0.099071653775133,-10.040505873918244,1.5803554058074951,15.951640510559082,519,10,5,100,16,0.1
running_index,Gemma4-E4B,native_thinking,all_traces,fixed_item_end_layer_search,item_end,2,1 2 3 4 5 6 7 8 9 10,10,0.41345646989335955,0.2745800217546651,0.3440182458240123,1045,5,16,16,0.3877839859145829,0.24962105597553358,0.06781499588708109,-11.686742602495961,1.1646398305892944,17.173780155181884,519,10,5,100,16,0.1
running_index,Gemma4-E4B,native_thinking,all_traces,fixed_item_end_layer_search,item_end,3,1 2 3 4 5 6 7 8 9 10,10,0.46163828189121664,0.36264946689678473,0.4121438743940007,1045,5,16,16,0.5081792094721199,0.3416267202946307,0.10180655735281045,-9.922242482229782,1.6285003423690796,15.996026039123535,519,10,5,100,16,0.1
