model,pooling,layer,full_space_discovery_cv_r2,pca3_discovery_cv_r2,pca3_ridge_alpha,pca_evr_pc1,pca_evr_pc1_2,pca_evr_pc1_3,pca_evr_pc1_6,count_signal_capture_pc1_3,discovery_loo_noise_to_signal,discovery_compactness,centroid_step_cv,centroid_path_to_chord,centroid_successive_cosine,manifold_fidelity_m3,within_decodability_gate,probe_optimal,manifold_display
Gemma4-E4B,span_end,23,0.8847140073776245,0.5431466422540472,10.0,0.27220362424850464,0.3636314794421196,0.4214553087949753,0.5353212635964155,0.8411035948803248,1.554083956206357,0.3915298076126379,0.8510991334915161,2.1374689385182126,-0.2419020282582606,0.13879245216174496,False,False,False
Gemma4-E4B,span_end,24,0.8547720909118652,0.493825621097513,10.0,0.27175071835517883,0.3630770817399025,0.41805703192949295,0.5161675699055195,0.8612830138723554,1.5934560892877343,0.38558586132631983,0.838495135307312,2.171113752860119,-0.2564326710276568,0.13883613527062008,False,False,False
Gemma4-E4B,span_end,25,0.8504559993743896,0.47632926450222224,10.0,0.2782346308231354,0.3685474321246147,0.4158182591199875,0.5031949039548635,0.8781864067802384,1.5773780870348255,0.3879911934653179,0.8631657361984253,2.2062077991761044,-0.2818065399274123,0.14168116997933558,False,False,False
Gemma4-E4B,span_end,26,0.8230477571487427,0.39251923315737736,10.0,0.28689730167388916,0.38156742602586746,0.4268580973148346,0.5044797006994486,0.869339263527058,1.605488567212568,0.38380517672730796,0.8588705658912659,2.223288011433341,-0.302580432727751,0.1424241536193871,False,False,False
Gemma4-E4B,span_end,27,0.8159106492996215,0.3966388641730743,10.0,0.30164268612861633,0.406396321952343,0.4473094269633293,0.5171098578721285,0.8877779656101188,1.5518827411330343,0.39186753524419415,0.897450864315033,2.256245995274984,-0.3399566692794883,0.15561508633089283,False,False,False
Gemma4-E4B,span_end,28,0.8292127251625061,0.44895409149738824,10.0,0.30730053782463074,0.41754835844039917,0.46268821880221367,0.5308701060712337,0.9010042535636634,1.5385873146577402,0.3939198759191873,0.8838703632354736,2.283040612674764,-0.3400952637387762,0.16421891451497897,False,False,False
Gemma4-E4B,span_end,29,0.7658618807792663,0.35332252402514885,10.0,0.2263631820678711,0.31818096339702606,0.36440738290548325,0.45528232119977474,0.8268835740111105,1.9069138680508666,0.3440074406712698,0.7066406011581421,2.5713694470070787,-0.3299108251094729,0.10365717487699863,False,False,False
Gemma4-E4B,span_end,30,0.740941834449768,0.35589370474087795,10.0,0.23861007392406464,0.33705877512693405,0.38677123561501503,0.4750776719301939,0.8326049964474537,1.8674642250454294,0.34874018349231783,0.7168557643890381,2.504139068989423,-0.3358487102164517,0.11230398637322667,False,False,False
Gemma4-E4B,span_end,31,0.7339691042900085,0.3455839158084494,10.0,0.22959426045417786,0.32770899683237076,0.373478002846241,0.4620298929512501,0.8238621342543508,1.8878101946099841,0.3462831462630306,0.701229453086853,2.5565584501092267,-0.3493090961539296,0.10654937955972989,False,False,False
Gemma4-E4B,span_end,32,0.6905154228210449,0.33005134938973074,10.0,0.23222613334655762,0.34331014752388,0.387155968695879,0.47715513966977596,0.8213256369490617,1.918842034691177,0.34260161670784056,0.7019733786582947,2.551978244374256,-0.3531128038712126,0.10894084668114533,False,False,False
Gemma4-E4B,span_end,33,0.6853120803833008,0.30714001601865454,10.0,0.265439510345459,0.38180385529994965,0.428706631064415,0.5194476060569286,0.8201336795488703,1.852394782254651,0.3505826073659967,0.7352927327156067,2.4601398855444567,-0.3446233201700729,0.12326370422818612,False,False,False
Gemma4-E4B,span_end,34,0.6951714277267456,0.30111415372828715,10.0,0.2498755306005478,0.3745572417974472,0.4238719493150711,0.5157990995794535,0.8222918391139198,1.8534745823861536,0.3504499413356514,0.7491876482963562,2.4877307554181702,-0.3542739716291451,0.12214808111577005,False,False,False
Gemma4-E4B,span_end,35,0.7643228769302368,0.3338004150070924,10.0,0.23831069469451904,0.3632991686463356,0.42371803522109985,0.5160361994057894,0.835299303686329,1.832402295058916,0.3530571916794748,0.7722578048706055,2.455564306501977,-0.3523428096443398,0.12495801899220044,False,False,False
Gemma4-E4B,span_end,36,0.7443519234657288,0.3290980869185921,10.0,0.24814260005950928,0.36878059804439545,0.4364319294691086,0.5261168051511049,0.8410092374569824,1.801133517741602,0.35699833430512246,0.7934001088142395,2.421534483541853,-0.3557940192216331,0.13103384107895763,False,False,False
Gemma4-E4B,span_end,37,0.7312907457351685,0.3210639547461384,10.0,0.2622729539871216,0.3854341059923172,0.45280152559280396,0.539450379088521,0.847725388249827,1.7665967650452752,0.36145491552457415,0.815811038017273,2.393102391443552,-0.3652534645173008,0.13874495695688852,False,False,False
Gemma4-E4B,span_end,38,0.724942433834076,0.32351743037050784,10.0,0.27027231454849243,0.3909342512488365,0.45827092975378036,0.5446833837777376,0.8562832398234371,1.7209210497243694,0.3675226078688687,0.8390024304389954,2.3588436657859453,-0.3648665284278602,0.14421944234148842,False,False,False
Gemma4-E4B,span_end,39,0.7384705305099487,0.329231774265985,10.0,0.2838309705257416,0.4044703096151352,0.4655866399407387,0.5499246306717396,0.8698324871238502,1.6473909068473813,0.3777303901035302,0.8720532059669495,2.2942492825485385,-0.3608446591392008,0.15297415426781774,False,False,False
Gemma4-E4B,span_end,40,0.7908247113227844,0.33952721250629103,1.0,0.3083272874355316,0.42913589626550674,0.48403511568903923,0.565057460218668,0.8820870059623622,1.5731612802122068,0.38862701988020376,0.8760943412780762,2.241032131023897,-0.3597497085566797,0.1659286144487527,False,False,False
Gemma4-E4B,span_end,41,0.819758677482605,0.3662953038704913,1.0,0.6113062500953674,0.7187190279364586,0.7415638398379087,0.7868690500035882,0.9499287534761409,1.2748097956666793,0.4395971926553664,1.0679579973220823,1.7506830468622572,-0.2427381169700595,0.30966668744881015,False,False,False
Gemma4-E4B,span_mean,0,0.9968506336212158,0.0027229730484816584,1000.0,0.191201314330101,0.3242033123970032,0.41244151443243027,0.5385379530489445,0.1405996749835961,2.9019394078338627,0.25628281105347656,0.0436086021363735,9.170038692032517,-0.4929069078595577,0.014861620547596911,True,True,False
Gemma4-E4B,span_mean,1,0.9794608235359192,-0.0012074916778517242,1000.0,0.16913063824176788,0.30870474874973297,0.36963196098804474,0.4891428053379059,0.1176178161174744,3.6276775269446717,0.21609111572219453,0.0555845238268375,9.537510006046872,-0.4819177832033015,0.009394626951748081,True,False,False
Gemma4-E4B,span_mean,2,0.9810100078582764,0.0018933418859802486,1000.0,0.17165230214595795,0.2715516909956932,0.325151763856411,0.44980911538004875,0.08810213907752455,3.320201695047596,0.23147067442391323,0.0900381579995155,8.207316764396628,-0.4769856620415734,0.006630839933565728,True,False,False
Gemma4-E4B,span_mean,3,0.9756659030914306,-0.004371112918720809,1000.0,0.17310360074043274,0.27470049262046814,0.3392895832657814,0.44597137346863747,0.10210791675066075,2.84462353305329,0.2601034903424806,0.078058622777462,8.163579772393039,-0.488850191825073,0.009011064991051384,False,False,False
Gemma4-E4B,span_mean,4,0.9656411290168764,-0.007694749556972314,1000.0,0.15686669945716858,0.2800779864192009,0.34473567456007004,0.46823098324239254,0.11375830756147269,3.1443070336590164,0.2412948635026923,0.1028939560055732,6.871862510267516,-0.4552862686753995,0.009462751329838572,False,False,False
Gemma4-E4B,span_mean,5,0.9904234766960144,0.5413571551737288,0.1,0.6235310435295105,0.687411405146122,0.7339388132095337,0.7939839214086533,0.927847595810377,0.7495845892360538,0.571564247966224,1.052377700805664,1.6293345260730456,-0.1726627892745945,0.38922574392686815,True,False,False
Gemma4-E4B,span_mean,6,0.9857924699783324,0.526600799708681,0.1,0.4663487374782562,0.5580971613526344,0.6270499303936958,0.7019483242183924,0.8902734104159696,1.0273733668244451,0.49324905632273314,0.8982219696044922,1.8717010889763843,-0.2455422445267152,0.275354253522179,True,False,False
Gemma4-E4B,span_mean,7,0.979138684272766,0.48489142744239133,0.1,0.30869340896606445,0.42817404866218567,0.518094927072525,0.6107583679258823,0.8488976719106301,1.433380789728101,0.41095088948727054,0.8081583380699158,2.108425097117391,-0.2780150792102236,0.18074013704600556,True,False,False
Gemma4-E4B,span_mean,8,0.9781305313110352,0.43098267676803814,0.1,0.3705991804599762,0.5191943645477295,0.5817090570926666,0.6987301297485828,0.8758342229166891,1.2785623748703672,0.4388732171779552,0.8753979206085205,2.102404507304919,-0.3029997169656447,0.22359743389133296,True,False,False
Gemma4-E4B,span_mean,9,0.9801187992095948,0.3918675644153988,1.0,0.39246866106987,0.5315581411123276,0.5945887193083763,0.6965837441384792,0.8591940387555083,1.1642778106066762,0.46204789195694174,0.8485271334648132,2.244043646294048,-0.3743995264840135,0.2360450588355042,True,False,False
Gemma4-E4B,span_mean,10,0.9758782863616944,0.4575976121496126,10.0,0.3709704875946045,0.48833364993333817,0.5401202701032162,0.6470580194145441,0.8164288148518059,1.141572011408729,0.46694670768609764,0.7146950364112854,2.5257805894585945,-0.3878155301718842,0.2059093738845305,False,False,False
Gemma4-E4B,span_mean,11,0.9797316551208496,0.8373637180329512,1.0,0.4651558995246887,0.5556832253932953,0.6216580271720886,0.7141514178365469,0.9128879977175742,0.9289377649078424,0.5184200435039833,0.6543399095535278,2.109515343165811,-0.2437892430987934,0.294205527007917,True,False,False
Gemma4-E4B,span_mean,12,0.9787227749824524,0.8287613578301238,1.0,0.40451696515083313,0.4976620525121689,0.565657950937748,0.6536147184669971,0.8922533589616055,1.033355377024022,0.49179794702861035,0.6275668740272522,2.2643215183114385,-0.2667287374534875,0.24821544352282793,True,False,False
Gemma4-E4B,span_mean,13,0.9683810472488404,0.8193923406551104,1.0,0.32018712162971497,0.3978530317544937,0.4558096379041672,0.5467527471482754,0.8113299008685396,1.188063744367817,0.45702507642844,0.4500311017036438,2.7820458342687515,-0.3817164372012189,0.16901335223328254,False,False,False
Gemma4-E4B,span_mean,14,0.9607266902923584,0.8031711385900723,1.0,0.28304681181907654,0.3540389686822891,0.41967251896858215,0.5130586382001638,0.8012034049205516,1.2698363964444956,0.4405603864518229,0.4282669126987457,2.955343032832613,-0.3733040143923173,0.14813536855603726,False,False,False
Gemma4-E4B,span_mean,15,0.959000301361084,0.8015133212379707,0.1,0.3049701154232025,0.37307407706975937,0.4332488514482975,0.5171641688793898,0.8477295764397522,1.2531532545594095,0.4438224510367556,0.5076015591621399,2.6687607312527817,-0.3188372378824239,0.16300616240287363,False,False,False
Gemma4-E4B,span_mean,16,0.9608983039855956,0.7645136138110107,0.1,0.3247110843658447,0.40257207304239273,0.4488481394946575,0.5342197567224503,0.8637629109531201,1.191831412796549,0.45623946904023244,0.5768736004829407,2.563521879887264,-0.3182640153207175,0.1768833010067753,False,False,False
Gemma4-E4B,span_mean,17,0.9746538877487184,0.8359607613897608,0.1,0.30111566185951233,0.37753427773714066,0.42695730552077293,0.5160799864679575,0.857554328224818,1.2334600504669628,0.44773578994212315,0.5235872864723206,2.6810882134549687,-0.3174498963127131,0.16393357259288963,False,False,False
Gemma4-E4B,span_mean,18,0.9678655862808228,0.8228542520330844,0.1,0.31730228662490845,0.40887586027383804,0.4594995900988579,0.5454492028802633,0.8943383176015138,1.188519476222707,0.45692990666272626,0.68915855884552,2.431539958346393,-0.2499864875286503,0.18777447256575344,False,False,False
Gemma4-E4B,span_mean,19,0.9650992274284362,0.8043520712527152,0.1,0.3256356716156006,0.4123137667775154,0.46999936178326607,0.5564644318073988,0.9008588492905614,1.1859626745796894,0.45746435272151986,0.7131349444389343,2.345421944433597,-0.2397680072621194,0.1936918178645397,False,False,False
Gemma4-E4B,span_mean,20,0.9702412724494934,0.817909220177382,0.1,0.3531668186187744,0.44074589759111404,0.4943443685770035,0.5788444709032774,0.9046018547804152,1.1284417821421555,0.4698272738254353,0.6878328323364258,2.305693766512483,-0.2516048719724016,0.21009963085057676,False,False,False
Gemma4-E4B,span_mean,21,0.9740467667579652,0.8201329759383837,0.1,0.4049034118652344,0.49339843541383743,0.5538610517978668,0.6329305432736874,0.9153358307857816,1.0404901116607974,0.49007833671199674,0.728079080581665,2.207655840751245,-0.2391076327292012,0.24845445860781692,False,False,False
Gemma4-E4B,span_mean,22,0.9656522989273072,0.810250122789397,1.0,0.35859590768814087,0.4353897348046303,0.4766632691025734,0.5596833098679781,0.8443430484495862,1.0821205975489796,0.48027957707021146,0.4381546080112457,2.7611819962500204,-0.3707794054520539,0.19329683313818935,False,False,False
Gemma4-E4B,span_mean,23,0.9717481255531312,0.8335583691985822,0.1,0.4516105651855469,0.5667708441615105,0.6051490493118763,0.6912988051772118,0.9195774287684558,0.8806723806489205,0.5317247226520937,0.7523713111877441,2.070153068197923,-0.0831991068161551,0.2958949216853381,False,False,False
Gemma4-E4B,span_mean,24,0.966451132297516,0.8200511218438471,0.1,0.43342381715774536,0.5507170408964157,0.593658059835434,0.6724745742976665,0.921521542892621,0.9108986205927972,0.5233139996143704,0.7720224261283875,2.103467924075645,-0.1205198321271947,0.28628870488193553,False,False,False
Gemma4-E4B,span_mean,25,0.9671003580093384,0.7966963669270964,0.1,0.4252702295780182,0.5500556230545044,0.5912197567522526,0.6665443181991577,0.9135559193148157,0.907568122727879,0.5242276740135342,0.7604708671569824,2.225214780653062,-0.1890394523828896,0.2831418191369801,False,False,False
Gemma4-E4B,span_mean,26,0.9700585961341858,0.7864310989572896,0.1,0.4441581666469574,0.56632249802351,0.6058496832847595,0.6771166734397411,0.9179650398290462,0.8805822679147166,0.5317502015526552,0.7740859389305115,2.178286826897504,-0.1892119293116759,0.2957322517262671,False,False,False
Gemma4-E4B,span_mean,27,0.9712566018104554,0.7801022560529491,0.1,0.4641248285770416,0.5857395008206367,0.6219611316919327,0.6879008486866951,0.9261544270083963,0.850493981611992,0.5403962455089347,0.8026017546653748,2.128657135398576,-0.187167987806769,0.3112855601085749,False,False,False
Gemma4-E4B,span_mean,28,0.9716656684875488,0.7661469264636632,0.1,0.4683513045310974,0.5842761248350143,0.6189817078411579,0.6841386537998915,0.9103629082699689,0.8280718638579142,0.5470244467794755,0.75399249792099,2.2747592659191214,-0.2871126677419818,0.3082471749917958,False,False,False
Gemma4-E4B,span_mean,29,0.9786481738090516,0.8238797437897333,1.0,0.5459479689598083,0.6270791813731194,0.6594678275287151,0.7269586455076933,0.9322631697999192,0.7613776070124159,0.5677374323477198,0.824535071849823,1.9259239234467087,-0.2238216066069158,0.34904359225718984,True,False,False
Gemma4-E4B,span_mean,30,0.9785451889038086,0.8103243846635595,1.0,0.6341210603713989,0.7011273801326752,0.724944569170475,0.778196913190186,0.9532517373787465,0.6679693919677424,0.5995313851774442,0.9297970533370972,1.6676770345287828,-0.1109313584438486,0.4143089635774364,True,False,False
Gemma4-E4B,span_mean,31,0.9806261897087096,0.8238224817093893,0.1,0.7124812006950378,0.7615242674946785,0.7814594600349665,0.8218449978157878,0.9675528557625943,0.5844620632639688,0.6311290268067477,1.0278115272521973,1.5160355368602496,-0.07024341026333,0.47719876022904895,True,False,False
Gemma4-E4B,span_mean,32,0.9756316065788267,0.8069054683131446,0.1,0.7213832139968872,0.7668363153934479,0.7877585757523775,0.825859896838665,0.9691447130443835,0.5809097116062765,0.6325471927071372,1.0513871908187866,1.497936018466605,-0.0790544819174497,0.4829194565893887,False,False,False
Gemma4-E4B,span_mean,33,0.979831838607788,0.7905781377837757,0.1,0.756059467792511,0.7977833412587643,0.8198565561324358,0.8520168447867036,0.969990100598025,0.5450661545769778,0.6472214778879738,1.0384610891342163,1.4913247531750289,-0.0932222540383791,0.5147046558511815,True,False,False
Gemma4-E4B,span_mean,34,0.9771021604537964,0.7851328914286447,0.1,0.7437698841094971,0.7877344265580177,0.8095074892044067,0.8428918896242976,0.9690646206404557,0.5588355034588248,0.6415045062683961,1.0141514539718628,1.4957378999319146,-0.078428080673245,0.5032378760881854,True,False,False
Gemma4-E4B,span_mean,35,0.982333731651306,0.8135025338606809,0.1,0.7589970827102661,0.8043932877480984,0.8216764964163303,0.8562221340835094,0.9704950204910016,0.5291570501857595,0.6539550662101853,1.048286199569702,1.455375583487734,-0.0099085006651732,0.5214853164556708,True,False,False
Gemma4-E4B,span_mean,36,0.9824265599250792,0.8141583695086583,0.1,0.7372182011604309,0.7879282608628273,0.8069586213678122,0.8437585234642029,0.9673980876498358,0.5504691564216865,0.6449660709845341,1.0047709941864014,1.5038891821070046,-0.0246680270507876,0.5034929098012018,True,False,False
Gemma4-E4B,span_mean,37,0.9819408774375916,0.8118611330258168,0.1,0.7194445729255676,0.7716967910528183,0.7930761855095625,0.831448414362967,0.9652798743402561,0.5741752334158562,0.6352532925003946,1.000341534614563,1.5321330981898624,-0.0429183357763298,0.48631211090124177,True,False,False
Gemma4-E4B,span_mean,38,0.979711616039276,0.8053135747757583,0.1,0.6739935874938965,0.7339803278446198,0.7590923644602299,0.8026803862303495,0.9579164204626818,0.6237400603114777,0.6158621225420605,0.95781409740448,1.6218233309087056,-0.0842074986418293,0.44782231980210563,True,False,False
Gemma4-E4B,span_mean,39,0.9778900980949402,0.8083604134866995,1.0,0.6064102053642273,0.6807988733053207,0.712832260876894,0.7626538584008813,0.9488460845420018,0.6966887901371642,0.5893832774831722,0.8949333429336548,1.7534467376393246,-0.1242181012338817,0.3986400473675461,True,False,False
Gemma4-E4B,span_mean,40,0.9808258891105652,0.8202289177500018,1.0,0.5303946137428284,0.6060498058795929,0.6475226245820522,0.7037966176867485,0.9175832324335718,0.7692411669570796,0.5652140695549728,0.7122702598571777,2.099323889314125,-0.2246302185066695,0.33582527584962274,True,False,False
Gemma4-E4B,span_mean,41,0.985128378868103,0.8438648524209047,0.1,0.8690894246101379,0.8871290758252144,0.8980761282145977,0.9159366334788501,0.9839990538078401,0.4441542423194681,0.6924468112172641,0.931201159954071,1.3371089814479449,0.1248895702326599,0.611919443584672,True,False,True
