model,design_variant,pooling,head_rank,layer,head,metric,confirmation_examples,correct_examples,wrong_examples,counts_with_both_outcomes,wrong_minus_correct_count_adjusted,bootstrap_valid_replicates,bootstrap_ci_low,bootstrap_ci_high,descriptive_only_small_wrong_group
Gemma4-E4B,v4.2,span_sum,6,41,1,pool_min_to_mean,100,37,63,3,-0.0894770062589944,993,-0.2092659905067105,0.2019488304438586,False
Gemma4-E4B,v4.2,span_sum,7,29,2,pool_primary,100,37,63,3,0.0173436710404806,998,-0.0181388685800067,0.0485111564105311,False
Gemma4-E4B,v4.2,span_sum,7,29,2,pool_coverage,100,37,63,3,-0.0262537173142747,991,-0.1400770178914473,0.0468973235968056,False
Gemma4-E4B,v4.2,span_sum,7,29,2,pool_enrichment,100,37,63,3,1.891336174507468,994,-0.1425205044725469,4.464056758050932,False
Gemma4-E4B,v4.2,span_sum,7,29,2,pool_min_to_mean,100,37,63,3,-0.1274731110910966,995,-0.3080916261108285,0.0092399484171676,False
Gemma4-E4B,v4.2,span_sum,8,35,0,pool_primary,100,37,63,3,-0.029840786483719,992,-0.0858181153052239,0.028298299244914,False
Gemma4-E4B,v4.2,span_sum,8,35,0,pool_coverage,100,37,63,3,-0.0701820463707151,996,-0.1554235424585284,0.0280643026433248,False
Gemma4-E4B,v4.2,span_sum,8,35,0,pool_enrichment,100,37,63,3,-1.0401312353628085,995,-5.109688276331739,2.5876902062239133,False
Gemma4-E4B,v4.2,span_sum,8,35,0,pool_min_to_mean,100,37,63,3,0.0499525216894329,996,-0.0494803106956049,0.1225545781410429,False
Gemma4-E4B,v4.3,span_end,1,29,6,pool_primary,100,38,62,3,0.0001874839750696,991,-0.0016436422428438,0.0026272597920245,False
Gemma4-E4B,v4.3,span_end,1,29,6,pool_coverage,100,38,62,3,0.0340669979978926,994,-0.0525385517985617,0.1025361334720963,False
Gemma4-E4B,v4.3,span_end,1,29,6,pool_enrichment,100,38,62,3,0.1566356590554129,992,-4.325093154870461,7.3467054070011235,False
Gemma4-E4B,v4.3,span_end,1,29,6,pool_min_to_mean,100,38,62,3,0.070760341569811,993,-0.0956542225494552,0.2302054566938907,False
Gemma4-E4B,v4.3,span_end,2,29,2,pool_primary,100,38,62,3,-0.0015542512494551,994,-0.0038624050602713,0.0021280285140266,False
Gemma4-E4B,v4.3,span_end,2,29,2,pool_coverage,100,38,62,3,0.0572351666890162,995,-0.0464524780300455,0.1350475783153951,False
Gemma4-E4B,v4.3,span_end,2,29,2,pool_enrichment,100,38,62,3,-4.88806857376059,992,-12.313752363061626,6.782614739140845,False
Gemma4-E4B,v4.3,span_end,2,29,2,pool_min_to_mean,100,38,62,3,0.0800327593496074,999,-0.0866992667684478,0.2350197472408859,False
Gemma4-E4B,v4.3,span_end,3,5,2,pool_primary,100,38,62,3,-0.0007332805592105,995,-0.0028905201403033,0.0018028142556518,False
Gemma4-E4B,v4.3,span_end,3,5,2,pool_coverage,100,38,62,3,0.0289809998458061,994,-0.1594953507440314,0.2883527597203222,False
Gemma4-E4B,v4.3,span_end,3,5,2,pool_enrichment,100,38,62,3,-2.223470515956409,994,-5.672774638054709,1.4271011758504215,False
Gemma4-E4B,v4.3,span_end,3,5,2,pool_min_to_mean,100,38,62,3,0.0556951046760326,997,-0.2477328619117931,0.4289786800868344,False
Gemma4-E4B,v4.3,span_end,4,29,0,pool_primary,100,38,62,3,-0.0008934365921585,995,-0.0021274748932615,0.0010985612018312,False
Gemma4-E4B,v4.3,span_end,4,29,0,pool_coverage,100,38,62,3,0.0140286956189372,993,-0.0914283390731966,0.0996373267113693,False
Gemma4-E4B,v4.3,span_end,4,29,0,pool_enrichment,100,38,62,3,-2.3273207225650463,992,-5.22400296967392,3.116618960553335,False
Gemma4-E4B,v4.3,span_end,4,29,0,pool_min_to_mean,100,38,62,3,0.0151526724171393,999,-0.1495604329199773,0.1497309391849159,False
Gemma4-E4B,v4.3,span_end,5,35,2,pool_primary,100,38,62,3,-0.0009233607328632,993,-0.0026387210316497,0.0018842906099475,False
Gemma4-E4B,v4.3,span_end,5,35,2,pool_coverage,100,38,62,3,-0.0287006645924748,991,-0.2070009148349914,0.0867156568623077,False
Gemma4-E4B,v4.3,span_end,5,35,2,pool_enrichment,100,38,62,3,-1.385654829708083,990,-7.685183833761515,7.032820443122745,False
Gemma4-E4B,v4.3,span_end,5,35,2,pool_min_to_mean,100,38,62,3,-0.0727862659465616,996,-0.3485299593067572,0.1301847122859343,False
Gemma4-E4B,v4.3,span_end,6,41,3,pool_primary,100,38,62,3,0.0004400186795572,996,-0.0002267336898114,0.0013270841679277,False
Gemma4-E4B,v4.3,span_end,6,41,3,pool_coverage,100,38,62,3,-0.0057101536071272,994,-0.1107859655492998,0.079678362990244,False
Gemma4-E4B,v4.3,span_end,6,41,3,pool_enrichment,100,38,62,3,1.261608659579971,996,-0.4269504424514124,3.1574882943941653,False
Gemma4-E4B,v4.3,span_end,6,41,3,pool_min_to_mean,100,38,62,3,-0.035997325109822,987,-0.3994977261267828,0.1591779949418771,False
Gemma4-E4B,v4.3,span_end,7,29,4,pool_primary,100,38,62,3,-0.0021454401039369,995,-0.0046728108367454,0.0016846903893359,False
Gemma4-E4B,v4.3,span_end,7,29,4,pool_coverage,100,38,62,3,0.0467032353268635,991,-0.1231326765198824,0.1725150013512199,False
Gemma4-E4B,v4.3,span_end,7,29,4,pool_enrichment,100,38,62,3,-8.18054869868134,996,-19.44594909578357,5.084936931097033,False
Gemma4-E4B,v4.3,span_end,7,29,4,pool_min_to_mean,100,38,62,3,0.0182360984410319,993,-0.1662150461806406,0.1747199745148284,False
Gemma4-E4B,v4.3,span_end,8,35,3,pool_primary,100,38,62,3,-0.000783344125479,995,-0.0018771423623246,0.0010216258315573,False
Gemma4-E4B,v4.3,span_end,8,35,3,pool_coverage,100,38,62,3,-0.0417212412129089,996,-0.1889230213075851,0.0626116178966062,False
Gemma4-E4B,v4.3,span_end,8,35,3,pool_enrichment,100,38,62,3,-1.7172339898721063,991,-5.298076480727466,3.7029804103948174,False
Gemma4-E4B,v4.3,span_end,8,35,3,pool_min_to_mean,100,38,62,3,-0.0924024054208933,994,-0.3411286323020114,0.0624164877671334,False
Gemma4-E4B,v4.3,span_mean,1,35,2,pool_primary,100,38,62,3,0.0015543124504199,992,-0.0002959729295563,0.0039324486065796,False
Gemma4-E4B,v4.3,span_mean,1,35,2,pool_coverage,100,38,62,3,0.0117013420700879,995,-0.0544806779945195,0.1336422912036033,False
Gemma4-E4B,v4.3,span_mean,1,35,2,pool_enrichment,100,38,62,3,4.771464966402555,992,0.6200674400363752,9.849498437153414,False
Gemma4-E4B,v4.3,span_mean,1,35,2,pool_min_to_mean,100,38,62,3,-0.0052144555321946,991,-0.0374554384855368,0.0317594639537433,False
Gemma4-E4B,v4.3,span_mean,2,35,7,pool_primary,100,38,62,3,7.990707145154078e-05,993,-0.0012683776365553,0.0030582300548672,False
Gemma4-E4B,v4.3,span_mean,2,35,7,pool_coverage,100,38,62,3,0.0004108486571722,996,-0.0471554011886727,0.0492295182572841,False
Gemma4-E4B,v4.3,span_mean,2,35,7,pool_enrichment,100,38,62,3,0.410376584571132,997,-4.026273788570315,7.370284737733972,False
Gemma4-E4B,v4.3,span_mean,2,35,7,pool_min_to_mean,100,38,62,3,-0.0047839949390644,996,-0.1526719216703925,0.0808647137485312,False
Gemma4-E4B,v4.3,span_mean,3,35,1,pool_primary,100,38,62,3,0.0006446411099614,994,-0.0007925007156813,0.0030795714283649,False
Gemma4-E4B,v4.3,span_mean,3,35,1,pool_coverage,100,38,62,3,-0.0130902438179814,996,-0.1063572351043032,0.0863659455322486,False
Gemma4-E4B,v4.3,span_mean,3,35,1,pool_enrichment,100,38,62,3,2.556433377868029,993,-1.203067115750447,7.313093789546814,False
Gemma4-E4B,v4.3,span_mean,3,35,1,pool_min_to_mean,100,38,62,3,-0.0320177502847881,993,-0.0988814747861942,0.057365469935018,False
Gemma4-E4B,v4.3,span_mean,4,29,4,pool_primary,100,38,62,3,0.0012711734763171,995,-0.0003667201127105,0.003143938239556,False
Gemma4-E4B,v4.3,span_mean,4,29,4,pool_coverage,100,38,62,3,-0.0202920020847938,991,-0.0883779023495276,0.0793574799696127,False
Gemma4-E4B,v4.3,span_mean,4,29,4,pool_enrichment,100,38,62,3,4.151740144364896,992,-0.4493101027647669,8.333057722189494,False
Gemma4-E4B,v4.3,span_mean,4,29,4,pool_min_to_mean,100,38,62,3,-0.057290035806421,991,-0.1596819828376693,0.0353781187247711,False
Gemma4-E4B,v4.3,span_mean,5,35,3,pool_primary,100,38,62,3,0.0013175515199572,995,-0.0002144521921125,0.0037387947687087,False
Gemma4-E4B,v4.3,span_mean,5,35,3,pool_coverage,100,38,62,3,0.022881823821371,994,-0.0749902801810249,0.1811603202747419,False
Gemma4-E4B,v4.3,span_mean,5,35,3,pool_enrichment,100,38,62,3,3.6594867730768823,996,-0.7278756376223452,10.690594928975267,False
Gemma4-E4B,v4.3,span_mean,5,35,3,pool_min_to_mean,100,38,62,3,0.0196665500166452,998,-0.0206598804432252,0.0628773868444627,False
Gemma4-E4B,v4.3,span_mean,6,41,1,pool_primary,100,38,62,3,0.0013815804038487,997,0.0004489750087254,0.0025118184693146,False
Gemma4-E4B,v4.3,span_mean,6,41,1,pool_coverage,100,38,62,3,-0.0057072805167707,994,-0.0274031770683324,0.0147928352859355,False
Gemma4-E4B,v4.3,span_mean,6,41,1,pool_enrichment,100,38,62,3,3.4774204179455537,997,1.2277439575544522,6.501362679875651,False
Gemma4-E4B,v4.3,span_mean,6,41,1,pool_min_to_mean,100,38,62,3,-0.0124896924131017,991,-0.1214098986188205,0.0871666263987022,False
Gemma4-E4B,v4.3,span_mean,7,29,2,pool_primary,100,38,62,3,0.0011378280219931,994,0.0003271278782403,0.0020403195810175,False
Gemma4-E4B,v4.3,span_mean,7,29,2,pool_coverage,100,38,62,3,-0.0291231656088831,992,-0.1201534798899137,0.1159999994755723,False
Gemma4-E4B,v4.3,span_mean,7,29,2,pool_enrichment,100,38,62,3,3.4453453434908035,992,1.1118682017801325,5.351394221829443,False
Gemma4-E4B,v4.3,span_mean,7,29,2,pool_min_to_mean,100,38,62,3,-0.1006286122929688,997,-0.3089569740946496,0.1114145272883442,False
Gemma4-E4B,v4.3,span_mean,8,29,0,pool_primary,100,38,62,3,0.0008852658491074,996,0.0003188516371798,0.0015434569212415,False
Gemma4-E4B,v4.3,span_mean,8,29,0,pool_coverage,100,38,62,3,-0.0023539093708371,995,-0.026959097534026,0.0515394635236057,False
Gemma4-E4B,v4.3,span_mean,8,29,0,pool_enrichment,100,38,62,3,2.243884603604921,998,0.7815586155410965,3.776332336685571,False
Gemma4-E4B,v4.3,span_mean,8,29,0,pool_min_to_mean,100,38,62,3,-0.0328884534177918,995,-0.1545853247558128,0.2416705057662041,False
Gemma4-E4B,v4.3,span_sum,1,35,2,pool_primary,100,38,62,3,0.0512923112077658,996,-0.0015959944817584,0.132479961983818,False
Gemma4-E4B,v4.3,span_sum,1,35,2,pool_coverage,100,38,62,3,0.011701336228919,992,-0.0693047671837965,0.1166296045109728,False
Gemma4-E4B,v4.3,span_sum,1,35,2,pool_enrichment,100,38,62,3,4.771464966402555,995,0.2254513414275241,9.09844197961826,False
Gemma4-E4B,v4.3,span_sum,1,35,2,pool_min_to_mean,100,38,62,3,-0.0052144595019304,995,-0.0390073941777629,0.0309280659139632,False
Gemma4-E4B,v4.3,span_sum,2,35,7,pool_primary,100,38,62,3,0.002636933865129,999,-0.0487077544156927,0.0722038061689162,False
Gemma4-E4B,v4.3,span_sum,2,35,7,pool_coverage,100,38,62,3,0.0004108458569896,997,-0.0500499494118973,0.0485436858024987,False
Gemma4-E4B,v4.3,span_sum,2,35,7,pool_enrichment,100,38,62,3,0.410376584571132,990,-3.960704170791484,7.471881681863214,False
Gemma4-E4B,v4.3,span_sum,2,35,7,pool_min_to_mean,100,38,62,3,-0.0047839981105844,994,-0.1465017153404588,0.0771670192528583,False
Gemma4-E4B,v4.3,span_sum,3,35,1,pool_primary,100,38,62,3,0.0212731566483288,996,-0.0252288267608268,0.0888157887033805,False
Gemma4-E4B,v4.3,span_sum,3,35,1,pool_coverage,100,38,62,3,-0.0130902431861385,997,-0.1048397074799037,0.081836700657796,False
Gemma4-E4B,v4.3,span_sum,3,35,1,pool_enrichment,100,38,62,3,2.556433377868029,996,-1.054734180979648,7.622229678176905,False
Gemma4-E4B,v4.3,span_sum,3,35,1,pool_min_to_mean,100,38,62,3,-0.0320177550625336,991,-0.1034711916504785,0.0612521427316832,False
Gemma4-E4B,v4.3,span_sum,4,29,4,pool_primary,100,38,62,3,0.0419487236590895,994,-0.010915736261003,0.1011866117656215,False
Gemma4-E4B,v4.3,span_sum,4,29,4,pool_coverage,100,38,62,3,-0.0202920003115801,996,-0.0888776286150956,0.1757784530722373,False
Gemma4-E4B,v4.3,span_sum,4,29,4,pool_enrichment,100,38,62,3,4.151740144364896,996,0.2064046196436629,8.503629921025103,False
Gemma4-E4B,v4.3,span_sum,4,29,4,pool_min_to_mean,100,38,62,3,-0.0572900353374016,993,-0.1667141575262015,0.0240089553010226,False
Gemma4-E4B,v4.3,span_sum,5,35,3,pool_primary,100,38,62,3,0.0434792013842947,993,-0.0078445396609565,0.1425591900152884,False
Gemma4-E4B,v4.3,span_sum,5,35,3,pool_coverage,100,38,62,3,0.0228818216522249,996,-0.0731801802484691,0.145423594463727,False
Gemma4-E4B,v4.3,span_sum,5,35,3,pool_enrichment,100,38,62,3,3.6594867730768823,994,-0.7057096807385599,9.261720975847409,False
Gemma4-E4B,v4.3,span_sum,5,35,3,pool_min_to_mean,100,38,62,3,0.0196665440456748,998,-0.0209001915635691,0.0660920255794456,False
Gemma4-E4B,v4.3,span_sum,6,41,1,pool_primary,100,38,62,3,0.0455921524137009,995,0.0140087096749749,0.0841950217585168,False
Gemma4-E4B,v4.3,span_sum,6,41,1,pool_coverage,100,38,62,3,-0.0057072806095769,996,-0.0293230908072164,0.0136778822991966,False
Gemma4-E4B,v4.3,span_sum,6,41,1,pool_enrichment,100,38,62,3,3.4774204179455537,993,1.1292540539186204,6.51627505592228,False
Gemma4-E4B,v4.3,span_sum,6,41,1,pool_min_to_mean,100,38,62,3,-0.0124896964298329,991,-0.1196379801544728,0.0858732213436967,False
Gemma4-E4B,v4.3,span_sum,7,29,2,pool_primary,100,38,62,3,0.0375483236435057,994,0.0104516611022275,0.0715286630726129,False
Gemma4-E4B,v4.3,span_sum,7,29,2,pool_coverage,100,38,62,3,-0.0291231650837585,995,-0.1213128949183418,0.0969752410895406,False
Gemma4-E4B,v4.3,span_sum,7,29,2,pool_enrichment,100,38,62,3,3.4453453434908035,993,1.081868976781655,5.4473110653416565,False
Gemma4-E4B,v4.3,span_sum,7,29,2,pool_min_to_mean,100,38,62,3,-0.1006286074321481,996,-0.2986836896740278,0.1171297511386212,False
Gemma4-E4B,v4.3,span_sum,8,29,0,pool_primary,100,38,62,3,0.0292137755636491,997,0.0096860626525185,0.0526232163099845,False
Gemma4-E4B,v4.3,span_sum,8,29,0,pool_coverage,100,38,62,3,-0.0023539084367672,996,-0.0267478364894867,0.0357016770224053,False
Gemma4-E4B,v4.3,span_sum,8,29,0,pool_enrichment,100,38,62,3,2.243884603604921,992,0.7749367839474838,3.827745557002797,False
Gemma4-E4B,v4.3,span_sum,8,29,0,pool_min_to_mean,100,38,62,3,-0.0328884457559245,995,-0.1571709757874743,0.1391234344915259,False
Gemma4-E4B,v4.4,span_end,1,29,6,pool_primary,100,37,63,3,-0.0001892709485135,993,-0.0026326659696873,0.0018731308061907,False
Gemma4-E4B,v4.4,span_end,1,29,6,pool_coverage,100,37,63,3,0.0209727539937337,998,-0.0619913297976545,0.1225076671242926,False
Gemma4-E4B,v4.4,span_end,1,29,6,pool_enrichment,100,37,63,3,-0.801359436934521,993,-6.549129103929789,4.0130218339923225,False
Gemma4-E4B,v4.4,span_end,1,29,6,pool_min_to_mean,100,37,63,3,0.0643015099273987,994,-0.0998922578875393,0.2832877736439096,False
Gemma4-E4B,v4.4,span_end,2,29,2,pool_primary,100,37,63,3,-0.0014948070820384,995,-0.0033401189318662,0.0010394357245673,False
Gemma4-E4B,v4.4,span_end,2,29,2,pool_coverage,100,37,63,3,0.0004429819713433,994,-0.0967348378044061,0.108700752549628,False
Gemma4-E4B,v4.4,span_end,2,29,2,pool_enrichment,100,37,63,3,-3.791486097997254,993,-8.751378429192401,2.62167650440738,False
Gemma4-E4B,v4.4,span_end,2,29,2,pool_min_to_mean,100,37,63,3,0.0303747780245548,989,-0.1579453466149649,0.2600618170075311,False
Gemma4-E4B,v4.4,span_end,3,5,2,pool_primary,100,37,63,3,-0.0004493730288141,994,-0.0024906154460118,0.0030814815816648,False
Gemma4-E4B,v4.4,span_end,3,5,2,pool_coverage,100,37,63,3,0.0440053431400789,992,-0.1124220799439799,0.3731615502268178,False
Gemma4-E4B,v4.4,span_end,3,5,2,pool_enrichment,100,37,63,3,-0.8764852262591777,995,-5.060217230574206,5.971640045514717,False
Gemma4-E4B,v4.4,span_end,3,5,2,pool_min_to_mean,100,37,63,3,0.0508845267399455,1000,-0.2325930768290117,0.4683186225878047,False
Gemma4-E4B,v4.4,span_end,4,29,0,pool_primary,100,37,63,3,-0.0003012208975807,993,-0.0013607121195238,0.0008202406545248,False
Gemma4-E4B,v4.4,span_end,4,29,0,pool_coverage,100,37,63,3,0.0107955172443253,993,-0.0678466122812687,0.0671150704455485,False
Gemma4-E4B,v4.4,span_end,4,29,0,pool_enrichment,100,37,63,3,-0.9581301060955104,995,-3.6649008496600497,2.124855681882751,False
Gemma4-E4B,v4.4,span_end,4,29,0,pool_min_to_mean,100,37,63,3,-0.0272534605875715,993,-0.1964945926236458,0.1705627502104456,False
Gemma4-E4B,v4.4,span_end,5,35,2,pool_primary,100,37,63,3,-0.0018350759151441,995,-0.0038987202451171,0.001218598588236,False
Gemma4-E4B,v4.4,span_end,5,35,2,pool_coverage,100,37,63,3,-0.116294949204396,995,-0.2230580258603191,-0.0231651587590013,False
Gemma4-E4B,v4.4,span_end,5,35,2,pool_enrichment,100,37,63,3,-2.9894228478865417,992,-8.771062511922395,5.168146225933924,False
Gemma4-E4B,v4.4,span_end,5,35,2,pool_min_to_mean,100,37,63,3,-0.1323649301398343,995,-0.2479241703919873,0.0263139716599455,False
Gemma4-E4B,v4.4,span_end,6,41,3,pool_primary,100,37,63,3,0.0003518596851169,995,-0.0003857972342268,0.0011875456351521,False
Gemma4-E4B,v4.4,span_end,6,41,3,pool_coverage,100,37,63,3,-0.0336073865649756,993,-0.1023988118459048,0.0326608011017061,False
Gemma4-E4B,v4.4,span_end,6,41,3,pool_enrichment,100,37,63,3,1.476125279229698,996,-0.6920176362627461,4.354510434095811,False
Gemma4-E4B,v4.4,span_end,6,41,3,pool_min_to_mean,100,37,63,3,0.0063355620594377,997,-0.109461011462586,0.1134307660199732,False
Gemma4-E4B,v4.4,span_end,7,29,4,pool_primary,100,37,63,3,-0.0023070479082589,995,-0.0043031330052786,6.354415529226395e-05,False
Gemma4-E4B,v4.4,span_end,7,29,4,pool_coverage,100,37,63,3,0.0290508797063627,994,-0.1737660979275697,0.1518648666950561,False
Gemma4-E4B,v4.4,span_end,7,29,4,pool_enrichment,100,37,63,3,-8.27708722249767,995,-15.925681993334257,0.976856264500602,False
Gemma4-E4B,v4.4,span_end,7,29,4,pool_min_to_mean,100,37,63,3,-0.0144184675923511,994,-0.2201685674324575,0.136434860618572,False
Gemma4-E4B,v4.4,span_end,8,35,7,pool_primary,100,37,63,3,-0.0010746778879032,994,-0.0023321315095408,-7.627469827308904e-05,False
Gemma4-E4B,v4.4,span_end,8,35,7,pool_coverage,100,37,63,3,0.0248839580918439,993,-0.1497367319423714,0.1470198249554513,False
Gemma4-E4B,v4.4,span_end,8,35,7,pool_enrichment,100,37,63,3,-4.090013114472543,994,-8.353054064307868,0.9750223604823216,False
Gemma4-E4B,v4.4,span_end,8,35,7,pool_min_to_mean,100,37,63,3,-0.032644796448311,990,-0.1635849175473829,0.0608521031553058,False
Gemma4-E4B,v4.4,span_mean,1,35,2,pool_primary,100,37,63,3,-0.0007946344636534,988,-0.0027454563208148,0.0016309440776956,False
Gemma4-E4B,v4.4,span_mean,1,35,2,pool_coverage,100,37,63,3,0.0181319681372881,990,-0.0779380653584213,0.1346591671184102,False
Gemma4-E4B,v4.4,span_mean,1,35,2,pool_enrichment,100,37,63,3,-2.667032505591966,996,-9.050374410812353,5.726964132272689,False
Gemma4-E4B,v4.4,span_mean,1,35,2,pool_min_to_mean,100,37,63,3,0.0744252515288255,993,-0.049382160984126,0.138671363233655,False
Gemma4-E4B,v4.4,span_mean,2,35,7,pool_primary,100,37,63,3,-0.0016816512286787,993,-0.0030903925767168,3.833309108281664e-05,False
Gemma4-E4B,v4.4,span_mean,2,35,7,pool_coverage,100,37,63,3,0.0091551791159041,990,-0.0441759621197509,0.0666585413147775,False
Gemma4-E4B,v4.4,span_mean,2,35,7,pool_enrichment,100,37,63,3,-4.571499490946173,995,-8.439883184187629,0.2563910472885079,False
Gemma4-E4B,v4.4,span_mean,2,35,7,pool_min_to_mean,100,37,63,3,0.0330938411791075,994,-0.1440451031329501,0.1087359080119424,False
Gemma4-E4B,v4.4,span_mean,3,29,4,pool_primary,100,37,63,3,-0.0003226564573153,996,-0.0028519113261964,0.0016679898753061,False
Gemma4-E4B,v4.4,span_mean,3,29,4,pool_coverage,100,37,63,3,-0.0298446633083294,995,-0.0854466311239367,-0.0044284621840177,False
Gemma4-E4B,v4.4,span_mean,3,29,4,pool_enrichment,100,37,63,3,0.4181420328652086,998,-6.858927582775411,6.905335493224391,False
Gemma4-E4B,v4.4,span_mean,3,29,4,pool_min_to_mean,100,37,63,3,-0.0409630701075061,996,-0.1940793724369246,-0.0023352133920288,False
Gemma4-E4B,v4.4,span_mean,4,35,1,pool_primary,100,37,63,3,-0.0016838207298657,995,-0.0034150224185447,0.0006502458729069,False
Gemma4-E4B,v4.4,span_mean,4,35,1,pool_coverage,100,37,63,3,-0.0507807688451663,994,-0.1536662527911853,0.037915654535566,False
Gemma4-E4B,v4.4,span_mean,4,35,1,pool_enrichment,100,37,63,3,-3.035431665915869,993,-7.786816210806898,4.257555716559343,False
Gemma4-E4B,v4.4,span_mean,4,35,1,pool_min_to_mean,100,37,63,3,0.0164540238860461,995,-0.1633115529600401,0.1106984250651643,False
Gemma4-E4B,v4.4,span_mean,5,35,3,pool_primary,100,37,63,3,-0.0011659322555412,994,-0.0035982324401053,0.0015771619210458,False
Gemma4-E4B,v4.4,span_mean,5,35,3,pool_coverage,100,37,63,3,0.0223335960626493,992,-0.0648274001723143,0.1438927088136524,False
Gemma4-E4B,v4.4,span_mean,5,35,3,pool_enrichment,100,37,63,3,-4.551268037736588,989,-11.851127702429212,3.3206233336555626,False
Gemma4-E4B,v4.4,span_mean,5,35,3,pool_min_to_mean,100,37,63,3,0.0517642169739489,994,-0.046859405839908,0.0935563942056997,False
Gemma4-E4B,v4.4,span_mean,6,29,2,pool_primary,100,37,63,3,0.0006515519742079,991,-0.0008171825103879,0.0021246913527644,False
Gemma4-E4B,v4.4,span_mean,6,29,2,pool_coverage,100,37,63,3,-0.0029808690322117,995,-0.117660238685556,0.0389609836665712,False
Gemma4-E4B,v4.4,span_mean,6,29,2,pool_enrichment,100,37,63,3,1.8757875577347205,993,-2.1542157828538198,6.226332992707412,False
Gemma4-E4B,v4.4,span_mean,6,29,2,pool_min_to_mean,100,37,63,3,-0.1323986142916565,993,-0.5194765197634501,-0.0377078242151288,False
Gemma4-E4B,v4.4,span_mean,7,41,1,pool_primary,100,37,63,3,-0.0003275379346208,995,-0.0018826432649295,0.0009432664207254,False
Gemma4-E4B,v4.4,span_mean,7,41,1,pool_coverage,100,37,63,3,-0.0340793707058631,997,-0.0742638550014924,0.0012223389628648,False
Gemma4-E4B,v4.4,span_mean,7,41,1,pool_enrichment,100,37,63,3,-0.3518720057241374,998,-3.909588149025052,2.6992550236205832,False
Gemma4-E4B,v4.4,span_mean,7,41,1,pool_min_to_mean,100,37,63,3,-0.073956962648933,993,-0.1466674710027976,0.0043376060863029,False
Gemma4-E4B,v4.4,span_mean,8,29,0,pool_primary,100,37,63,3,0.0003400290933857,987,-0.0006961475155752,0.0013674934375725,False
Gemma4-E4B,v4.4,span_mean,8,29,0,pool_coverage,100,37,63,3,-0.0248579221991729,996,-0.0482989469726706,-0.004925143066724,False
Gemma4-E4B,v4.4,span_mean,8,29,0,pool_enrichment,100,37,63,3,1.3790561433885578,993,-1.318530959232905,4.121034880919979,False
Gemma4-E4B,v4.4,span_mean,8,29,0,pool_min_to_mean,100,37,63,3,-0.0761632956330291,993,-0.2183065369238871,0.0182237416084794,False
Gemma4-E4B,v4.4,span_sum,1,35,2,pool_primary,100,37,63,3,-0.0253533480867577,997,-0.0948786175891994,0.0549866453669421,False
Gemma4-E4B,v4.4,span_sum,1,35,2,pool_coverage,100,37,63,3,0.0172992433457766,989,-0.0764101703237008,0.1413179899159134,False
Gemma4-E4B,v4.4,span_sum,1,35,2,pool_enrichment,100,37,63,3,-2.667032505591966,993,-9.425238936675042,5.916616677666129,False
Gemma4-E4B,v4.4,span_sum,1,35,2,pool_min_to_mean,100,37,63,3,0.0756651934572222,993,-0.0503023950691192,0.1452532778857327,False
Gemma4-E4B,v4.4,span_sum,2,35,7,pool_primary,100,37,63,3,-0.0549528933474816,988,-0.1009749842661616,0.0018236584990101,False
Gemma4-E4B,v4.4,span_sum,2,35,7,pool_coverage,100,37,63,3,0.0096851378950723,995,-0.0429055440543878,0.0709042391909913,False
Gemma4-E4B,v4.4,span_sum,2,35,7,pool_enrichment,100,37,63,3,-4.571499490946173,997,-8.660128787393447,0.669536220727023,False
Gemma4-E4B,v4.4,span_sum,2,35,7,pool_min_to_mean,100,37,63,3,0.0340743657760723,994,-0.1357034289963195,0.1066434127463373,False
Gemma4-E4B,v4.4,span_sum,3,29,4,pool_primary,100,37,63,3,-0.0101032809375832,992,-0.0923765073994735,0.0578784002264132,False
Gemma4-E4B,v4.4,span_sum,3,29,4,pool_coverage,100,37,63,3,-0.0280117330392009,996,-0.0842703749511388,-0.0016418957650764,False
Gemma4-E4B,v4.4,span_sum,3,29,4,pool_enrichment,100,37,63,3,0.4181420328652086,991,-6.87568598419357,7.225211490931644,False
Gemma4-E4B,v4.4,span_sum,3,29,4,pool_min_to_mean,100,37,63,3,-0.0391866429596683,992,-0.1604427241156663,0.0024017985781597,False
Gemma4-E4B,v4.4,span_sum,4,35,1,pool_primary,100,37,63,3,-0.0552342761209872,997,-0.1140634016933926,0.0273385841918286,False
Gemma4-E4B,v4.4,span_sum,4,35,1,pool_coverage,100,37,63,3,-0.0509696696407749,991,-0.1526513307687281,0.0447227749781349,False
Gemma4-E4B,v4.4,span_sum,4,35,1,pool_enrichment,100,37,63,3,-3.035431665915869,992,-7.587717095633473,4.198154822911564,False
Gemma4-E4B,v4.4,span_sum,4,35,1,pool_min_to_mean,100,37,63,3,0.0182653657719293,995,-0.1594415821358921,0.0972324758074353,False
Gemma4-E4B,v4.4,span_sum,5,35,3,pool_primary,100,37,63,3,-0.0378158391051662,995,-0.1129655289426299,0.0520567684190386,False
Gemma4-E4B,v4.4,span_sum,5,35,3,pool_coverage,100,37,63,3,0.0217251876758818,995,-0.0655284367025944,0.1459232643244487,False
Gemma4-E4B,v4.4,span_sum,5,35,3,pool_enrichment,100,37,63,3,-4.551268037736588,995,-11.247173314623934,3.010960217007634,False
Gemma4-E4B,v4.4,span_sum,5,35,3,pool_min_to_mean,100,37,63,3,0.0519993834511737,997,-0.0230860948136792,0.0924747581116667,False
