model,variant,pooling,layer,head,layer_type,examples,seeds,pool_sum,pool_coverage,pool_primary,pool_enrichment,pool_effective_number,positive_contrast,density_enrichment_gt_one,is_broad_candidate,candidate_rank
Qwen3-8B,v4.1,span_mean,10,18,full_attention,180,20,4.711287747288763e-05,0.5612257937348794,2.130787200427632e-05,0.05668580155515,3.027715054402948,True,False,False,
Qwen3-8B,v4.1,span_mean,10,19,full_attention,180,20,1.8083684605792645e-05,0.5299477813452711,7.3624056616828035e-06,0.0216911477650693,2.759594815191043,True,False,False,
Qwen3-8B,v4.1,span_mean,10,20,full_attention,180,20,4.249263267842207e-05,0.5643984034799455,2.1984674285239275e-05,0.0598501833154336,3.22270019732484,True,False,False,
Qwen3-8B,v4.1,span_mean,10,21,full_attention,180,20,0.0001903041572547,0.6262383055768095,0.0001045705139278,0.2555290328236955,3.4846346138817825,True,False,False,
Qwen3-8B,v4.1,span_mean,10,22,full_attention,180,20,0.0011323417130773,0.8608475420094438,0.0009687955655174,2.0275128581641133,5.118297927240343,True,True,True,313.0
Qwen3-8B,v4.1,span_mean,10,23,full_attention,180,20,0.0009752482275618,0.566891180340239,0.0005434448435836,2.004321926042872,3.1212592737499234,True,True,True,455.0
Qwen3-8B,v4.1,span_mean,10,24,full_attention,180,20,0.0006863685700004,0.9451619969809278,0.0006498243147722,1.2244689881412651,5.649495360789905,True,True,True,414.0
Qwen3-8B,v4.1,span_mean,10,25,full_attention,180,20,0.0001497753056374,0.7679667259470785,0.00011295879718,0.2967348815266174,4.4183001026111866,True,False,False,
Qwen3-8B,v4.1,span_mean,10,26,full_attention,180,20,0.0008494868182727,0.913550594172438,0.0007765587246759,1.4926226384317056,5.485537274717153,True,True,True,378.0
Qwen3-8B,v4.1,span_mean,10,27,full_attention,180,20,0.0002136574486914,0.8245184885357065,0.0001745888424657,0.3796376835621586,4.891838309688263,True,False,False,
Qwen3-8B,v4.1,span_mean,10,28,full_attention,180,20,4.9454762007011775e-05,0.4235196699696593,1.3379470087143669e-05,0.0572259444208765,2.0485828564614885,True,False,False,
Qwen3-8B,v4.1,span_mean,10,29,full_attention,180,20,0.0013335207334723,0.7763271149089994,0.0010318711266641,2.5105164935302584,4.649989480649006,True,True,True,292.0
Qwen3-8B,v4.1,span_mean,10,30,full_attention,180,20,1.2452112451278988e-05,0.6535840324570104,6.838545385299887e-06,0.0165026511399642,3.582763904403879,True,False,False,
Qwen3-8B,v4.1,span_mean,10,31,full_attention,180,20,1.024050169674304e-05,0.4924860691285355,3.6057237110628793e-06,0.0126459411960128,2.4915503862476043,True,False,False,
Qwen3-8B,v4.1,span_mean,11,0,full_attention,180,20,0.0027295503442372,0.8405036872407168,0.0022601030950974,5.23710438395051,4.890243519037685,True,True,True,124.0
Qwen3-8B,v4.1,span_mean,11,1,full_attention,180,20,8.622304042342786e-05,0.8705905778627793,6.932976209337086e-05,0.1323526017433594,5.004422887263619,True,False,False,
Qwen3-8B,v4.1,span_mean,11,2,full_attention,180,20,0.0006316912080667,0.8352838437461336,0.0005282101737203,1.126577364374468,5.023227550555204,True,True,True,460.0
Qwen3-8B,v4.1,span_mean,11,3,full_attention,180,20,0.0005987408970718,0.7949447174201344,0.0004778275028133,1.0838794396218083,4.793448425844892,True,True,True,478.0
Qwen3-8B,v4.1,span_mean,11,4,full_attention,180,20,0.0007100741884439,0.7713036799783811,0.0004884445880729,0.9743776653122151,4.352566787531768,True,False,False,
Qwen3-8B,v4.1,span_mean,11,5,full_attention,180,20,8.67846546641873e-06,0.625176131919475,4.863269974694399e-06,0.0114562305610721,3.567679483157738,True,False,False,
Qwen3-8B,v4.1,span_mean,11,6,full_attention,180,20,2.2010438684668308e-05,0.4555374923362135,7.360350484614031e-06,0.0287215463399434,2.4143862024091325,True,False,False,
Qwen3-8B,v4.1,span_mean,11,7,full_attention,180,20,1.3967535243588678e-05,0.5719611781257136,6.069244280061642e-06,0.0171242536131851,3.054793306606486,True,False,False,
Qwen3-8B,v4.1,span_mean,11,8,full_attention,180,20,4.191171095221257e-05,0.6754336836180491,2.718544482994411e-05,0.0714562216033404,3.915396273425194,True,False,False,
Qwen3-8B,v4.1,span_mean,11,9,full_attention,180,20,5.887916069786473e-05,0.5724525898733993,2.309472790426304e-05,0.0714746702732054,2.886441913985877,True,False,False,
Qwen3-8B,v4.1,span_mean,11,10,full_attention,180,20,7.433146045904358e-06,0.7353402054926802,2.091585615626903e-06,0.0088796924710835,4.03276447908462,True,False,False,
Qwen3-8B,v4.1,span_mean,11,11,full_attention,180,20,0.0003058508411741,0.8373054282037651,0.0002503954541922,0.5689333269447662,4.8541612029995225,True,False,False,
Qwen3-8B,v4.1,span_mean,11,12,full_attention,180,20,0.0006410953329375,0.9195513188791884,0.0005766323868052,0.9992704516412132,5.4323440194107,True,False,False,
Qwen3-8B,v4.1,span_mean,11,13,full_attention,180,20,0.0002059568085308,0.5891299588227841,8.099253602329917e-05,0.2735211234665067,2.985822040955228,True,False,False,
Qwen3-8B,v4.1,span_mean,11,14,full_attention,180,20,0.0003072110799671,0.874286631000112,0.0002644924989206,0.56544068085195,5.124064256230108,True,False,False,
Qwen3-8B,v4.1,span_mean,11,15,full_attention,180,20,9.311250011432364e-05,0.733196916627189,6.509427312936294e-05,0.1333332948642973,4.303431602265478,True,False,False,
Qwen3-8B,v4.1,span_mean,11,16,full_attention,180,20,5.78157848505801e-05,0.3828433946253961,2.0937709405236224e-05,0.0730145012468157,2.198000394166842,True,False,False,
Qwen3-8B,v4.1,span_mean,11,17,full_attention,180,20,9.839995143062156e-06,0.256306995641407,3.601596468015049e-06,0.0121035653973153,1.865290692799465,True,False,False,
Qwen3-8B,v4.1,span_mean,11,18,full_attention,180,20,0.0001719786580564,0.4195522942970802,5.337692878478188e-05,0.2082376035899704,2.12734128278918,True,False,False,
Qwen3-8B,v4.1,span_mean,11,19,full_attention,180,20,8.105609317921037e-06,0.2965834010226647,2.9757664850811507e-06,0.0100499017276514,2.0067112239627547,True,False,False,
Qwen3-8B,v4.1,span_mean,11,20,full_attention,180,20,1.1066075858039918e-06,0.259443939407835,4.347562992966773e-07,0.0013116093676761,1.9253590307700144,False,False,False,
Qwen3-8B,v4.1,span_mean,11,21,full_attention,180,20,3.176926391054939e-05,0.3133000701839232,8.285450276252517e-06,0.0380411404644315,1.7379960607697558,True,False,False,
Qwen3-8B,v4.1,span_mean,11,22,full_attention,180,20,9.067318814246248e-06,0.460741759270047,3.476360018825789e-06,0.0107831820364027,2.5373933765198164,True,False,False,
Qwen3-8B,v4.1,span_mean,11,23,full_attention,180,20,1.1935457314528175e-05,0.4309248032123122,4.992828342579298e-06,0.0158374080866419,2.5392461531373005,True,False,False,
Qwen3-8B,v4.1,span_mean,11,24,full_attention,180,20,0.0001399788799441,0.7819102571980573,0.0001061237437321,0.2053953874880001,4.642375196556157,True,False,False,
Qwen3-8B,v4.1,span_mean,11,25,full_attention,180,20,8.050799217232908e-05,0.6735020536422666,4.652456888463618e-05,0.1018543824365656,3.722603442051652,True,False,False,
Qwen3-8B,v4.1,span_mean,11,26,full_attention,180,20,3.067268694662801e-05,0.8153323120387566,2.341945711109253e-05,0.0475692634922558,4.765621420665882,True,False,False,
Qwen3-8B,v4.1,span_mean,11,27,full_attention,180,20,0.0001522486611153,0.6962864623703644,9.08059386567308e-05,0.2025929684236936,3.882289282999816,True,False,False,
Qwen3-8B,v4.1,span_mean,11,28,full_attention,180,20,4.71422830973378e-05,0.6631362499556059,3.216124471021139e-05,0.0710475923812145,4.071613520479956,True,False,False,
Qwen3-8B,v4.1,span_mean,11,29,full_attention,180,20,3.722152940315773e-05,0.5054758717793354,9.763182417549242e-06,0.0408241827739032,2.584311901098051,True,False,False,
Qwen3-8B,v4.1,span_mean,11,30,full_attention,180,20,1.4651064876908876e-05,0.4202762239029549,4.973891448847459e-06,0.0176644427932317,2.227088810708891,True,False,False,
Qwen3-8B,v4.1,span_mean,11,31,full_attention,180,20,0.0001936404457484,0.6099167114791543,0.0001102001182218,0.2499908653120089,3.477204400695477,True,False,False,
Qwen3-8B,v4.1,span_mean,12,0,full_attention,180,20,6.522166733904217e-05,0.5597399833534266,3.0006689890542535e-05,0.10175510333408,2.993885681174332,True,False,False,
Qwen3-8B,v4.1,span_mean,12,1,full_attention,180,20,0.0001502548506272,0.7278687639954639,0.0001009821873808,0.2462878308025378,4.098761103418915,True,False,False,
Qwen3-8B,v4.1,span_mean,12,2,full_attention,180,20,3.380488572730655e-05,0.4908047431376404,1.1857201681710564e-05,0.0538757659828959,2.406609586357871,True,False,False,
Qwen3-8B,v4.1,span_mean,12,3,full_attention,180,20,0.0005147340585507,0.9180832685641676,0.0004686714671062,0.9509796455041928,5.445832579604049,True,False,False,
Qwen3-8B,v4.1,span_mean,12,4,full_attention,180,20,0.0014867717678093,0.7534534648948679,0.0011123025084401,2.551427886986578,4.512593476633741,True,True,True,276.0
Qwen3-8B,v4.1,span_mean,12,5,full_attention,180,20,8.981569249927058e-05,0.7079657207039289,6.226232012434149e-05,0.1273542007428901,4.227035240433585,True,False,False,
Qwen3-8B,v4.1,span_mean,12,6,full_attention,180,20,0.000856100676583,0.6848117710145775,0.0005792586277725,1.3691929891330274,4.068487102788987,True,True,True,440.0
Qwen3-8B,v4.1,span_mean,12,7,full_attention,180,20,7.685695658714363e-05,0.8611986517337077,6.550538227035313e-05,0.1203287710772123,5.135546677116658,True,False,False,
Qwen3-8B,v4.1,span_mean,12,8,full_attention,180,20,0.0001147116706975,0.9108360425735528,0.0001031788247099,0.1983342185964875,5.395093050563238,True,False,False,
Qwen3-8B,v4.1,span_mean,12,9,full_attention,180,20,0.0002076540790173,0.8672558798701169,0.0001819319014535,0.333225705588855,5.269965546361143,True,False,False,
Qwen3-8B,v4.1,span_mean,12,10,full_attention,180,20,0.0004203019666722,0.9001364160418024,0.0003721475427876,0.6690088554565927,5.362214707463396,True,False,False,
Qwen3-8B,v4.1,span_mean,12,11,full_attention,180,20,0.0003195445311247,0.8591456714151258,0.0002774164874843,0.5186422027094266,5.216493034651072,True,False,False,
Qwen3-8B,v4.1,span_mean,12,12,full_attention,180,20,0.0009076824268049,0.7810076397180729,0.0007090767668516,1.4521478589616856,4.702047655137479,True,True,True,394.0
Qwen3-8B,v4.1,span_mean,12,13,full_attention,180,20,4.194001644322043e-05,0.7943084121960098,3.312526933270355e-05,0.0669572557903652,4.75324239034698,True,False,False,
Qwen3-8B,v4.1,span_mean,12,14,full_attention,180,20,6.642988511833814e-05,0.8506231344630939,5.550118309906253e-05,0.116902100096784,5.032268235905117,True,False,False,
Qwen3-8B,v4.1,span_mean,12,15,full_attention,180,20,0.0002108727070182,0.8284922700640651,0.000172911849373,0.3612358288008878,4.921400839717593,True,False,False,
Qwen3-8B,v4.1,span_mean,12,16,full_attention,180,20,7.577560486518616e-05,0.6401915993975295,4.360046309833364e-05,0.1256305289388391,3.5208000682986267,True,False,False,
Qwen3-8B,v4.1,span_mean,12,17,full_attention,180,20,0.000215530975874,0.8620665033519199,0.0001788829251597,0.3323097084288547,5.064691151826041,True,False,False,
Qwen3-8B,v4.1,span_mean,12,18,full_attention,180,20,0.0029756367745802,0.7802030219804125,0.0022997549338226,5.663548429274189,4.588365940923267,True,True,True,123.0
Qwen3-8B,v4.1,span_mean,12,19,full_attention,180,20,0.0001494208708158,0.9455830871310806,0.0001394498148567,0.2353347476042279,5.6201188611209725,True,False,False,
Qwen3-8B,v4.1,span_mean,12,20,full_attention,180,20,0.001033017785158,0.2988014687093862,0.0003079673421785,2.2384037900801905,1.4568569656131791,True,True,True,507.0
Qwen3-8B,v4.1,span_mean,12,21,full_attention,180,20,0.0002495607025214,0.6056398479632797,0.0001481328387758,0.4917517462851486,3.5211404162463653,True,False,False,
Qwen3-8B,v4.1,span_mean,12,22,full_attention,180,20,1.5514044014805802e-05,0.5831331040066698,8.869159589248601e-06,0.0309121378992358,3.214895430881802,True,False,False,
Qwen3-8B,v4.1,span_mean,12,23,full_attention,180,20,0.000640700489253,0.7015349069748117,0.0004426541745837,1.2842441222794694,3.973056271655182,True,True,True,490.0
Qwen3-8B,v4.1,span_mean,12,24,full_attention,180,20,0.0003569483195582,0.8224981643346684,0.0002887777239165,0.6841698999373336,4.8043380832505145,True,False,False,
Qwen3-8B,v4.1,span_mean,12,25,full_attention,180,20,1.2582049514659528e-05,0.6759377639354941,8.16541454092363e-06,0.0242025049356225,3.752383666240876,True,False,False,
Qwen3-8B,v4.1,span_mean,12,26,full_attention,180,20,0.0002105126420941,0.8014996660689572,0.0001664333387573,0.4127497539299171,4.604179113186795,True,False,False,
Qwen3-8B,v4.1,span_mean,12,27,full_attention,180,20,0.0004496925054657,0.8442020916480341,0.0003680389122919,0.7534913732401246,4.930534432547753,True,False,False,
Qwen3-8B,v4.1,span_mean,12,28,full_attention,180,20,0.0002500101993619,0.93731304856481,0.0002325279120962,0.4239036534439451,5.584346905963891,True,False,False,
Qwen3-8B,v4.1,span_mean,12,29,full_attention,180,20,0.0001353736215542,0.7817662856792347,0.0001017671701109,0.238209186167928,4.483942653956804,True,False,False,
Qwen3-8B,v4.1,span_mean,12,30,full_attention,180,20,1.297420213342251e-05,0.8776534994755968,1.126959730101255e-05,0.0224340156688323,5.198339233023829,True,False,False,
Qwen3-8B,v4.1,span_mean,12,31,full_attention,180,20,0.0002449066268316,0.8358406277835434,0.0001996804047489,0.4468287066646874,4.883533404305073,True,False,False,
Qwen3-8B,v4.1,span_mean,13,0,full_attention,180,20,4.372629142008261e-06,0.7904182205264589,3.3887819338554216e-06,0.0083395226505602,4.574715088871804,True,False,False,
Qwen3-8B,v4.1,span_mean,13,1,full_attention,180,20,0.0005358163967987,0.866732042452844,0.0004484195059295,0.8520995435938864,5.074860914864951,True,False,False,
Qwen3-8B,v4.1,span_mean,13,2,full_attention,180,20,0.0001271144306138,0.7890111209924323,9.678867033244063e-05,0.2355098808709661,4.582892769124045,True,False,False,
Qwen3-8B,v4.1,span_mean,13,3,full_attention,180,20,0.0003179691163899,0.9272976702968032,0.0002922745570618,0.5643051424015523,5.504371528209059,True,False,False,
Qwen3-8B,v4.1,span_mean,13,4,full_attention,180,20,1.1135759522091289e-05,0.6053443937152039,5.141100133242684e-06,0.0139891168193322,3.2602831368961063,True,False,False,
Qwen3-8B,v4.1,span_mean,13,5,full_attention,180,20,2.1069290918459174e-05,0.554962955016159,9.04359356218058e-06,0.0263615749418095,2.9942967979449704,False,False,False,
Qwen3-8B,v4.1,span_mean,13,6,full_attention,180,20,2.5371355812985207e-05,0.7596583589885022,1.542405655371569e-05,0.0339548219587044,4.127819957269208,False,False,False,
Qwen3-8B,v4.1,span_mean,13,7,full_attention,180,20,2.1745710994262406e-05,0.5845278802630549,1.0123132961250746e-05,0.0279618706906136,3.186698112823544,True,False,False,
Qwen3-8B,v4.1,span_mean,13,8,full_attention,180,20,0.0001474246292824,0.8945169971465806,0.0001294274826822,0.2518449378924609,5.300753375709312,True,False,False,
Qwen3-8B,v4.1,span_mean,13,9,full_attention,180,20,6.302030608840364e-05,0.7472453548355549,4.501467273119884e-05,0.1086236215593935,4.241545760234192,True,False,False,
Qwen3-8B,v4.1,span_mean,13,10,full_attention,180,20,0.000432149669704,0.6619768926332296,0.0002824278593394,0.8509825302025317,3.778176943541134,True,False,False,
Qwen3-8B,v4.1,span_mean,13,11,full_attention,180,20,0.0009395274020587,0.679834835724161,0.0006337983053072,1.8739429728202928,3.86051393482241,True,True,True,421.0
Qwen3-8B,v4.1,span_mean,13,12,full_attention,180,20,4.805437563759618e-07,0.4054640608174921,1.904399590827226e-07,0.0010216365215514,2.115241336261831,False,False,False,
Qwen3-8B,v4.1,span_mean,13,13,full_attention,180,20,3.8801116151098034e-05,0.792196727041847,3.026839776715048e-05,0.0743780029921912,4.6016914264564965,True,False,False,
Qwen3-8B,v4.1,span_mean,13,14,full_attention,180,20,0.0001485410305778,0.8019366456464733,0.0001165983491661,0.2902377409282498,4.729589181143587,True,False,False,
Qwen3-8B,v4.1,span_mean,13,15,full_attention,180,20,0.0002418739974731,0.6970640857037591,0.0001672762126894,0.4858775691360673,3.937832968119905,True,False,False,
Qwen3-8B,v4.1,span_mean,13,16,full_attention,180,20,0.0020125349186855,0.9368777371461344,0.0018693632606007,3.656304409227774,5.544413224242677,True,True,True,153.0
Qwen3-8B,v4.1,span_mean,13,17,full_attention,180,20,0.0007815622949237,0.8697667255579079,0.0006726625415349,1.4455615552198644,5.109423160489223,True,True,True,406.0
Qwen3-8B,v4.1,span_mean,13,18,full_attention,180,20,0.0003669576042738,0.8371928984245653,0.0003047882574246,0.7025715121490138,4.949211978565572,True,False,False,
Qwen3-8B,v4.1,span_mean,13,19,full_attention,180,20,0.000456745338522,0.8531342966800504,0.0003790133054231,0.8189224492008822,4.949302262055805,True,False,False,
Qwen3-8B,v4.1,span_mean,13,20,full_attention,180,20,4.540455249184509e-05,0.9180273934305252,4.08394269382304e-05,0.078292898596982,5.4262147203649045,True,False,False,
Qwen3-8B,v4.1,span_mean,13,21,full_attention,180,20,3.3751938384322483e-06,0.8410494308556398,2.71001977898391e-06,0.0053711856958756,4.936784062085127,True,False,False,
Qwen3-8B,v4.1,span_mean,13,22,full_attention,180,20,0.0001658732782339,0.8180499075246873,0.0001320931060752,0.3069037627948211,4.849127412702133,True,False,False,
Qwen3-8B,v4.1,span_mean,13,23,full_attention,180,20,4.375306686483741e-05,0.8107744373418888,3.544308092903396e-05,0.0733260421900067,4.8892131590400885,True,False,False,
Qwen3-8B,v4.1,span_mean,13,24,full_attention,180,20,4.624757934045142e-05,0.7984577561077428,3.5713523154645935e-05,0.0789477193812047,4.705390794543741,True,False,False,
Qwen3-8B,v4.1,span_mean,13,25,full_attention,180,20,2.5496357172174715e-05,0.8387974481777098,2.048278552455484e-05,0.0411533349121908,4.886546520802814,True,False,False,
Qwen3-8B,v4.1,span_mean,13,26,full_attention,180,20,0.0001264247425827,0.8657071615385774,0.0001048042708923,0.2000654000704986,5.078175691325232,True,False,False,
Qwen3-8B,v4.1,span_mean,13,27,full_attention,180,20,0.0001644061887696,0.8681809442586338,0.0001368089362423,0.2643305795555593,5.077490562409374,True,False,False,
Qwen3-8B,v4.1,span_mean,13,28,full_attention,180,20,0.0002094118382779,0.6765660119630087,0.0001401666287417,0.4201689656107478,3.877227123200952,True,False,False,
Qwen3-8B,v4.1,span_mean,13,29,full_attention,180,20,0.000186215737243,0.3870904043365225,7.001482198176943e-05,0.3901698619852046,2.0105169925227737,True,False,False,
Qwen3-8B,v4.1,span_mean,13,30,full_attention,180,20,1.91177030601687e-05,0.817016418231381,1.564925670957947e-05,0.0304573441040991,4.909486508197629,True,False,False,
Qwen3-8B,v4.1,span_mean,13,31,full_attention,180,20,0.00023070693364,0.4823988972414176,0.0001088825381901,0.4792746878181406,2.6859551160451582,True,False,False,
Qwen3-8B,v4.1,span_mean,14,0,full_attention,180,20,2.6620121577910123e-06,0.4636220135791549,1.0932764169752292e-06,0.0039123394241956,2.5939634783828627,True,False,False,
Qwen3-8B,v4.1,span_mean,14,1,full_attention,180,20,1.971396917794305e-06,0.5543556737868668,1.0599783225917164e-06,0.0030698303067297,3.246174071078197,True,False,False,
Qwen3-8B,v4.1,span_mean,14,2,full_attention,180,20,1.5062343355958734e-05,0.4724388933958132,6.043639622027334e-06,0.0218961753038985,2.58814519671401,True,False,False,
Qwen3-8B,v4.1,span_mean,14,3,full_attention,180,20,1.5352611152856058e-06,0.4897141600149362,6.869684931381226e-07,0.0020173831887653,2.8798759944641947,False,False,False,
Qwen3-8B,v4.1,span_mean,14,4,full_attention,180,20,0.0001625696655656,0.6177273286951979,9.97192216252257e-05,0.3256950557910542,3.582875742296654,True,False,False,
Qwen3-8B,v4.1,span_mean,14,5,full_attention,180,20,0.0001118575542313,0.8558719378472216,9.488768900634284e-05,0.1779107441806829,5.105925081700544,True,False,False,
Qwen3-8B,v4.1,span_mean,14,6,full_attention,180,20,0.0070395078473261,0.7844982016384583,0.0054338247484762,13.909471469503885,4.461206167789256,True,True,True,52.0
Qwen3-8B,v4.1,span_mean,14,7,full_attention,180,20,0.0009722302840296,0.8983669546909254,0.0008645009979096,1.7722593277174374,5.31396183880079,True,True,True,347.0
Qwen3-8B,v4.1,span_mean,14,8,full_attention,180,20,8.011622921516912e-05,0.5618310990019143,4.059914363272237e-05,0.1166303227993165,3.2099099706543317,True,False,False,
Qwen3-8B,v4.1,span_mean,14,9,full_attention,180,20,3.418209345179287e-05,0.5655304262725594,1.457689522038269e-05,0.0426078003820803,3.091239111729968,True,False,False,
Qwen3-8B,v4.1,span_mean,14,10,full_attention,180,20,2.4151202097338603e-05,0.5456046653211828,9.4507391750791e-06,0.0304242088244514,2.887771849124439,True,False,False,
Qwen3-8B,v4.1,span_mean,14,11,full_attention,180,20,1.725530144316423e-05,0.6052806589833869,7.379977596057507e-06,0.0217990715543631,3.3364458129428582,True,False,False,
Qwen3-8B,v4.1,span_mean,14,12,full_attention,180,20,0.0003576881755659,0.7693422932845313,0.0002718111490492,0.7237798668941895,4.42291508409133,True,False,False,
Qwen3-8B,v4.1,span_mean,14,13,full_attention,180,20,0.0041512866782997,0.8921506017811339,0.0036823090770633,7.351990262999765,5.327920303324985,True,True,True,80.0
Qwen3-8B,v4.1,span_mean,14,14,full_attention,180,20,0.0014236359723023,0.8514586699349898,0.0012091477963046,2.631083641654113,5.104526923257805,True,True,True,254.0
Qwen3-8B,v4.1,span_mean,14,15,full_attention,180,20,0.0010196139948068,0.8725291775389197,0.000895439849668,1.7371787785243102,5.275493037103942,True,True,True,338.0
Qwen3-8B,v4.1,span_mean,14,16,full_attention,180,20,0.0001309392369939,0.7336813674691527,9.085104776044248e-05,0.1994112314084029,4.288989700623436,True,False,False,
Qwen3-8B,v4.1,span_mean,14,17,full_attention,180,20,0.0028667662270082,0.9232623016749416,0.0026327165642474,5.140647423683993,5.49990047005903,True,True,True,109.0
Qwen3-8B,v4.1,span_mean,14,18,full_attention,180,20,2.810570211566857e-05,0.6833390006620704,1.8495828035094357e-05,0.0416419982296928,4.013911241054224,True,False,False,
Qwen3-8B,v4.1,span_mean,14,19,full_attention,180,20,0.0001606852378674,0.7841923482127978,0.0001210436803649,0.2482529480364572,4.599125489520736,True,False,False,
Qwen3-8B,v4.1,span_mean,14,20,full_attention,180,20,1.2768404792357696e-05,0.4527754363271493,5.043296274754766e-06,0.0189026751500308,2.518512507987104,True,False,False,
Qwen3-8B,v4.1,span_mean,14,21,full_attention,180,20,5.793548684647949e-06,0.553407798181946,2.689985794763213e-06,0.0077856612359156,3.0111790789925363,False,False,False,
Qwen3-8B,v4.1,span_mean,14,22,full_attention,180,20,1.3319212628667053e-05,0.4569820026229298,2.8100000021161058e-06,0.0159165214686659,2.208059714586089,True,False,False,
Qwen3-8B,v4.1,span_mean,14,23,full_attention,180,20,2.646238464890055e-05,0.448432567913828,6.160502548483922e-06,0.0325099234138435,2.322629337127652,True,False,False,
Qwen3-8B,v4.1,span_mean,14,24,full_attention,180,20,0.0001346675146704,0.8274282483822748,0.0001079743749561,0.1996071307651568,4.876310338845951,True,False,False,
Qwen3-8B,v4.1,span_mean,14,25,full_attention,180,20,0.0001159806375249,0.7359580721846396,7.604751404912355e-05,0.1867871530352638,4.185915136652979,True,False,False,
Qwen3-8B,v4.1,span_mean,14,26,full_attention,180,20,9.105617923237424e-05,0.6967186317251289,6.248608091547844e-05,0.1408686675667694,4.18062525356746,True,False,False,
Qwen3-8B,v4.1,span_mean,14,27,full_attention,180,20,0.0003237742185142,0.8739731663828232,0.0002766593619669,0.55033325633018,5.140991405443365,True,False,False,
Qwen3-8B,v4.1,span_mean,14,28,full_attention,180,20,7.701754119507592e-05,0.451080927283295,2.781136282092517e-05,0.1167912677715689,2.3894514502846205,True,False,False,
Qwen3-8B,v4.1,span_mean,14,29,full_attention,180,20,2.1586377560743764e-05,0.5010440519985825,1.0019339227783993e-05,0.0321922482924902,2.851211035445536,True,False,False,
Qwen3-8B,v4.1,span_mean,14,30,full_attention,180,20,1.0667168757984136e-05,0.5769825130600948,5.848551778473582e-06,0.0164171435481586,3.3082531534699324,False,False,False,
Qwen3-8B,v4.1,span_mean,14,31,full_attention,180,20,3.073596076327341e-05,0.5551206244913992,1.671173179063883e-05,0.0463538398372454,3.282766048608513,True,False,False,
Qwen3-8B,v4.1,span_mean,15,0,full_attention,180,20,0.0012022992515387,0.8230321172878428,0.0009857825638338,2.2408511802815183,4.926265536553056,True,True,True,308.0
Qwen3-8B,v4.1,span_mean,15,1,full_attention,180,20,0.0006180118128415,0.7931111647145883,0.0004771017542283,0.9274773206652992,4.692088927894955,True,False,False,
Qwen3-8B,v4.1,span_mean,15,2,full_attention,180,20,0.001988892728453,0.8234487797892418,0.0016294426507965,3.6638257860241583,4.905344549494034,True,True,True,178.0
Qwen3-8B,v4.1,span_mean,15,3,full_attention,180,20,0.0005062563565135,0.8903617133992908,0.0004458875868211,0.7878494359168146,5.305083114704964,True,False,False,
Qwen3-8B,v4.1,span_mean,15,4,full_attention,180,20,0.0009408728940898,0.8505818214998341,0.0007883077988895,1.5194578743801783,5.075823163830783,True,True,True,370.0
Qwen3-8B,v4.1,span_mean,15,5,full_attention,180,20,0.0001706354891312,0.832088982352793,0.0001406322605244,0.2737750384155756,4.964792514870859,True,False,False,
Qwen3-8B,v4.1,span_mean,15,6,full_attention,180,20,0.0001374419508136,0.9280988312486153,0.0001264745392877,0.2291716681989971,5.537000933703031,True,False,False,
Qwen3-8B,v4.1,span_mean,15,7,full_attention,180,20,0.0010420441532914,0.9296695391489636,0.0009616415645112,1.7339936447567748,5.552800777314014,True,True,True,316.0
Qwen3-8B,v4.1,span_mean,15,8,full_attention,180,20,0.000897024337064,0.8915515144626259,0.0008009886197766,1.5965900424622488,5.352209709336499,True,True,True,364.0
Qwen3-8B,v4.1,span_mean,15,9,full_attention,180,20,9.152191015004974e-06,0.8554049824146969,7.584793846308902e-06,0.015471693855196,5.023523770416807,True,False,False,
Qwen3-8B,v4.1,span_mean,15,10,full_attention,180,20,6.489741873564385e-05,0.9146565399617644,5.725770284045522e-05,0.101897493648583,5.367926401277294,True,False,False,
Qwen3-8B,v4.1,span_mean,15,11,full_attention,180,20,0.0003150159802518,0.8764367535426487,0.0002737419069045,0.5839413370734196,5.21563952630606,True,False,False,
Qwen3-8B,v4.1,span_mean,15,12,full_attention,180,20,0.0002667319108417,0.8485917921310995,0.0002220445693018,0.4332568793118995,5.020909548874756,True,False,False,
Qwen3-8B,v4.1,span_mean,15,13,full_attention,180,20,0.0001787733676375,0.8503023353134371,0.0001482234922953,0.2749077073231958,4.994700154144317,True,False,False,
Qwen3-8B,v4.1,span_mean,15,14,full_attention,180,20,3.691922021826283e-05,0.7822507316812423,2.741868019992941e-05,0.0559204338031,4.546134623661464,True,False,False,
Qwen3-8B,v4.1,span_mean,15,15,full_attention,180,20,5.616905759653067e-05,0.8483936560927887,4.6409121923832456e-05,0.0855045697214171,4.997596430533268,True,False,False,
Qwen3-8B,v4.1,span_mean,15,16,full_attention,180,20,0.0002899107884735,0.9610046409068436,0.0002765215728193,0.4877416618298519,5.727582190594517,True,False,False,
Qwen3-8B,v4.1,span_mean,15,17,full_attention,180,20,0.0004863370273646,0.8338199556554181,0.0003899091910595,0.828382727167175,4.868119430668662,True,False,False,
Qwen3-8B,v4.1,span_mean,15,18,full_attention,180,20,6.642243524448975e-05,0.7686993606457776,4.847695010559645e-05,0.1045017519396447,4.490056331397787,True,False,False,
Qwen3-8B,v4.1,span_mean,15,19,full_attention,180,20,0.0006380655776006,0.8981596271473191,0.0005667034084061,1.0478760867061052,5.33694667308212,True,True,True,443.0
